         time Top_Quarte... 
------------- ------------- 
 6.415034e-05 -1.067245e-02 
 3.849021e-04 -1.067255e-02 
 7.056538e-04 -1.067264e-02 
 1.026405e-03 -1.067273e-02 
 1.347157e-03 -1.067282e-02 
 1.667909e-03 -1.067290e-02 
 1.988661e-03 -1.067304e-02 
 2.309412e-03 -1.067341e-02 
 2.630164e-03 -1.067410e-02 
 2.950916e-03 -1.067479e-02 
 3.271667e-03 -1.067526e-02 
 3.592420e-03 -1.067546e-02 
 3.913172e-03 -1.067539e-02 
 4.233925e-03 -1.067513e-02 
 4.554678e-03 -1.067466e-02 
 4.875430e-03 -1.067401e-02 
 5.196183e-03 -1.067322e-02 
 5.516935e-03 -1.067229e-02 
 5.837688e-03 -1.067120e-02 
 6.158440e-03 -1.066996e-02 
 6.479193e-03 -1.066858e-02 
 6.799947e-03 -1.066704e-02 
 7.120701e-03 -1.066532e-02 
 7.441455e-03 -1.066342e-02 
 7.762209e-03 -1.066142e-02 
 8.082963e-03 -1.065946e-02 
 8.403717e-03 -1.065744e-02 
 8.724471e-03 -1.065518e-02 
 9.045225e-03 -1.065255e-02 
 9.365979e-03 -1.064949e-02 
 9.686733e-03 -1.064595e-02 
 1.000749e-02 -1.064197e-02 
 1.032824e-02 -1.063754e-02 
 1.064900e-02 -1.063269e-02 
 1.096975e-02 -1.062748e-02 
 1.129051e-02 -1.062198e-02 
 1.161126e-02 -1.061630e-02 
 1.193202e-02 -1.061049e-02 
 1.225277e-02 -1.060459e-02 
 1.257353e-02 -1.059871e-02 
 1.289428e-02 -1.059287e-02 
 1.321504e-02 -1.058702e-02 
 1.353579e-02 -1.058097e-02 
 1.385655e-02 -1.057472e-02 
 1.417731e-02 -1.056839e-02 
 1.449806e-02 -1.056204e-02 
 1.481882e-02 -1.055560e-02 
 1.513958e-02 -1.054908e-02 
 1.546033e-02 -1.054247e-02 
 1.578109e-02 -1.053581e-02 
 1.610184e-02 -1.052912e-02 
 1.642260e-02 -1.052233e-02 
 1.674336e-02 -1.051551e-02 
 1.706412e-02 -1.050860e-02 
 1.738487e-02 -1.050152e-02 
 1.770563e-02 -1.049418e-02 
 1.802639e-02 -1.048669e-02 
 1.834714e-02 -1.047906e-02 
 1.866790e-02 -1.047135e-02 
 1.898866e-02 -1.046341e-02 
 1.930941e-02 -1.045518e-02 
 1.963017e-02 -1.044671e-02 
 1.995093e-02 -1.043793e-02 
 2.027169e-02 -1.042891e-02 
 2.059244e-02 -1.041977e-02 
 2.091320e-02 -1.041061e-02 
 2.123396e-02 -1.040143e-02 
 2.155472e-02 -1.039222e-02 
 2.187548e-02 -1.038289e-02 
 2.219623e-02 -1.037336e-02 
 2.251699e-02 -1.036347e-02 
 2.283775e-02 -1.035308e-02 
 2.315851e-02 -1.034236e-02 
 2.347927e-02 -1.033127e-02 
 2.380003e-02 -1.031977e-02 
 2.412078e-02 -1.030782e-02 
 2.444154e-02 -1.029551e-02 
 2.476230e-02 -1.028293e-02 
 2.508306e-02 -1.027017e-02 
 2.540382e-02 -1.025722e-02 
 2.572458e-02 -1.024410e-02 
 2.604534e-02 -1.023089e-02 
 2.636610e-02 -1.021747e-02 
 2.668686e-02 -1.020374e-02 
 2.700762e-02 -1.018975e-02 
 2.732838e-02 -1.017528e-02 
 2.764914e-02 -1.016033e-02 
 2.796990e-02 -1.014482e-02 
 2.829066e-02 -1.012888e-02 
 2.861143e-02 -1.011264e-02 
 2.893219e-02 -1.009618e-02 
 2.925295e-02 -1.007941e-02 
 2.957372e-02 -1.006225e-02 
 2.989448e-02 -1.004469e-02 
 3.021525e-02 -1.002679e-02 
 3.053601e-02 -1.000841e-02 
 3.085678e-02 -9.989780e-03 
 3.117754e-02 -9.970738e-03 
 3.149831e-02 -9.951497e-03 
 3.181908e-02 -9.931822e-03 
 3.213984e-02 -9.911656e-03 
 3.246061e-02 -9.891025e-03 
 3.278138e-02 -9.869782e-03 
 3.310215e-02 -9.848215e-03 
 3.342292e-02 -9.826576e-03 
 3.374369e-02 -9.804734e-03 
 3.406447e-02 -9.782796e-03 
 3.438524e-02 -9.760658e-03 
 3.470601e-02 -9.738601e-03 
 3.502678e-02 -9.716348e-03 
 3.534755e-02 -9.693809e-03 
 3.566832e-02 -9.671160e-03 
 3.598909e-02 -9.648206e-03 
 3.630987e-02 -9.624807e-03 
 3.663064e-02 -9.600890e-03 
 3.695141e-02 -9.576548e-03 
 3.727219e-02 -9.551509e-03 
 3.759296e-02 -9.525453e-03 
 3.791373e-02 -9.498735e-03 
 3.823451e-02 -9.471134e-03 
 3.855528e-02 -9.442911e-03 
 3.887605e-02 -9.414064e-03 
 3.919683e-02 -9.384727e-03 
 3.951760e-02 -9.354587e-03 
 3.983837e-02 -9.323731e-03 
 4.015915e-02 -9.291989e-03 
 4.047992e-02 -9.259508e-03 
 4.080069e-02 -9.226216e-03 
 4.112147e-02 -9.191944e-03 
 4.144224e-02 -9.156772e-03 
 4.176301e-02 -9.120608e-03 
 4.208378e-02 -9.083350e-03 
 4.240456e-02 -9.044898e-03 
 4.272533e-02 -9.005302e-03 
 4.304610e-02 -8.964283e-03 
 4.336688e-02 -8.922260e-03 
 4.368765e-02 -8.879288e-03 
 4.400842e-02 -8.835054e-03 
 4.432920e-02 -8.790249e-03 
 4.464997e-02 -8.744515e-03 
 4.497074e-02 -8.698118e-03 
 4.529151e-02 -8.651310e-03 
 4.561229e-02 -8.603623e-03 
 4.593306e-02 -8.554834e-03 
 4.625383e-02 -8.505429e-03 
 4.657460e-02 -8.454795e-03 
 4.689537e-02 -8.403469e-03 
 4.721614e-02 -8.351046e-03 
 4.753691e-02 -8.297851e-03 
 4.785769e-02 -8.243650e-03 
 4.817846e-02 -8.188694e-03 
 4.849922e-02 -8.133178e-03 
 4.881999e-02 -8.077334e-03 
 4.914076e-02 -8.021291e-03 
 4.946153e-02 -7.964974e-03 
 4.978230e-02 -7.908407e-03 
 5.010306e-02 -7.851698e-03 
 5.042383e-02 -7.794808e-03 
 5.074460e-02 -7.737689e-03 
 5.106537e-02 -7.680294e-03 
 5.138614e-02 -7.622702e-03 
 5.170690e-02 -7.564926e-03 
 5.202766e-02 -7.506921e-03 
 5.234842e-02 -7.448749e-03 
