         time tiltx_full... 
------------- ------------- 
 6.415034e-05  4.082514e-03 
 3.849021e-04  4.082062e-03 
 7.056538e-04  4.074850e-03 
 1.026405e-03  4.041259e-03 
 1.347157e-03  3.982675e-03 
 1.667909e-03  3.903604e-03 
 1.988661e-03  3.803930e-03 
 2.309412e-03  3.682316e-03 
 2.630164e-03  3.533967e-03 
 2.950916e-03  3.356142e-03 
 3.271667e-03  3.157201e-03 
 3.592420e-03  2.944238e-03 
 3.913172e-03  2.717952e-03 
 4.233925e-03  2.478384e-03 
 4.554678e-03  2.223782e-03 
 4.875430e-03  1.954384e-03 
 5.196183e-03  1.669050e-03 
 5.516935e-03  1.367577e-03 
 5.837688e-03  1.050768e-03 
 6.158440e-03  7.194793e-04 
 6.479193e-03  3.738414e-04 
 6.799947e-03  1.333840e-05 
 7.120701e-03 -3.617668e-04 
 7.441455e-03 -7.504906e-04 
 7.762209e-03 -1.152658e-03 
 8.082963e-03 -1.570246e-03 
 8.403717e-03 -2.007175e-03 
 8.724471e-03 -2.462601e-03 
 9.045225e-03 -2.930895e-03 
 9.365979e-03 -3.407432e-03 
 9.686733e-03 -3.890084e-03 
 1.000749e-02 -4.377661e-03 
 1.032824e-02 -4.870860e-03 
 1.064900e-02 -5.368270e-03 
 1.096975e-02 -5.869269e-03 
 1.129051e-02 -6.375727e-03 
 1.161126e-02 -6.889471e-03 
 1.193202e-02 -7.413627e-03 
 1.225277e-02 -7.949298e-03 
 1.257353e-02 -8.497106e-03 
 1.289428e-02 -9.060426e-03 
 1.321504e-02 -9.641137e-03 
 1.353579e-02 -1.023694e-02 
 1.385655e-02 -1.084220e-02 
 1.417731e-02 -1.145652e-02 
 1.449806e-02 -1.208316e-02 
 1.481882e-02 -1.272411e-02 
 1.513958e-02 -1.337791e-02 
 1.546033e-02 -1.404354e-02 
 1.578109e-02 -1.471782e-02 
 1.610184e-02 -1.540152e-02 
 1.642260e-02 -1.609510e-02 
 1.674336e-02 -1.679779e-02 
 1.706412e-02 -1.750964e-02 
 1.738487e-02 -1.823152e-02 
 1.770563e-02 -1.895972e-02 
 1.802639e-02 -1.969287e-02 
 1.834714e-02 -2.045365e-02 
 1.866790e-02 -2.120287e-02 
 1.898866e-02 -2.196217e-02 
 1.930941e-02 -2.272639e-02 
 1.963017e-02 -2.349264e-02 
 1.995093e-02 -2.426230e-02 
 2.027169e-02 -2.503591e-02 
 2.059244e-02 -2.581210e-02 
 2.091320e-02 -2.659180e-02 
 2.123396e-02 -2.737777e-02 
 2.155472e-02 -2.816896e-02 
 2.187548e-02 -2.896560e-02 
 2.219623e-02 -2.976587e-02 
 2.251699e-02 -3.056694e-02 
 2.283775e-02 -3.136392e-02 
 2.315851e-02 -3.215598e-02 
 2.347927e-02 -3.294440e-02 
 2.380003e-02 -3.372841e-02 
 2.412078e-02 -3.450603e-02 
 2.444154e-02 -3.527802e-02 
 2.476230e-02 -3.604692e-02 
 2.508306e-02 -3.681584e-02 
 2.540382e-02 -3.758559e-02 
 2.572458e-02 -3.835387e-02 
 2.604534e-02 -3.911961e-02 
 2.636610e-02 -3.988380e-02 
 2.668686e-02 -4.064485e-02 
 2.700762e-02 -4.140199e-02 
 2.732838e-02 -4.215199e-02 
 2.764914e-02 -4.289276e-02 
 2.796990e-02 -4.362158e-02 
 2.829066e-02 -4.433946e-02 
 2.861143e-02 -4.504978e-02 
 2.893219e-02 -4.575675e-02 
 2.925295e-02 -4.645974e-02 
 2.957372e-02 -4.715798e-02 
 2.989448e-02 -4.784788e-02 
 3.021525e-02 -4.852922e-02 
 3.053601e-02 -4.920386e-02 
 3.085678e-02 -4.986405e-02 
 3.117754e-02 -5.051379e-02 
 3.149831e-02 -5.114816e-02 
 3.181908e-02 -5.176772e-02 
 3.213984e-02 -5.236927e-02 
 3.246061e-02 -5.295019e-02 
 3.278138e-02 -5.351274e-02 
 3.310215e-02 -5.405064e-02 
 3.342292e-02 -5.457093e-02 
 3.374369e-02 -5.507439e-02 
 3.406447e-02 -5.556127e-02 
 3.438524e-02 -5.603401e-02 
 3.470601e-02 -5.649109e-02 
 3.502678e-02 -5.693284e-02 
 3.534755e-02 -5.735724e-02 
 3.566832e-02 -5.775509e-02 
 3.598909e-02 -5.812383e-02 
 3.630987e-02 -5.846415e-02 
 3.663064e-02 -5.876726e-02 
 3.695141e-02 -5.903456e-02 
 3.727219e-02 -5.926512e-02 
 3.759296e-02 -5.945869e-02 
 3.791373e-02 -5.960447e-02 
 3.823451e-02 -5.971319e-02 
 3.855528e-02 -5.977764e-02 
 3.887605e-02 -5.980719e-02 
 3.919683e-02 -5.980635e-02 
 3.951760e-02 -5.977874e-02 
 3.983837e-02 -5.972217e-02 
 4.015915e-02 -5.963571e-02 
 4.047992e-02 -5.951757e-02 
 4.080069e-02 -5.936870e-02 
 4.112147e-02 -5.918568e-02 
 4.144224e-02 -5.897050e-02 
 4.176301e-02 -5.872190e-02 
 4.208378e-02 -5.843482e-02 
 4.240456e-02 -5.811294e-02 
 4.272533e-02 -5.774781e-02 
 4.304610e-02 -5.734329e-02 
 4.336688e-02 -5.689807e-02 
 4.368765e-02 -5.641242e-02 
 4.400842e-02 -5.589188e-02 
 4.432920e-02 -5.533376e-02 
 4.464997e-02 -5.474764e-02 
 4.497074e-02 -5.413212e-02 
 4.529151e-02 -5.348432e-02 
 4.561229e-02 -5.280966e-02 
 4.593306e-02 -5.209890e-02 
 4.625383e-02 -5.134541e-02 
 4.657460e-02 -5.054960e-02 
 4.689537e-02 -4.971876e-02 
 4.721614e-02 -4.884304e-02 
 4.753691e-02 -4.792580e-02 
 4.785769e-02 -4.697200e-02 
 4.817846e-02 -4.597610e-02 
 4.849922e-02 -4.494564e-02 
 4.881999e-02 -4.388367e-02 
 4.914076e-02 -4.279118e-02 
 4.946153e-02 -4.167993e-02 
 4.978230e-02 -4.053961e-02 
 5.010306e-02 -3.938012e-02 
 5.042383e-02 -3.819349e-02 
 5.074460e-02 -3.697533e-02 
 5.106537e-02 -3.573569e-02 
 5.138614e-02 -3.446208e-02 
 5.170690e-02 -3.315491e-02 
 5.202766e-02 -3.182192e-02 
 5.234842e-02 -3.046311e-02 
 5.266919e-02 -2.907234e-02 
 5.298995e-02 -2.765976e-02 
 5.331071e-02 -2.622700e-02 
 5.363147e-02 -2.477858e-02 
 5.395223e-02 -2.331228e-02 
 5.427300e-02 -2.183453e-02 
 5.459376e-02 -2.031806e-02 
 5.491451e-02 -1.884053e-02 
 5.523527e-02 -1.729422e-02 
 5.555603e-02 -1.575893e-02 
 5.587678e-02 -1.419964e-02 
 5.619754e-02 -1.262078e-02 
 5.651829e-02 -1.101652e-02 
 5.683905e-02 -9.420145e-03 
 5.715980e-02 -7.769131e-03 
 5.748056e-02 -6.056131e-03 
 5.780131e-02 -4.389699e-03 
 5.812206e-02 -2.666081e-03 
 5.844281e-02 -8.863572e-04 
 5.876356e-02  8.766052e-04 
 5.908431e-02  2.661510e-03 
 5.940506e-02  4.465259e-03 
 5.972581e-02  6.275476e-03 
 6.004656e-02  8.090308e-03 
 6.036731e-02  9.922026e-03 
 6.068806e-02  1.175992e-02 
 6.100881e-02  1.359493e-02 
 6.132956e-02  1.541851e-02 
 6.165030e-02  1.723892e-02 
 6.197104e-02  1.905305e-02 
 6.229179e-02  2.086727e-02 
 6.261253e-02  2.266986e-02 
 6.293328e-02  2.444985e-02 
 6.325402e-02  2.620660e-02 
 6.357476e-02  2.795296e-02 
 6.389551e-02  2.968860e-02 
 6.421625e-02  3.141445e-02 
 6.453699e-02  3.312277e-02 
 6.485773e-02  3.481856e-02 
 6.517847e-02  3.649801e-02 
 6.549921e-02  3.816712e-02 
 6.581994e-02  3.982017e-02 
 6.614068e-02  4.145448e-02 
 6.646142e-02  4.308470e-02 
 6.678216e-02  4.469650e-02 
 6.710290e-02  4.628955e-02 
 6.742364e-02  4.786296e-02 
 6.774437e-02  4.941933e-02 
 6.806510e-02  5.095265e-02 
 6.838584e-02  5.245922e-02 
 6.870657e-02  5.393951e-02 
 6.902730e-02  5.539930e-02 
 6.934804e-02  5.684960e-02 
 6.966877e-02  5.828432e-02 
 6.998951e-02  5.970807e-02 
 7.031024e-02  6.112252e-02 
 7.063097e-02  6.253812e-02 
 7.095170e-02  6.396042e-02 
 7.127243e-02  6.537956e-02 
 7.159316e-02  6.679877e-02 
 7.191389e-02  6.819511e-02 
 7.223462e-02  6.959951e-02 
 7.255535e-02  7.099402e-02 
 7.287608e-02  7.236729e-02 
 7.319681e-02  7.371766e-02 
 7.351755e-02  7.503549e-02 
 7.383828e-02  7.635059e-02 
 7.415901e-02  7.764650e-02 
 7.447974e-02  7.890586e-02 
 7.480047e-02  8.016653e-02 
 7.512120e-02  8.138192e-02 
 7.544194e-02  8.260381e-02 
 7.576267e-02  8.376496e-02 
 7.608340e-02  8.491853e-02 
 7.640413e-02  8.603024e-02 
 7.672487e-02  8.713268e-02 
 7.704560e-02  8.818756e-02 
 7.736633e-02  8.923131e-02 
 7.768706e-02  9.024032e-02 
 7.800779e-02  9.122349e-02 
 7.832852e-02  9.219345e-02 
 7.864925e-02  9.313425e-02 
 7.896998e-02  9.405415e-02 
 7.929071e-02  9.493944e-02 
 7.961144e-02  9.582668e-02 
 7.993216e-02  9.667725e-02 
 8.025289e-02  9.751387e-02 
 8.057362e-02  9.830939e-02 
 8.089434e-02  9.909576e-02 
 8.121507e-02  9.987234e-02 
 8.153579e-02  1.005992e-01 
 8.185651e-02  1.012960e-01 
 8.217724e-02  1.019732e-01 
 8.249796e-02  1.026190e-01 
 8.281868e-02  1.032317e-01 
 8.313941e-02  1.037991e-01 
 8.346013e-02  1.043456e-01 
 8.378085e-02  1.048463e-01 
 8.410157e-02  1.053304e-01 
 8.442230e-02  1.057697e-01 
 8.474302e-02  1.062072e-01 
 8.506374e-02  1.065858e-01 
 8.538446e-02  1.069598e-01 
 8.570518e-02  1.072885e-01 
 8.602590e-02  1.076061e-01 
 8.634662e-02  1.078642e-01 
 8.666734e-02  1.081114e-01 
 8.698806e-02  1.083225e-01 
 8.730878e-02  1.084823e-01 
 8.762950e-02  1.086216e-01 
 8.795022e-02  1.087027e-01 
 8.827094e-02  1.087657e-01 
 8.859166e-02  1.087880e-01 
 8.891238e-02  1.087775e-01 
 8.923310e-02  1.087328e-01 
 8.955382e-02  1.086777e-01 
 8.987454e-02  1.085888e-01 
 9.019525e-02  1.084836e-01 
 9.051597e-02  1.083536e-01 
 9.083669e-02  1.081847e-01 
 9.115740e-02  1.080074e-01 
 9.147812e-02  1.078061e-01 
 9.179884e-02  1.075668e-01 
 9.211956e-02  1.072996e-01 
 9.244027e-02  1.069950e-01 
 9.276099e-02  1.066712e-01 
 9.308171e-02  1.063212e-01 
 9.340243e-02  1.059409e-01 
 9.372316e-02  1.055350e-01 
 9.404388e-02  1.050883e-01 
 9.436460e-02  1.046130e-01 
 9.468533e-02  1.041094e-01 
