         time tilt_local... 
------------- ------------- 
 1.924497e-04 -1.991898e-02 
 5.131993e-04 -1.991933e-02 
 8.339489e-04 -1.990804e-02 
 1.154698e-03 -1.981714e-02 
 1.475448e-03 -1.961071e-02 
 1.796198e-03 -1.934900e-02 
 2.116947e-03 -1.907734e-02 
 2.437697e-03 -1.879553e-02 
 2.758446e-03 -1.850475e-02 
 3.079196e-03 -1.820997e-02 
 3.399946e-03 -1.790952e-02 
 3.720696e-03 -1.758576e-02 
 4.041445e-03 -1.722916e-02 
 4.362195e-03 -1.683888e-02 
 4.682945e-03 -1.640806e-02 
 5.003695e-03 -1.592881e-02 
 5.324445e-03 -1.539011e-02 
 5.645194e-03 -1.480841e-02 
 5.965945e-03 -1.419305e-02 
 6.286695e-03 -1.355864e-02 
 6.607446e-03 -1.291348e-02 
 6.928196e-03 -1.226157e-02 
 7.248947e-03 -1.161219e-02 
 7.569697e-03 -1.096337e-02 
 7.890448e-03 -1.031366e-02 
 8.211198e-03 -9.655730e-03 
 8.531949e-03 -8.983535e-03 
 8.852699e-03 -8.292152e-03 
 9.173450e-03 -7.576946e-03 
 9.494201e-03 -6.821608e-03 
 9.814952e-03 -5.989174e-03 
 1.013570e-02 -5.065864e-03 
 1.045645e-02 -4.118638e-03 
 1.077720e-02 -3.212942e-03 
 1.109796e-02 -2.320137e-03 
 1.141871e-02 -1.387485e-03 
 1.173946e-02 -4.123056e-04 
 1.206021e-02  5.716338e-04 
 1.238096e-02  1.532533e-03 
 1.270171e-02  2.488613e-03 
 1.302246e-02  3.448963e-03 
 1.334322e-02  4.407686e-03 
 1.366397e-02  5.385613e-03 
 1.398472e-02  6.399234e-03 
 1.430547e-02  7.428085e-03 
 1.462622e-02  8.478665e-03 
 1.494697e-02  9.542082e-03 
 1.526773e-02  1.062646e-02 
 1.558848e-02  1.173749e-02 
 1.590923e-02  1.286829e-02 
 1.622998e-02  1.398390e-02 
 1.655073e-02  1.508126e-02 
 1.687149e-02  1.616354e-02 
 1.719224e-02  1.725886e-02 
 1.751299e-02  1.836675e-02 
 1.783374e-02  1.950302e-02 
 1.815449e-02  2.066284e-02 
 1.847525e-02  2.184826e-02 
 1.879600e-02  2.304292e-02 
 1.911675e-02  2.425377e-02 
 1.943750e-02  2.547682e-02 
 1.975826e-02  2.672193e-02 
 2.007901e-02  2.799709e-02 
 2.039976e-02  2.931810e-02 
 2.072051e-02  3.065064e-02 
 2.104127e-02  3.193629e-02 
 2.136202e-02  3.315760e-02 
 2.168277e-02  3.439282e-02 
 2.200352e-02  3.567538e-02 
 2.232428e-02  3.697642e-02 
 2.264503e-02  3.826345e-02 
 2.296578e-02  3.953674e-02 
 2.328654e-02  4.084232e-02 
 2.360729e-02  4.215970e-02 
 2.392804e-02  4.347899e-02 
 2.424880e-02  4.482535e-02 
 2.456955e-02  4.620921e-02 
 2.489030e-02  4.758711e-02 
 2.521106e-02  4.896555e-02 
 2.553181e-02  5.034783e-02 
 2.585257e-02  5.178413e-02 
 2.617332e-02  5.320288e-02 
 2.649407e-02  5.458385e-02 
 2.681483e-02  5.591949e-02 
 2.713558e-02  5.726416e-02 
 2.745634e-02  5.863581e-02 
 2.777709e-02  6.000702e-02 
 2.809784e-02  6.140458e-02 
 2.841860e-02  6.281862e-02 
 2.873936e-02  6.424757e-02 
 2.906011e-02  6.568978e-02 
 2.938087e-02  6.712656e-02 
 2.970162e-02  6.856784e-02 
 3.002238e-02  6.997470e-02 
 3.034313e-02  7.137890e-02 
 3.066389e-02  7.277816e-02 
 3.098465e-02  7.415288e-02 
 3.130540e-02  7.542389e-02 
 3.162616e-02  7.659631e-02 
 3.194692e-02  7.775590e-02 
 3.226768e-02  7.890902e-02 
 3.258843e-02  8.007074e-02 
 3.290919e-02  8.118387e-02 
 3.322995e-02  8.227951e-02 
 3.355071e-02  8.334265e-02 
 3.387146e-02  8.440420e-02 
 3.419222e-02  8.543466e-02 
 3.451298e-02  8.643895e-02 
 3.483374e-02  8.737728e-02 
 3.515450e-02  8.822834e-02 
 3.547526e-02  8.899637e-02 
 3.579602e-02  8.971223e-02 
 3.611678e-02  9.037934e-02 
 3.643754e-02  9.094529e-02 
 3.675829e-02  9.144192e-02 
 3.707905e-02  9.185281e-02 
 3.739981e-02  9.223617e-02 
 3.772057e-02  9.261714e-02 
 3.804133e-02  9.297729e-02 
 3.836209e-02  9.332140e-02 
 3.868285e-02  9.361852e-02 
 3.900361e-02  9.387775e-02 
 3.932437e-02  9.406914e-02 
 3.964513e-02  9.417528e-02 
 3.996589e-02  9.416944e-02 
 4.028665e-02  9.403917e-02 
 4.060742e-02  9.384568e-02 
 4.092818e-02  9.358097e-02 
 4.124894e-02  9.323094e-02 
 4.156970e-02  9.273418e-02 
 4.189046e-02  9.215214e-02 
 4.221122e-02  9.153305e-02 
 4.253198e-02  9.091279e-02 
 4.285274e-02  9.025570e-02 
 4.317350e-02  8.954939e-02 
 4.349426e-02  8.879248e-02 
 4.381502e-02  8.796825e-02 
 4.413578e-02  8.706654e-02 
 4.445654e-02  8.610018e-02 
 4.477730e-02  8.503995e-02 
 4.509806e-02  8.387021e-02 
 4.541882e-02  8.256680e-02 
 4.573958e-02  8.119352e-02 
 4.606034e-02  7.977255e-02 
 4.638110e-02  7.829936e-02 
 4.670186e-02  7.676668e-02 
 4.702262e-02  7.516135e-02 
 4.734338e-02  7.351524e-02 
 4.766414e-02  7.183571e-02 
 4.798490e-02  7.014401e-02 
 4.830566e-02  6.842524e-02 
 4.862642e-02  6.665423e-02 
 4.894717e-02  6.480464e-02 
 4.926793e-02  6.288810e-02 
 4.958869e-02  6.086781e-02 
 4.990945e-02  5.875607e-02 
 5.023021e-02  5.655245e-02 
 5.055097e-02  5.427597e-02 
 5.087172e-02  5.196173e-02 
 5.119248e-02  4.963486e-02 
 5.151323e-02  4.726134e-02 
 5.183399e-02  4.483837e-02 
 5.215475e-02  4.237163e-02 
 5.247550e-02  3.991531e-02 
 5.279626e-02  3.746271e-02 
 5.311701e-02  3.500257e-02 
 5.343777e-02  3.249295e-02 
 5.375853e-02  2.993397e-02 
 5.407928e-02  2.731666e-02 
 5.440003e-02  2.464707e-02 
 5.472079e-02  2.190568e-02 
 5.504154e-02  1.912458e-02 
 5.536229e-02  1.626173e-02 
 5.568304e-02  1.335341e-02 
 5.600380e-02  1.040845e-02 
 5.632455e-02  7.486392e-03 
 5.664530e-02  4.561655e-03 
 5.696606e-02  1.632845e-03 
 5.728681e-02 -1.353972e-03 
 5.760756e-02 -4.362063e-03 
 5.792831e-02 -7.383831e-03 
 5.824906e-02 -1.041022e-02 
 5.856981e-02 -1.347591e-02 
 5.889056e-02 -1.656969e-02 
 5.921131e-02 -1.971885e-02 
 5.953206e-02 -2.293509e-02 
 5.985281e-02 -2.621999e-02 
 6.017357e-02 -2.955621e-02 
 6.049431e-02 -3.292750e-02 
 6.081506e-02 -3.633064e-02 
 6.113581e-02 -3.973296e-02 
 6.145656e-02 -4.310137e-02 
 6.177731e-02 -4.647231e-02 
 6.209805e-02 -4.987572e-02 
 6.241880e-02 -5.328668e-02 
 6.273955e-02 -5.669555e-02 
 6.306030e-02 -6.008673e-02 
 6.338105e-02 -6.347659e-02 
 6.370179e-02 -6.690566e-02 
 6.402254e-02 -7.036164e-02 
 6.434328e-02 -7.384629e-02 
 6.466403e-02 -7.737438e-02 
 6.498477e-02 -8.090942e-02 
 6.530552e-02 -8.448048e-02 
 6.562626e-02 -8.808797e-02 
 6.594701e-02 -9.167497e-02 
 6.626775e-02 -9.517487e-02 
 6.658850e-02 -9.855465e-02 
 6.690924e-02 -1.018765e-01 
 6.722999e-02 -1.051809e-01 
 6.755073e-02 -1.084791e-01 
 6.787147e-02 -1.117910e-01 
 6.819221e-02 -1.150764e-01 
 6.851296e-02 -1.183472e-01 
 6.883370e-02 -1.216082e-01 
 6.915444e-02 -1.248452e-01 
 6.947519e-02 -1.280701e-01 
 6.979593e-02 -1.312780e-01 
 7.011667e-02 -1.344113e-01 
 7.043741e-02 -1.375059e-01 
 7.075815e-02 -1.405387e-01 
