         time tiltx_bot_... 
------------- ------------- 
 1.924497e-04  4.149059e-03 
 5.131993e-04  4.150574e-03 
 8.339489e-04  4.137383e-03 
 1.154698e-03  4.090841e-03 
 1.475448e-03  4.014401e-03 
 1.796198e-03  3.908757e-03 
 2.116947e-03  3.775597e-03 
 2.437697e-03  3.614317e-03 
 2.758446e-03  3.423502e-03 
 3.079196e-03  3.195699e-03 
 3.399946e-03  2.926473e-03 
 3.720696e-03  2.628124e-03 
 4.041445e-03  2.308693e-03 
 4.362195e-03  1.969890e-03 
 4.682945e-03  1.587409e-03 
 5.003695e-03  1.172866e-03 
 5.324445e-03  7.295394e-04 
 5.645194e-03  2.623559e-04 
 5.965945e-03 -2.225517e-04 
 6.286695e-03 -7.228701e-04 
 6.607446e-03 -1.236896e-03 
 6.928196e-03 -1.762287e-03 
 7.248947e-03 -2.295391e-03 
 7.569697e-03 -2.837078e-03 
 7.890448e-03 -3.390038e-03 
 8.211198e-03 -3.955551e-03 
 8.531949e-03 -4.526228e-03 
 8.852699e-03 -5.091772e-03 
 9.173450e-03 -5.655233e-03 
 9.494201e-03 -6.220557e-03 
 9.814952e-03 -6.783421e-03 
 1.013570e-02 -7.346515e-03 
 1.045645e-02 -7.908686e-03 
 1.077720e-02 -8.462689e-03 
 1.109796e-02 -9.010643e-03 
 1.141871e-02 -9.550783e-03 
 1.173946e-02 -1.008709e-02 
 1.206021e-02 -1.062270e-02 
 1.238096e-02 -1.115543e-02 
 1.270171e-02 -1.168311e-02 
 1.302246e-02 -1.220201e-02 
 1.334322e-02 -1.271528e-02 
 1.366397e-02 -1.322550e-02 
 1.398472e-02 -1.372801e-02 
 1.430547e-02 -1.421586e-02 
 1.462622e-02 -1.469410e-02 
 1.494697e-02 -1.516639e-02 
 1.526773e-02 -1.562872e-02 
 1.558848e-02 -1.607736e-02 
 1.590923e-02 -1.650725e-02 
 1.622998e-02 -1.691687e-02 
 1.655073e-02 -1.731932e-02 
 1.687149e-02 -1.771003e-02 
 1.719224e-02 -1.809120e-02 
 1.751299e-02 -1.846022e-02 
 1.783374e-02 -1.881533e-02 
 1.815449e-02 -1.915472e-02 
 1.847525e-02 -1.947938e-02 
 1.879600e-02 -1.978807e-02 
 1.911675e-02 -2.007976e-02 
 1.943750e-02 -2.035047e-02 
 1.975826e-02 -2.060475e-02 
 2.007901e-02 -2.084392e-02 
 2.039976e-02 -2.107540e-02 
 2.072051e-02 -2.130074e-02 
 2.104127e-02 -2.152032e-02 
 2.136202e-02 -2.173568e-02 
 2.168277e-02 -2.195096e-02 
 2.200352e-02 -2.216573e-02 
 2.232428e-02 -2.238065e-02 
 2.264503e-02 -2.259212e-02 
 2.296578e-02 -2.279440e-02 
 2.328654e-02 -2.298390e-02 
 2.360729e-02 -2.317380e-02 
 2.392804e-02 -2.336824e-02 
 2.424880e-02 -2.356563e-02 
 2.456955e-02 -2.375948e-02 
 2.489030e-02 -2.395381e-02 
 2.521106e-02 -2.415456e-02 
 2.553181e-02 -2.436201e-02 
 2.585257e-02 -2.456570e-02 
 2.617332e-02 -2.476699e-02 
 2.649407e-02 -2.495987e-02 
 2.681483e-02 -2.514421e-02 
 2.713558e-02 -2.532013e-02 
 2.745634e-02 -2.548409e-02 
 2.777709e-02 -2.563262e-02 
 2.809784e-02 -2.576523e-02 
 2.841860e-02 -2.588408e-02 
 2.873936e-02 -2.599745e-02 
 2.906011e-02 -2.610865e-02 
 2.938087e-02 -2.621508e-02 
 2.970162e-02 -2.632025e-02 
 3.002238e-02 -2.642451e-02 
 3.034313e-02 -2.653282e-02 
 3.066389e-02 -2.664625e-02 
 3.098465e-02 -2.676104e-02 
 3.130540e-02 -2.687592e-02 
 3.162616e-02 -2.698279e-02 
 3.194692e-02 -2.707537e-02 
 3.226768e-02 -2.715919e-02 
 3.258843e-02 -2.722815e-02 
 3.290919e-02 -2.728156e-02 
 3.322995e-02 -2.731179e-02 
 3.355071e-02 -2.732286e-02 
 3.387146e-02 -2.732575e-02 
 3.419222e-02 -2.732743e-02 
 3.451298e-02 -2.731769e-02 
 3.483374e-02 -2.728866e-02 
 3.515450e-02 -2.723901e-02 
 3.547526e-02 -2.717489e-02 
 3.579602e-02 -2.708770e-02 
 3.611678e-02 -2.697423e-02 
 3.643754e-02 -2.682990e-02 
 3.675829e-02 -2.665233e-02 
 3.707905e-02 -2.644196e-02 
 3.739981e-02 -2.620634e-02 
 3.772057e-02 -2.594667e-02 
 3.804133e-02 -2.565985e-02 
 3.836209e-02 -2.534318e-02 
 3.868285e-02 -2.500476e-02 
 3.900361e-02 -2.465139e-02 
 3.932437e-02 -2.428265e-02 
 3.964513e-02 -2.389672e-02 
 3.996589e-02 -2.349174e-02 
 4.028665e-02 -2.306581e-02 
 4.060742e-02 -2.262334e-02 
 4.092818e-02 -2.217244e-02 
 4.124894e-02 -2.170773e-02 
 4.156970e-02 -2.121611e-02 
 4.189046e-02 -2.069252e-02 
 4.221122e-02 -2.014663e-02 
 4.253198e-02 -1.957679e-02 
 4.285274e-02 -1.898771e-02 
 4.317350e-02 -1.836953e-02 
 4.349426e-02 -1.772791e-02 
 4.381502e-02 -1.707144e-02 
 4.413578e-02 -1.641065e-02 
