         time rel_disp_t... 
------------- ------------- 
 1.924497e-04  1.874567e-01 
 5.131993e-04  1.874632e-01 
 8.339489e-04  1.872927e-01 
 1.154698e-03  1.867377e-01 
 1.475448e-03  1.858380e-01 
 1.796198e-03  1.846014e-01 
 2.116947e-03  1.830417e-01 
 2.437697e-03  1.811119e-01 
 2.758446e-03  1.787314e-01 
 3.079196e-03  1.759235e-01 
 3.399946e-03  1.728394e-01 
 3.720696e-03  1.695372e-01 
 4.041445e-03  1.660639e-01 
 4.362195e-03  1.624739e-01 
 4.682945e-03  1.584764e-01 
 5.003695e-03  1.542448e-01 
 5.324445e-03  1.497585e-01 
 5.645194e-03  1.450289e-01 
 5.965945e-03  1.400650e-01 
 6.286695e-03  1.348810e-01 
 6.607446e-03  1.294686e-01 
 6.928196e-03  1.238256e-01 
 7.248947e-03  1.179581e-01 
 7.569697e-03  1.118805e-01 
 7.890448e-03  1.055825e-01 
 8.211198e-03  9.901479e-02 
 8.531949e-03  9.213086e-02 
 8.852699e-03  8.498150e-02 
 9.173450e-03  7.765449e-02 
 9.494201e-03  7.020217e-02 
 9.814952e-03  6.264990e-02 
 1.013570e-02  5.500425e-02 
 1.045645e-02  4.725274e-02 
 1.077720e-02  3.943133e-02 
 1.109796e-02  3.152675e-02 
 1.141871e-02  2.351169e-02 
 1.173946e-02  1.534488e-02 
 1.206021e-02  6.989758e-03 
 1.238096e-02 -1.558380e-03 
 1.270171e-02 -1.032263e-02 
 1.302246e-02 -1.935266e-02 
 1.334322e-02 -2.865868e-02 
 1.366397e-02 -3.816649e-02 
 1.398472e-02 -4.781040e-02 
 1.430547e-02 -5.762636e-02 
 1.462622e-02 -6.765525e-02 
 1.494697e-02 -7.790318e-02 
 1.526773e-02 -8.835347e-02 
 1.558848e-02 -9.897006e-02 
 1.590923e-02 -1.097144e-01 
 1.622998e-02 -1.206108e-01 
 1.655073e-02 -1.316543e-01 
 1.687149e-02 -1.428476e-01 
 1.719224e-02 -1.541890e-01 
 1.751299e-02 -1.656780e-01 
 1.783374e-02 -1.772505e-01 
 1.815449e-02 -1.889242e-01 
 1.847525e-02 -2.007397e-01 
 1.879600e-02 -2.127399e-01 
 1.911675e-02 -2.248808e-01 
 1.943750e-02 -2.371016e-01 
 1.975826e-02 -2.493830e-01 
 2.007901e-02 -2.617613e-01 
 2.039976e-02 -2.742225e-01 
 2.072051e-02 -2.867562e-01 
 2.104127e-02 -2.994035e-01 
 2.136202e-02 -3.121857e-01 
 2.168277e-02 -3.250772e-01 
 2.200352e-02 -3.380862e-01 
 2.232428e-02 -3.511656e-01 
 2.264503e-02 -3.642592e-01 
 2.296578e-02 -3.773104e-01 
 2.328654e-02 -3.903354e-01 
 2.360729e-02 -4.033386e-01 
 2.392804e-02 -4.162979e-01 
 2.424880e-02 -4.291857e-01 
 2.456955e-02 -4.420306e-01 
 2.489030e-02 -4.548985e-01 
 2.521106e-02 -4.678250e-01 
 2.553181e-02 -4.808031e-01 
 2.585257e-02 -4.937778e-01 
 2.617332e-02 -5.067593e-01 
 2.649407e-02 -5.197121e-01 
 2.681483e-02 -5.326273e-01 
 2.713558e-02 -5.454391e-01 
 2.745634e-02 -5.581368e-01 
 2.777709e-02 -5.706423e-01 
 2.809784e-02 -5.829380e-01 
 2.841860e-02 -5.950352e-01 
 2.873936e-02 -6.070303e-01 
 2.906011e-02 -6.189344e-01 
 2.938087e-02 -6.307466e-01 
 2.970162e-02 -6.424115e-01 
 3.002238e-02 -6.539098e-01 
 3.034313e-02 -6.652475e-01 
 3.066389e-02 -6.763959e-01 
 3.098465e-02 -6.872650e-01 
 3.130540e-02 -6.979009e-01 
 3.162616e-02 -7.082452e-01 
 3.194692e-02 -7.182939e-01 
 3.226768e-02 -7.279659e-01 
 3.258843e-02 -7.372974e-01 
 3.290919e-02 -7.462455e-01 
 3.322995e-02 -7.548166e-01 
 3.355071e-02 -7.630661e-01 
 3.387146e-02 -7.710444e-01 
 3.419222e-02 -7.787433e-01 
 3.451298e-02 -7.862048e-01 
 3.483374e-02 -7.933666e-01 
 3.515450e-02 -8.002512e-01 
 3.547526e-02 -8.068625e-01 
 3.579602e-02 -8.130783e-01 
 3.611678e-02 -8.188581e-01 
 3.643754e-02 -8.241440e-01 
 3.675829e-02 -8.289087e-01 
 3.707905e-02 -8.331245e-01 
 3.739981e-02 -8.367881e-01 
 3.772057e-02 -8.398579e-01 
 3.804133e-02 -8.422934e-01 
 3.836209e-02 -8.440907e-01 
 3.868285e-02 -8.453065e-01 
 3.900361e-02 -8.460206e-01 
 3.932437e-02 -8.463065e-01 
 3.964513e-02 -8.461380e-01 
 3.996589e-02 -8.455015e-01 
 4.028665e-02 -8.443897e-01 
 4.060742e-02 -8.427640e-01 
 4.092818e-02 -8.407372e-01 
 4.124894e-02 -8.381941e-01 
 4.156970e-02 -8.349848e-01 
 4.189046e-02 -8.311027e-01 
 4.221122e-02 -8.266249e-01 
 4.253198e-02 -8.214653e-01 
 4.285274e-02 -8.155865e-01 
 4.317350e-02 -8.089305e-01 
 4.349426e-02 -8.015785e-01 
 4.381502e-02 -7.935719e-01 
 4.413578e-02 -7.850225e-01 
