         time rel_disp_t... 
------------- ------------- 
 1.590337e-04  2.916761e-01 
 4.771012e-04  2.923011e-01 
 7.951686e-04  2.926390e-01 
 1.113236e-03  2.927036e-01 
 1.431304e-03  2.925080e-01 
 1.749371e-03  2.920579e-01 
 2.067438e-03  2.913279e-01 
 2.385506e-03  2.902744e-01 
 2.703573e-03  2.889232e-01 
 3.021641e-03  2.873804e-01 
 3.339708e-03  2.856472e-01 
 3.657776e-03  2.836864e-01 
 3.975843e-03  2.814410e-01 
 4.293911e-03  2.789036e-01 
 4.611978e-03  2.760917e-01 
 4.930046e-03  2.730120e-01 
 5.248113e-03  2.696974e-01 
 5.566180e-03  2.661785e-01 
 5.884248e-03  2.624621e-01 
 6.202315e-03  2.585277e-01 
 6.520383e-03  2.543808e-01 
 6.838450e-03  2.500262e-01 
 7.156518e-03  2.454570e-01 
 7.474585e-03  2.406740e-01 
 7.792653e-03  2.356538e-01 
 8.110720e-03  2.303926e-01 
 8.428788e-03  2.249882e-01 
 8.746855e-03  2.195098e-01 
 9.064922e-03  2.139747e-01 
 9.382990e-03  2.083499e-01 
 9.701057e-03  2.026102e-01 
 1.001912e-02  1.967339e-01 
 1.033719e-02  1.907129e-01 
 1.065526e-02  1.844599e-01 
 1.097333e-02  1.779254e-01 
 1.129139e-02  1.712136e-01 
 1.160946e-02  1.643907e-01 
 1.192753e-02  1.574548e-01 
 1.224560e-02  1.504457e-01 
 1.256366e-02  1.433847e-01 
 1.288173e-02  1.363093e-01 
 1.319980e-02  1.292278e-01 
 1.351787e-02  1.220369e-01 
 1.383593e-02  1.146874e-01 
 1.415400e-02  1.071645e-01 
 1.447207e-02  9.951386e-02 
 1.479014e-02  9.176589e-02 
 1.510820e-02  8.393708e-02 
 1.542627e-02  7.604678e-02 
 1.574434e-02  6.807440e-02 
 1.606241e-02  6.004281e-02 
 1.638047e-02  5.193720e-02 
 1.669854e-02  4.378827e-02 
 1.701661e-02  3.559985e-02 
 1.733468e-02  2.742917e-02 
 1.765274e-02  1.923412e-02 
 1.797081e-02  1.097074e-02 
 1.828888e-02  2.650957e-03 
 1.860695e-02 -5.700547e-03 
 1.892501e-02 -1.411491e-02 
 1.924308e-02 -2.263860e-02 
 1.956115e-02 -3.128149e-02 
 1.987922e-02 -4.003979e-02 
 2.019728e-02 -4.889303e-02 
 2.051535e-02 -5.780817e-02 
 2.083342e-02 -6.667370e-02 
 2.115149e-02 -7.543799e-02 
 2.146955e-02 -8.411313e-02 
 2.178762e-02 -9.277055e-02 
 2.210569e-02 -1.014708e-01 
 2.242376e-02 -1.102209e-01 
 2.274182e-02 -1.190406e-01 
 2.305989e-02 -1.279873e-01 
 2.337796e-02 -1.370475e-01 
 2.369603e-02 -1.462166e-01 
 2.401409e-02 -1.554128e-01 
 2.433216e-02 -1.645385e-01 
 2.465023e-02 -1.736029e-01 
 2.496830e-02 -1.826274e-01 
 2.528636e-02 -1.916275e-01 
 2.560443e-02 -2.005842e-01 
 2.592250e-02 -2.094784e-01 
 2.624056e-02 -2.183128e-01 
 2.655863e-02 -2.270737e-01 
 2.687670e-02 -2.357480e-01 
 2.719477e-02 -2.442860e-01 
 2.751283e-02 -2.526581e-01 
 2.783090e-02 -2.608984e-01 
 2.814897e-02 -2.690183e-01 
 2.846704e-02 -2.770122e-01 
 2.878510e-02 -2.848727e-01 
 2.910317e-02 -2.926435e-01 
 2.942124e-02 -3.003222e-01 
 2.973931e-02 -3.078503e-01 
 3.005737e-02 -3.152237e-01 
 3.037544e-02 -3.224439e-01 
 3.069351e-02 -3.294046e-01 
 3.101158e-02 -3.360748e-01 
 3.132964e-02 -3.425218e-01 
 3.164771e-02 -3.487835e-01 
 3.196578e-02 -3.548593e-01 
 3.228385e-02 -3.606998e-01 
