         time tilt_local... 
------------- ------------- 
 3.180675e-05 -3.426562e-02 
 3.498742e-04 -3.426575e-02 
 6.679417e-04 -3.426740e-02 
 9.860091e-04 -3.426132e-02 
 1.304077e-03 -3.423276e-02 
 1.622144e-03 -3.418975e-02 
 1.940211e-03 -3.414794e-02 
 2.258279e-03 -3.410675e-02 
 2.576346e-03 -3.406067e-02 
 2.894414e-03 -3.400620e-02 
 3.212481e-03 -3.394354e-02 
 3.530549e-03 -3.387000e-02 
 3.848616e-03 -3.378526e-02 
 4.166684e-03 -3.369239e-02 
 4.484751e-03 -3.359358e-02 
 4.802819e-03 -3.348969e-02 
 5.120886e-03 -3.337830e-02 
 5.438953e-03 -3.326210e-02 
 5.757021e-03 -3.314241e-02 
 6.075088e-03 -3.301979e-02 
 6.393156e-03 -3.289356e-02 
 6.711223e-03 -3.276190e-02 
 7.029291e-03 -3.262412e-02 
 7.347358e-03 -3.248002e-02 
 7.665426e-03 -3.232940e-02 
 7.983493e-03 -3.217376e-02 
 8.301561e-03 -3.201501e-02 
 8.619628e-03 -3.185498e-02 
 8.937695e-03 -3.169434e-02 
 9.255763e-03 -3.152974e-02 
 9.573830e-03 -3.135454e-02 
 9.891898e-03 -3.116934e-02 
 1.020997e-02 -3.098857e-02 
 1.052803e-02 -3.081823e-02 
 1.084610e-02 -3.064521e-02 
 1.116417e-02 -3.046446e-02 
 1.148224e-02 -3.027982e-02 
 1.180030e-02 -3.009643e-02 
 1.211837e-02 -2.991643e-02 
 1.243644e-02 -2.973161e-02 
 1.275450e-02 -2.954402e-02 
 1.307257e-02 -2.935875e-02 
 1.339064e-02 -2.917292e-02 
 1.370871e-02 -2.899254e-02 
 1.402677e-02 -2.882011e-02 
 1.434484e-02 -2.865428e-02 
 1.466291e-02 -2.849399e-02 
 1.498098e-02 -2.833262e-02 
 1.529904e-02 -2.816602e-02 
 1.561711e-02 -2.799388e-02 
 1.593518e-02 -2.782089e-02 
 1.625325e-02 -2.765328e-02 
 1.657131e-02 -2.749066e-02 
 1.688938e-02 -2.732692e-02 
 1.720745e-02 -2.716309e-02 
 1.752552e-02 -2.700119e-02 
 1.784358e-02 -2.684271e-02 
 1.816165e-02 -2.668617e-02 
 1.847972e-02 -2.653182e-02 
 1.879779e-02 -2.637736e-02 
 1.911585e-02 -2.621935e-02 
 1.943392e-02 -2.605585e-02 
 1.975199e-02 -2.588807e-02 
 2.007006e-02 -2.572464e-02 
 2.038812e-02 -2.556746e-02 
 2.070619e-02 -2.540817e-02 
 2.102426e-02 -2.524178e-02 
 2.134233e-02 -2.507679e-02 
 2.166039e-02 -2.491717e-02 
 2.197846e-02 -2.475924e-02 
 2.229653e-02 -2.459912e-02 
 2.261460e-02 -2.443632e-02 
 2.293266e-02 -2.427314e-02 
 2.325073e-02 -2.411416e-02 
 2.356880e-02 -2.395515e-02 
 2.388687e-02 -2.379677e-02 
 2.420493e-02 -2.364131e-02 
 2.452300e-02 -2.348646e-02 
 2.484107e-02 -2.333281e-02 
 2.515914e-02 -2.317487e-02 
 2.547720e-02 -2.300959e-02 
 2.579527e-02 -2.284894e-02 
 2.611334e-02 -2.270059e-02 
 2.643141e-02 -2.256240e-02 
 2.674947e-02 -2.242534e-02 
 2.706754e-02 -2.228471e-02 
 2.738561e-02 -2.214885e-02 
 2.770368e-02 -2.202038e-02 
 2.802174e-02 -2.189771e-02 
 2.833981e-02 -2.178061e-02 
 2.865788e-02 -2.166931e-02 
 2.897595e-02 -2.156245e-02 
 2.929401e-02 -2.145998e-02 
 2.961208e-02 -2.136636e-02 
 2.993015e-02 -2.128325e-02 
 3.024821e-02 -2.120733e-02 
 3.056628e-02 -2.113367e-02 
 3.088435e-02 -2.106442e-02 
 3.120242e-02 -2.101111e-02 
 3.152048e-02 -2.098142e-02 
 3.183855e-02 -2.096778e-02 
 3.215662e-02 -2.096422e-02 
 3.247469e-02 -2.097266e-02 
 3.279275e-02 -2.099318e-02 
 3.311082e-02 -2.102262e-02 
 3.342889e-02 -2.106288e-02 
 3.374696e-02 -2.111167e-02 
 3.406502e-02 -2.117109e-02 
 3.438309e-02 -2.124449e-02 
 3.470116e-02 -2.133219e-02 
 3.501923e-02 -2.143637e-02 
 3.533729e-02 -2.155262e-02 
 3.565536e-02 -2.168367e-02 
 3.597343e-02 -2.184055e-02 
 3.629150e-02 -2.202183e-02 
 3.660956e-02 -2.221491e-02 
 3.692763e-02 -2.241457e-02 
 3.724570e-02 -2.262476e-02 
 3.756377e-02 -2.285473e-02 
 3.788183e-02 -2.310227e-02 
 3.819990e-02 -2.336188e-02 
 3.851797e-02 -2.363718e-02 
 3.883604e-02 -2.392812e-02 
 3.915410e-02 -2.423544e-02 
 3.947217e-02 -2.456177e-02 
 3.979024e-02 -2.490782e-02 
 4.010831e-02 -2.527036e-02 
 4.042637e-02 -2.564205e-02 
 4.074444e-02 -2.602264e-02 
 4.106251e-02 -2.642245e-02 
 4.138058e-02 -2.684753e-02 
 4.169864e-02 -2.729350e-02 
 4.201671e-02 -2.774973e-02 
 4.233478e-02 -2.821759e-02 
 4.265285e-02 -2.870184e-02 
 4.297091e-02 -2.919935e-02 
 4.328898e-02 -2.971139e-02 
 4.360705e-02 -3.023842e-02 
 4.392512e-02 -3.077884e-02 
 4.424318e-02 -3.133245e-02 
 4.456125e-02 -3.189802e-02 
 4.487932e-02 -3.247202e-02 
 4.519739e-02 -3.305285e-02 
 4.551545e-02 -3.364146e-02 
 4.583352e-02 -3.424433e-02 
 4.615159e-02 -3.486351e-02 
 4.646965e-02 -3.549165e-02 
 4.678772e-02 -3.612567e-02 
 4.710579e-02 -3.677272e-02 
 4.742386e-02 -3.743416e-02 
 4.774192e-02 -3.810540e-02 
 4.805999e-02 -3.878001e-02 
 4.837806e-02 -3.945610e-02 
 4.869613e-02 -4.013553e-02 
 4.901419e-02 -4.081703e-02 
 4.933226e-02 -4.150160e-02 
 4.965033e-02 -4.219433e-02 
 4.996840e-02 -4.289417e-02 
 5.028646e-02 -4.359522e-02 
 5.060453e-02 -4.429839e-02 
 5.092260e-02 -4.500823e-02 
 5.124067e-02 -4.572761e-02 
 5.155873e-02 -4.645179e-02 
 5.187680e-02 -4.717415e-02 
 5.219487e-02 -4.789287e-02 
 5.251294e-02 -4.861204e-02 
 5.283100e-02 -4.933284e-02 
 5.314907e-02 -5.005302e-02 
 5.346714e-02 -5.077659e-02 
 5.378521e-02 -5.150201e-02 
 5.410327e-02 -5.222688e-02 
 5.442134e-02 -5.295087e-02 
 5.473941e-02 -5.367345e-02 
 5.505748e-02 -5.439257e-02 
 5.537554e-02 -5.511066e-02 
 5.569361e-02 -5.583001e-02 
 5.601168e-02 -5.654006e-02 
 5.632975e-02 -5.722487e-02 
 5.664781e-02 -5.789238e-02 
 5.696588e-02 -5.856229e-02 
 5.728395e-02 -5.923533e-02 
 5.760202e-02 -5.990054e-02 
 5.792008e-02 -6.055223e-02 
 5.823815e-02 -6.119441e-02 
 5.855622e-02 -6.182620e-02 
 5.887429e-02 -6.244590e-02 
 5.919235e-02 -6.305396e-02 
 5.951042e-02 -6.365253e-02 
 5.982849e-02 -6.424287e-02 
 6.014656e-02 -6.481870e-02 
 6.046462e-02 -6.537997e-02 
 6.078269e-02 -6.593272e-02 
 6.110076e-02 -6.647868e-02 
 6.141883e-02 -6.701649e-02 
 6.173689e-02 -6.754218e-02 
 6.205496e-02 -6.805323e-02 
 6.237303e-02 -6.855210e-02 
 6.269110e-02 -6.903910e-02 
 6.300916e-02 -6.951487e-02 
 6.332723e-02 -6.997938e-02 
 6.364530e-02 -7.043217e-02 
 6.396336e-02 -7.086955e-02 
 6.428143e-02 -7.128758e-02 
 6.459950e-02 -7.168386e-02 
 6.491757e-02 -7.206170e-02 
 6.523563e-02 -7.243509e-02 
 6.555370e-02 -7.281041e-02 
 6.587177e-02 -7.316949e-02 
 6.618984e-02 -7.350123e-02 
 6.650790e-02 -7.380930e-02 
 6.682597e-02 -7.410562e-02 
 6.714404e-02 -7.439360e-02 
 6.746211e-02 -7.465797e-02 
 6.778017e-02 -7.489818e-02 
 6.809824e-02 -7.512439e-02 
 6.841631e-02 -7.533690e-02 
 6.873438e-02 -7.553855e-02 
 6.905244e-02 -7.572825e-02 
 6.937051e-02 -7.590582e-02 
 6.968858e-02 -7.606925e-02 
 7.000665e-02 -7.621122e-02 
 7.032471e-02 -7.632684e-02 
 7.064278e-02 -7.641756e-02 
 7.096085e-02 -7.648828e-02 
 7.127892e-02 -7.653858e-02 
 7.159698e-02 -7.656678e-02 
 7.191505e-02 -7.657131e-02 
 7.223312e-02 -7.655368e-02 
 7.255119e-02 -7.651617e-02 
 7.286925e-02 -7.646200e-02 
 7.318732e-02 -7.638901e-02 
 7.350539e-02 -7.629477e-02 
 7.382346e-02 -7.617493e-02 
 7.414152e-02 -7.602486e-02 
 7.445959e-02 -7.584627e-02 
 7.477766e-02 -7.564287e-02 
 7.509573e-02 -7.542167e-02 
 7.541379e-02 -7.518553e-02 
 7.573186e-02 -7.492363e-02 
 7.604993e-02 -7.462547e-02 
 7.636800e-02 -7.429729e-02 
 7.668606e-02 -7.395158e-02 
 7.700413e-02 -7.358825e-02 
 7.732220e-02 -7.319871e-02 
 7.764027e-02 -7.277942e-02 
 7.795833e-02 -7.233768e-02 
 7.827640e-02 -7.187969e-02 
 7.859447e-02 -7.139843e-02 
 7.891254e-02 -7.089409e-02 
 7.923060e-02 -7.037014e-02 
 7.954867e-02 -6.982529e-02 
 7.986674e-02 -6.925937e-02 
 8.018481e-02 -6.866920e-02 
 8.050287e-02 -6.805615e-02 
 8.082094e-02 -6.742795e-02 
 8.113901e-02 -6.678321e-02 
 8.145707e-02 -6.611562e-02 
 8.177514e-02 -6.542167e-02 
 8.209321e-02 -6.470378e-02 
 8.241128e-02 -6.397059e-02 
 8.272934e-02 -6.322656e-02 
 8.304741e-02 -6.247475e-02 
 8.336548e-02 -6.171067e-02 
 8.368355e-02 -6.093554e-02 
 8.400161e-02 -6.015041e-02 
 8.431968e-02 -5.935561e-02 
 8.463775e-02 -5.855518e-02 
 8.495582e-02 -5.774665e-02 
 8.527388e-02 -5.692961e-02 
 8.559195e-02 -5.610054e-02 
 8.591002e-02 -5.525440e-02 
 8.622809e-02 -5.439895e-02 
 8.654615e-02 -5.354781e-02 
 8.686422e-02 -5.270171e-02 
 8.718229e-02 -5.185253e-02 
 8.750036e-02 -5.099889e-02 
 8.781842e-02 -5.014584e-02 
 8.813649e-02 -4.929412e-02 
 8.845456e-02 -4.844023e-02 
 8.877263e-02 -4.758001e-02 
 8.909069e-02 -4.671765e-02 
 8.940876e-02 -4.585592e-02 
 8.972683e-02 -4.499194e-02 
 9.004490e-02 -4.412924e-02 
 9.036296e-02 -4.327060e-02 
 9.068103e-02 -4.241763e-02 
 9.099910e-02 -4.157271e-02 
 9.131717e-02 -4.072903e-02 
 9.163523e-02 -3.987855e-02 
 9.195330e-02 -3.902475e-02 
 9.227137e-02 -3.817372e-02 
 9.258944e-02 -3.733108e-02 
 9.290750e-02 -3.649387e-02 
 9.322557e-02 -3.565535e-02 
 9.354364e-02 -3.481605e-02 
 9.386171e-02 -3.398117e-02 
 9.417977e-02 -3.315483e-02 
 9.449784e-02 -3.233640e-02 
 9.481591e-02 -3.152569e-02 
 9.513398e-02 -3.072156e-02 
 9.545204e-02 -2.992039e-02 
 9.577011e-02 -2.911937e-02 
 9.608818e-02 -2.832145e-02 
 9.640625e-02 -2.753274e-02 
 9.672431e-02 -2.675421e-02 
 9.704238e-02 -2.597515e-02 
 9.736045e-02 -2.519489e-02 
 9.767851e-02 -2.441998e-02 
 9.799658e-02 -2.365235e-02 
