         time rel_disp_t... 
------------- ------------- 
 3.976956e-05  1.516902e+00 
 4.374652e-04  1.521527e+00 
 8.351608e-04  1.524719e+00 
 1.232856e-03  1.526399e+00 
 1.630552e-03  1.526619e+00 
 2.028248e-03  1.525449e+00 
 2.425943e-03  1.522797e+00 
 2.823639e-03  1.518460e+00 
 3.221335e-03  1.512719e+00 
 3.619030e-03  1.505757e+00 
 4.016726e-03  1.497651e+00 
 4.414421e-03  1.488179e+00 
 4.812117e-03  1.477266e+00 
 5.209813e-03  1.464767e+00 
 5.607508e-03  1.450623e+00 
 6.005204e-03  1.434935e+00 
 6.402900e-03  1.417783e+00 
 6.800595e-03  1.399191e+00 
 7.198291e-03  1.379273e+00 
 7.595986e-03  1.357932e+00 
 7.993682e-03  1.334957e+00 
 8.391378e-03  1.310014e+00 
 8.789073e-03  1.283371e+00 
 9.186769e-03  1.255959e+00 
 9.584465e-03  1.228010e+00 
 9.982160e-03  1.199373e+00 
 1.037986e-02  1.169953e+00 
 1.077755e-02  1.139414e+00 
 1.117525e-02  1.107088e+00 
 1.157294e-02  1.072756e+00 
 1.197064e-02  1.036245e+00 
 1.236833e-02  9.980277e-01 
 1.276603e-02  9.585459e-01 
 1.316373e-02  9.179012e-01 
 1.356142e-02  8.759070e-01 
 1.395912e-02  8.326694e-01 
 1.435681e-02  7.882406e-01 
 1.475451e-02  7.423104e-01 
 1.515220e-02  6.944652e-01 
 1.554990e-02  6.449786e-01 
 1.594759e-02  5.940690e-01 
 1.634529e-02  5.417392e-01 
 1.674299e-02  4.876841e-01 
 1.714068e-02  4.318061e-01 
 1.753838e-02  3.742200e-01 
 1.793607e-02  3.152039e-01 
 1.833377e-02  2.547350e-01 
 1.873146e-02  1.925484e-01 
 1.912916e-02  1.287457e-01 
 1.952686e-02  6.370855e-02 
 1.992455e-02 -2.866253e-03 
 2.032225e-02 -7.142440e-02 
 2.071994e-02 -1.417809e-01 
 2.111764e-02 -2.137602e-01 
 2.151533e-02 -2.875866e-01 
 2.191303e-02 -3.633047e-01 
 2.231072e-02 -4.407549e-01 
 2.270842e-02 -5.201541e-01 
 2.310612e-02 -6.012269e-01 
 2.350381e-02 -6.837217e-01 
 2.390151e-02 -7.678167e-01 
 2.429920e-02 -8.536227e-01 
 2.469690e-02 -9.411803e-01 
 2.509459e-02 -1.030585e+00 
 2.549229e-02 -1.122069e+00 
 2.588999e-02 -1.215369e+00 
 2.628768e-02 -1.309920e+00 
 2.668538e-02 -1.405470e+00 
 2.708307e-02 -1.502619e+00 
 2.748077e-02 -1.601456e+00 
 2.787846e-02 -1.702446e+00 
 2.827616e-02 -1.805559e+00 
 2.867385e-02 -1.910400e+00 
 2.907155e-02 -2.016754e+00 
 2.946925e-02 -2.124373e+00 
 2.986694e-02 -2.233128e+00 
 3.026464e-02 -2.343540e+00 
 3.066233e-02 -2.455737e+00 
 3.106003e-02 -2.570135e+00 
 3.145772e-02 -2.686584e+00 
 3.185542e-02 -2.804906e+00 
 3.225312e-02 -2.924771e+00 
 3.265081e-02 -3.046249e+00 
 3.304851e-02 -3.169063e+00 
