         time tiltx_up_s... 
------------- ------------- 
 2.862607e-04 -6.885277e-03 
 6.043282e-04 -6.882184e-03 
 9.223956e-04 -6.879123e-03 
 1.240463e-03 -6.876457e-03 
 1.558531e-03 -6.874184e-03 
 1.876598e-03 -6.872439e-03 
 2.194665e-03 -6.873380e-03 
 2.512733e-03 -6.887370e-03 
 2.830800e-03 -6.924811e-03 
 3.148868e-03 -6.966966e-03 
 3.466935e-03 -6.994275e-03 
 3.785003e-03 -7.014680e-03 
 4.103070e-03 -7.034556e-03 
 4.421138e-03 -7.062184e-03 
 4.739205e-03 -7.099735e-03 
 5.057273e-03 -7.154897e-03 
 5.375340e-03 -7.230289e-03 
 5.693407e-03 -7.313105e-03 
 6.011475e-03 -7.387755e-03 
 6.329542e-03 -7.430268e-03 
 6.647610e-03 -7.428267e-03 
 6.965677e-03 -7.391214e-03 
 7.283745e-03 -7.323468e-03 
 7.601812e-03 -7.232075e-03 
 7.919880e-03 -7.121209e-03 
 8.237947e-03 -6.995206e-03 
 8.556014e-03 -6.848949e-03 
 8.874082e-03 -6.660059e-03 
 9.192149e-03 -6.427454e-03 
 9.510217e-03 -6.152357e-03 
 9.828284e-03 -5.828888e-03 
 1.014635e-02 -5.454027e-03 
 1.046442e-02 -5.031510e-03 
 1.078249e-02 -4.560214e-03 
 1.110055e-02 -4.044000e-03 
 1.141862e-02 -3.487986e-03 
 1.173669e-02 -2.895195e-03 
 1.205476e-02 -2.263326e-03 
 1.237282e-02 -1.592392e-03 
 1.269089e-02 -8.871792e-04 
 1.300896e-02 -1.450173e-04 
 1.332703e-02  6.273147e-04 
 1.364509e-02  1.418390e-03 
 1.396316e-02  2.207705e-03 
 1.428123e-02  2.996863e-03 
 1.459930e-02  3.793446e-03 
 1.491736e-02  4.607440e-03 
 1.523543e-02  5.436599e-03 
 1.555350e-02  6.289814e-03 
 1.587157e-02  7.152679e-03 
 1.618963e-02  8.018417e-03 
 1.650770e-02  8.887524e-03 
 1.682577e-02  9.761571e-03 
 1.714384e-02  1.062994e-02 
 1.746190e-02  1.149216e-02 
 1.777997e-02  1.235696e-02 
 1.809804e-02  1.320088e-02 
 1.841611e-02  1.403949e-02 
 1.873417e-02  1.485503e-02 
 1.905224e-02  1.564741e-02 
 1.937031e-02  1.643033e-02 
 1.968838e-02  1.719413e-02 
 2.000644e-02  1.793612e-02 
 2.032451e-02  1.865968e-02 
 2.064258e-02  1.934689e-02 
 2.096065e-02  2.000117e-02 
 2.127871e-02  2.063585e-02 
 2.159678e-02  2.122598e-02 
 2.191485e-02  2.177644e-02 
 2.223292e-02  2.229607e-02 
 2.255098e-02  2.277549e-02 
 2.286905e-02  2.319948e-02 
 2.318712e-02  2.357201e-02 
 2.350518e-02  2.385980e-02 
 2.382325e-02  2.408762e-02 
 2.414132e-02  2.424178e-02 
 2.445939e-02  2.435390e-02 
 2.477745e-02  2.442073e-02 
 2.509552e-02  2.443144e-02 
 2.541359e-02  2.438589e-02 
 2.573166e-02  2.427846e-02 
 2.604972e-02  2.409837e-02 
 2.636779e-02  2.386532e-02 
 2.668586e-02  2.357468e-02 
 2.700393e-02  2.322070e-02 
 2.732199e-02  2.281389e-02 
 2.764006e-02  2.237789e-02 
 2.795813e-02  2.190229e-02 
 2.827620e-02  2.138976e-02 
 2.859426e-02  2.083614e-02 
 2.891233e-02  2.025439e-02 
 2.923040e-02  1.964271e-02 
 2.954847e-02  1.900943e-02 
 2.986653e-02  1.835503e-02 
 3.018460e-02  1.768588e-02 
 3.050267e-02  1.699925e-02 
 3.082074e-02  1.628607e-02 
 3.113880e-02  1.555417e-02 
 3.145687e-02  1.480546e-02 
 3.177494e-02  1.403818e-02 
 3.209301e-02  1.326213e-02 
 3.241107e-02  1.247565e-02 
 3.272914e-02  1.170153e-02 
 3.304721e-02  1.094832e-02 
 3.336528e-02  1.021828e-02 
 3.368334e-02  9.503616e-03 
 3.400141e-02  8.805955e-03 
 3.431948e-02  8.144496e-03 
 3.463755e-02  7.516033e-03 
 3.495561e-02  6.907473e-03 
 3.527368e-02  6.315708e-03 
 3.559175e-02  5.749769e-03 
 3.590982e-02  5.214172e-03 
 3.622788e-02  4.716811e-03 
 3.654595e-02  4.248544e-03 
 3.686402e-02  3.826447e-03 
 3.718209e-02  3.464245e-03 
 3.750015e-02  3.176256e-03 
 3.781822e-02  2.967769e-03 
 3.813629e-02  2.815895e-03 
 3.845436e-02  2.726647e-03 
 3.877242e-02  2.691838e-03 
 3.909049e-02  2.718411e-03 
 3.940856e-02  2.795903e-03 
