         time bulge_top_... 
 2.159678e-02  1.522711e-02 
 2.191485e-02  1.581718e-02 
 2.223292e-02  1.658974e-02 
 2.255098e-02  1.715293e-02 
 2.286905e-02  1.788450e-02 
 2.318712e-02  1.817336e-02 
 2.350518e-02  1.846098e-02 
 2.382325e-02  1.830008e-02 
 2.414132e-02  1.811453e-02 
 2.445939e-02  1.773134e-02 
 2.477745e-02  1.761372e-02 
 2.509552e-02  1.750379e-02 
 2.541359e-02  1.768006e-02 
 2.573166e-02  1.770078e-02 
 2.604972e-02  1.788699e-02 
 2.636779e-02  1.779458e-02 
 2.668586e-02  1.776473e-02 
 2.700393e-02  1.770279e-02 
 2.732199e-02  1.754357e-02 
 2.764006e-02  1.733845e-02 
 2.795813e-02  1.716121e-02 
 2.827620e-02  1.695613e-02 
 2.859426e-02  1.681204e-02 
 2.891233e-02  1.687641e-02 
 2.923040e-02  1.699638e-02 
 2.954847e-02  1.709936e-02 
 2.986653e-02  1.717737e-02 
 3.018460e-02  1.720223e-02 
 3.050267e-02  1.712919e-02 
 3.082074e-02  1.714033e-02 
 3.113880e-02  1.703719e-02 
 3.145687e-02  1.709269e-02 
 3.177494e-02  1.713294e-02 
 3.209301e-02  1.714496e-02 
 3.241107e-02  1.710899e-02 
 3.272914e-02  1.690245e-02 
 3.304721e-02  1.663363e-02 
 3.336528e-02  1.628542e-02 
 3.368334e-02  1.570863e-02 
 3.400141e-02  1.507491e-02 
 3.431948e-02  1.426897e-02 
 3.463755e-02  1.340442e-02 
 3.495561e-02  1.251144e-02 
 3.527368e-02  1.159160e-02 
 3.559175e-02  1.075656e-02 
 3.590982e-02  1.016534e-02 
 3.622788e-02  9.800331e-03 
 3.654595e-02  9.847628e-03 
 3.686402e-02  1.034727e-02 
 3.718209e-02  1.108794e-02 
 3.750015e-02  1.195426e-02 
 3.781822e-02  1.265137e-02 
 3.813629e-02  1.311156e-02 
 3.845436e-02  1.330312e-02 
 3.877242e-02  1.328646e-02 
 3.909049e-02  1.299256e-02 
 3.940856e-02  1.263411e-02 
 3.972662e-02  1.221362e-02 
 4.004469e-02  1.183287e-02 
 4.036276e-02  1.163802e-02 
 4.068083e-02  1.155102e-02 
 4.099889e-02  1.156528e-02 
 4.131696e-02  1.182236e-02 
 4.163503e-02  1.209503e-02 
 4.195310e-02  1.224273e-02 
 4.227116e-02  1.233210e-02 
 4.258923e-02  1.225915e-02 
 4.290730e-02  1.190344e-02 
 4.322537e-02  1.127880e-02 
 4.354343e-02  1.039812e-02 
 4.386150e-02  9.463918e-03 
 4.417957e-02  8.562115e-03 
 4.449764e-02  7.813372e-03 
 4.481570e-02  7.169857e-03 
 4.513377e-02  6.801656e-03 
 4.545184e-02  6.562599e-03 
 4.576991e-02  6.549875e-03 
 4.608797e-02  6.685307e-03 
 4.640604e-02  7.071593e-03 
 4.672411e-02  7.638659e-03 
 4.704218e-02  8.346729e-03 
 4.736024e-02  8.948330e-03 
 4.767831e-02  9.469536e-03 
 4.799638e-02  9.863388e-03 
 4.831445e-02  1.006825e-02 
 4.863251e-02  1.018852e-02 
 4.895058e-02  1.012952e-02 
 4.926865e-02  1.001776e-02 
 4.958672e-02  9.725008e-03 
 4.990478e-02  9.329387e-03 
 5.022285e-02  8.776599e-03 
 5.054092e-02  8.105683e-03 
 5.085899e-02  7.439327e-03 
 5.117705e-02  6.924520e-03 
 5.149512e-02  6.492285e-03 
 5.181319e-02  6.244067e-03 
 5.213126e-02  6.003619e-03 
 5.244932e-02  5.748121e-03 
 5.276739e-02  5.298103e-03 
 5.308546e-02  4.663843e-03 
 5.340353e-02  3.922029e-03 
 5.372159e-02  3.057485e-03 
 5.403966e-02  2.214976e-03 
 5.435773e-02  1.391561e-03 
 5.467580e-02  5.188046e-04 
 5.499386e-02 -3.393333e-04 
 5.531193e-02 -1.187480e-03 
 5.563000e-02 -1.994272e-03 
 5.594807e-02 -2.674012e-03 
 5.626613e-02 -3.146318e-03 
 5.658420e-02 -3.424244e-03 
 5.690227e-02 -3.660594e-03 
 5.722033e-02 -3.906195e-03 
 5.753840e-02 -4.031835e-03 
 5.785647e-02 -4.087570e-03 
 5.817454e-02 -4.045484e-03 
 5.849260e-02 -3.911148e-03 
 5.881067e-02 -3.552658e-03 
 5.912874e-02 -3.492687e-03 
 5.944681e-02 -3.458686e-03 
 5.976487e-02 -3.833370e-03 
 6.008294e-02 -4.624904e-03 
 6.040101e-02 -5.544767e-03 
 6.071908e-02 -6.599356e-03 
 6.103714e-02 -7.814733e-03 
 6.135521e-02 -9.052330e-03 
 6.167328e-02 -1.027921e-02 
 6.199135e-02 -1.133658e-02 
 6.230941e-02 -1.219638e-02 
 6.262748e-02 -1.294407e-02 
 6.294555e-02 -1.330152e-02 
 6.326362e-02 -1.360097e-02 
 6.358168e-02 -1.366835e-02 
 6.389975e-02 -1.339805e-02 
 6.421782e-02 -1.291014e-02 
 6.453589e-02 -1.237297e-02 
 6.485395e-02 -1.186793e-02 
 6.517202e-02 -1.136482e-02 
 6.549009e-02 -1.062583e-02 
 6.580816e-02 -1.043990e-02 
 6.612622e-02 -1.010321e-02 
 6.644429e-02 -9.547908e-03 
 6.676236e-02 -9.072431e-03 
 6.708043e-02 -8.732596e-03 
 6.739849e-02 -8.363124e-03 
 6.771656e-02 -7.966014e-03 
 6.803463e-02 -7.453528e-03 
 6.835270e-02 -6.992516e-03 
 6.867076e-02 -6.729988e-03 
 6.898883e-02 -6.640951e-03 
 6.930690e-02 -6.944653e-03 
 6.962497e-02 -7.524967e-03 
 6.994303e-02 -8.516371e-03 
 7.026110e-02 -9.528130e-03 
 7.057917e-02 -1.068441e-02 
 7.089724e-02 -1.182368e-02 
 7.121530e-02 -1.249599e-02 
 7.153337e-02 -1.294031e-02 
 7.185144e-02 -1.332271e-02 
 7.216951e-02 -1.344448e-02 
 7.248757e-02 -1.354693e-02 
 7.280564e-02 -1.382785e-02 
 7.312371e-02 -1.401994e-02 
 7.344178e-02 -1.435741e-02 
 7.375984e-02 -1.452302e-02 
 7.407791e-02 -1.436729e-02 
 7.439598e-02 -1.460541e-02 
 7.471404e-02 -1.492018e-02 
 7.503211e-02 -1.521667e-02 
 7.535018e-02 -1.593661e-02 
 7.566825e-02 -1.666136e-02 
 7.598631e-02 -1.697242e-02 
 7.630438e-02 -1.720992e-02 
 7.662245e-02 -1.739755e-02 
 7.694052e-02 -1.752506e-02 
 7.725858e-02 -1.775331e-02 
 7.757665e-02 -1.784909e-02 
 7.789472e-02 -1.779830e-02 
 7.821279e-02 -1.726491e-02 
 7.853085e-02 -1.646497e-02 
 7.884892e-02 -1.611614e-02 
 7.916699e-02 -1.478163e-02 
 7.948506e-02 -1.354962e-02 
 7.980312e-02 -1.151736e-02 
 8.012119e-02 -8.852900e-03 
 8.043926e-02 -7.118111e-03 
 8.075733e-02 -5.861404e-03 
 8.107539e-02 -5.160119e-03 
 8.139346e-02 -5.129107e-03 
 8.171153e-02 -5.018387e-03 
 8.202960e-02 -5.286456e-03 
 8.234766e-02 -5.538193e-03 
 8.266573e-02 -6.332602e-03 
 8.298380e-02 -7.162306e-03 
 8.330187e-02 -7.832058e-03 
 8.361993e-02 -8.088852e-03 
 8.393800e-02 -7.706534e-03 
 8.425607e-02 -6.525591e-03 
 8.457414e-02 -5.339091e-03 
 8.489220e-02 -4.197974e-03 
 8.521027e-02 -3.101129e-03 
 8.552834e-02 -1.905580e-03 
 8.584641e-02 -6.545202e-04 
 8.616447e-02  3.589910e-05 
 8.648254e-02  6.318231e-04 
 8.680061e-02  7.643808e-04 
 8.711868e-02  5.161912e-04 
 8.743674e-02  6.760596e-04 
 8.775481e-02  1.168918e-03 
 8.807288e-02  2.298219e-03 
 8.839095e-02  4.082788e-03 
 8.870901e-02  5.505775e-03 
 8.902708e-02  6.876609e-03 
 8.934515e-02  7.790008e-03 
 8.966322e-02  8.213063e-03 
 8.998128e-02  8.588390e-03 
 9.029935e-02  9.098967e-03 
 9.061742e-02  9.314444e-03 
 9.093548e-02  9.716556e-03 
 9.125355e-02  9.784838e-03 
 9.157162e-02  1.002013e-02 
 9.188969e-02  1.039399e-02 
 9.220775e-02  1.086527e-02 
 9.252582e-02  1.146116e-02 
 9.284389e-02  1.199807e-02 
 9.316196e-02  1.254018e-02 
 9.348002e-02  1.316389e-02 
 9.379809e-02  1.391681e-02 
 9.411616e-02  1.492496e-02 
 9.443423e-02  1.607799e-02 
 9.475229e-02  1.743572e-02 
 9.507036e-02  1.915729e-02 
 9.538843e-02  2.066522e-02 
 9.570650e-02  2.250073e-02 
 9.602456e-02  2.459646e-02 
 9.634263e-02  2.618554e-02 
 9.666070e-02  2.751535e-02 
 9.697877e-02  2.874914e-02 
 9.729683e-02  2.953516e-02 
 9.761490e-02  2.994127e-02 
 9.793297e-02  2.991340e-02 
 9.825104e-02  2.959162e-02 
 9.856910e-02  2.908549e-02 
 9.888717e-02  2.858230e-02 
 9.920524e-02  2.781296e-02 
 9.952331e-02  2.789691e-02 
 9.984137e-02  2.823988e-02 
 1.001594e-01  2.935377e-02 
 1.004775e-01  3.089962e-02 
 1.007956e-01  3.274260e-02 
 1.011136e-01  3.431061e-02 
 1.014317e-01  3.602343e-02 
 1.017498e-01  3.729504e-02 
 1.020678e-01  3.893478e-02 
 1.023859e-01  4.025480e-02 
 1.027040e-01  4.126446e-02 
 1.030220e-01  4.257878e-02 
 1.033401e-01  4.331245e-02 
 1.036582e-01  4.345913e-02 
 1.039763e-01  4.313693e-02 
 1.042943e-01  4.234303e-02 
 1.046124e-01  4.138246e-02 
 1.049305e-01  4.000724e-02 
 1.052485e-01  3.835007e-02 
 1.055666e-01  3.653797e-02 
 1.058847e-01  3.436917e-02 
 1.062027e-01  3.227967e-02 
 1.065208e-01  3.034831e-02 
 1.068389e-01  2.886877e-02 
 1.071569e-01  2.799783e-02 
 1.074750e-01  2.758726e-02 
 1.077931e-01  2.817171e-02 
 1.081111e-01  2.947788e-02 
 1.084292e-01  3.139033e-02 
 1.087473e-01  3.362632e-02 
 1.090653e-01  3.626507e-02 
 1.093834e-01  3.850629e-02 
 1.097015e-01  4.036283e-02 
 1.100195e-01  4.213567e-02 
 1.103376e-01  4.379242e-02 
 1.106557e-01  4.510181e-02 
 1.109737e-01  4.646571e-02 
 1.112918e-01  4.744467e-02 
 1.116099e-01  4.813863e-02 
 1.119279e-01  4.860381e-02 
 1.122460e-01  4.866700e-02 
 1.125641e-01  4.852416e-02 
 1.128821e-01  4.789073e-02 
 1.132002e-01  4.646389e-02 
 1.135183e-01  4.456841e-02 
 1.138363e-01  4.220281e-02 
 1.141544e-01  3.948403e-02 
 1.144725e-01  3.661167e-02 
 1.147905e-01  3.432926e-02 
 1.151086e-01  3.273384e-02 
 1.154267e-01  3.154106e-02 
 1.157447e-01  3.071906e-02 
 1.160628e-01  3.036172e-02 
 1.163809e-01  3.022262e-02 
 1.166989e-01  3.022808e-02 
 1.170170e-01  3.016798e-02 
 1.173351e-01  3.001954e-02 
 1.176532e-01  2.981516e-02 
 1.179712e-01  2.958186e-02 
 1.182893e-01  2.934753e-02 
 1.186074e-01  2.923678e-02 
 1.189254e-01  2.915703e-02 
 1.192435e-01  2.900287e-02 
 1.195616e-01  2.906294e-02 
 1.198796e-01  2.902275e-02 
 1.201977e-01  2.874080e-02 
 1.205158e-01  2.821545e-02 
 1.208338e-01  2.744462e-02 
 1.211519e-01  2.617370e-02 
 1.214700e-01  2.423777e-02 
 1.217880e-01  2.203825e-02 
 1.221061e-01  1.966761e-02 
 1.224242e-01  1.705647e-02 
 1.227422e-01  1.416800e-02 
 1.230603e-01  1.141067e-02 
 1.233784e-01  8.608496e-03 
 1.236964e-01  6.009996e-03 
 1.240145e-01  3.559180e-03 
 1.243326e-01  1.428565e-03 
 1.246506e-01 -4.073905e-04 
 1.249687e-01 -1.919968e-03 
 1.252868e-01 -2.932590e-03 
 1.256048e-01 -2.980290e-03 
 1.259229e-01 -2.654774e-03 
 1.262410e-01 -1.485626e-03 
 1.265590e-01  6.752691e-04 
 1.268771e-01  3.906625e-03 
 1.271952e-01  7.827911e-03 
 1.275132e-01  1.254615e-02 
 1.278313e-01  1.766313e-02 
 1.281494e-01  2.300481e-02 
 1.284674e-01  2.834608e-02 
 1.287855e-01  3.386282e-02 
 1.291036e-01  3.952414e-02 
 1.294216e-01  4.555491e-02 
 1.297397e-01  5.112471e-02 
 1.300578e-01  5.638509e-02 
 1.303758e-01  5.960453e-02 
 1.306939e-01  6.160349e-02 
 1.310120e-01  6.210529e-02 
 1.313301e-01  6.184540e-02 
 1.316481e-01  6.043392e-02 
 1.319662e-01  5.942509e-02 
 1.322843e-01  5.794447e-02 
 1.326023e-01  5.670773e-02 
 1.329204e-01  5.439997e-02 
 1.332385e-01  5.132811e-02 
 1.335565e-01  4.725821e-02 
 1.338746e-01  4.372882e-02 
 1.341927e-01  4.017659e-02 
 1.345107e-01  3.749195e-02 
 1.348288e-01  3.731020e-02 
 1.351469e-01  3.787065e-02 
 1.354649e-01  3.976408e-02 
 1.357830e-01  4.183367e-02 
 1.361011e-01  4.402866e-02 
 1.364191e-01  4.755667e-02 
 1.367372e-01  5.662556e-02 
 1.370553e-01  6.327516e-02 
 1.373733e-01  6.165773e-02 
 1.376914e-01  5.419175e-02 
 1.380095e-01  5.268224e-02 
 1.383275e-01  5.930758e-02 
 1.386456e-01  6.879616e-02 
 1.389637e-01  7.804645e-02 
 1.392817e-01  8.325742e-02 
 1.395998e-01  8.256835e-02 
 1.399179e-01  8.193829e-02 
 1.402359e-01  8.187489e-02 
 1.405540e-01  8.177581e-02 
 1.408721e-01  8.289779e-02 
 1.411901e-01  8.060223e-02 
 1.415082e-01  7.278371e-02 
 1.418263e-01  6.204534e-02 
 1.421443e-01  5.224395e-02 
 1.424624e-01  4.507100e-02 
 1.427805e-01  4.040991e-02 
 1.430985e-01  3.879306e-02 
 1.434166e-01  4.031965e-02 
 1.437347e-01  4.171722e-02 
 1.440527e-01  4.183926e-02 
 1.443708e-01  3.934555e-02 
 1.446889e-01  3.536337e-02 
 1.450070e-01  2.979106e-02 
 1.453250e-01  2.483327e-02 
 1.456431e-01  2.052430e-02 
 1.459612e-01  2.132944e-02 
 1.462792e-01  2.168338e-02 
 1.465973e-01  2.424677e-02 
 1.469154e-01  2.718533e-02 
 1.472334e-01  3.007622e-02 
 1.475515e-01  3.159664e-02 
 1.478696e-01  3.225438e-02 
 1.481876e-01  3.297109e-02 
 1.485057e-01  3.388120e-02 
 1.488238e-01  3.267987e-02 
 1.491418e-01  3.057001e-02 
 1.494599e-01  2.722520e-02 
 1.497780e-01  2.245069e-02 
 1.500960e-01  1.642180e-02 
 1.504141e-01  1.163894e-02 
 1.507322e-01  7.873669e-03 
 1.510502e-01  4.803279e-03 
 1.513683e-01  3.366038e-03 
 1.516864e-01  4.089402e-03 
 1.520044e-01  5.106053e-03 
 1.523225e-01  3.725307e-03 
 1.526406e-01 -8.210176e-04 
 1.529586e-01 -6.798741e-03 
 1.532767e-01 -1.186170e-02 
 1.535948e-01 -1.837306e-02 
 1.539128e-01 -2.805554e-02 
 1.542309e-01 -3.955658e-02 
 1.545490e-01 -4.760614e-02 
 1.548670e-01 -4.941250e-02 
 1.551851e-01 -4.530521e-02 
 1.555032e-01 -3.764764e-02 
 1.558212e-01 -2.796540e-02 
 1.561393e-01 -2.166606e-02 
 1.564574e-01 -1.796838e-02 
 1.567754e-01 -1.617115e-02 
 1.570935e-01 -1.332677e-02 
 1.574116e-01 -7.566411e-03 
 1.577297e-01 -4.802470e-04 
 1.580477e-01  3.643623e-03 
 1.583658e-01  5.715273e-03 
 1.586839e-01  9.297757e-03 
 1.590019e-01  1.811293e-02 
 1.593200e-01  2.929656e-02 
 1.596381e-01  3.901276e-02 
 1.599561e-01  4.444953e-02 
 1.602742e-01  4.430380e-02 
 1.605923e-01  3.945236e-02 
 1.609103e-01  3.466363e-02 
 1.612284e-01  2.952516e-02 
 1.615465e-01  2.545851e-02 
 1.618645e-01  2.070736e-02 
 1.621826e-01  1.497193e-02 
 1.625007e-01  7.736475e-03 
 1.628187e-01  1.516026e-03 
 1.631368e-01 -3.088254e-03 
 1.634549e-01 -5.572205e-03 
 1.637729e-01 -8.358761e-03 
 1.640910e-01 -1.161192e-02 
 1.644091e-01 -1.309739e-02 
 1.647271e-01 -1.217203e-02 
 1.650452e-01 -1.091684e-02 
 1.653633e-01 -8.993575e-03 
 1.656813e-01 -5.296868e-03 
 1.659994e-01  1.883664e-04 
 1.663175e-01  7.255043e-03 
 1.666355e-01  1.502665e-02 
 1.669536e-01  2.418779e-02 
 1.672717e-01  3.194383e-02 
 1.675897e-01  3.748787e-02 
 1.679078e-01  4.060171e-02 
 1.682259e-01  4.220209e-02 
 1.685439e-01  4.221190e-02 
 1.688620e-01  4.151187e-02 
 1.691801e-01  3.951721e-02 
 1.694981e-01  3.685118e-02 
 1.698162e-01  3.252544e-02 
 1.701343e-01  2.778432e-02 
 1.704523e-01  2.247123e-02 
 1.707704e-01  1.818057e-02 
 1.710885e-01  1.382279e-02 
 1.714066e-01  9.647533e-03 
 1.717246e-01  5.286282e-03 
 1.720427e-01  9.491925e-04 
 1.723608e-01 -2.278837e-03 
 1.726788e-01 -5.249393e-03 
 1.729969e-01 -9.663215e-03 
 1.733150e-01 -1.535540e-02 
 1.736330e-01 -2.127948e-02 
 1.739511e-01 -2.398348e-02 
 1.742692e-01 -2.330891e-02 
 1.745872e-01 -2.143504e-02 
 1.749053e-01 -1.969973e-02 
 1.752234e-01 -1.599873e-02 
 1.755414e-01 -9.532199e-03 
 1.758595e-01 -5.002831e-04 
 1.761776e-01  9.234824e-03 
 1.764956e-01  1.727338e-02 
 1.768137e-01  2.187353e-02 
 1.771318e-01  2.280586e-02 
 1.774498e-01  2.395852e-02 
 1.777679e-01  2.637923e-02 
 1.780860e-01  3.164313e-02 
 1.784040e-01  3.739478e-02 
 1.787221e-01  4.127694e-02 
 1.790402e-01  4.004266e-02 
 1.793582e-01  3.761316e-02 
 1.796763e-01  3.530397e-02 
 1.799944e-01  3.362462e-02 
 1.803124e-01  2.860473e-02 
 1.806305e-01  1.986879e-02 
 1.809486e-01  8.198764e-03 
 1.812666e-01 -2.901890e-03 
 1.815847e-01 -1.143035e-02 
 1.819028e-01 -1.725524e-02 
 1.822208e-01 -2.221372e-02 
 1.825389e-01 -2.797504e-02 
 1.828570e-01 -3.522245e-02 
 1.831750e-01 -4.196679e-02 
 1.834931e-01 -4.487815e-02 
 1.838112e-01 -4.315364e-02 
 1.841292e-01 -3.817262e-02 
 1.844473e-01 -3.119680e-02 
 1.847654e-01 -2.346535e-02 
 1.850835e-01 -1.503233e-02 
 1.854015e-01 -4.825419e-03 
 1.857196e-01  7.167847e-03 
 1.860377e-01  1.985520e-02 
 1.863557e-01  3.167240e-02 
 1.866738e-01  4.268042e-02 
 1.869919e-01  5.178269e-02 
 1.873099e-01  5.806629e-02 
 1.876280e-01  6.172614e-02 
 1.879461e-01  6.261935e-02 
 1.882641e-01  6.011581e-02 
 1.885822e-01  5.430395e-02 
 1.889003e-01  4.741580e-02 
 1.892183e-01  4.071061e-02 
 1.895364e-01  3.348449e-02 
 1.898545e-01  2.630127e-02 
 1.901725e-01  1.814397e-02 
 1.904906e-01  8.845669e-03 
 1.908087e-01  1.463844e-04 
 1.911267e-01 -6.850303e-03 
 1.914448e-01 -1.182348e-02 
 1.917629e-01 -1.348674e-02 
 1.920809e-01 -1.279266e-02 
 1.923990e-01 -1.217182e-02 
 1.927171e-01 -1.265315e-02 
 1.930351e-01 -1.365231e-02 
 1.933532e-01 -1.544406e-02 
 1.936713e-01 -1.770268e-02 
 1.939893e-01 -1.951651e-02 
 1.943074e-01 -1.888958e-02 
 1.946255e-01 -1.701507e-02 
 1.949435e-01 -1.459205e-02 
 1.952616e-01 -1.279876e-02 
 1.955797e-01 -1.239683e-02 
 1.958977e-01 -1.139710e-02 
 1.962158e-01 -1.035303e-02 
 1.965339e-01 -1.117936e-02 
 1.968519e-01 -9.346908e-03 
 1.971700e-01 -7.282892e-03 
 1.974881e-01 -9.279048e-03 
 1.978061e-01 -1.287334e-02 
 1.981242e-01 -1.669084e-02 
 1.984423e-01 -2.024439e-02 
 1.987604e-01 -2.164002e-02 
 1.990784e-01 -1.982298e-02 
 1.993965e-01 -1.675027e-02 
 1.997146e-01 -1.447621e-02 
 2.000326e-01 -9.768423e-03 
 2.003507e-01 -3.737474e-03 
 2.006688e-01  2.016965e-03 
 2.009868e-01  8.171744e-03 
 2.013049e-01  1.378504e-02 
 2.016230e-01  1.564678e-02 
 2.019410e-01  1.456660e-02 
 2.022591e-01  1.335379e-02 
 2.025772e-01  1.228283e-02 
 2.028952e-01  1.053773e-02 
 2.032133e-01  6.784577e-03 
 2.035314e-01  1.573003e-03 
 2.038494e-01 -3.204562e-03 
 2.041675e-01 -5.104495e-03 
 2.044856e-01 -1.767449e-03 
 2.048036e-01  6.431692e-03 
 2.051217e-01  1.638207e-02 
 2.054398e-01  2.653946e-02 
 2.057578e-01  3.383881e-02 
 2.060759e-01  3.948727e-02 
 2.063940e-01  4.391921e-02 
 2.067120e-01  4.956888e-02 
 2.070301e-01  5.440202e-02 
 2.073482e-01  5.882530e-02 
 2.076662e-01  5.984437e-02 
 2.079843e-01  5.832238e-02 
 2.083024e-01  5.487890e-02 
 2.086204e-01  4.880118e-02 
 2.089385e-01  4.200618e-02 
 2.092566e-01  3.377134e-02 
 2.095746e-01  2.648639e-02 
 2.098927e-01  1.981805e-02 
 2.102108e-01  1.540159e-02 
 2.105288e-01  1.217370e-02 
 2.108469e-01  1.110325e-02 
 2.111650e-01  1.228747e-02 
 2.114830e-01  1.506264e-02 
 2.118011e-01  1.744389e-02 
 2.121192e-01  2.184040e-02 
 2.124373e-01  2.536960e-02 
 2.127553e-01  2.698068e-02 
 2.130734e-01  2.617494e-02 
 2.133915e-01  2.437173e-02 
 2.137095e-01  2.117491e-02 
 2.140276e-01  1.756086e-02 
 2.143457e-01  1.334671e-02 
 2.146637e-01  1.242128e-02 
 2.149818e-01  1.978293e-02 
 2.152999e-01  2.741537e-02 
 2.156179e-01  3.421767e-02 
 2.159360e-01  3.991398e-02 
 2.162541e-01  4.004737e-02 
 2.165721e-01  3.693827e-02 
 2.168902e-01  3.595037e-02 
 2.172083e-01  3.648867e-02 
 2.175263e-01  3.606634e-02 
 2.178444e-01  3.485663e-02 
 2.181625e-01  3.231504e-02 
 2.184805e-01  2.834623e-02 
 2.187986e-01  2.408083e-02 
 2.191167e-01  2.405887e-02 
 2.194347e-01  3.005803e-02 
 2.197528e-01  3.639479e-02 
 2.200709e-01  4.196773e-02 
 2.203889e-01  4.536444e-02 
 2.207070e-01  5.007419e-02 
 2.210251e-01  5.578811e-02 
 2.213431e-01  6.241405e-02 
 2.216612e-01  6.941802e-02 
 2.219793e-01  7.537791e-02 
 2.222973e-01  7.577521e-02 
 2.226154e-01  7.240316e-02 
 2.229335e-01  6.458868e-02 
 2.232515e-01  5.511973e-02 
 2.235696e-01  4.451952e-02 
 2.238877e-01  3.586041e-02 
 2.242057e-01  2.911064e-02 
 2.245238e-01  2.449765e-02 
 2.248419e-01  2.161513e-02 
 2.251600e-01  2.016770e-02 
 2.254780e-01  2.147636e-02 
 2.257961e-01  2.508412e-02 
 2.261142e-01  2.926451e-02 
 2.264322e-01  3.496607e-02 
 2.267503e-01  4.127065e-02 
 2.270684e-01  4.610629e-02 
 2.273864e-01  5.092738e-02 
 2.277045e-01  5.530711e-02 
 2.280226e-01  5.769450e-02 
 2.283406e-01  5.658126e-02 
 2.286587e-01  5.336735e-02 
 2.289768e-01  4.699975e-02 
 2.292948e-01  3.757466e-02 
 2.296129e-01  2.624906e-02 
 2.299310e-01  1.539213e-02 
 2.302490e-01  7.350765e-03 
 2.305671e-01  3.791485e-03 
 2.308852e-01  5.441581e-03 
 2.312032e-01  1.082886e-02 
 2.315213e-01  1.989257e-02 
 2.318394e-01  3.047557e-02 
 2.321574e-01  4.296715e-02 
 2.324755e-01  5.510927e-02 
 2.327936e-01  6.648325e-02 
 2.331116e-01  7.582299e-02 
 2.334297e-01  8.362336e-02 
 2.337478e-01  8.986091e-02 
 2.340658e-01  9.439077e-02 
 2.343839e-01  9.689874e-02 
 2.347020e-01  1.008005e-01 
 2.350200e-01  1.029586e-01 
 2.353381e-01  1.028664e-01 
 2.356562e-01  1.006092e-01 
 2.359742e-01  9.721339e-02 
 2.362923e-01  9.301950e-02 
 2.366104e-01  8.802368e-02 
 2.369284e-01  8.369301e-02 
 2.372465e-01  7.957846e-02 
 2.375646e-01  7.471817e-02 
 2.378826e-01  7.047831e-02 
 2.382007e-01  6.356783e-02 
 2.385188e-01  5.611374e-02 
 2.388369e-01  4.818093e-02 
 2.391549e-01  4.124329e-02 
 2.394730e-01  3.770739e-02 
 2.397911e-01  3.733990e-02 
 2.401091e-01  3.812412e-02 
 2.404272e-01  4.092907e-02 
 2.407453e-01  4.502008e-02 
 2.410633e-01  4.852651e-02 
 2.413814e-01  5.195137e-02 
 2.416995e-01  5.475028e-02 
 2.420175e-01  5.704206e-02 
 2.423356e-01  5.784347e-02 
 2.426537e-01  5.694626e-02 
 2.429717e-01  5.509033e-02 
 2.432898e-01  5.147129e-02 
