         time tilt_low_s... 
------------- ------------- 
 3.976956e-04 -3.149441e-02 
 7.953913e-04 -2.974113e-02 
 1.193087e-03 -2.788846e-02 
 1.590783e-03 -2.603001e-02 
 1.988478e-03 -2.401950e-02 
 2.386174e-03 -2.185274e-02 
 2.783869e-03 -1.956243e-02 
 3.181565e-03 -1.704045e-02 
 3.579261e-03 -1.418369e-02 
 3.976956e-03 -1.100798e-02 
 4.374652e-03 -7.620657e-03 
 4.772348e-03 -4.031724e-03 
 5.170043e-03 -6.000114e-04 
 5.567739e-03  2.679056e-03 
 5.965434e-03  5.507304e-03 
 6.363130e-03  7.978398e-03 
 6.760826e-03  9.979335e-03 
 7.158521e-03  1.194769e-02 
 7.556217e-03  1.363461e-02 
 7.953913e-03  1.509248e-02 
 8.351608e-03  1.651436e-02 
 8.749304e-03  1.775123e-02 
 9.146999e-03  1.896266e-02 
 9.544695e-03  2.004463e-02 
 9.942391e-03  2.094219e-02 
 1.034009e-02  2.195957e-02 
 1.073778e-02  2.310328e-02 
 1.113548e-02  2.445693e-02 
 1.153317e-02  2.599805e-02 
 1.193087e-02  2.750432e-02 
 1.232856e-02  2.916948e-02 
 1.272626e-02  3.075060e-02 
 1.312396e-02  3.206934e-02 
 1.352165e-02  3.299869e-02 
 1.391935e-02  3.345522e-02 
 1.431704e-02  3.335998e-02 
 1.471474e-02  3.275816e-02 
 1.511243e-02  3.151720e-02 
 1.551013e-02  2.986111e-02 
 1.590783e-02  2.782797e-02 
 1.630552e-02  2.554314e-02 
 1.670322e-02  2.298871e-02 
 1.710091e-02  2.004433e-02 
 1.749861e-02  1.693137e-02 
 1.789630e-02  1.389170e-02 
 1.829400e-02  1.070885e-02 
 1.869169e-02  7.688851e-03 
 1.908939e-02  4.844864e-03 
 1.948709e-02  2.240114e-03 
 1.988478e-02  1.729839e-05 
 2.028248e-02 -1.919378e-03 
 2.068017e-02 -3.551559e-03 
 2.107787e-02 -5.143353e-03 
 2.147556e-02 -6.538028e-03 
 2.187326e-02 -7.761669e-03 
 2.227096e-02 -9.102875e-03 
 2.266865e-02 -1.026749e-02 
 2.306635e-02 -1.148963e-02 
 2.346404e-02 -1.267972e-02 
 2.386174e-02 -1.369348e-02 
 2.425943e-02 -1.443661e-02 
 2.465713e-02 -1.507989e-02 
 2.505482e-02 -1.580465e-02 
 2.545252e-02 -1.643503e-02 
 2.585022e-02 -1.670760e-02 
 2.624791e-02 -1.670812e-02 
 2.664561e-02 -1.660245e-02 
 2.704330e-02 -1.635351e-02 
 2.744100e-02 -1.602610e-02 
 2.783869e-02 -1.549258e-02 
 2.823639e-02 -1.473900e-02 
 2.863409e-02 -1.380301e-02 
 2.903178e-02 -1.273618e-02 
 2.942948e-02 -1.152125e-02 
 2.982717e-02 -1.023064e-02 
 3.022487e-02 -8.798604e-03 
 3.062256e-02 -7.092037e-03 
 3.102026e-02 -4.939344e-03 
 3.141795e-02 -2.616823e-03 
 3.181565e-02 -7.053519e-05 
 3.221335e-02  2.514278e-03 
 3.261104e-02  5.181400e-03 
 3.300874e-02  7.822670e-03 
 3.340643e-02  1.053064e-02 
 3.380413e-02  1.302475e-02 
 3.420182e-02  1.502054e-02 
 3.459952e-02  1.660805e-02 
 3.499722e-02  1.805002e-02 
 3.539491e-02  1.932276e-02 
 3.579261e-02  2.043653e-02 
