         time tiltx_low_... 
------------- ------------- 
 2.423077e-04  4.588413e-02 
 6.461537e-04  4.720483e-02 
 1.050000e-03  4.911968e-02 
 1.453846e-03  5.064503e-02 
 1.857692e-03  5.176031e-02 
 2.261538e-03  5.248165e-02 
 2.665384e-03  5.287368e-02 
 3.069230e-03  5.300478e-02 
 3.473076e-03  5.296989e-02 
 3.876922e-03  5.283795e-02 
 4.280769e-03  5.264606e-02 
 4.684615e-03  5.248502e-02 
 5.088461e-03  5.243718e-02 
 5.492307e-03  5.257966e-02 
 5.896153e-03  5.296695e-02 
 6.299999e-03  5.364525e-02 
 6.703845e-03  5.458549e-02 
 7.107691e-03  5.573037e-02 
 7.511537e-03  5.703518e-02 
 7.915383e-03  5.844029e-02 
 8.319229e-03  5.985845e-02 
 8.723075e-03  6.118596e-02 
 9.126922e-03  6.229311e-02 
 9.530768e-03  6.305128e-02 
 9.934614e-03  6.339178e-02 
 1.033846e-02  6.326280e-02 
 1.074231e-02  6.264392e-02 
 1.114615e-02  6.153285e-02 
 1.155000e-02  5.999670e-02 
 1.195384e-02  5.811482e-02 
 1.235769e-02  5.598698e-02 
 1.276154e-02  5.374770e-02 
 1.316538e-02  5.147986e-02 
 1.356923e-02  4.924402e-02 
 1.397307e-02  4.711022e-02 
 1.437692e-02  4.512163e-02 
 1.478077e-02  4.329834e-02 
 1.518461e-02  4.163565e-02 
 1.558846e-02  4.012665e-02 
 1.599231e-02  3.874024e-02 
 1.639615e-02  3.742863e-02 
 1.680000e-02  3.614838e-02 
 1.720384e-02  3.485058e-02 
 1.760769e-02  3.346914e-02 
 1.801154e-02  3.192178e-02 
 1.841538e-02  3.014631e-02 
 1.881923e-02  2.812242e-02 
 1.922307e-02  2.582869e-02 
 1.962692e-02  2.325676e-02 
 2.003077e-02  2.037713e-02 
 2.043461e-02  1.719611e-02 
 2.083846e-02  1.372517e-02 
 2.124230e-02  9.965657e-03 
 2.164615e-02  5.979290e-03 
 2.205000e-02  1.875823e-03 
 2.245384e-02 -2.248330e-03 
 2.285769e-02 -6.331126e-03 
 2.326153e-02 -1.030815e-02 
 2.366538e-02 -1.413819e-02 
 2.406923e-02 -1.776643e-02 
 2.447307e-02 -2.114237e-02 
 2.487692e-02 -2.422816e-02 
 2.528077e-02 -2.699536e-02 
 2.568461e-02 -2.942823e-02 
 2.608846e-02 -3.154925e-02 
 2.649230e-02 -3.337665e-02 
 2.689615e-02 -3.488833e-02 
 2.730000e-02 -3.611933e-02 
 2.770384e-02 -3.711673e-02 
 2.810769e-02 -3.794408e-02 
 2.851153e-02 -3.871740e-02 
 2.891538e-02 -3.953459e-02 
 2.931923e-02 -4.047718e-02 
