         time joist_s2_s... 
------------- ------------- 
 7.953913e-05  7.514451e-09 
 4.772348e-04  7.011821e-09 
 8.749304e-04  6.237524e-09 
 1.272626e-03  6.682729e-09 
 1.670322e-03  5.912546e-09 
 2.068017e-03  5.703626e-09 
 2.465713e-03  4.952421e-09 
 2.863409e-03  4.585514e-09 
 3.261104e-03  4.641674e-09 
 3.658800e-03  4.598658e-09 
 4.056495e-03  4.163660e-09 
 4.454191e-03  4.602195e-09 
 4.851887e-03  4.796208e-09 
 5.249582e-03  4.456269e-09 
 5.647278e-03  4.845175e-09 
 6.044974e-03  4.588079e-09 
 6.442669e-03  5.200180e-09 
 6.840365e-03  5.065032e-09 
 7.238060e-03  4.659512e-09 
 7.635756e-03  4.210476e-09 
 8.033452e-03  3.718420e-09 
 8.431147e-03  3.183868e-09 
 8.828843e-03  3.133519e-09 
 9.226539e-03  2.582924e-09 
 9.624234e-03  1.969756e-09 
 1.002193e-02  1.324796e-09 
 1.041963e-02  6.503576e-10 
 1.081732e-02 -3.460926e-11 
 1.121502e-02 -7.217922e-10 
 1.161271e-02 -1.400606e-09 
 1.201041e-02 -2.080729e-09 
 1.240810e-02 -2.704060e-09 
 1.280580e-02 -3.306457e-09 
 1.320349e-02 -3.896981e-09 
 1.360119e-02 -4.452068e-09 
 1.399889e-02 -4.973433e-09 
 1.439658e-02 -5.480634e-09 
 1.479428e-02 -5.987936e-09 
 1.519197e-02 -6.483663e-09 
 1.558967e-02 -6.975462e-09 
 1.598736e-02 -7.501164e-09 
 1.638506e-02 -8.049876e-09 
 1.678276e-02 -8.629066e-09 
 1.718045e-02 -9.256772e-09 
 1.757815e-02 -9.900080e-09 
 1.797584e-02 -1.056649e-08 
 1.837354e-02 -1.124503e-08 
 1.877123e-02 -1.193175e-08 
 1.916893e-02 -1.261188e-08 
 1.956662e-02 -1.325852e-08 
 1.996432e-02 -1.385182e-08 
 2.036202e-02 -1.439964e-08 
 2.075971e-02 -1.487301e-08 
 2.115741e-02 -1.515161e-08 
 2.155510e-02 -1.550942e-08 
 2.195280e-02 -1.581990e-08 
 2.235049e-02 -1.601894e-08 
 2.274819e-02 -1.623276e-08 
 2.314589e-02 -1.620269e-08 
 2.354358e-02 -1.620371e-08 
 2.394128e-02 -1.628501e-08 
 2.433897e-02 -1.623952e-08 
 2.473667e-02 -1.632354e-08 
 2.513436e-02 -1.650542e-08 
 2.553206e-02 -1.634733e-08 
 2.592975e-02 -1.644968e-08 
 2.632745e-02 -1.686186e-08 
 2.672515e-02 -1.645779e-08 
 2.712284e-02 -1.688833e-08 
 2.752054e-02 -1.731819e-08 
 2.791823e-02 -1.733896e-08 
 2.831593e-02 -1.775716e-08 
 2.871362e-02 -1.782520e-08 
 2.911132e-02 -1.798604e-08 
 2.950902e-02 -1.831608e-08 
 2.990671e-02 -1.861751e-08 
 3.030441e-02 -1.889541e-08 
 3.070210e-02 -1.916482e-08 
 3.109980e-02 -1.941730e-08 
 3.149749e-02 -1.964310e-08 
 3.189519e-02 -1.984473e-08 
 3.229288e-02 -2.004269e-08 
 3.269058e-02 -2.025001e-08 
 3.308828e-02 -2.048291e-08 
 3.348597e-02 -2.075689e-08 
 3.388367e-02 -2.108620e-08 
 3.428136e-02 -2.148165e-08 
 3.467906e-02 -2.195379e-08 
 3.507675e-02 -2.250579e-08 
 3.547445e-02 -2.312811e-08 
