         time Record_Dis... 
------------- ------------- 
 3.976956e-05  1.641019e-05 
 4.374652e-04  1.498335e-05 
 8.351608e-04  1.362006e-05 
 1.232856e-03  1.231925e-05 
 1.630552e-03  1.106362e-05 
 2.028248e-03  9.836698e-06 
 2.425943e-03  8.634212e-06 
 2.823639e-03  7.467453e-06 
 3.221335e-03  6.357496e-06 
 3.619030e-03  5.313357e-06 
 4.016726e-03  4.334697e-06 
 4.414421e-03  3.420101e-06 
 4.812117e-03  2.570907e-06 
 5.209813e-03  1.788012e-06 
 5.607508e-03  1.066468e-06 
 6.005204e-03  3.993021e-07 
 6.402900e-03 -2.260362e-07 
 6.800595e-03 -8.139092e-07 
 7.198291e-03 -1.359964e-06 
 7.595986e-03 -1.851986e-06 
 7.993682e-03 -2.273576e-06 
 8.391378e-03 -2.615782e-06 
 8.789073e-03 -2.888388e-06 
 9.186769e-03 -3.111523e-06 
 9.584465e-03 -3.296958e-06 
 9.982160e-03 -3.436615e-06 
 1.037986e-02 -3.510006e-06 
 1.077755e-02 -3.501996e-06 
 1.117525e-02 -3.415246e-06 
 1.157294e-02 -3.264027e-06 
 1.197064e-02 -3.066971e-06 
 1.236833e-02 -2.835204e-06 
 1.276603e-02 -2.566152e-06 
 1.316373e-02 -2.239591e-06 
 1.356142e-02 -1.842211e-06 
 1.395912e-02 -1.374250e-06 
 1.435681e-02 -8.407100e-07 
 1.475451e-02 -2.517322e-07 
 1.515220e-02  3.821058e-07 
 1.554990e-02  1.043530e-06 
 1.594759e-02  1.721278e-06 
 1.634529e-02  2.410374e-06 
 1.674299e-02  3.121635e-06 
 1.714068e-02  3.873706e-06 
 1.753838e-02  4.678422e-06 
 1.793607e-02  5.543970e-06 
 1.833377e-02  6.465211e-06 
 1.873146e-02  7.429775e-06 
 1.912916e-02  8.440151e-06 
 1.952686e-02  9.501747e-06 
 1.992455e-02  1.061733e-05 
 2.032225e-02  1.179721e-05 
 2.071994e-02  1.304158e-05 
 2.111764e-02  1.434560e-05 
 2.151533e-02  1.570244e-05 
 2.191303e-02  1.710194e-05 
 2.231072e-02  1.854117e-05 
 2.270842e-02  2.003241e-05 
 2.310612e-02  2.158826e-05 
 2.350381e-02  2.321870e-05 
 2.390151e-02  2.493193e-05 
 2.429920e-02  2.672064e-05 
 2.469690e-02  2.856429e-05 
 2.509459e-02  3.045097e-05 
 2.549229e-02  3.236539e-05 
 2.588999e-02  3.430823e-05 
 2.628768e-02  3.630161e-05 
 2.668538e-02  3.836228e-05 
 2.708307e-02  4.049536e-05 
 2.748077e-02  4.269426e-05 
 2.787846e-02  4.493857e-05 
 2.827616e-02  4.720400e-05 
 2.867385e-02  4.948154e-05 
 2.907155e-02  5.178562e-05 
 2.946925e-02  5.413517e-05 
 2.986694e-02  5.653563e-05 
 3.026464e-02  5.897574e-05 
 3.066233e-02  6.142546e-05 
 3.106003e-02  6.387568e-05 
 3.145772e-02  6.632791e-05 
 3.185542e-02  6.877771e-05 
 3.225312e-02  7.122698e-05 
 3.265081e-02  7.368551e-05 
 3.304851e-02  7.615424e-05 
 3.344620e-02  7.864011e-05 
 3.384390e-02  8.114986e-05 
 3.424159e-02  8.367791e-05 
 3.463929e-02  8.620928e-05 
 3.503698e-02  8.872544e-05 
 3.543468e-02  9.120853e-05 
 3.583238e-02  9.366328e-05 
 3.623007e-02  9.611732e-05 
 3.662777e-02  9.858914e-05 
 3.702546e-02  1.010823e-04 
 3.742316e-02  1.035814e-04 
 3.782085e-02  1.060627e-04 
 3.821855e-02  1.085121e-04 
 3.861625e-02  1.109366e-04 
 3.901394e-02  1.133519e-04 
 3.941164e-02  1.157685e-04 
 3.980933e-02  1.181962e-04 
 4.020703e-02  1.206272e-04 
 4.060472e-02  1.230367e-04 
 4.100242e-02  1.254089e-04 
 4.140011e-02  1.277460e-04 
 4.179781e-02  1.300552e-04 
 4.219551e-02  1.323467e-04 
 4.259320e-02  1.346261e-04 
 4.299090e-02  1.368900e-04 
 4.338859e-02  1.391307e-04 
 4.378629e-02  1.413389e-04 
 4.418398e-02  1.434972e-04 
 4.458168e-02  1.455916e-04 
 4.497938e-02  1.476165e-04 
 4.537707e-02  1.495769e-04 
 4.577477e-02  1.514857e-04 
 4.617246e-02  1.533540e-04 
 4.657016e-02  1.551774e-04 
 4.696785e-02  1.569397e-04 
 4.736555e-02  1.586157e-04 
 4.776324e-02  1.601886e-04 
 4.816094e-02  1.616645e-04 
 4.855864e-02  1.630666e-04 
 4.895633e-02  1.644154e-04 
 4.935403e-02  1.657223e-04 
 4.975172e-02  1.669863e-04 
 5.014942e-02  1.681921e-04 
 5.054711e-02  1.693277e-04 
 5.094481e-02  1.703835e-04 
 5.134251e-02  1.713518e-04 
 5.174020e-02  1.722386e-04 
 5.213790e-02  1.730581e-04 
 5.253559e-02  1.738185e-04 
 5.293329e-02  1.745166e-04 
 5.333098e-02  1.751357e-04 
 5.372868e-02  1.756563e-04 
 5.412637e-02  1.760697e-04 
 5.452407e-02  1.763862e-04 
 5.492177e-02  1.766302e-04 
 5.531946e-02  1.768250e-04 
 5.571716e-02  1.769834e-04 
 5.611485e-02  1.770981e-04 
 5.651255e-02  1.771465e-04 
 5.691024e-02  1.771091e-04 
 5.730794e-02  1.769782e-04 
 5.770564e-02  1.767594e-04 
 5.810333e-02  1.764753e-04 
 5.850103e-02  1.761397e-04 
 5.889872e-02  1.757526e-04 
 5.929642e-02  1.753111e-04 
 5.969411e-02  1.747996e-04 
 6.009181e-02  1.742057e-04 
 6.048951e-02  1.735358e-04 
 6.088720e-02  1.727973e-04 
 6.128490e-02  1.719905e-04 
 6.168259e-02  1.711190e-04 
 6.208029e-02  1.701877e-04 
 6.247798e-02  1.692009e-04 
 6.287568e-02  1.681626e-04 
 6.327337e-02  1.670635e-04 
 6.367107e-02  1.658793e-04 
 6.406877e-02  1.646000e-04 
 6.446646e-02  1.632436e-04 
 6.486416e-02  1.618371e-04 
 6.526185e-02  1.604060e-04 
 6.565955e-02  1.589635e-04 
 6.605724e-02  1.574863e-04 
 6.645494e-02  1.559478e-04 
 6.685264e-02  1.543372e-04 
 6.725033e-02  1.526576e-04 
 6.764803e-02  1.509301e-04 
 6.804572e-02  1.491729e-04 
 6.844342e-02  1.473895e-04 
 6.884111e-02  1.455710e-04 
 6.923881e-02  1.437021e-04 
 6.963650e-02  1.417767e-04 
 7.003420e-02  1.397982e-04 
 7.043190e-02  1.377873e-04 
 7.082959e-02  1.357569e-04 
 7.122729e-02  1.337135e-04 
 7.162498e-02  1.316622e-04 
 7.202268e-02  1.296027e-04 
 7.242037e-02  1.275293e-04 
 7.281807e-02  1.254327e-04 
 7.321577e-02  1.233072e-04 
 7.361346e-02  1.211520e-04 
 7.401116e-02  1.189725e-04 
 7.440885e-02  1.167828e-04 
 7.480655e-02  1.145929e-04 
