expfull_T9_run12
3491	0
0.000000	0.000000000e+00
0.005000	8.888825311e-04
0.010001	1.338789307e-03
0.015001	-2.051152831e-07
0.020001	-1.722639877e-04
0.025001	-1.549256311e-03
0.030002	5.545591198e-04
0.035002	-1.624696529e-04
0.040002	-1.330473518e-03
0.045002	1.213317614e-03
0.050003	1.271246042e-03
0.055003	-1.606663383e-03
0.060003	-7.177808482e-04
0.065004	1.271040937e-03
0.070004	1.594954677e-03
0.075004	9.349227608e-04
0.080004	-4.809131600e-05
0.085005	-1.932055632e-03
0.090005	-1.445150891e-03
0.095005	1.824600153e-03
0.100006	5.662943380e-05
0.105006	-8.323898294e-04
0.110006	-3.844829302e-04
0.115006	-2.047459445e-03
0.120007	1.043533493e-04
0.125007	1.269220654e-03
0.130007	1.049164450e-03
0.135007	5.531234908e-04
0.140008	-1.598826011e-03
0.145008	-1.550897011e-03
0.150008	-3.360324601e-04
0.155009	1.881776700e-03
0.160009	4.367881588e-04
0.165009	-8.922067868e-04
0.170009	2.148556926e-03
0.175010	5.525767302e-04
0.180010	-3.481268820e-03
0.185010	7.714279636e-04
0.190010	2.597258786e-03
0.195011	-1.054607855e-03
0.200011	-5.973113490e-05
0.205011	3.321788896e-04
0.210012	-3.278529845e-04
0.215012	2.702911300e-03
0.220012	1.095931731e-03
0.225012	-6.160420373e-04
0.230013	8.278099000e-04
0.235013	-1.818112281e-03
0.240013	-3.100109789e-03
0.245014	4.936234179e-04
0.250014	1.545497015e-03
0.255014	-1.184793882e-04
0.260014	-3.855329409e-04
0.265015	-1.772524636e-03
0.270015	-6.068747783e-05
0.275015	3.256061044e-03
0.280015	5.501422022e-04
0.285016	-1.322822641e-03
0.290016	-2.809484677e-04
0.295016	-1.227964445e-03
0.300017	1.208832693e-03
0.305017	9.427791128e-04
0.310017	-8.831883093e-04
0.315017	-4.542802654e-04
0.320018	-1.763638788e-04
0.325018	2.653411571e-03
0.330018	-2.814945896e-04
0.335019	-1.668486239e-03
0.340019	6.073198183e-04
0.345019	-1.160650782e-03
0.350019	2.142050427e-04
0.355020	2.721336053e-04
0.360020	-6.158855832e-04
0.365020	2.203890450e-03
0.370020	-1.104995026e-03
0.375021	-1.545038944e-03
0.380021	-2.821769098e-04
0.385021	-1.668168575e-03
0.390022	5.976380749e-04
0.395022	9.885482798e-04
0.400022	1.207467988e-03
0.405022	1.542381295e-03
0.410023	-1.324528557e-03
0.415023	-2.433535493e-03
0.420023	-5.737763632e-06
0.425023	1.811093714e-03
0.430024	7.690830917e-04
0.435024	-1.689332699e-04
0.440024	1.531904629e-03
0.445025	3.289029121e-04
0.450025	-8.281013400e-04
0.455025	-1.449135189e-03
0.460025	8.156715812e-04
0.465026	-1.163287259e-03
0.470026	-7.133802411e-04
0.475026	1.656420746e-03
0.480027	-2.883396642e-03
0.485027	-3.986019957e-04
0.490027	5.372782029e-04
0.495027	1.589152001e-03
0.500028	-5.507979108e-04
0.505028	-2.168844490e-04
0.510028	2.315907574e-03
0.515028	-1.784934020e-03
0.520029	-1.336026893e-03
0.525029	3.278131396e-04
0.530029	-1.059178324e-03
0.535030	1.320622177e-03
0.540030	2.535487024e-03
0.545030	5.475287700e-04
0.550030	-3.994869698e-04
0.555031	-1.393500108e-03
0.560031	-6.666082857e-04
0.565031	3.842656489e-04
0.570031	1.206152237e-03
0.575032	-2.942686634e-03
