         time tilt_full_... 
------------- ------------- 
 3.579261e-04  5.158463e-02 
 7.556217e-04  5.166963e-02 
 1.153317e-03  5.174427e-02 
 1.551013e-03  5.180866e-02 
 1.948709e-03  5.186758e-02 
 2.346404e-03  5.191560e-02 
 2.744100e-03  5.195472e-02 
 3.141795e-03  5.198813e-02 
 3.539491e-03  5.201282e-02 
 3.937187e-03  5.203688e-02 
 4.334882e-03  5.205393e-02 
 4.732578e-03  5.206177e-02 
 5.130274e-03  5.206070e-02 
 5.527969e-03  5.204755e-02 
 5.925665e-03  5.202377e-02 
 6.323360e-03  5.199198e-02 
 6.721056e-03  5.194817e-02 
 7.118752e-03  5.189729e-02 
 7.516447e-03  5.183816e-02 
 7.914143e-03  5.176767e-02 
 8.311839e-03  5.168918e-02 
 8.709534e-03  5.159750e-02 
 9.107230e-03  5.149643e-02 
 9.504926e-03  5.138988e-02 
 9.902621e-03  5.127785e-02 
 1.030032e-02  5.115640e-02 
 1.069801e-02  5.102837e-02 
 1.109571e-02  5.088726e-02 
 1.149340e-02  5.073236e-02 
 1.189110e-02  5.056230e-02 
 1.228879e-02  5.038063e-02 
 1.268649e-02  5.018913e-02 
 1.308419e-02  4.998412e-02 
 1.348188e-02  4.977119e-02 
 1.387958e-02  4.954854e-02 
 1.427727e-02  4.932117e-02 
 1.467497e-02  4.908798e-02 
 1.507266e-02  4.884270e-02 
 1.547036e-02  4.858523e-02 
 1.586806e-02  4.832271e-02 
 1.626575e-02  4.805194e-02 
 1.666345e-02  4.776744e-02 
 1.706114e-02  4.747315e-02 
 1.745884e-02  4.716616e-02 
 1.785653e-02  4.685423e-02 
 1.825423e-02  4.653530e-02 
 1.865192e-02  4.620665e-02 
 1.904962e-02  4.586742e-02 
 1.944732e-02  4.552331e-02 
 1.984501e-02  4.516733e-02 
 2.024271e-02  4.480143e-02 
 2.064040e-02  4.442071e-02 
 2.103810e-02  4.402993e-02 
 2.143579e-02  4.362667e-02 
 2.183349e-02  4.321012e-02 
 2.223119e-02  4.278321e-02 
 2.262888e-02  4.234619e-02 
 2.302658e-02  4.189938e-02 
 2.342427e-02  4.144460e-02 
 2.382197e-02  4.097928e-02 
 2.421966e-02  4.049801e-02 
 2.461736e-02  4.000691e-02 
 2.501505e-02  3.950185e-02 
 2.541275e-02  3.897964e-02 
 2.581045e-02  3.844715e-02 
 2.620814e-02  3.790426e-02 
 2.660584e-02  3.735099e-02 
 2.700353e-02  3.679095e-02 
 2.740123e-02  3.621803e-02 
 2.779892e-02  3.563089e-02 
 2.819662e-02  3.502938e-02 
 2.859432e-02  3.442003e-02 
 2.899201e-02  3.379712e-02 
 2.938971e-02  3.316517e-02 
 2.978740e-02  3.252078e-02 
 3.018510e-02  3.186935e-02 
 3.058279e-02  3.120499e-02 
 3.098049e-02  3.053096e-02 
 3.137819e-02  2.984127e-02 
 3.177588e-02  2.914459e-02 
 3.217358e-02  2.843788e-02 
 3.257127e-02  2.772623e-02 
 3.296897e-02  2.700322e-02 
 3.336666e-02  2.627137e-02 
 3.376436e-02  2.552662e-02 
 3.416205e-02  2.476995e-02 
 3.455975e-02  2.400208e-02 
 3.495745e-02  2.322514e-02 
 3.535514e-02  2.244160e-02 
 3.575284e-02  2.165023e-02 
 3.615053e-02  2.085299e-02 
 3.654823e-02  2.004823e-02 
 3.694592e-02  1.923798e-02 
 3.734362e-02  1.842091e-02 
 3.774132e-02  1.759749e-02 
 3.813901e-02  1.676379e-02 
 3.853671e-02  1.593028e-02 
 3.893440e-02  1.509119e-02 
 3.933210e-02  1.424671e-02 
 3.972979e-02  1.339886e-02 
 4.012749e-02  1.254282e-02 
 4.052518e-02  1.168154e-02 
 4.092288e-02  1.081810e-02 
 4.132058e-02  9.945524e-03 
 4.171827e-02  9.066384e-03 
 4.211597e-02  8.182498e-03 
 4.251366e-02  7.293970e-03 
 4.291136e-02  6.400548e-03 
 4.330905e-02  5.499712e-03 
 4.370675e-02  4.594643e-03 
 4.410445e-02  3.679077e-03 
 4.450214e-02  2.759348e-03 
 4.489984e-02  1.834402e-03 
 4.529753e-02  9.036703e-04 
 4.569523e-02 -3.389512e-05 
 4.609292e-02 -9.702628e-04 
 4.649062e-02 -1.914948e-03 
 4.688831e-02 -2.864425e-03 
 4.728601e-02 -3.821099e-03 
 4.768371e-02 -4.786833e-03 
 4.808140e-02 -5.754507e-03 
 4.847910e-02 -6.726833e-03 
 4.887679e-02 -7.694834e-03 
 4.927449e-02 -8.661558e-03 
 4.967218e-02 -9.631575e-03 
 5.006988e-02 -1.059763e-02 
 5.046758e-02 -1.157180e-02 
 5.086527e-02 -1.255035e-02 
 5.126297e-02 -1.353423e-02 
 5.166066e-02 -1.452710e-02 
 5.205836e-02 -1.552667e-02 
 5.245605e-02 -1.652852e-02 
 5.285375e-02 -1.753692e-02 
 5.325144e-02 -1.854768e-02 
 5.364914e-02 -1.956236e-02 
 5.404684e-02 -2.057908e-02 
 5.444453e-02 -2.159689e-02 
 5.484223e-02 -2.261420e-02 
 5.523992e-02 -2.363562e-02 
 5.563762e-02 -2.465862e-02 
 5.603531e-02 -2.568706e-02 
 5.643301e-02 -2.671876e-02 
 5.683071e-02 -2.775344e-02 
 5.722840e-02 -2.879216e-02 
 5.762610e-02 -2.983241e-02 
 5.802379e-02 -3.087803e-02 
 5.842149e-02 -3.192586e-02 
 5.881918e-02 -3.297381e-02 
 5.921688e-02 -3.402484e-02 
 5.961457e-02 -3.507353e-02 
 6.001227e-02 -3.612437e-02 
 6.040997e-02 -3.717479e-02 
 6.080766e-02 -3.822526e-02 
 6.120536e-02 -3.927774e-02 
 6.160305e-02 -4.033695e-02 
 6.200075e-02 -4.139340e-02 
 6.239844e-02 -4.245254e-02 
 6.279614e-02 -4.350770e-02 
 6.319384e-02 -4.456852e-02 
 6.359153e-02 -4.563242e-02 
 6.398923e-02 -4.669826e-02 
 6.438692e-02 -4.777443e-02 
 6.478462e-02 -4.885335e-02 
 6.518231e-02 -4.993668e-02 
 6.558001e-02 -5.102545e-02 
 6.597770e-02 -5.211587e-02 
 6.637540e-02 -5.321258e-02 
 6.677310e-02 -5.432232e-02 
 6.717079e-02 -5.543288e-02 
 6.756849e-02 -5.654921e-02 
 6.796618e-02 -5.766565e-02 
 6.836388e-02 -5.878774e-02 
