         time rel_disp_t... 
------------- ------------- 
 3.579261e-04  1.854663e+00 
 7.556217e-04  1.857719e+00 
 1.153317e-03  1.860403e+00 
 1.551013e-03  1.862718e+00 
 1.948709e-03  1.864836e+00 
 2.346404e-03  1.866563e+00 
 2.744100e-03  1.867969e+00 
 3.141795e-03  1.869170e+00 
 3.539491e-03  1.870058e+00 
 3.937187e-03  1.870923e+00 
 4.334882e-03  1.871536e+00 
 4.732578e-03  1.871818e+00 
 5.130274e-03  1.871780e+00 
 5.527969e-03  1.871307e+00 
 5.925665e-03  1.870452e+00 
 6.323360e-03  1.869309e+00 
 6.721056e-03  1.867734e+00 
 7.118752e-03  1.865904e+00 
 7.516447e-03  1.863778e+00 
 7.914143e-03  1.861244e+00 
 8.311839e-03  1.858422e+00 
 8.709534e-03  1.855126e+00 
 9.107230e-03  1.851492e+00 
 9.504926e-03  1.847661e+00 
 9.902621e-03  1.843633e+00 
 1.030032e-02  1.839266e+00 
 1.069801e-02  1.834663e+00 
 1.109571e-02  1.829590e+00 
 1.149340e-02  1.824021e+00 
 1.189110e-02  1.817907e+00 
 1.228879e-02  1.811375e+00 
 1.268649e-02  1.804489e+00 
 1.308419e-02  1.797119e+00 
 1.348188e-02  1.789463e+00 
 1.387958e-02  1.781458e+00 
 1.427727e-02  1.773283e+00 
 1.467497e-02  1.764899e+00 
 1.507266e-02  1.756080e+00 
 1.547036e-02  1.746823e+00 
 1.586806e-02  1.737385e+00 
 1.626575e-02  1.727649e+00 
 1.666345e-02  1.717421e+00 
 1.706114e-02  1.706840e+00 
 1.745884e-02  1.695802e+00 
 1.785653e-02  1.684587e+00 
 1.825423e-02  1.673121e+00 
 1.865192e-02  1.661304e+00 
 1.904962e-02  1.649108e+00 
 1.944732e-02  1.636735e+00 
 1.984501e-02  1.623937e+00 
 2.024271e-02  1.610781e+00 
 2.064040e-02  1.597093e+00 
 2.103810e-02  1.583043e+00 
 2.143579e-02  1.568544e+00 
 2.183349e-02  1.553567e+00 
 2.223119e-02  1.538218e+00 
 2.262888e-02  1.522506e+00 
 2.302658e-02  1.506442e+00 
 2.342427e-02  1.490090e+00 
 2.382197e-02  1.473360e+00 
 2.421966e-02  1.456057e+00 
 2.461736e-02  1.438400e+00 
 2.501505e-02  1.420241e+00 
 2.541275e-02  1.401466e+00 
 2.581045e-02  1.382321e+00 
 2.620814e-02  1.362802e+00 
 2.660584e-02  1.342909e+00 
 2.700353e-02  1.322774e+00 
 2.740123e-02  1.302175e+00 
 2.779892e-02  1.281066e+00 
 2.819662e-02  1.259439e+00 
 2.859432e-02  1.237530e+00 
 2.899201e-02  1.215134e+00 
 2.938971e-02  1.192413e+00 
 2.978740e-02  1.169245e+00 
 3.018510e-02  1.145824e+00 
 3.058279e-02  1.121937e+00 
 3.098049e-02  1.097704e+00 
 3.137819e-02  1.072907e+00 
 3.177588e-02  1.047858e+00 
 3.217358e-02  1.022450e+00 
 3.257127e-02  9.968631e-01 
 3.296897e-02  9.708679e-01 
 3.336666e-02  9.445554e-01 
 3.376436e-02  9.177785e-01 
 3.416205e-02  8.905734e-01 
 3.455975e-02  8.629658e-01 
 3.495745e-02  8.350317e-01 
 3.535514e-02  8.068606e-01 
 3.575284e-02  7.784076e-01 
 3.615053e-02  7.497438e-01 
 3.654823e-02  7.208097e-01 
 3.694592e-02  6.916783e-01 
 3.734362e-02  6.623013e-01 
 3.774132e-02  6.326964e-01 
 3.813901e-02  6.027218e-01 
 3.853671e-02  5.727538e-01 
 3.893440e-02  5.425854e-01 
 3.933210e-02  5.122232e-01 
 3.972979e-02  4.817399e-01 
 4.012749e-02  4.509619e-01 
 4.052518e-02  4.199955e-01 
 4.092288e-02  3.889516e-01 
 4.132058e-02  3.575792e-01 
 4.171827e-02  3.259708e-01 
 4.211597e-02  2.941918e-01 
 4.251366e-02  2.622458e-01 
 4.291136e-02  2.301239e-01 
 4.330905e-02  1.977355e-01 
 4.370675e-02  1.651948e-01 
 4.410445e-02  1.322767e-01 
 4.450214e-02  9.920898e-02 
 4.489984e-02  6.595368e-02 
 4.529753e-02  3.249036e-02 
 4.569523e-02 -1.218658e-03 
 4.609292e-02 -3.488462e-02 
 4.649062e-02 -6.884962e-02 
 4.688831e-02 -1.029869e-01 
 4.728601e-02 -1.373829e-01 
 4.768371e-02 -1.721048e-01 
 4.808140e-02 -2.068963e-01 
 4.847910e-02 -2.418551e-01 
 4.887679e-02 -2.766584e-01 
 4.927449e-02 -3.114158e-01 
 4.967218e-02 -3.462916e-01 
 5.006988e-02 -3.810247e-01 
 5.046758e-02 -4.160501e-01 
 5.086527e-02 -4.512325e-01 
 5.126297e-02 -4.866066e-01 
 5.166066e-02 -5.223041e-01 
 5.205836e-02 -5.582427e-01 
 5.245605e-02 -5.942629e-01 
 5.285375e-02 -6.305185e-01 
 5.325144e-02 -6.668592e-01 
 5.364914e-02 -7.033409e-01 
 5.404684e-02 -7.398959e-01 
 5.444453e-02 -7.764899e-01 
 5.484223e-02 -8.130661e-01 
 5.523992e-02 -8.497899e-01 
 5.563762e-02 -8.865708e-01 
 5.603531e-02 -9.235471e-01 
 5.643301e-02 -9.606405e-01 
 5.683071e-02 -9.978412e-01 
 5.722840e-02 -1.035187e+00 
 5.762610e-02 -1.072588e+00 
 5.802379e-02 -1.110182e+00 
 5.842149e-02 -1.147856e+00 
 5.881918e-02 -1.185533e+00 
 5.921688e-02 -1.223322e+00 
 5.961457e-02 -1.261026e+00 
 6.001227e-02 -1.298808e+00 
 6.040997e-02 -1.336575e+00 
 6.080766e-02 -1.374343e+00 
 6.120536e-02 -1.412184e+00 
 6.160305e-02 -1.450266e+00 
 6.200075e-02 -1.488250e+00 
 6.239844e-02 -1.526330e+00 
 6.279614e-02 -1.564267e+00 
 6.319384e-02 -1.602407e+00 
 6.359153e-02 -1.640659e+00 
 6.398923e-02 -1.678979e+00 
 6.438692e-02 -1.717672e+00 
 6.478462e-02 -1.756463e+00 
