         time tiltx_beam... 
------------- ------------- 
 1.614953e-04 -4.992461e-02 
 4.844860e-04 -4.991987e-02 
 8.074767e-04 -4.991047e-02 
 1.130467e-03 -4.990118e-02 
 1.453458e-03 -4.989200e-02 
 1.776449e-03 -4.988294e-02 
 2.099440e-03 -4.987402e-02 
 2.422430e-03 -4.986523e-02 
 2.745421e-03 -4.985658e-02 
 3.068412e-03 -4.984808e-02 
 3.391402e-03 -4.983973e-02 
 3.714393e-03 -4.983154e-02 
 4.037384e-03 -4.982352e-02 
 4.360374e-03 -4.981566e-02 
 4.683365e-03 -4.980798e-02 
 5.006356e-03 -4.980049e-02 
 5.329347e-03 -4.979317e-02 
 5.652337e-03 -4.978605e-02 
 5.975328e-03 -4.977912e-02 
 6.298319e-03 -4.977239e-02 
 6.621310e-03 -4.976587e-02 
 6.944300e-03 -4.975955e-02 
 7.267291e-03 -4.975345e-02 
 7.590282e-03 -4.974756e-02 
 7.913272e-03 -4.974189e-02 
 8.236263e-03 -4.973644e-02 
 8.559254e-03 -4.973122e-02 
 8.882245e-03 -4.972622e-02 
 9.205235e-03 -4.972146e-02 
 9.528226e-03 -4.971693e-02 
 9.851217e-03 -4.971264e-02 
 1.017421e-02 -4.970859e-02 
 1.049720e-02 -4.970478e-02 
 1.082019e-02 -4.970122e-02 
 1.114318e-02 -4.969790e-02 
 1.146617e-02 -4.969482e-02 
 1.178916e-02 -4.969200e-02 
 1.211215e-02 -4.968942e-02 
 1.243514e-02 -4.968709e-02 
 1.275813e-02 -4.968501e-02 
 1.308112e-02 -4.968318e-02 
 1.340412e-02 -4.968160e-02 
 1.372711e-02 -4.968028e-02 
 1.405010e-02 -4.967920e-02 
 1.437309e-02 -4.967838e-02 
 1.469608e-02 -4.967781e-02 
 1.501907e-02 -4.967749e-02 
 1.534206e-02 -4.967742e-02 
 1.566505e-02 -4.967759e-02 
 1.598804e-02 -4.967802e-02 
 1.631103e-02 -4.967869e-02 
 1.663402e-02 -4.967960e-02 
 1.695701e-02 -4.968076e-02 
 1.728000e-02 -4.968216e-02 
