         time total_shea... 
------------- ------------- 
 3.579261e-04  1.262937e+00 
 7.556217e-04  1.262658e+00 
 1.153317e-03  1.241454e+00 
 1.551013e-03  1.293908e+00 
 1.948709e-03  1.395537e+00 
 2.346404e-03  1.518180e+00 
 2.744100e-03  1.747019e+00 
 3.141795e-03  2.074122e+00 
 3.539491e-03  2.409912e+00 
 3.937187e-03  2.714135e+00 
 4.334882e-03  2.915588e+00 
 4.732578e-03  3.075608e+00 
 5.130274e-03  3.105703e+00 
 5.527969e-03  2.931856e+00 
 5.925665e-03  2.764500e+00 
 6.323360e-03  2.553399e+00 
 6.721056e-03  2.351459e+00 
 7.118752e-03  2.159892e+00 
 7.516447e-03  2.025725e+00 
 7.914143e-03  1.914112e+00 
 8.311839e-03  1.811238e+00 
 8.709534e-03  1.674793e+00 
 9.107230e-03  1.511342e+00 
 9.504926e-03  1.408619e+00 
 9.902621e-03  1.320969e+00 
 1.030032e-02  1.212244e+00 
 1.069801e-02  1.109859e+00 
 1.109571e-02  1.124944e+00 
 1.149340e-02  1.215322e+00 
 1.189110e-02  1.340044e+00 
 1.228879e-02  1.462726e+00 
 1.268649e-02  1.476505e+00 
 1.308419e-02  1.454775e+00 
 1.348188e-02  1.430284e+00 
 1.387958e-02  1.505814e+00 
 1.427727e-02  1.675245e+00 
 1.467497e-02  1.899133e+00 
 1.507266e-02  1.962078e+00 
 1.547036e-02  1.839231e+00 
 1.586806e-02  1.787566e+00 
 1.626575e-02  1.765763e+00 
 1.666345e-02  1.755833e+00 
 1.706114e-02  1.722835e+00 
 1.745884e-02  1.623235e+00 
 1.785653e-02  1.570498e+00 
 1.825423e-02  1.544916e+00 
 1.865192e-02  1.501905e+00 
 1.904962e-02  1.490890e+00 
 1.944732e-02  1.667300e+00 
 1.984501e-02  1.891973e+00 
 2.024271e-02  2.095203e+00 
 2.064040e-02  2.299710e+00 
 2.103810e-02  2.412212e+00 
 2.143579e-02  2.472571e+00 
 2.183349e-02  2.568204e+00 
 2.223119e-02  2.686563e+00 
 2.262888e-02  2.770050e+00 
 2.302658e-02  2.873087e+00 
 2.342427e-02  2.995556e+00 
 2.382197e-02  3.149542e+00 
 2.421966e-02  3.185165e+00 
 2.461736e-02  3.089051e+00 
 2.501505e-02  2.913984e+00 
 2.541275e-02  2.713372e+00 
 2.581045e-02  2.386542e+00 
 2.620814e-02  1.926825e+00 
 2.660584e-02  1.367868e+00 
 2.700353e-02  8.264977e-01 
 2.740123e-02  3.812243e-01 
 2.779892e-02 -5.246331e-02 
 2.819662e-02 -3.662551e-01 
 2.859432e-02 -4.705443e-01 
 2.899201e-02 -5.490795e-01 
 2.938971e-02 -6.347000e-01 
 2.978740e-02 -8.100228e-01 
 3.018510e-02 -1.073418e+00 
 3.058279e-02 -1.325595e+00 
 3.098049e-02 -1.487643e+00 
 3.137819e-02 -1.558142e+00 
 3.177588e-02 -1.560081e+00 
 3.217358e-02 -1.569600e+00 
 3.257127e-02 -1.572443e+00 
 3.296897e-02 -1.472296e+00 
 3.336666e-02 -1.201319e+00 
 3.376436e-02 -8.854132e-01 
 3.416205e-02 -7.083781e-01 
 3.455975e-02 -6.646310e-01 
 3.495745e-02 -7.218048e-01 
 3.535514e-02 -8.545322e-01 
 3.575284e-02 -1.044879e+00 
 3.615053e-02 -1.293833e+00 
 3.654823e-02 -1.485575e+00 
 3.694592e-02 -1.578600e+00 
 3.734362e-02 -1.531577e+00 
 3.774132e-02 -1.465669e+00 
 3.813901e-02 -1.365122e+00 
 3.853671e-02 -1.222124e+00 
 3.893440e-02 -1.220744e+00 
 3.933210e-02 -1.248455e+00 
 3.972979e-02 -1.274355e+00 
 4.012749e-02 -1.344147e+00 
 4.052518e-02 -1.442149e+00 
 4.092288e-02 -1.462278e+00 
 4.132058e-02 -1.480952e+00 
 4.171827e-02 -1.457824e+00 
 4.211597e-02 -1.343868e+00 
 4.251366e-02 -1.090787e+00 
 4.291136e-02 -7.230320e-01 
 4.330905e-02 -4.630160e-01 
 4.370675e-02 -3.731392e-01 
 4.410445e-02 -4.053582e-01 
 4.450214e-02 -5.364009e-01 
 4.489984e-02 -7.188944e-01 
 4.529753e-02 -9.190268e-01 
 4.569523e-02 -1.160219e+00 
 4.609292e-02 -1.340233e+00 
 4.649062e-02 -1.404655e+00 
 4.688831e-02 -1.390184e+00 
 4.728601e-02 -1.275748e+00 
 4.768371e-02 -1.016933e+00 
 4.808140e-02 -7.533074e-01 
 4.847910e-02 -5.581825e-01 
 4.887679e-02 -4.361162e-01 
 4.927449e-02 -4.734377e-01 
 4.967218e-02 -6.114792e-01 
 5.006988e-02 -6.547822e-01 
 5.046758e-02 -5.366813e-01 
 5.086527e-02 -2.880929e-01 
 5.126297e-02  1.939568e-03 
 5.166066e-02  3.337045e-01 
 5.205836e-02  7.327441e-01 
 5.245605e-02  1.131700e+00 
 5.285375e-02  1.411500e+00 
 5.325144e-02  1.494558e+00 
 5.364914e-02  1.385171e+00 
 5.404684e-02  1.169030e+00 
 5.444453e-02  9.364874e-01 
 5.484223e-02  6.671278e-01 
 5.523992e-02  4.424006e-01 
 5.563762e-02  3.273867e-01 
 5.603531e-02  2.113569e-01 
 5.643301e-02  1.236432e-01 
 5.683071e-02  5.692574e-02 
 5.722840e-02 -2.811271e-02 
 5.762610e-02 -2.767129e-01 
 5.802379e-02 -6.806209e-01 
 5.842149e-02 -1.042322e+00 
 5.881918e-02 -1.364958e+00 
 5.921688e-02 -1.615404e+00 
 5.961457e-02 -1.764188e+00 
 6.001227e-02 -1.818874e+00 
 6.040997e-02 -1.794146e+00 
 6.080766e-02 -1.762945e+00 
 6.120536e-02 -1.746091e+00 
 6.160305e-02 -1.823226e+00 
 6.200075e-02 -1.850719e+00 
 6.239844e-02 -1.948416e+00 
 6.279614e-02 -2.140148e+00 
 6.319384e-02 -2.294557e+00 
 6.359153e-02 -2.307122e+00 
 6.398923e-02 -2.246764e+00 
 6.438692e-02 -2.195051e+00 
 6.478462e-02 -2.170942e+00 
 6.518231e-02 -2.294983e+00 
 6.558001e-02 -2.400481e+00 
 6.597770e-02 -2.475922e+00 
 6.637540e-02 -2.489245e+00 
 6.677310e-02 -2.428581e+00 
 6.717079e-02 -2.306956e+00 
 6.756849e-02 -2.046838e+00 
 6.796618e-02 -1.667330e+00 
 6.836388e-02 -1.330441e+00 
 6.876157e-02 -1.129793e+00 
 6.915927e-02 -8.618189e-01 
 6.955697e-02 -5.430421e-01 
 6.995466e-02 -2.229431e-01 
 7.035236e-02 -1.542582e-02 
 7.075005e-02  9.373782e-02 
 7.114775e-02  2.681584e-01 
 7.154544e-02  6.125609e-01 
 7.194314e-02  9.475728e-01 
 7.234083e-02  1.268408e+00 
 7.273853e-02  1.560273e+00 
 7.313623e-02  1.720197e+00 
 7.353392e-02  1.718181e+00 
 7.393162e-02  1.630581e+00 
 7.432931e-02  1.378455e+00 
 7.472701e-02  1.028650e+00 
 7.512470e-02  6.991002e-01 
 7.552240e-02  4.941145e-01 
 7.592010e-02  4.303796e-01 
 7.631779e-02  4.681050e-01 
 7.671549e-02  4.625099e-01 
 7.711318e-02  3.952867e-01 
 7.751088e-02  2.858554e-01 
 7.790857e-02  2.192930e-01 
 7.830627e-02  1.291111e-01 
 7.870396e-02  7.093814e-02 
 7.910166e-02  6.761055e-02 
 7.949936e-02  2.262843e-02 
 7.989705e-02 -5.701732e-03 
 8.029475e-02 -1.233595e-02 
 8.069244e-02  1.040472e-01 
 8.109014e-02  3.751769e-01 
 8.148783e-02  7.216989e-01 
 8.188553e-02  9.043232e-01 
 8.228323e-02  9.791905e-01 
 8.268092e-02  9.978620e-01 
 8.307862e-02  8.995270e-01 
 8.347631e-02  7.068505e-01 
 8.387401e-02  4.271036e-01 
 8.427170e-02  7.413243e-02 
 8.466940e-02 -2.585000e-01 
 8.506709e-02 -4.440580e-01 
 8.546479e-02 -5.006556e-01 
 8.586249e-02 -5.717061e-01 
 8.626018e-02 -6.172988e-01 
 8.665788e-02 -6.546737e-01 
 8.705557e-02 -6.716798e-01 
 8.745327e-02 -7.619790e-01 
 8.785096e-02 -9.966642e-01 
 8.824866e-02 -1.208933e+00 
 8.864636e-02 -1.372608e+00 
 8.904405e-02 -1.484764e+00 
 8.944175e-02 -1.537058e+00 
 8.983944e-02 -1.556415e+00 
 9.023714e-02 -1.431994e+00 
 9.063483e-02 -1.160038e+00 
 9.103253e-02 -8.804950e-01 
 9.143022e-02 -6.915199e-01 
 9.182792e-02 -6.415172e-01 
 9.222562e-02 -8.145977e-01 
 9.262331e-02 -1.046199e+00 
 9.302101e-02 -1.262300e+00 
 9.341870e-02 -1.441794e+00 
 9.381640e-02 -1.652309e+00 
