         time tilt_bot_s... 
------------- ------------- 
 3.579261e-04 -2.665016e-02 
 7.556217e-04 -2.639396e-02 
 1.153317e-03 -2.605177e-02 
 1.551013e-03 -2.564762e-02 
 1.948709e-03 -2.515436e-02 
 2.346404e-03 -2.455705e-02 
 2.744100e-03 -2.383045e-02 
 3.141795e-03 -2.304296e-02 
 3.539491e-03 -2.222540e-02 
 3.937187e-03 -2.147222e-02 
 4.334882e-03 -2.087399e-02 
 4.732578e-03 -2.048054e-02 
 5.130274e-03 -2.029975e-02 
 5.527969e-03 -2.032726e-02 
 5.925665e-03 -2.052050e-02 
 6.323360e-03 -2.086383e-02 
 6.721056e-03 -2.134880e-02 
 7.118752e-03 -2.191245e-02 
 7.516447e-03 -2.251805e-02 
 7.914143e-03 -2.311513e-02 
 8.311839e-03 -2.367726e-02 
 8.709534e-03 -2.422191e-02 
 9.107230e-03 -2.469966e-02 
 9.504926e-03 -2.508487e-02 
 9.902621e-03 -2.533791e-02 
 1.030032e-02 -2.546252e-02 
 1.069801e-02 -2.545538e-02 
 1.109571e-02 -2.536904e-02 
 1.149340e-02 -2.526304e-02 
 1.189110e-02 -2.512508e-02 
 1.228879e-02 -2.497707e-02 
 1.268649e-02 -2.480749e-02 
 1.308419e-02 -2.459719e-02 
 1.348188e-02 -2.433254e-02 
 1.387958e-02 -2.404218e-02 
 1.427727e-02 -2.375609e-02 
 1.467497e-02 -2.351985e-02 
 1.507266e-02 -2.338753e-02 
 1.547036e-02 -2.342452e-02 
 1.586806e-02 -2.358457e-02 
 1.626575e-02 -2.387706e-02 
 1.666345e-02 -2.433610e-02 
 1.706114e-02 -2.489179e-02 
 1.745884e-02 -2.547701e-02 
 1.785653e-02 -2.597421e-02 
 1.825423e-02 -2.636187e-02 
 1.865192e-02 -2.665660e-02 
 1.904962e-02 -2.682536e-02 
 1.944732e-02 -2.684020e-02 
 1.984501e-02 -2.674791e-02 
 2.024271e-02 -2.653328e-02 
 2.064040e-02 -2.621358e-02 
 2.103810e-02 -2.577794e-02 
 2.143579e-02 -2.520395e-02 
 2.183349e-02 -2.448322e-02 
 2.223119e-02 -2.361620e-02 
 2.262888e-02 -2.263152e-02 
 2.302658e-02 -2.154099e-02 
 2.342427e-02 -2.040901e-02 
 2.382197e-02 -1.930242e-02 
 2.421966e-02 -1.832244e-02 
 2.461736e-02 -1.754110e-02 
 2.501505e-02 -1.694238e-02 
 2.541275e-02 -1.650662e-02 
 2.581045e-02 -1.620682e-02 
 2.620814e-02 -1.596718e-02 
 2.660584e-02 -1.575593e-02 
 2.700353e-02 -1.550267e-02 
 2.740123e-02 -1.514556e-02 
 2.779892e-02 -1.470798e-02 
 2.819662e-02 -1.419019e-02 
 2.859432e-02 -1.359058e-02 
 2.899201e-02 -1.294556e-02 
 2.938971e-02 -1.230293e-02 
 2.978740e-02 -1.165951e-02 
 3.018510e-02 -1.096355e-02 
 3.058279e-02 -1.018079e-02 
 3.098049e-02 -9.297591e-03 
 3.137819e-02 -8.273701e-03 
 3.177588e-02 -7.173506e-03 
 3.217358e-02 -6.023019e-03 
 3.257127e-02 -4.915783e-03 
 3.296897e-02 -3.863783e-03 
 3.336666e-02 -2.893100e-03 
 3.376436e-02 -2.051197e-03 
 3.416205e-02 -1.357527e-03 
 3.455975e-02 -7.746654e-04 
 3.495745e-02 -2.928376e-04 
 3.535514e-02  9.620024e-05 
 3.575284e-02  3.681544e-04 
 3.615053e-02  5.726083e-04 
 3.654823e-02  6.992779e-04 
 3.694592e-02  7.113334e-04 
 3.734362e-02  6.423482e-04 
 3.774132e-02  4.938947e-04 
 3.813901e-02  3.538816e-04 
 3.853671e-02  2.191581e-04 
 3.893440e-02  9.417631e-05 
 3.933210e-02  2.128016e-05 
 3.972979e-02 -4.516822e-05 
 4.012749e-02 -1.133092e-04 
 4.052518e-02 -1.487317e-04 
 4.092288e-02 -1.644360e-04 
 4.132058e-02 -1.339726e-04 
 4.171827e-02 -6.132878e-05 
 4.211597e-02 -2.563807e-06 
 4.251366e-02  1.989599e-05 
 4.291136e-02  4.075859e-05 
 4.330905e-02  3.669766e-06 
 4.370675e-02 -1.214379e-04 
 4.410445e-02 -3.418602e-04 
 4.450214e-02 -6.715303e-04 
 4.489984e-02 -1.168008e-03 
 4.529753e-02 -1.795958e-03 
 4.569523e-02 -2.512837e-03 
 4.609292e-02 -3.184997e-03 
 4.649062e-02 -3.771445e-03 
 4.688831e-02 -4.248165e-03 
 4.728601e-02 -4.588605e-03 
 4.768371e-02 -4.822209e-03 
 4.808140e-02 -4.964093e-03 
 4.847910e-02 -5.007496e-03 
 4.887679e-02 -5.040117e-03 
 4.927449e-02 -5.075055e-03 
 4.967218e-02 -5.125239e-03 
 5.006988e-02 -5.151506e-03 
 5.046758e-02 -5.114563e-03 
 5.086527e-02 -4.956280e-03 
 5.126297e-02 -4.611653e-03 
 5.166066e-02 -4.118298e-03 
 5.205836e-02 -3.536296e-03 
 5.245605e-02 -2.926036e-03 
 5.285375e-02 -2.387815e-03 
 5.325144e-02 -1.943863e-03 
 5.364914e-02 -1.646605e-03 
 5.404684e-02 -1.456575e-03 
 5.444453e-02 -1.350576e-03 
 5.484223e-02 -1.247738e-03 
 5.523992e-02 -1.113799e-03 
 5.563762e-02 -8.680190e-04 
 5.603531e-02 -5.281353e-04 
 5.643301e-02 -5.677025e-05 
 5.683071e-02  4.669050e-04 
 5.722840e-02  1.010018e-03 
 5.762610e-02  1.523707e-03 
 5.802379e-02  2.018061e-03 
 5.842149e-02  2.550228e-03 
 5.881918e-02  3.115813e-03 
 5.921688e-02  3.737792e-03 
 5.961457e-02  4.463414e-03 
 6.001227e-02  5.285149e-03 
 6.040997e-02  6.160834e-03 
 6.080766e-02  7.037827e-03 
 6.120536e-02  7.856756e-03 
 6.160305e-02  8.592938e-03 
 6.200075e-02  9.227028e-03 
 6.239844e-02  9.781498e-03 
 6.279614e-02  1.021293e-02 
 6.319384e-02  1.050232e-02 
 6.359153e-02  1.068053e-02 
 6.398923e-02  1.072185e-02 
 6.438692e-02  1.064780e-02 
 6.478462e-02  1.046340e-02 
 6.518231e-02  1.019375e-02 
 6.558001e-02  9.966886e-03 
 6.597770e-02  9.785803e-03 
 6.637540e-02  9.648902e-03 
 6.677310e-02  9.609395e-03 
 6.717079e-02  9.701920e-03 
 6.756849e-02  9.886488e-03 
 6.796618e-02  1.011324e-02 
 6.836388e-02  1.034866e-02 
 6.876157e-02  1.050221e-02 
 6.915927e-02  1.060732e-02 
 6.955697e-02  1.070653e-02 
 6.995466e-02  1.083402e-02 
 7.035236e-02  1.096504e-02 
 7.075005e-02  1.115068e-02 
 7.114775e-02  1.137591e-02 
 7.154544e-02  1.163136e-02 
 7.194314e-02  1.186306e-02 
 7.234083e-02  1.201785e-02 
 7.273853e-02  1.200256e-02 
 7.313623e-02  1.182601e-02 
 7.353392e-02  1.149921e-02 
 7.393162e-02  1.106253e-02 
 7.432931e-02  1.051170e-02 
 7.472701e-02  9.987039e-03 
 7.512470e-02  9.599603e-03 
 7.552240e-02  9.349789e-03 
 7.592010e-02  9.246325e-03 
 7.631779e-02  9.313802e-03 
 7.671549e-02  9.506683e-03 
 7.711318e-02  9.808830e-03 
 7.751088e-02  1.019588e-02 
 7.790857e-02  1.065992e-02 
 7.830627e-02  1.120303e-02 
 7.870396e-02  1.187457e-02 
