         time tilt_low_s... 
------------- ------------- 
 3.579261e-04 -4.160097e-02 
 7.556217e-04 -4.299575e-02 
 1.153317e-03 -4.445344e-02 
 1.551013e-03 -4.590042e-02 
 1.948709e-03 -4.729948e-02 
 2.346404e-03 -4.868815e-02 
 2.744100e-03 -5.004524e-02 
 3.141795e-03 -5.128168e-02 
 3.539491e-03 -5.233129e-02 
 3.937187e-03 -5.316927e-02 
 4.334882e-03 -5.371915e-02 
 4.732578e-03 -5.401515e-02 
 5.130274e-03 -5.405537e-02 
 5.527969e-03 -5.395148e-02 
 5.925665e-03 -5.371314e-02 
 6.323360e-03 -5.336366e-02 
 6.721056e-03 -5.299361e-02 
 7.118752e-03 -5.264191e-02 
 7.516447e-03 -5.233576e-02 
 7.914143e-03 -5.213653e-02 
 8.311839e-03 -5.202721e-02 
 8.709534e-03 -5.198808e-02 
 9.107230e-03 -5.201030e-02 
 9.504926e-03 -5.216857e-02 
 9.902621e-03 -5.250409e-02 
 1.030032e-02 -5.304598e-02 
 1.069801e-02 -5.376444e-02 
 1.109571e-02 -5.454383e-02 
 1.149340e-02 -5.529770e-02 
 1.189110e-02 -5.595603e-02 
 1.228879e-02 -5.648913e-02 
 1.268649e-02 -5.690746e-02 
 1.308419e-02 -5.717530e-02 
 1.348188e-02 -5.727402e-02 
 1.387958e-02 -5.720819e-02 
 1.427727e-02 -5.697434e-02 
 1.467497e-02 -5.658022e-02 
 1.507266e-02 -5.605338e-02 
 1.547036e-02 -5.539312e-02 
 1.586806e-02 -5.456744e-02 
 1.626575e-02 -5.354568e-02 
 1.666345e-02 -5.229586e-02 
 1.706114e-02 -5.091166e-02 
 1.745884e-02 -4.951982e-02 
 1.785653e-02 -4.821242e-02 
 1.825423e-02 -4.710038e-02 
 1.865192e-02 -4.618047e-02 
 1.904962e-02 -4.552954e-02 
 1.944732e-02 -4.519477e-02 
 1.984501e-02 -4.512263e-02 
 2.024271e-02 -4.531300e-02 
 2.064040e-02 -4.573168e-02 
 2.103810e-02 -4.635190e-02 
 2.143579e-02 -4.714716e-02 
 2.183349e-02 -4.806984e-02 
 2.223119e-02 -4.909226e-02 
 2.262888e-02 -5.012686e-02 
 2.302658e-02 -5.120336e-02 
 2.342427e-02 -5.218677e-02 
 2.382197e-02 -5.304222e-02 
 2.421966e-02 -5.366495e-02 
 2.461736e-02 -5.402190e-02 
 2.501505e-02 -5.413309e-02 
 2.541275e-02 -5.404065e-02 
 2.581045e-02 -5.381803e-02 
 2.620814e-02 -5.358284e-02 
 2.660584e-02 -5.335045e-02 
 2.700353e-02 -5.323477e-02 
 2.740123e-02 -5.327696e-02 
 2.779892e-02 -5.346973e-02 
 2.819662e-02 -5.378094e-02 
 2.859432e-02 -5.422573e-02 
 2.899201e-02 -5.483156e-02 
 2.938971e-02 -5.560693e-02 
 2.978740e-02 -5.655323e-02 
 3.018510e-02 -5.766963e-02 
 3.058279e-02 -5.892052e-02 
 3.098049e-02 -6.030582e-02 
 3.137819e-02 -6.178626e-02 
 3.177588e-02 -6.323722e-02 
 3.217358e-02 -6.457897e-02 
 3.257127e-02 -6.567151e-02 
 3.296897e-02 -6.649437e-02 
 3.336666e-02 -6.701494e-02 
 3.376436e-02 -6.723575e-02 
 3.416205e-02 -6.723757e-02 
 3.455975e-02 -6.706612e-02 
 3.495745e-02 -6.675565e-02 
 3.535514e-02 -6.629679e-02 
 3.575284e-02 -6.566267e-02 
 3.615053e-02 -6.489620e-02 
 3.654823e-02 -6.399135e-02 
 3.694592e-02 -6.295721e-02 
 3.734362e-02 -6.182024e-02 
 3.774132e-02 -6.061135e-02 
 3.813901e-02 -5.941819e-02 
 3.853671e-02 -5.834129e-02 
 3.893440e-02 -5.750919e-02 
 3.933210e-02 -5.696848e-02 
 3.972979e-02 -5.668626e-02 
 4.012749e-02 -5.658483e-02 
 4.052518e-02 -5.661496e-02 
 4.092288e-02 -5.669467e-02 
 4.132058e-02 -5.679556e-02 
 4.171827e-02 -5.685860e-02 
 4.211597e-02 -5.680324e-02 
 4.251366e-02 -5.657235e-02 
 4.291136e-02 -5.623389e-02 
 4.330905e-02 -5.575305e-02 
 4.370675e-02 -5.507807e-02 
 4.410445e-02 -5.419586e-02 
 4.450214e-02 -5.311627e-02 
 4.489984e-02 -5.171859e-02 
 4.529753e-02 -5.001067e-02 
 4.569523e-02 -4.804811e-02 
 4.609292e-02 -4.596743e-02 
 4.649062e-02 -4.389490e-02 
 4.688831e-02 -4.186351e-02 
 4.728601e-02 -3.993751e-02 
 4.768371e-02 -3.814216e-02 
 4.808140e-02 -3.653154e-02 
 4.847910e-02 -3.516323e-02 
 4.887679e-02 -3.400936e-02 
 4.927449e-02 -3.299651e-02 
 4.967218e-02 -3.212195e-02 
 5.006988e-02 -3.139417e-02 
 5.046758e-02 -3.084687e-02 
 5.086527e-02 -3.050765e-02 
 5.126297e-02 -3.037249e-02 
 5.166066e-02 -3.037583e-02 
 5.205836e-02 -3.041455e-02 
 5.245605e-02 -3.041136e-02 
 5.285375e-02 -3.031758e-02 
 5.325144e-02 -3.010400e-02 
 5.364914e-02 -2.972193e-02 
 5.404684e-02 -2.917624e-02 
 5.444453e-02 -2.852072e-02 
 5.484223e-02 -2.776825e-02 
 5.523992e-02 -2.699527e-02 
 5.563762e-02 -2.626435e-02 
 5.603531e-02 -2.560826e-02 
