         time tilt_up_se... 
------------- ------------- 
 3.579261e-04  7.604729e-03 
 7.556217e-04  8.482350e-03 
 1.153317e-03  9.335281e-03 
 1.551013e-03  1.013061e-02 
 1.948709e-03  1.080879e-02 
 2.346404e-03  1.134729e-02 
 2.744100e-03  1.175501e-02 
 3.141795e-03  1.201072e-02 
 3.539491e-03  1.213468e-02 
 3.937187e-03  1.215471e-02 
 4.334882e-03  1.206606e-02 
 4.732578e-03  1.185424e-02 
 5.130274e-03  1.146648e-02 
 5.527969e-03  1.093642e-02 
 5.925665e-03  1.027158e-02 
 6.323360e-03  9.498094e-03 
 6.721056e-03  8.700305e-03 
 7.118752e-03  7.929129e-03 
 7.516447e-03  7.220659e-03 
 7.914143e-03  6.588644e-03 
 8.311839e-03  6.033302e-03 
 8.709534e-03  5.518179e-03 
 9.107230e-03  5.006961e-03 
 9.504926e-03  4.545507e-03 
 9.902621e-03  4.132193e-03 
 1.030032e-02  3.805457e-03 
 1.069801e-02  3.546723e-03 
 1.109571e-02  3.301664e-03 
 1.149340e-02  3.079491e-03 
 1.189110e-02  2.848405e-03 
 1.228879e-02  2.576825e-03 
 1.268649e-02  2.232722e-03 
 1.308419e-02  1.768192e-03 
 1.348188e-02  1.115487e-03 
 1.387958e-02  2.961562e-04 
 1.427727e-02 -7.021990e-04 
 1.467497e-02 -1.849701e-03 
 1.507266e-02 -3.125772e-03 
 1.547036e-02 -4.494632e-03 
 1.586806e-02 -5.972453e-03 
 1.626575e-02 -7.549200e-03 
 1.666345e-02 -9.219142e-03 
 1.706114e-02 -1.095043e-02 
 1.745884e-02 -1.265901e-02 
 1.785653e-02 -1.438346e-02 
 1.825423e-02 -1.603995e-02 
 1.865192e-02 -1.759801e-02 
 1.904962e-02 -1.903660e-02 
 1.944732e-02 -2.029157e-02 
 1.984501e-02 -2.137317e-02 
 2.024271e-02 -2.229455e-02 
 2.064040e-02 -2.306801e-02 
 2.103810e-02 -2.370365e-02 
 2.143579e-02 -2.424897e-02 
 2.183349e-02 -2.479428e-02 
 2.223119e-02 -2.535476e-02 
 2.262888e-02 -2.600243e-02 
 2.302658e-02 -2.669952e-02 
 2.342427e-02 -2.747918e-02 
 2.382197e-02 -2.828646e-02 
 2.421966e-02 -2.912396e-02 
