         time tilt_bot_s... 
------------- ------------- 
 9.646583e-05 -3.307255e-03 
 4.180186e-04 -3.306820e-03 
 7.395714e-04 -3.306384e-03 
 1.061124e-03 -3.305949e-03 
 1.382677e-03 -3.305518e-03 
 1.704230e-03 -3.305092e-03 
 2.025782e-03 -3.304672e-03 
 2.347335e-03 -3.304262e-03 
 2.668888e-03 -3.303862e-03 
 2.990441e-03 -3.303473e-03 
 3.311994e-03 -3.303099e-03 
 3.633546e-03 -3.302739e-03 
 3.955099e-03 -3.302395e-03 
 4.276652e-03 -3.302069e-03 
 4.598205e-03 -3.301762e-03 
 4.919757e-03 -3.301474e-03 
 5.241310e-03 -3.301208e-03 
 5.562863e-03 -3.300965e-03 
 5.884416e-03 -3.300745e-03 
 6.205968e-03 -3.300550e-03 
 6.527521e-03 -3.300379e-03 
 6.849074e-03 -3.300233e-03 
 7.170627e-03 -3.300113e-03 
 7.492179e-03 -3.300018e-03 
 7.813732e-03 -3.299949e-03 
 8.135285e-03 -3.299906e-03 
 8.456838e-03 -3.299888e-03 
 8.778391e-03 -3.299895e-03 
 9.099943e-03 -3.299926e-03 
 9.421496e-03 -3.299981e-03 
 9.743049e-03 -3.300059e-03 
 1.006460e-02 -3.300159e-03 
 1.038615e-02 -3.300280e-03 
 1.070771e-02 -3.300423e-03 
 1.102926e-02 -3.300584e-03 
 1.135081e-02 -3.300764e-03 
 1.167237e-02 -3.300961e-03 
 1.199392e-02 -3.301173e-03 
 1.231547e-02 -3.301400e-03 
 1.263702e-02 -3.301639e-03 
 1.295858e-02 -3.301890e-03 
 1.328013e-02 -3.302149e-03 
 1.360168e-02 -3.302417e-03 
 1.392323e-02 -3.302690e-03 
 1.424479e-02 -3.302967e-03 
 1.456634e-02 -3.303247e-03 
 1.488789e-02 -3.303527e-03 
 1.520945e-02 -3.303806e-03 
 1.553100e-02 -3.304083e-03 
 1.585255e-02 -3.304357e-03 
 1.617410e-02 -3.304624e-03 
 1.649566e-02 -3.304884e-03 
 1.681721e-02 -3.305136e-03 
 1.713876e-02 -3.305378e-03 
 1.746032e-02 -3.305608e-03 
 1.778187e-02 -3.305825e-03 
 1.810342e-02 -3.306029e-03 
 1.842497e-02 -3.306217e-03 
 1.874653e-02 -3.306388e-03 
 1.906808e-02 -3.306541e-03 
 1.938963e-02 -3.306675e-03 
 1.971118e-02 -3.306789e-03 
 2.003274e-02 -3.306883e-03 
 2.035429e-02 -3.306955e-03 
 2.067584e-02 -3.307004e-03 
 2.099740e-02 -3.307032e-03 
 2.131895e-02 -3.307036e-03 
 2.164050e-02 -3.307018e-03 
 2.196205e-02 -3.306976e-03 
 2.228361e-02 -3.306911e-03 
 2.260516e-02 -3.306822e-03 
 2.292671e-02 -3.306710e-03 
 2.324826e-02 -3.306575e-03 
 2.356982e-02 -3.306417e-03 
 2.389137e-02 -3.306236e-03 
 2.421292e-02 -3.306032e-03 
 2.453448e-02 -3.305807e-03 
 2.485603e-02 -3.305561e-03 
 2.517758e-02 -3.305296e-03 
 2.549913e-02 -3.305012e-03 
 2.582069e-02 -3.304711e-03 
 2.614224e-02 -3.304394e-03 
 2.646379e-02 -3.304063e-03 
 2.678535e-02 -3.303718e-03 
 2.710690e-02 -3.303361e-03 
 2.742845e-02 -3.302994e-03 
 2.775000e-02 -3.302617e-03 
 2.807156e-02 -3.302233e-03 
 2.839311e-02 -3.301842e-03 
 2.871466e-02 -3.301447e-03 
 2.903621e-02 -3.301048e-03 
 2.935777e-02 -3.300648e-03 
 2.967932e-02 -3.300249e-03 
 3.000087e-02 -3.299852e-03 
 3.032243e-02 -3.299460e-03 
 3.064398e-02 -3.299074e-03 
 3.096553e-02 -3.298695e-03 
 3.128708e-02 -3.298327e-03 
 3.160864e-02 -3.297970e-03 
 3.193019e-02 -3.297627e-03 
 3.225174e-02 -3.297298e-03 
 3.257329e-02 -3.296986e-03 
 3.289485e-02 -3.296691e-03 
 3.321640e-02 -3.296417e-03 
 3.353795e-02 -3.296163e-03 
 3.385951e-02 -3.295931e-03 
 3.418106e-02 -3.295722e-03 
 3.450261e-02 -3.295538e-03 
 3.482416e-02 -3.295381e-03 
 3.514572e-02 -3.295253e-03 
 3.546727e-02 -3.295153e-03 
 3.578882e-02 -3.295084e-03 
 3.611037e-02 -3.295046e-03 
 3.643193e-02 -3.295041e-03 
 3.675348e-02 -3.295069e-03 
 3.707503e-02 -3.295130e-03 
 3.739659e-02 -3.295225e-03 
 3.771814e-02 -3.295354e-03 
 3.803969e-02 -3.295519e-03 
 3.836124e-02 -3.295720e-03 
 3.868280e-02 -3.295956e-03 
 3.900435e-02 -3.296228e-03 
 3.932590e-02 -3.296535e-03 
 3.964746e-02 -3.296878e-03 
 3.996901e-02 -3.297257e-03 
 4.029056e-02 -3.297671e-03 
 4.061211e-02 -3.298122e-03 
 4.093367e-02 -3.298606e-03 
 4.125522e-02 -3.299125e-03 
 4.157677e-02 -3.299677e-03 
 4.189832e-02 -3.300262e-03 
 4.221988e-02 -3.300878e-03 
 4.254143e-02 -3.301525e-03 
 4.286298e-02 -3.302201e-03 
 4.318454e-02 -3.302907e-03 
 4.350609e-02 -3.303639e-03 
 4.382764e-02 -3.304396e-03 
 4.414919e-02 -3.305178e-03 
 4.447075e-02 -3.305982e-03 
 4.479230e-02 -3.306807e-03 
 4.511385e-02 -3.307651e-03 
 4.543540e-02 -3.308514e-03 
 4.575696e-02 -3.309392e-03 
 4.607851e-02 -3.310284e-03 
 4.640006e-02 -3.311188e-03 
 4.672162e-02 -3.312101e-03 
 4.704317e-02 -3.313022e-03 
 4.736472e-02 -3.313948e-03 
 4.768627e-02 -3.314877e-03 
 4.800783e-02 -3.315808e-03 
 4.832938e-02 -3.316738e-03 
 4.865093e-02 -3.317666e-03 
 4.897248e-02 -3.318588e-03 
 4.929404e-02 -3.319504e-03 
 4.961559e-02 -3.320411e-03 
 4.993714e-02 -3.321307e-03 
 5.025870e-02 -3.322190e-03 
 5.058025e-02 -3.323059e-03 
 5.090180e-02 -3.323910e-03 
 5.122335e-02 -3.324743e-03 
 5.154491e-02 -3.325556e-03 
 5.186646e-02 -3.326346e-03 
 5.218801e-02 -3.327112e-03 
 5.250956e-02 -3.327852e-03 
 5.283112e-02 -3.328566e-03 
 5.315267e-02 -3.329251e-03 
 5.347422e-02 -3.329907e-03 
 5.379578e-02 -3.330532e-03 
 5.411733e-02 -3.331127e-03 
 5.443888e-02 -3.331689e-03 
 5.476043e-02 -3.332218e-03 
 5.508199e-02 -3.332713e-03 
 5.540354e-02 -3.333174e-03 
 5.572509e-02 -3.333600e-03 
 5.604665e-02 -3.333991e-03 
 5.636820e-02 -3.334345e-03 
 5.668975e-02 -3.334662e-03 
 5.701130e-02 -3.334943e-03 
 5.733286e-02 -3.335187e-03 
 5.765441e-02 -3.335396e-03 
 5.797596e-02 -3.335568e-03 
 5.829751e-02 -3.335705e-03 
 5.861907e-02 -3.335808e-03 
 5.894062e-02 -3.335878e-03 
 5.926217e-02 -3.335916e-03 
 5.958373e-02 -3.335923e-03 
 5.990528e-02 -3.335899e-03 
 6.022683e-02 -3.335846e-03 
 6.054838e-02 -3.335765e-03 
 6.086994e-02 -3.335658e-03 
 6.119149e-02 -3.335526e-03 
 6.151304e-02 -3.335370e-03 
 6.183459e-02 -3.335192e-03 
 6.215615e-02 -3.334994e-03 
 6.247770e-02 -3.334777e-03 
 6.279925e-02 -3.334544e-03 
 6.312081e-02 -3.334296e-03 
 6.344236e-02 -3.334036e-03 
 6.376391e-02 -3.333766e-03 
 6.408546e-02 -3.333489e-03 
 6.440702e-02 -3.333205e-03 
 6.472857e-02 -3.332917e-03 
 6.505012e-02 -3.332627e-03 
 6.537167e-02 -3.332336e-03 
 6.569323e-02 -3.332047e-03 
 6.601478e-02 -3.331762e-03 
 6.633633e-02 -3.331482e-03 
 6.665789e-02 -3.331208e-03 
 6.697944e-02 -3.330942e-03 
 6.730099e-02 -3.330687e-03 
 6.762254e-02 -3.330444e-03 
 6.794410e-02 -3.330215e-03 
 6.826565e-02 -3.330001e-03 
 6.858720e-02 -3.329804e-03 
 6.890876e-02 -3.329626e-03 
 6.923031e-02 -3.329468e-03 
 6.955186e-02 -3.329330e-03 
 6.987341e-02 -3.329213e-03 
 7.019497e-02 -3.329118e-03 
 7.051652e-02 -3.329047e-03 
 7.083807e-02 -3.328999e-03 
 7.115962e-02 -3.328975e-03 
 7.148118e-02 -3.328976e-03 
 7.180273e-02 -3.329001e-03 
 7.212428e-02 -3.329050e-03 
 7.244584e-02 -3.329125e-03 
 7.276739e-02 -3.329226e-03 
 7.308894e-02 -3.329353e-03 
 7.341049e-02 -3.329504e-03 
 7.373205e-02 -3.329682e-03 
 7.405360e-02 -3.329884e-03 
 7.437515e-02 -3.330111e-03 
 7.469671e-02 -3.330362e-03 
 7.501826e-02 -3.330635e-03 
 7.533981e-02 -3.330929e-03 
 7.566136e-02 -3.331244e-03 
 7.598292e-02 -3.331580e-03 
 7.630447e-02 -3.331935e-03 
 7.662602e-02 -3.332307e-03 
 7.694757e-02 -3.332697e-03 
 7.726913e-02 -3.333102e-03 
 7.759068e-02 -3.333522e-03 
 7.791223e-02 -3.333957e-03 
 7.823379e-02 -3.334403e-03 
 7.855534e-02 -3.334861e-03 
 7.887689e-02 -3.335328e-03 
 7.919844e-02 -3.335803e-03 
 7.952000e-02 -3.336285e-03 
 7.984155e-02 -3.336771e-03 
 8.016310e-02 -3.337261e-03 
 8.048465e-02 -3.337752e-03 
 8.080621e-02 -3.338243e-03 
 8.112776e-02 -3.338735e-03 
 8.144931e-02 -3.339224e-03 
 8.177087e-02 -3.339710e-03 
 8.209242e-02 -3.340192e-03 
 8.241397e-02 -3.340669e-03 
 8.273552e-02 -3.341138e-03 
 8.305708e-02 -3.341601e-03 
 8.337863e-02 -3.342054e-03 
 8.370018e-02 -3.342497e-03 
 8.402174e-02 -3.342927e-03 
 8.434329e-02 -3.343346e-03 
 8.466484e-02 -3.343751e-03 
 8.498639e-02 -3.344141e-03 
 8.530795e-02 -3.344516e-03 
 8.562950e-02 -3.344876e-03 
 8.595105e-02 -3.345220e-03 
 8.627260e-02 -3.345549e-03 
 8.659416e-02 -3.345862e-03 
 8.691571e-02 -3.346159e-03 
 8.723726e-02 -3.346441e-03 
 8.755882e-02 -3.346706e-03 
 8.788037e-02 -3.346956e-03 
 8.820192e-02 -3.347191e-03 
 8.852347e-02 -3.347409e-03 
 8.884503e-02 -3.347611e-03 
 8.916658e-02 -3.347798e-03 
 8.948813e-02 -3.347969e-03 
 8.980969e-02 -3.348125e-03 
 9.013124e-02 -3.348267e-03 
 9.045279e-02 -3.348396e-03 
 9.077434e-02 -3.348512e-03 
 9.109590e-02 -3.348617e-03 
 9.141745e-02 -3.348712e-03 
 9.173900e-02 -3.348799e-03 
 9.206055e-02 -3.348878e-03 
 9.238211e-02 -3.348950e-03 
 9.270366e-02 -3.349018e-03 
 9.302521e-02 -3.349081e-03 
 9.334677e-02 -3.349142e-03 
 9.366832e-02 -3.349200e-03 
 9.398987e-02 -3.349257e-03 
