         time tiltx_full... 
------------- ------------- 
 2.583921e-04  8.373747e-03 
 5.813822e-04  8.372463e-03 
 9.043723e-04  8.359152e-03 
 1.227362e-03  8.327342e-03 
 1.550353e-03  8.286153e-03 
 1.873343e-03  8.218840e-03 
 2.196333e-03  8.135676e-03 
 2.519323e-03  8.034101e-03 
 2.842313e-03  7.910510e-03 
 3.165304e-03  7.768572e-03 
 3.488294e-03  7.615142e-03 
 3.811285e-03  7.450745e-03 
 4.134276e-03  7.275944e-03 
 4.457266e-03  7.090117e-03 
 4.780257e-03  6.892980e-03 
 5.103248e-03  6.684390e-03 
 5.426239e-03  6.463581e-03 
 5.749229e-03  6.231695e-03 
 6.072220e-03  5.989286e-03 
 6.395212e-03  5.736747e-03 
 6.718204e-03  5.473352e-03 
 7.041196e-03  5.199288e-03 
 7.364188e-03  4.914855e-03 
 7.687180e-03  4.620279e-03 
 8.010172e-03  4.314438e-03 
 8.333164e-03  3.994648e-03 
 8.656156e-03  3.660230e-03 
 8.979148e-03  3.315217e-03 
 9.302140e-03  2.963483e-03 
 9.625133e-03  2.607455e-03 
 9.948125e-03  2.247855e-03 
 1.027112e-02  1.884223e-03 
 1.059411e-02  1.516707e-03 
 1.091710e-02  1.146548e-03 
 1.124009e-02  7.722828e-04 
 1.156309e-02  3.923140e-04 
 1.188608e-02  4.241358e-06 
 1.220907e-02 -3.928702e-04 
 1.253206e-02 -7.985239e-04 
 1.285506e-02 -1.214544e-03 
 1.317807e-02 -1.642759e-03 
 1.350107e-02 -2.081556e-03 
 1.382407e-02 -2.526719e-03 
 1.414707e-02 -2.977687e-03 
 1.447007e-02 -3.436514e-03 
 1.479307e-02 -3.903955e-03 
 1.511607e-02 -4.380004e-03 
 1.543907e-02 -4.864095e-03 
 1.576207e-02 -5.354143e-03 
 1.608507e-02 -5.849491e-03 
 1.640807e-02 -6.351699e-03 
 1.673108e-02 -6.860264e-03 
 1.705408e-02 -7.374897e-03 
 1.737708e-02 -7.896013e-03 
 1.770008e-02 -8.420864e-03 
 1.802308e-02 -8.948014e-03 
 1.834608e-02 -9.478254e-03 
 1.866908e-02 -1.001428e-02 
 1.899209e-02 -1.055500e-02 
 1.931509e-02 -1.109788e-02 
 1.963809e-02 -1.164131e-02 
 1.996110e-02 -1.218600e-02 
 2.028410e-02 -1.271565e-02 
 2.060711e-02 -1.326549e-02 
 2.093011e-02 -1.381795e-02 
 2.125311e-02 -1.437504e-02 
 2.157612e-02 -1.493511e-02 
 2.189912e-02 -1.549780e-02 
 2.222213e-02 -1.606070e-02 
 2.254513e-02 -1.662066e-02 
 2.286814e-02 -1.717418e-02 
 2.319114e-02 -1.772153e-02 
 2.351415e-02 -1.826317e-02 
 2.383715e-02 -1.879947e-02 
 2.416016e-02 -1.932960e-02 
 2.448316e-02 -1.985636e-02 
 2.480617e-02 -2.038233e-02 
 2.512917e-02 -2.090811e-02 
 2.545218e-02 -2.143535e-02 
 2.577519e-02 -2.196136e-02 
 2.609819e-02 -2.248395e-02 
 2.642120e-02 -2.300342e-02 
 2.674421e-02 -2.351705e-02 
 2.706721e-02 -2.402495e-02 
 2.739022e-02 -2.452471e-02 
 2.771323e-02 -2.501507e-02 
 2.803623e-02 -2.549232e-02 
 2.835924e-02 -2.595985e-02 
 2.868224e-02 -2.641921e-02 
 2.900525e-02 -2.687562e-02 
 2.932826e-02 -2.732616e-02 
 2.965127e-02 -2.776889e-02 
 2.997428e-02 -2.820282e-02 
 3.029729e-02 -2.862790e-02 
 3.062030e-02 -2.904204e-02 
 3.094330e-02 -2.944193e-02 
 3.126631e-02 -2.982746e-02 
 3.158932e-02 -3.019707e-02 
 3.191233e-02 -3.054789e-02 
 3.223534e-02 -3.088164e-02 
 3.255835e-02 -3.119542e-02 
 3.288136e-02 -3.148972e-02 
 3.320438e-02 -3.176532e-02 
 3.352739e-02 -3.202285e-02 
 3.385040e-02 -3.226667e-02 
 3.417341e-02 -3.249298e-02 
 3.449642e-02 -3.270481e-02 
 3.481943e-02 -3.290482e-02 
 3.514245e-02 -3.308738e-02 
 3.546546e-02 -3.325424e-02 
 3.578847e-02 -3.340105e-02 
 3.611149e-02 -3.352445e-02 
 3.643450e-02 -3.362408e-02 
 3.675751e-02 -3.369655e-02 
 3.708053e-02 -3.374221e-02 
 3.740354e-02 -3.376144e-02 
 3.772655e-02 -3.374746e-02 
 3.804957e-02 -3.370414e-02 
 3.837258e-02 -3.362659e-02 
 3.869560e-02 -3.352021e-02 
 3.901861e-02 -3.338624e-02 
 3.934163e-02 -3.322917e-02 
 3.966464e-02 -3.304757e-02 
 3.998766e-02 -3.284160e-02 
 4.031067e-02 -3.261220e-02 
 4.063369e-02 -3.235724e-02 
 4.095670e-02 -3.207304e-02 
 4.127972e-02 -3.176009e-02 
 4.160274e-02 -3.141380e-02 
 4.192575e-02 -3.103388e-02 
 4.224877e-02 -3.061907e-02 
 4.257178e-02 -3.018547e-02 
 4.289480e-02 -2.969996e-02 
 4.321781e-02 -2.917774e-02 
 4.354083e-02 -2.863690e-02 
 4.386384e-02 -2.804982e-02 
 4.418686e-02 -2.743430e-02 
 4.450987e-02 -2.679695e-02 
 4.483289e-02 -2.613493e-02 
 4.515587e-02 -2.544608e-02 
 4.547885e-02 -2.472912e-02 
 4.580183e-02 -2.398292e-02 
 4.612482e-02 -2.320760e-02 
 4.644780e-02 -2.239842e-02 
 4.677078e-02 -2.155697e-02 
 4.709376e-02 -2.068303e-02 
 4.741675e-02 -1.977623e-02 
 4.773973e-02 -1.883934e-02 
 4.806271e-02 -1.787238e-02 
 4.838569e-02 -1.687803e-02 
 4.870868e-02 -1.585388e-02 
 4.903166e-02 -1.480622e-02 
 4.935464e-02 -1.373870e-02 
 4.967762e-02 -1.265321e-02 
 5.000060e-02 -1.154301e-02 
 5.032359e-02 -1.041053e-02 
 5.064657e-02 -9.249636e-03 
 5.096955e-02 -8.066280e-03 
 5.129253e-02 -6.853300e-03 
 5.161552e-02 -5.610860e-03 
 5.193850e-02 -4.341630e-03 
 5.226148e-02 -3.046387e-03 
 5.258447e-02 -1.726808e-03 
 5.290745e-02 -3.912484e-04 
 5.323043e-02  9.642074e-04 
 5.355342e-02  2.335410e-03 
