         time tiltx_up_s... 
------------- ------------- 
 2.583921e-04  4.056538e-03 
 5.813822e-04  4.056307e-03 
 9.043723e-04  4.056011e-03 
 1.227362e-03  4.055710e-03 
 1.550353e-03  4.055403e-03 
 1.873343e-03  4.055027e-03 
 2.196333e-03  4.053409e-03 
 2.519323e-03  4.043950e-03 
 2.842313e-03  4.017374e-03 
 3.165304e-03  3.983126e-03 
 3.488294e-03  3.958857e-03 
 3.811285e-03  3.945926e-03 
 4.134276e-03  3.945873e-03 
 4.457266e-03  3.957607e-03 
 4.780257e-03  3.981537e-03 
 5.103248e-03  4.015553e-03 
 5.426239e-03  4.044512e-03 
 5.749229e-03  4.052055e-03 
 6.072220e-03  4.049840e-03 
 6.395212e-03  4.073027e-03 
 6.718204e-03  4.132612e-03 
 7.041196e-03  4.222609e-03 
 7.364188e-03  4.339856e-03 
 7.687180e-03  4.486603e-03 
 8.010172e-03  4.665776e-03 
 8.333164e-03  4.868848e-03 
 8.656156e-03  5.096472e-03 
 8.979148e-03  5.355068e-03 
 9.302140e-03  5.642311e-03 
 9.625133e-03  5.962386e-03 
 9.948125e-03  6.316061e-03 
 1.027112e-02  6.702947e-03 
 1.059411e-02  7.120333e-03 
 1.091710e-02  7.570750e-03 
 1.124009e-02  8.046580e-03 
 1.156309e-02  8.542657e-03 
 1.188608e-02  9.053943e-03 
 1.220907e-02  9.582627e-03 
 1.253206e-02  1.013687e-02 
 1.285506e-02  1.071148e-02 
 1.317807e-02  1.130018e-02 
 1.350107e-02  1.190097e-02 
 1.382407e-02  1.251521e-02 
 1.414707e-02  1.313419e-02 
 1.447007e-02  1.374711e-02 
 1.479307e-02  1.435404e-02 
 1.511607e-02  1.495760e-02 
 1.543907e-02  1.555990e-02 
 1.576207e-02  1.615415e-02 
 1.608507e-02  1.673178e-02 
 1.640807e-02  1.729195e-02 
 1.673108e-02  1.785096e-02 
 1.705408e-02  1.841919e-02 
 1.737708e-02  1.899088e-02 
 1.770008e-02  1.955939e-02 
 1.802308e-02  2.011956e-02 
 1.834608e-02  2.066875e-02 
 1.866908e-02  2.120017e-02 
 1.899209e-02  2.170835e-02 
 1.931509e-02  2.219313e-02 
 1.963809e-02  2.266136e-02 
 1.996110e-02  2.312280e-02 
 2.028410e-02  2.362769e-02 
 2.060711e-02  2.408771e-02 
 2.093011e-02  2.453754e-02 
 2.125311e-02  2.495916e-02 
 2.157612e-02  2.534953e-02 
 2.189912e-02  2.570515e-02 
 2.222213e-02  2.603019e-02 
 2.254513e-02  2.633707e-02 
 2.286814e-02  2.662597e-02 
 2.319114e-02  2.688752e-02 
 2.351415e-02  2.711104e-02 
 2.383715e-02  2.729083e-02 
 2.416016e-02  2.743094e-02 
 2.448316e-02  2.752263e-02 
 2.480617e-02  2.756537e-02 
 2.512917e-02  2.756789e-02 
 2.545218e-02  2.752855e-02 
 2.577519e-02  2.745245e-02 
 2.609819e-02  2.732907e-02 
 2.642120e-02  2.715029e-02 
 2.674421e-02  2.692512e-02 
