         time Record_Dis... 
------------- ------------- 
 2.583921e-04 -5.208554e-03 
 5.813822e-04 -5.207805e-03 
 9.043723e-04 -5.206492e-03 
 1.227362e-03 -5.204605e-03 
 1.550353e-03 -5.202136e-03 
 1.873343e-03 -5.199076e-03 
 2.196333e-03 -5.195419e-03 
 2.519323e-03 -5.191159e-03 
 2.842313e-03 -5.186292e-03 
 3.165304e-03 -5.180812e-03 
 3.488294e-03 -5.174717e-03 
 3.811285e-03 -5.168005e-03 
 4.134276e-03 -5.160674e-03 
 4.457266e-03 -5.152722e-03 
 4.780257e-03 -5.144146e-03 
 5.103248e-03 -5.134946e-03 
 5.426239e-03 -5.125154e-03 
 5.749229e-03 -5.114774e-03 
 6.072220e-03 -5.103803e-03 
 6.395212e-03 -5.092236e-03 
 6.718204e-03 -5.080071e-03 
 7.041196e-03 -5.067306e-03 
 7.364188e-03 -5.053943e-03 
 7.687180e-03 -5.039983e-03 
 8.010172e-03 -5.025432e-03 
 8.333164e-03 -5.010296e-03 
 8.656156e-03 -4.994584e-03 
 8.979148e-03 -4.978301e-03 
 9.302140e-03 -4.961457e-03 
 9.625133e-03 -4.944057e-03 
 9.948125e-03 -4.926108e-03 
 1.027112e-02 -4.907652e-03 
 1.059411e-02 -4.888749e-03 
 1.091710e-02 -4.869401e-03 
 1.124009e-02 -4.849608e-03 
 1.156309e-02 -4.829375e-03 
 1.188608e-02 -4.808711e-03 
 1.220907e-02 -4.787623e-03 
 1.253206e-02 -4.766123e-03 
 1.285506e-02 -4.744220e-03 
 1.317807e-02 -4.721923e-03 
 1.350107e-02 -4.699238e-03 
 1.382407e-02 -4.676174e-03 
 1.414707e-02 -4.652732e-03 
 1.447007e-02 -4.628917e-03 
 1.479307e-02 -4.604729e-03 
 1.511607e-02 -4.580181e-03 
 1.543907e-02 -4.555368e-03 
 1.576207e-02 -4.530316e-03 
 1.608507e-02 -4.505026e-03 
 1.640807e-02 -4.479500e-03 
 1.673108e-02 -4.453735e-03 
 1.705408e-02 -4.427731e-03 
 1.737708e-02 -4.401486e-03 
 1.770008e-02 -4.374999e-03 
 1.802308e-02 -4.348267e-03 
 1.834608e-02 -4.321288e-03 
 1.866908e-02 -4.294059e-03 
 1.899209e-02 -4.266573e-03 
 1.931509e-02 -4.238820e-03 
 1.963809e-02 -4.210792e-03 
 1.996110e-02 -4.182478e-03 
 2.028410e-02 -4.153936e-03 
 2.060711e-02 -4.125247e-03 
 2.093011e-02 -4.096405e-03 
 2.125311e-02 -4.067402e-03 
 2.157612e-02 -4.038235e-03 
 2.189912e-02 -4.008900e-03 
 2.222213e-02 -3.979397e-03 
 2.254513e-02 -3.949725e-03 
 2.286814e-02 -3.919884e-03 
