         time tilt_low_s... 
------------- ------------- 
 2.862607e-04  1.972705e-02 
 6.043282e-04  1.967718e-02 
 9.223956e-04  1.962461e-02 
 1.240463e-03  1.956936e-02 
 1.558531e-03  1.951147e-02 
 1.876598e-03  1.945094e-02 
 2.194665e-03  1.938805e-02 
 2.512733e-03  1.932627e-02 
 2.830800e-03  1.927260e-02 
 3.148868e-03  1.922291e-02 
 3.466935e-03  1.916712e-02 
 3.785003e-03  1.910811e-02 
 4.103070e-03  1.904632e-02 
 4.421138e-03  1.898627e-02 
 4.739205e-03  1.893220e-02 
 5.057273e-03  1.888292e-02 
 5.375340e-03  1.883071e-02 
 5.693407e-03  1.876757e-02 
 6.011475e-03  1.868382e-02 
 6.329542e-03  1.857186e-02 
 6.647610e-03  1.843298e-02 
 6.965677e-03  1.826975e-02 
 7.283745e-03  1.808691e-02 
 7.601812e-03  1.788214e-02 
 7.919880e-03  1.764453e-02 
 8.237947e-03  1.736811e-02 
 8.556014e-03  1.705959e-02 
 8.874082e-03  1.672726e-02 
 9.192149e-03  1.636740e-02 
 9.510217e-03  1.597928e-02 
 9.828284e-03  1.555726e-02 
 1.014635e-02  1.509543e-02 
 1.046442e-02  1.459212e-02 
 1.078249e-02  1.404601e-02 
 1.110055e-02  1.346433e-02 
 1.141862e-02  1.284882e-02 
 1.173669e-02  1.219897e-02 
 1.205476e-02  1.151088e-02 
 1.237282e-02  1.078412e-02 
 1.269089e-02  1.002637e-02 
 1.300896e-02  9.244461e-03 
 1.332703e-02  8.440269e-03 
 1.364509e-02  7.612144e-03 
 1.396316e-02  6.766562e-03 
 1.428123e-02  5.902087e-03 
 1.459930e-02  5.009721e-03 
 1.491736e-02  4.087897e-03 
 1.523543e-02  3.135328e-03 
 1.555350e-02  2.158449e-03 
 1.587157e-02  1.165952e-03 
 1.618963e-02  1.590864e-04 
 1.650770e-02 -8.615118e-04 
 1.682577e-02 -1.891580e-03 
 1.714384e-02 -2.931861e-03 
 1.746190e-02 -3.983503e-03 
 1.777997e-02 -5.049680e-03 
 1.809804e-02 -6.127473e-03 
 1.841611e-02 -7.207741e-03 
 1.873417e-02 -8.285759e-03 
 1.905224e-02 -9.370328e-03 
 1.937031e-02 -1.046691e-02 
 1.968838e-02 -1.156708e-02 
 2.000644e-02 -1.265955e-02 
 2.032451e-02 -1.373435e-02 
 2.064258e-02 -1.478490e-02 
 2.096065e-02 -1.581256e-02 
 2.127871e-02 -1.681708e-02 
 2.159678e-02 -1.780049e-02 
 2.191485e-02 -1.876368e-02 
 2.223292e-02 -1.970001e-02 
 2.255098e-02 -2.060019e-02 
 2.286905e-02 -2.146004e-02 
 2.318712e-02 -2.227919e-02 
 2.350518e-02 -2.306683e-02 
 2.382325e-02 -2.382659e-02 
 2.414132e-02 -2.455220e-02 
 2.445939e-02 -2.523959e-02 
 2.477745e-02 -2.588628e-02 
 2.509552e-02 -2.648996e-02 
 2.541359e-02 -2.705613e-02 
 2.573166e-02 -2.758784e-02 
 2.604972e-02 -2.808486e-02 
 2.636779e-02 -2.855064e-02 
 2.668586e-02 -2.898122e-02 
 2.700393e-02 -2.936844e-02 
 2.732199e-02 -2.971725e-02 
 2.764006e-02 -3.003471e-02 
 2.795813e-02 -3.032450e-02 
 2.827620e-02 -3.057749e-02 
 2.859426e-02 -3.078613e-02 
 2.891233e-02 -3.095684e-02 
 2.923040e-02 -3.109552e-02 
 2.954847e-02 -3.120398e-02 
 2.986653e-02 -3.128144e-02 
 3.018460e-02 -3.133011e-02 
 3.050267e-02 -3.135447e-02 
 3.082074e-02 -3.135168e-02 
 3.113880e-02 -3.131623e-02 
 3.145687e-02 -3.124426e-02 
 3.177494e-02 -3.113627e-02 
 3.209301e-02 -3.099543e-02 
 3.241107e-02 -3.082560e-02 
 3.272914e-02 -3.063183e-02 
 3.304721e-02 -3.041965e-02 
 3.336528e-02 -3.019225e-02 
 3.368334e-02 -2.995502e-02 
 3.400141e-02 -2.970772e-02 
 3.431948e-02 -2.944760e-02 
 3.463755e-02 -2.918054e-02 
 3.495561e-02 -2.890903e-02 
 3.527368e-02 -2.863069e-02 
 3.559175e-02 -2.834356e-02 
 3.590982e-02 -2.804417e-02 
 3.622788e-02 -2.772605e-02 
 3.654595e-02 -2.739314e-02 
 3.686402e-02 -2.704967e-02 
 3.718209e-02 -2.670207e-02 
 3.750015e-02 -2.635752e-02 
 3.781822e-02 -2.601614e-02 
 3.813629e-02 -2.566811e-02 
 3.845436e-02 -2.530885e-02 
 3.877242e-02 -2.494538e-02 
 3.909049e-02 -2.457920e-02 
 3.940856e-02 -2.420951e-02 
 3.972662e-02 -2.382932e-02 
 4.004469e-02 -2.343259e-02 
 4.036276e-02 -2.301536e-02 
 4.068083e-02 -2.257148e-02 
 4.099889e-02 -2.210209e-02 
 4.131696e-02 -2.160543e-02 
 4.163503e-02 -2.108669e-02 
 4.195310e-02 -2.054749e-02 
 4.227116e-02 -1.998957e-02 
 4.258923e-02 -1.941323e-02 
 4.290730e-02 -1.881501e-02 
 4.322537e-02 -1.819267e-02 
 4.354343e-02 -1.754526e-02 
 4.386150e-02 -1.687262e-02 
 4.417957e-02 -1.616997e-02 
 4.449764e-02 -1.543674e-02 
 4.481570e-02 -1.467641e-02 
 4.513377e-02 -1.388580e-02 
 4.545184e-02 -1.306010e-02 
 4.576991e-02 -1.219981e-02 
 4.608797e-02 -1.130248e-02 
 4.640604e-02 -1.036261e-02 
 4.672411e-02 -9.384070e-03 
 4.704218e-02 -8.365086e-03 
 4.736024e-02 -7.306437e-03 
 4.767831e-02 -6.207524e-03 
 4.799638e-02 -5.062019e-03 
 4.831445e-02 -3.869502e-03 
 4.863251e-02 -2.639852e-03 
 4.895058e-02 -1.374817e-03 
 4.926865e-02 -6.692512e-05 
 4.958672e-02  1.286070e-03 
 4.990478e-02  2.685567e-03 
 5.022285e-02  4.131177e-03 
 5.054092e-02  5.621314e-03 
 5.085899e-02  7.153030e-03 
 5.117705e-02  8.722657e-03 
 5.149512e-02  1.033029e-02 
 5.181319e-02  1.197670e-02 
 5.213126e-02  1.365901e-02 
 5.244932e-02  1.537389e-02 
 5.276739e-02  1.711504e-02 
 5.308546e-02  1.887549e-02 
 5.340353e-02  2.065437e-02 
 5.372159e-02  2.245247e-02 
 5.403966e-02  2.427457e-02 
 5.435773e-02  2.612027e-02 
 5.467580e-02  2.797949e-02 
 5.499386e-02  2.984822e-02 
 5.531193e-02  3.172801e-02 
 5.563000e-02  3.362210e-02 
 5.594807e-02  3.552752e-02 
 5.626613e-02  3.744596e-02 
 5.658420e-02  3.937687e-02 
 5.690227e-02  4.130970e-02 
 5.722033e-02  4.323733e-02 
 5.753840e-02  4.515567e-02 
 5.785647e-02  4.706611e-02 
 5.817454e-02  4.897189e-02 
 5.849260e-02  5.086816e-02 
 5.881067e-02  5.274736e-02 
 5.912874e-02  5.461427e-02 
 5.944681e-02  5.647024e-02 
 5.976487e-02  5.830595e-02 
 6.008294e-02  6.011935e-02 
 6.040101e-02  6.191296e-02 
 6.071908e-02  6.368821e-02 
 6.103714e-02  6.544199e-02 
 6.135521e-02  6.717029e-02 
 6.167328e-02  6.887115e-02 
 6.199135e-02  7.054243e-02 
 6.230941e-02  7.218012e-02 
 6.262748e-02  7.378337e-02 
 6.294555e-02  7.535200e-02 
 6.326362e-02  7.688174e-02 
 6.358168e-02  7.837382e-02 
 6.389975e-02  7.982813e-02 
 6.421782e-02  8.124370e-02 
 6.453589e-02  8.261976e-02 
 6.485395e-02  8.395481e-02 
 6.517202e-02  8.525819e-02 
 6.549009e-02  8.653777e-02 
 6.580816e-02  8.778886e-02 
 6.612622e-02  8.900494e-02 
 6.644429e-02  9.018554e-02 
 6.676236e-02  9.133163e-02 
 6.708043e-02  9.244763e-02 
 6.739849e-02  9.353707e-02 
 6.771656e-02  9.460460e-02 
 6.803463e-02  9.565243e-02 
 6.835270e-02  9.667765e-02 
 6.867076e-02  9.767288e-02 
 6.898883e-02  9.863826e-02 
 6.930690e-02  9.958458e-02 
 6.962497e-02  1.005130e-01 
 6.994303e-02  1.014173e-01 
 7.026110e-02  1.022962e-01 
 7.057917e-02  1.031458e-01 
 7.089724e-02  1.039638e-01 
 7.121530e-02  1.047488e-01 
 7.153337e-02  1.055047e-01 
 7.185144e-02  1.062371e-01 
 7.216951e-02  1.069510e-01 
 7.248757e-02  1.076480e-01 
 7.280564e-02  1.083274e-01 
 7.312371e-02  1.089873e-01 
 7.344178e-02  1.096290e-01 
 7.375984e-02  1.102636e-01 
 7.407791e-02  1.108890e-01 
 7.439598e-02  1.114984e-01 
 7.471404e-02  1.120903e-01 
 7.503211e-02  1.126633e-01 
 7.535018e-02  1.132156e-01 
 7.566825e-02  1.137413e-01 
 7.598631e-02  1.142351e-01 
 7.630438e-02  1.146981e-01 
 7.662245e-02  1.151365e-01 
 7.694052e-02  1.155508e-01 
 7.725858e-02  1.159452e-01 
 7.757665e-02  1.163197e-01 
