         time tiltx_bot_... 
------------- ------------- 
 1.615384e-04 -2.547831e-02 
 5.653845e-04 -2.561488e-02 
 9.692306e-04 -2.607875e-02 
 1.373077e-03 -2.670745e-02 
 1.776923e-03 -2.746270e-02 
 2.180769e-03 -2.829979e-02 
 2.584615e-03 -2.915861e-02 
 2.988461e-03 -2.999022e-02 
 3.392307e-03 -3.075292e-02 
 3.796153e-03 -3.141471e-02 
 4.199999e-03 -3.194039e-02 
 4.603845e-03 -3.233326e-02 
 5.007691e-03 -3.260356e-02 
 5.411538e-03 -3.277972e-02 
 5.815384e-03 -3.285464e-02 
 6.219230e-03 -3.282052e-02 
 6.623076e-03 -3.268083e-02 
 7.026922e-03 -3.245347e-02 
 7.430768e-03 -3.214996e-02 
 7.834614e-03 -3.179887e-02 
 8.238460e-03 -3.144910e-02 
 8.642306e-03 -3.116891e-02 
 9.046152e-03 -3.103141e-02 
 9.449998e-03 -3.107503e-02 
 9.853845e-03 -3.136002e-02 
 1.025769e-02 -3.191876e-02 
 1.066154e-02 -3.275779e-02 
 1.106538e-02 -3.387217e-02 
 1.146923e-02 -3.520863e-02 
 1.187307e-02 -3.671985e-02 
 1.227692e-02 -3.833711e-02 
 1.268077e-02 -3.999608e-02 
 1.308461e-02 -4.163503e-02 
 1.348846e-02 -4.320292e-02 
 1.389231e-02 -4.464656e-02 
 1.429615e-02 -4.594332e-02 
 1.470000e-02 -4.706593e-02 
 1.510384e-02 -4.795568e-02 
 1.550769e-02 -4.860406e-02 
 1.591154e-02 -4.900893e-02 
 1.631538e-02 -4.920985e-02 
 1.671923e-02 -4.925347e-02 
 1.712307e-02 -4.919927e-02 
 1.752692e-02 -4.914151e-02 
 1.793077e-02 -4.916156e-02 
 1.833461e-02 -4.928840e-02 
 1.873846e-02 -4.954889e-02 
 1.914230e-02 -4.994913e-02 
 1.954615e-02 -5.049644e-02 
 1.995000e-02 -5.118002e-02 
 2.035384e-02 -5.197634e-02 
