         time bulge_top_... 
------------- ------------- 
 1.615384e-04  1.573406e-02 
 5.653845e-04  1.518851e-02 
 9.692306e-04  1.347073e-02 
 1.373077e-03  1.153533e-02 
 1.776923e-03  9.646547e-03 
 2.180769e-03  7.911305e-03 
 2.584615e-03  6.586506e-03 
 2.988461e-03  5.406515e-03 
 3.392307e-03  4.174468e-03 
 3.796153e-03  2.849234e-03 
 4.199999e-03  1.600841e-03 
 4.603845e-03  4.617445e-04 
 5.007691e-03 -1.118281e-04 
 5.411538e-03  5.064022e-04 
 5.815384e-03  2.348182e-03 
 6.219230e-03  5.460771e-03 
 6.623076e-03  9.361449e-03 
 7.026922e-03  1.348009e-02 
 7.430768e-03  1.732262e-02 
 7.834614e-03  2.076227e-02 
 8.238460e-03  2.349618e-02 
 8.642306e-03  2.573138e-02 
 9.046152e-03  2.755909e-02 
 9.449998e-03  2.885363e-02 
 9.853845e-03  2.971626e-02 
 1.025769e-02  3.004513e-02 
 1.066154e-02  2.963139e-02 
 1.106538e-02  2.841740e-02 
 1.146923e-02  2.672571e-02 
 1.187307e-02  2.500344e-02 
 1.227692e-02  2.337225e-02 
 1.268077e-02  2.206560e-02 
 1.308461e-02  2.100016e-02 
 1.348846e-02  2.005454e-02 
 1.389231e-02  1.931029e-02 
 1.429615e-02  1.869398e-02 
 1.470000e-02  1.813421e-02 
 1.510384e-02  1.744360e-02 
 1.550769e-02  1.644728e-02 
 1.591154e-02  1.533055e-02 
 1.631538e-02  1.438945e-02 
 1.671923e-02  1.371660e-02 
 1.712307e-02  1.301042e-02 
 1.752692e-02  1.244542e-02 
 1.793077e-02  1.203848e-02 
 1.833461e-02  1.189863e-02 
 1.873846e-02  1.183819e-02 
 1.914230e-02  1.201693e-02 
 1.954615e-02  1.216618e-02 
 1.995000e-02  1.208011e-02 
 2.035384e-02  1.196959e-02 
 2.075769e-02  1.192062e-02 
 2.116153e-02  1.206730e-02 
 2.156538e-02  1.231495e-02 
 2.196923e-02  1.275347e-02 
 2.237307e-02  1.339774e-02 
 2.277692e-02  1.404138e-02 
 2.318077e-02  1.465749e-02 
 2.358461e-02  1.525333e-02 
 2.398846e-02  1.580115e-02 
 2.439230e-02  1.643312e-02 
 2.479615e-02  1.723724e-02 
 2.520000e-02  1.852314e-02 
 2.560384e-02  2.060030e-02 
 2.600769e-02  2.337949e-02 
 2.641153e-02  2.662024e-02 
 2.681538e-02  3.004621e-02 
 2.721923e-02  3.332570e-02 
 2.762307e-02  3.595748e-02 
 2.802692e-02  3.774093e-02 
 2.843076e-02  3.851348e-02 
 2.883461e-02  3.802090e-02 
 2.923846e-02  3.648709e-02 
 2.964230e-02  3.431206e-02 
 3.004615e-02  3.173175e-02 
 3.044999e-02  2.896143e-02 
 3.085384e-02  2.607043e-02 
 3.125769e-02  2.281815e-02 
 3.166153e-02  1.911427e-02 
 3.206538e-02  1.522593e-02 
 3.246923e-02  1.126310e-02 
 3.287307e-02  7.725398e-03 
 3.327692e-02  4.939918e-03 
 3.368076e-02  3.122784e-03 
 3.408461e-02  2.422507e-03 
 3.448846e-02  2.784370e-03 
 3.489230e-02  3.856870e-03 
 3.529615e-02  5.444853e-03 
 3.569999e-02  7.262735e-03 
 3.610384e-02  9.163973e-03 
 3.650769e-02  1.085172e-02 
 3.691153e-02  1.262403e-02 
 3.731538e-02  1.446718e-02 
 3.771922e-02  1.621819e-02 
 3.812307e-02  1.773694e-02 
 3.852692e-02  1.901569e-02 
 3.893076e-02  1.984641e-02 
 3.933461e-02  2.019533e-02 
 3.973845e-02  2.007743e-02 
 4.014230e-02  1.974740e-02 
 4.054615e-02  1.951824e-02 
 4.094999e-02  1.926932e-02 
 4.135384e-02  1.903155e-02 
 4.175769e-02  1.893216e-02 
 4.216153e-02  1.904617e-02 
 4.256538e-02  1.937299e-02 
 4.296922e-02  1.967744e-02 
 4.337307e-02  1.980609e-02 
 4.377692e-02  1.950986e-02 
 4.418076e-02  1.859898e-02 
 4.458461e-02  1.735263e-02 
 4.498845e-02  1.610580e-02 
 4.539230e-02  1.489884e-02 
 4.579615e-02  1.383751e-02 
 4.619999e-02  1.324333e-02 
 4.660384e-02  1.305540e-02 
 4.700768e-02  1.298840e-02 
 4.741153e-02  1.264492e-02 
 4.781538e-02  1.206349e-02 
 4.821922e-02  1.129402e-02 
 4.862307e-02  1.057242e-02 
 4.902691e-02  9.911194e-03 
 4.943076e-02  9.294782e-03 
 4.983461e-02  8.676081e-03 
 5.023845e-02  7.918567e-03 
 5.064230e-02  6.851349e-03 
 5.104615e-02  5.741802e-03 
 5.144999e-02  4.605462e-03 
 5.185384e-02  3.368828e-03 
 5.225768e-02  2.439718e-03 
 5.266153e-02  1.912804e-03 
 5.306538e-02  1.891321e-03 
 5.346922e-02  2.320590e-03 
 5.387307e-02  3.231694e-03 
 5.427691e-02  4.289008e-03 
 5.468076e-02  5.441358e-03 
 5.508461e-02  6.593120e-03 
 5.548845e-02  7.591448e-03 
 5.589230e-02  8.351785e-03 
 5.629614e-02  8.684142e-03 
 5.669999e-02  8.536631e-03 
 5.710384e-02  7.976433e-03 
 5.750768e-02  7.290915e-03 
