         time rel_disp_t... 
------------- ------------- 
 2.423077e-04 -2.286734e-01 
 6.461537e-04 -2.167968e-01 
 1.050000e-03 -1.968528e-01 
 1.453846e-03 -1.767277e-01 
 1.857692e-03 -1.564287e-01 
 2.261538e-03 -1.359654e-01 
 2.665384e-03 -1.153606e-01 
 3.069230e-03 -9.466283e-02 
 3.473076e-03 -7.384900e-02 
 3.876922e-03 -5.285835e-02 
 4.280769e-03 -3.169932e-02 
 4.684615e-03 -1.037210e-02 
 5.088461e-03  1.110729e-02 
 5.492307e-03  3.273255e-02 
 5.896153e-03  5.449652e-02 
 6.299999e-03  7.639181e-02 
 6.703845e-03  9.841584e-02 
 7.107691e-03  1.205522e-01 
 7.511537e-03  1.427893e-01 
 7.915383e-03  1.651195e-01 
 8.319229e-03  1.875279e-01 
 8.723075e-03  2.099722e-01 
 9.126922e-03  2.324156e-01 
 9.530768e-03  2.548726e-01 
 9.934614e-03  2.773823e-01 
 1.033846e-02  2.999580e-01 
 1.074231e-02  3.225926e-01 
 1.114615e-02  3.452741e-01 
 1.155000e-02  3.679710e-01 
 1.195384e-02  3.906491e-01 
 1.235769e-02  4.132750e-01 
 1.276154e-02  4.358051e-01 
 1.316538e-02  4.582193e-01 
 1.356923e-02  4.804824e-01 
 1.397307e-02  5.025448e-01 
 1.437692e-02  5.244115e-01 
 1.478077e-02  5.461151e-01 
 1.518461e-02  5.676429e-01 
 1.558846e-02  5.889726e-01 
 1.599231e-02  6.101096e-01 
 1.639615e-02  6.310419e-01 
 1.680000e-02  6.517571e-01 
 1.720384e-02  6.722401e-01 
 1.760769e-02  6.924744e-01 
 1.801154e-02  7.124631e-01 
 1.841538e-02  7.321909e-01 
 1.881923e-02  7.516467e-01 
 1.922307e-02  7.708453e-01 
 1.962692e-02  7.897559e-01 
 2.003077e-02  8.083548e-01 
 2.043461e-02  8.266578e-01 
 2.083846e-02  8.447241e-01 
 2.124230e-02  8.625536e-01 
 2.164615e-02  8.801217e-01 
 2.205000e-02  8.973996e-01 
 2.245384e-02  9.143566e-01 
 2.285769e-02  9.309911e-01 
 2.326153e-02  9.473173e-01 
 2.366538e-02  9.633248e-01 
