         time rel_disp_t... 
------------- ------------- 
 2.423077e-04 -2.045821e-01 
 6.461537e-04 -1.849025e-01 
 1.050000e-03 -1.650519e-01 
 1.453846e-03 -1.450342e-01 
 1.857692e-03 -1.248488e-01 
 2.261538e-03 -1.045132e-01 
 2.665384e-03 -8.406771e-02 
 3.069230e-03 -6.348230e-02 
 3.473076e-03 -4.267543e-02 
 3.876922e-03 -2.166770e-02 
 4.280769e-03 -4.957871e-04 
 4.684615e-03  2.079687e-02 
 5.088461e-03  4.219943e-02 
 5.492307e-03  6.371025e-02 
 5.896153e-03  8.535288e-02 
 6.299999e-03  1.071471e-01 
 6.703845e-03  1.290906e-01 
 7.107691e-03  1.511863e-01 
 7.511537e-03  1.734316e-01 
 7.915383e-03  1.958042e-01 
 8.319229e-03  2.182479e-01 
 8.723075e-03  2.406908e-01 
 9.126922e-03  2.631275e-01 
 9.530768e-03  2.856102e-01 
 9.934614e-03  3.081456e-01 
 1.033846e-02  3.307142e-01 
 1.074231e-02  3.532839e-01 
 1.114615e-02  3.758154e-01 
 1.155000e-02  3.982792e-01 
 1.195384e-02  4.206416e-01 
 1.235769e-02  4.428795e-01 
 1.276154e-02  4.649962e-01 
 1.316538e-02  4.869979e-01 
 1.356923e-02  5.088544e-01 
 1.397307e-02  5.305895e-01 
 1.437692e-02  5.522192e-01 
 1.478077e-02  5.736823e-01 
 1.518461e-02  5.949037e-01 
 1.558846e-02  6.158807e-01 
 1.599231e-02  6.366234e-01 
 1.639615e-02  6.571431e-01 
 1.680000e-02  6.774569e-01 
 1.720384e-02  6.975428e-01 
 1.760769e-02  7.174089e-01 
 1.801154e-02  7.370454e-01 
 1.841538e-02  7.564300e-01 
 1.881923e-02  7.755570e-01 
 1.922307e-02  7.943769e-01 
 1.962692e-02  8.128548e-01 
 2.003077e-02  8.310200e-01 
 2.043461e-02  8.489621e-01 
 2.083846e-02  8.667118e-01 
 2.124230e-02  8.842343e-01 
 2.164615e-02  9.014640e-01 
 2.205000e-02  9.183697e-01 
 2.245384e-02  9.349732e-01 
 2.285769e-02  9.512983e-01 
