         time tiltx_up_s... 
------------- ------------- 
 2.423077e-04  9.907027e-03 
 6.461537e-04  9.788086e-03 
 1.050000e-03  9.582028e-03 
 1.453846e-03  9.367304e-03 
 1.857692e-03  9.145175e-03 
 2.261538e-03  8.916466e-03 
 2.665384e-03  8.681271e-03 
 3.069230e-03  8.437696e-03 
 3.473076e-03  8.189004e-03 
 3.876922e-03  7.940967e-03 
 4.280769e-03  7.694524e-03 
 4.684615e-03  7.451222e-03 
 5.088461e-03  7.211850e-03 
 5.492307e-03  6.976955e-03 
 5.896153e-03  6.742822e-03 
 6.299999e-03  6.505820e-03 
 6.703845e-03  6.273794e-03 
 7.107691e-03  6.054891e-03 
 7.511537e-03  5.848843e-03 
 7.915383e-03  5.654271e-03 
 8.319229e-03  5.471902e-03 
 8.723075e-03  5.300714e-03 
 9.126922e-03  5.138916e-03 
 9.530768e-03  4.988565e-03 
 9.934614e-03  4.849296e-03 
 1.033846e-02  4.722004e-03 
 1.074231e-02  4.606317e-03 
 1.114615e-02  4.501102e-03 
 1.155000e-02  4.404741e-03 
 1.195384e-02  4.314474e-03 
 1.235769e-02  4.228682e-03 
 1.276154e-02  4.145027e-03 
 1.316538e-02  4.064851e-03 
 1.356923e-02  3.987004e-03 
 1.397307e-02  3.908487e-03 
 1.437692e-02  3.828301e-03 
 1.478077e-02  3.747234e-03 
 1.518461e-02  3.661876e-03 
 1.558846e-02  3.569955e-03 
 1.599231e-02  3.472920e-03 
 1.639615e-02  3.371505e-03 
 1.680000e-02  3.261465e-03 
 1.720384e-02  3.140069e-03 
 1.760769e-02  3.011008e-03 
 1.801154e-02  2.881112e-03 
 1.841538e-02  2.750510e-03 
 1.881923e-02  2.615506e-03 
 1.922307e-02  2.475866e-03 
 1.962692e-02  2.330906e-03 
 2.003077e-02  2.180053e-03 
 2.043461e-02  2.022500e-03 
 2.083846e-02  1.861865e-03 
 2.124230e-02  1.702342e-03 
 2.164615e-02  1.545654e-03 
 2.205000e-02  1.388368e-03 
 2.245384e-02  1.227696e-03 
 2.285769e-02  1.063845e-03 
 2.326153e-02  8.985519e-04 
 2.366538e-02  7.321440e-04 
 2.406923e-02  5.696736e-04 
 2.447307e-02  4.103978e-04 
 2.487692e-02  2.522330e-04 
 2.528077e-02  9.450269e-05 
 2.568461e-02 -6.052717e-05 
 2.608846e-02 -2.115178e-04 
 2.649230e-02 -3.572729e-04 
 2.689615e-02 -4.982184e-04 
 2.730000e-02 -6.353806e-04 
 2.770384e-02 -7.694886e-04 
 2.810769e-02 -8.997064e-04 
 2.851153e-02 -1.023414e-03 
 2.891538e-02 -1.136308e-03 
 2.931923e-02 -1.238370e-03 
 2.972307e-02 -1.333050e-03 
 3.012692e-02 -1.421033e-03 
 3.053076e-02 -1.503754e-03 
 3.093461e-02 -1.579685e-03 
 3.133846e-02 -1.648339e-03 
 3.174230e-02 -1.712230e-03 
 3.214615e-02 -1.769337e-03 
 3.254999e-02 -1.818055e-03 
 3.295384e-02 -1.859484e-03 
 3.335769e-02 -1.897693e-03 
 3.376153e-02 -1.932395e-03 
 3.416538e-02 -1.962020e-03 
 3.456923e-02 -1.987079e-03 
 3.497307e-02 -2.006566e-03 
 3.537692e-02 -2.020763e-03 
 3.578076e-02 -2.030500e-03 
 3.618461e-02 -2.035996e-03 
 3.658846e-02 -2.038760e-03 
 3.699230e-02 -2.038717e-03 
 3.739615e-02 -2.033483e-03 
 3.779999e-02 -2.019833e-03 
 3.820384e-02 -1.999474e-03 
 3.860769e-02 -1.975678e-03 
 3.901153e-02 -1.949186e-03 
 3.941538e-02 -1.919346e-03 
 3.981922e-02 -1.883500e-03 
 4.022307e-02 -1.841316e-03 
 4.062692e-02 -1.793314e-03 
 4.103076e-02 -1.737953e-03 
 4.143461e-02 -1.676443e-03 
 4.183845e-02 -1.611270e-03 
 4.224230e-02 -1.541642e-03 
 4.264615e-02 -1.466530e-03 
 4.304999e-02 -1.384876e-03 
 4.345384e-02 -1.295471e-03 
