         time bulge_top_... 
------------- ------------- 
 1.988478e-04  2.706281e-02 
 5.965434e-04  2.939677e-02 
 9.942391e-04  3.265224e-02 
 1.391935e-03  3.373621e-02 
 1.789630e-03  3.242222e-02 
 2.187326e-03  2.880132e-02 
 2.585022e-03  2.318371e-02 
 2.982717e-03  1.600327e-02 
 3.380413e-03  7.660519e-03 
 3.778108e-03 -1.193532e-03 
 4.175804e-03 -9.928768e-03 
 4.573500e-03 -1.777460e-02 
 4.971195e-03 -2.408354e-02 
 5.368891e-03 -2.823789e-02 
 5.766587e-03 -2.992610e-02 
 6.164282e-03 -2.897410e-02 
 6.561978e-03 -2.537039e-02 
 6.959673e-03 -1.935859e-02 
 7.357369e-03 -1.140984e-02 
 7.755065e-03 -2.189681e-03 
 8.152760e-03  7.581103e-03 
 8.550456e-03  1.732252e-02 
 8.948152e-03  2.633161e-02 
 9.345847e-03  3.396196e-02 
 9.743543e-03  3.961355e-02 
 1.014124e-02  4.290975e-02 
 1.053893e-02  4.364999e-02 
 1.093663e-02  4.167051e-02 
 1.133433e-02  3.718528e-02 
 1.173202e-02  3.057361e-02 
 1.212972e-02  2.246004e-02 
 1.252741e-02  1.351289e-02 
 1.292511e-02  4.517808e-03 
 1.332280e-02 -3.698667e-03 
 1.372050e-02 -1.034687e-02 
 1.411819e-02 -1.486632e-02 
 1.451589e-02 -1.693505e-02 
 1.491359e-02 -1.636586e-02 
 1.531128e-02 -1.331456e-02 
 1.570898e-02 -8.131430e-03 
 1.610667e-02 -1.334066e-03 
 1.650437e-02  6.477697e-03 
 1.690206e-02  1.464163e-02 
 1.729976e-02  2.241317e-02 
 1.769746e-02  2.916462e-02 
 1.809515e-02  3.441828e-02 
 1.849285e-02  3.775092e-02 
 1.889054e-02  3.884679e-02 
 1.928824e-02  3.769146e-02 
 1.968593e-02  3.448665e-02 
 2.008363e-02  2.945096e-02 
 2.048132e-02  2.312200e-02 
 2.087902e-02  1.617769e-02 
 2.127672e-02  9.173153e-03 
 2.167441e-02  2.634649e-03 
 2.207211e-02 -2.937738e-03 
 2.246980e-02 -7.148234e-03 
 2.286750e-02 -9.539304e-03 
 2.326519e-02 -1.001979e-02 
 2.366289e-02 -8.567642e-03 
 2.406059e-02 -5.339422e-03 
 2.445828e-02 -5.249472e-04 
 2.485598e-02  5.498856e-03 
 2.525367e-02  1.224906e-02 
 2.565137e-02  1.920403e-02 
 2.604906e-02  2.585787e-02 
 2.644676e-02  3.180204e-02 
 2.684445e-02  3.657002e-02 
 2.724215e-02  3.974285e-02 
 2.763985e-02  4.100496e-02 
 2.803754e-02  4.017173e-02 
 2.843524e-02  3.729472e-02 
 2.883293e-02  3.261089e-02 
 2.923063e-02  2.654009e-02 
 2.962832e-02  1.944173e-02 
 3.002602e-02  1.195347e-02 
 3.042372e-02  4.552740e-03 
 3.082141e-02 -2.226106e-03 
 3.121911e-02 -7.932277e-03 
 3.161680e-02 -1.220885e-02 
 3.201450e-02 -1.474747e-02 
 3.241219e-02 -1.547716e-02 
 3.280989e-02 -1.434184e-02 
 3.320758e-02 -1.157356e-02 
 3.360528e-02 -7.332551e-03 
 3.400298e-02 -2.013450e-03 
 3.440067e-02  3.884842e-03 
 3.479837e-02  9.905470e-03 
 3.519606e-02  1.555411e-02 
 3.559376e-02  2.048463e-02 
 3.599145e-02  2.421474e-02 
 3.638915e-02  2.649068e-02 
 3.678685e-02  2.705515e-02 
 3.718454e-02  2.595636e-02 
 3.758224e-02  2.327096e-02 
 3.797993e-02  1.923180e-02 
 3.837763e-02  1.433717e-02 
 3.877532e-02  9.090768e-03 
 3.917302e-02  4.029790e-03 
 3.957071e-02 -2.896894e-04 
 3.996841e-02 -3.466361e-03 
 4.036611e-02 -5.095523e-03 
 4.076380e-02 -5.084307e-03 
 4.116150e-02 -3.445095e-03 
 4.155919e-02 -2.546199e-04 
 4.195689e-02  4.187264e-03 
 4.235458e-02  9.534288e-03 
 4.275228e-02  1.531628e-02 
 4.314998e-02  2.108433e-02 
 4.354767e-02  2.619062e-02 
 4.394537e-02  3.008851e-02 
 4.434306e-02  3.242106e-02 
 4.474076e-02  3.299007e-02 
 4.513845e-02  3.182989e-02 
 4.553615e-02  2.892698e-02 
 4.593385e-02  2.456363e-02 
 4.633154e-02  1.908037e-02 
 4.672924e-02  1.291095e-02 
 4.712693e-02  6.325139e-03 
 4.752463e-02 -1.428689e-04 
 4.792232e-02 -5.924936e-03 
 4.832002e-02 -1.047209e-02 
 4.871771e-02 -1.335972e-02 
 4.911541e-02 -1.449273e-02 
 4.951311e-02 -1.392159e-02 
 4.991080e-02 -1.179657e-02 
 5.030850e-02 -8.585213e-03 
 5.070619e-02 -4.479142e-03 
 5.110389e-02  7.835782e-05 
 5.150158e-02  4.714692e-03 
 5.189928e-02  9.122658e-03 
 5.229698e-02  1.285885e-02 
 5.269467e-02  1.570334e-02 
 5.309237e-02  1.730005e-02 
