         time rel_disp_t... 
------------- ------------- 
 3.181565e-04  7.670328e-01 
 7.158521e-04  7.748603e-01 
 1.113548e-03  7.817640e-01 
 1.511243e-03  7.880371e-01 
 1.908939e-03  7.936505e-01 
 2.306635e-03  7.989368e-01 
 2.704330e-03  8.037884e-01 
 3.102026e-03  8.081656e-01 
 3.499722e-03  8.122344e-01 
 3.897417e-03  8.159955e-01 
 4.295113e-03  8.195193e-01 
 4.692808e-03  8.231051e-01 
 5.090504e-03  8.268610e-01 
 5.488200e-03  8.308043e-01 
 5.885895e-03  8.351901e-01 
 6.283591e-03  8.398519e-01 
 6.681287e-03  8.448005e-01 
 7.078982e-03  8.495258e-01 
 7.476678e-03  8.539511e-01 
 7.874373e-03  8.576282e-01 
 8.272069e-03  8.604100e-01 
 8.669765e-03  8.623064e-01 
 9.067460e-03  8.631113e-01 
 9.465156e-03  8.628062e-01 
 9.862852e-03  8.615511e-01 
 1.026055e-02  8.592809e-01 
 1.065824e-02  8.563929e-01 
 1.105594e-02  8.530965e-01 
 1.145363e-02  8.496417e-01 
 1.185133e-02  8.464137e-01 
 1.224903e-02  8.439970e-01 
 1.264672e-02  8.424833e-01 
 1.304442e-02  8.421093e-01 
 1.344211e-02  8.430778e-01 
 1.383981e-02  8.455962e-01 
 1.423750e-02  8.497250e-01 
 1.463520e-02  8.553513e-01 
 1.503289e-02  8.622391e-01 
 1.543059e-02  8.703581e-01 
 1.582829e-02  8.791001e-01 
 1.622598e-02  8.878009e-01 
 1.662368e-02  8.959526e-01 
 1.702137e-02  9.028313e-01 
 1.741907e-02  9.083045e-01 
 1.781676e-02  9.119804e-01 
 1.821446e-02  9.138029e-01 
 1.861216e-02  9.142554e-01 
 1.900985e-02  9.134299e-01 
 1.940755e-02  9.116384e-01 
 1.980524e-02  9.094099e-01 
 2.020294e-02  9.071256e-01 
 2.060063e-02  9.050478e-01 
 2.099833e-02  9.034501e-01 
 2.139602e-02  9.025343e-01 
 2.179372e-02  9.025399e-01 
 2.219142e-02  9.035217e-01 
 2.258911e-02  9.053935e-01 
 2.298681e-02  9.080553e-01 
 2.338450e-02  9.112878e-01 
 2.378220e-02  9.148575e-01 
 2.417989e-02  9.183687e-01 
 2.457759e-02  9.215179e-01 
 2.497529e-02  9.239417e-01 
 2.537298e-02  9.251992e-01 
 2.577068e-02  9.249546e-01 
 2.616837e-02  9.228232e-01 
 2.656607e-02  9.184944e-01 
 2.696376e-02  9.118564e-01 
 2.736146e-02  9.029882e-01 
 2.775915e-02  8.922921e-01 
 2.815685e-02  8.801612e-01 
 2.855455e-02  8.671807e-01 
 2.895224e-02  8.540507e-01 
 2.934994e-02  8.412764e-01 
 2.974763e-02  8.291207e-01 
 3.014533e-02  8.179246e-01 
 3.054302e-02  8.076872e-01 
 3.094072e-02  7.985192e-01 
 3.133842e-02  7.906021e-01 
 3.173611e-02  7.839437e-01 
 3.213381e-02  7.784821e-01 
 3.253150e-02  7.738969e-01 
 3.292920e-02  7.698209e-01 
 3.332689e-02  7.657622e-01 
 3.372459e-02  7.610363e-01 
 3.412228e-02  7.552296e-01 
 3.451998e-02  7.478403e-01 
 3.491768e-02  7.383242e-01 
 3.531537e-02  7.264460e-01 
 3.571307e-02  7.120165e-01 
 3.611076e-02  6.952779e-01 
 3.650846e-02  6.763055e-01 
 3.690615e-02  6.555131e-01 
 3.730385e-02  6.334114e-01 
 3.770155e-02  6.107274e-01 
 3.809924e-02  5.880562e-01 
 3.849694e-02  5.656968e-01 
 3.889463e-02  5.441430e-01 
 3.929233e-02  5.235151e-01 
 3.969002e-02  5.039468e-01 
 4.008772e-02  4.855243e-01 
 4.048541e-02  4.680588e-01 
 4.088311e-02  4.512352e-01 
 4.128081e-02  4.348538e-01 
