         time tilt_local... 
------------- ------------- 
 3.181565e-04 -7.377294e-02 
 7.158521e-04 -7.526773e-02 
 1.113548e-03 -7.709017e-02 
 1.511243e-03 -7.886922e-02 
 1.908939e-03 -8.055925e-02 
 2.306635e-03 -8.210786e-02 
 2.704330e-03 -8.346616e-02 
 3.102026e-03 -8.463998e-02 
 3.499722e-03 -8.561712e-02 
 3.897417e-03 -8.646541e-02 
 4.295113e-03 -8.723062e-02 
 4.692808e-03 -8.784422e-02 
 5.090504e-03 -8.835905e-02 
 5.488200e-03 -8.886176e-02 
 5.885895e-03 -8.932834e-02 
 6.283591e-03 -8.969418e-02 
 6.681287e-03 -8.998971e-02 
 7.078982e-03 -9.021324e-02 
 7.476678e-03 -9.034149e-02 
 7.874373e-03 -9.034280e-02 
 8.272069e-03 -9.027713e-02 
 8.669765e-03 -9.011037e-02 
 9.067460e-03 -8.978441e-02 
 9.465156e-03 -8.933706e-02 
 9.862852e-03 -8.877718e-02 
 1.026055e-02 -8.808764e-02 
 1.065824e-02 -8.728310e-02 
 1.105594e-02 -8.640004e-02 
 1.145363e-02 -8.545965e-02 
 1.185133e-02 -8.453431e-02 
 1.224903e-02 -8.365092e-02 
 1.264672e-02 -8.278275e-02 
 1.304442e-02 -8.197766e-02 
 1.344211e-02 -8.123756e-02 
 1.383981e-02 -8.061358e-02 
 1.423750e-02 -8.010106e-02 
 1.463520e-02 -7.970427e-02 
 1.503289e-02 -7.942716e-02 
 1.543059e-02 -7.932745e-02 
 1.582829e-02 -7.943892e-02 
 1.622598e-02 -7.974047e-02 
 1.662368e-02 -8.020571e-02 
 1.702137e-02 -8.085816e-02 
 1.741907e-02 -8.159098e-02 
 1.781676e-02 -8.234024e-02 
 1.821446e-02 -8.308827e-02 
 1.861216e-02 -8.383602e-02 
 1.900985e-02 -8.454237e-02 
 1.940755e-02 -8.519530e-02 
 1.980524e-02 -8.576981e-02 
 2.020294e-02 -8.630441e-02 
 2.060063e-02 -8.679456e-02 
 2.099833e-02 -8.720103e-02 
 2.139602e-02 -8.751008e-02 
 2.179372e-02 -8.771670e-02 
 2.219142e-02 -8.785839e-02 
 2.258911e-02 -8.791329e-02 
 2.298681e-02 -8.789995e-02 
 2.338450e-02 -8.782253e-02 
 2.378220e-02 -8.775193e-02 
 2.417989e-02 -8.762135e-02 
 2.457759e-02 -8.747836e-02 
 2.497529e-02 -8.736786e-02 
 2.537298e-02 -8.725665e-02 
 2.577068e-02 -8.708558e-02 
 2.616837e-02 -8.683984e-02 
 2.656607e-02 -8.658223e-02 
 2.696376e-02 -8.624560e-02 
 2.736146e-02 -8.579490e-02 
 2.775915e-02 -8.520469e-02 
 2.815685e-02 -8.456377e-02 
 2.855455e-02 -8.385546e-02 
 2.895224e-02 -8.310246e-02 
 2.934994e-02 -8.235568e-02 
 2.974763e-02 -8.160740e-02 
 3.014533e-02 -8.090063e-02 
 3.054302e-02 -8.028229e-02 
 3.094072e-02 -7.977333e-02 
 3.133842e-02 -7.933620e-02 
 3.173611e-02 -7.896583e-02 
 3.213381e-02 -7.865378e-02 
 3.253150e-02 -7.838034e-02 
 3.292920e-02 -7.808085e-02 
 3.332689e-02 -7.779273e-02 
 3.372459e-02 -7.755312e-02 
 3.412228e-02 -7.729053e-02 
 3.451998e-02 -7.696880e-02 
 3.491768e-02 -7.662874e-02 
 3.531537e-02 -7.620411e-02 
 3.571307e-02 -7.566366e-02 
 3.611076e-02 -7.495559e-02 
 3.650846e-02 -7.411784e-02 
 3.690615e-02 -7.312100e-02 
 3.730385e-02 -7.193538e-02 
 3.770155e-02 -7.063135e-02 
 3.809924e-02 -6.915353e-02 
 3.849694e-02 -6.748806e-02 
 3.889463e-02 -6.562862e-02 
 3.929233e-02 -6.362756e-02 
 3.969002e-02 -6.149804e-02 
 4.008772e-02 -5.922232e-02 
 4.048541e-02 -5.677985e-02 
 4.088311e-02 -5.422825e-02 
 4.128081e-02 -5.151985e-02 
 4.167850e-02 -4.866156e-02 
 4.207620e-02 -4.566482e-02 
 4.247389e-02 -4.248809e-02 
 4.287159e-02 -3.920820e-02 
 4.326928e-02 -3.585295e-02 
 4.366698e-02 -3.245067e-02 
 4.406468e-02 -2.904555e-02 
 4.446237e-02 -2.561358e-02 
 4.486007e-02 -2.214362e-02 
 4.525776e-02 -1.866268e-02 
 4.565546e-02 -1.521180e-02 
 4.605315e-02 -1.181264e-02 
 4.645085e-02 -8.400223e-03 
 4.684854e-02 -5.026942e-03 
 4.724624e-02 -1.822209e-03 
 4.764394e-02  1.191182e-03 
 4.804163e-02  4.041224e-03 
 4.843933e-02  6.752256e-03 
 4.883702e-02  9.249356e-03 
 4.923472e-02  1.155427e-02 
 4.963241e-02  1.376963e-02 
 5.003011e-02  1.588145e-02 
 5.042781e-02  1.793906e-02 
 5.082550e-02  1.998634e-02 
 5.122320e-02  2.202418e-02 
 5.162089e-02  2.407052e-02 
 5.201859e-02  2.609089e-02 
 5.241628e-02  2.815952e-02 
 5.281398e-02  3.024114e-02 
 5.321168e-02  3.233100e-02 
 5.360937e-02  3.443897e-02 
 5.400707e-02  3.660028e-02 
 5.440476e-02  3.881875e-02 
 5.480246e-02  4.105373e-02 
 5.520015e-02  4.327438e-02 
 5.559785e-02  4.542301e-02 
 5.599554e-02  4.749838e-02 
 5.639324e-02  4.946744e-02 
 5.679094e-02  5.138656e-02 
 5.718863e-02  5.318361e-02 
 5.758633e-02  5.486397e-02 
 5.798402e-02  5.644178e-02 
 5.838172e-02  5.794233e-02 
 5.877941e-02  5.933504e-02 
 5.917711e-02  6.059078e-02 
 5.957481e-02  6.175307e-02 
 5.997250e-02  6.278225e-02 
 6.037020e-02  6.371516e-02 
 6.076789e-02  6.462571e-02 
 6.116559e-02  6.547003e-02 
 6.156328e-02  6.627767e-02 
 6.196098e-02  6.705882e-02 
 6.235867e-02  6.776260e-02 
 6.275637e-02  6.838576e-02 
 6.315407e-02  6.890546e-02 
 6.355176e-02  6.935277e-02 
 6.394946e-02  6.969762e-02 
 6.434715e-02  6.987370e-02 
 6.474485e-02  6.987927e-02 
 6.514254e-02  6.968043e-02 
 6.554024e-02  6.925898e-02 
 6.593794e-02  6.854945e-02 
 6.633563e-02  6.758144e-02 
 6.673333e-02  6.637631e-02 
 6.713102e-02  6.496680e-02 
 6.752872e-02  6.336263e-02 
 6.792641e-02  6.163558e-02 
 6.832411e-02  5.981300e-02 
 6.872180e-02  5.798184e-02 
 6.911950e-02  5.616998e-02 
 6.951720e-02  5.442527e-02 
 6.991489e-02  5.281297e-02 
 7.031259e-02  5.134804e-02 
 7.071028e-02  5.001290e-02 
 7.110798e-02  4.879428e-02 
 7.150567e-02  4.765522e-02 
 7.190337e-02  4.661895e-02 
 7.230107e-02  4.568222e-02 
 7.269876e-02  4.478118e-02 
 7.309646e-02  4.391741e-02 
 7.349415e-02  4.306051e-02 
 7.389185e-02  4.215570e-02 
 7.428954e-02  4.111263e-02 
 7.468724e-02  3.991321e-02 
 7.508493e-02  3.854172e-02 
 7.548263e-02  3.699501e-02 
 7.588033e-02  3.532140e-02 
 7.627802e-02  3.353185e-02 
 7.667572e-02  3.168530e-02 
 7.707341e-02  2.978477e-02 
 7.747111e-02  2.784484e-02 
 7.786880e-02  2.593128e-02 
 7.826650e-02  2.403386e-02 
 7.866420e-02  2.215974e-02 
 7.906189e-02  2.031190e-02 
 7.945959e-02  1.854116e-02 
 7.985728e-02  1.686569e-02 
 8.025498e-02  1.526203e-02 
 8.065267e-02  1.368565e-02 
 8.105037e-02  1.217126e-02 
 8.144806e-02  1.065365e-02 
 8.184576e-02  9.120109e-03 
 8.224346e-02  7.623861e-03 
 8.264115e-02  6.141110e-03 
 8.303885e-02  4.682375e-03 
 8.343654e-02  3.179284e-03 
 8.383424e-02  1.647239e-03 
 8.423193e-02  8.840060e-05 
 8.462963e-02 -1.469675e-03 
 8.502733e-02 -3.106911e-03 
 8.542502e-02 -4.778975e-03 
 8.582272e-02 -6.410392e-03 
 8.622041e-02 -7.944159e-03 
 8.661811e-02 -9.413032e-03 
 8.701580e-02 -1.077894e-02 
 8.741350e-02 -1.199297e-02 
 8.781119e-02 -1.306364e-02 
 8.820889e-02 -1.399909e-02 
 8.860659e-02 -1.476962e-02 
 8.900428e-02 -1.537318e-02 
 8.940198e-02 -1.590304e-02 
 8.979967e-02 -1.637152e-02 
 9.019737e-02 -1.684460e-02 
 9.059506e-02 -1.730235e-02 
 9.099276e-02 -1.783760e-02 
 9.139046e-02 -1.855062e-02 
 9.178815e-02 -1.945648e-02 
 9.218585e-02 -2.046538e-02 
 9.258354e-02 -2.167909e-02 
 9.298124e-02 -2.317156e-02 
 9.337893e-02 -2.490964e-02 
 9.377663e-02 -2.684527e-02 
 9.417432e-02 -2.900975e-02 
 9.457202e-02 -3.136628e-02 
 9.496972e-02 -3.379413e-02 
 9.536741e-02 -3.626097e-02 
 9.576511e-02 -3.864476e-02 
 9.616280e-02 -4.087703e-02 
 9.656050e-02 -4.296976e-02 
 9.695819e-02 -4.490546e-02 
 9.735589e-02 -4.664798e-02 
 9.775359e-02 -4.821509e-02 
 9.815128e-02 -4.959487e-02 
 9.854898e-02 -5.077721e-02 
 9.894667e-02 -5.187018e-02 
 9.934437e-02 -5.281287e-02 
 9.974206e-02 -5.368667e-02 
 1.001398e-01 -5.447025e-02 
 1.005375e-01 -5.518232e-02 
 1.009352e-01 -5.585420e-02 
 1.013328e-01 -5.652089e-02 
 1.017305e-01 -5.713379e-02 
 1.021282e-01 -5.769928e-02 
 1.025259e-01 -5.823872e-02 
 1.029236e-01 -5.882332e-02 
 1.033213e-01 -5.939531e-02 
 1.037190e-01 -5.997622e-02 
 1.041167e-01 -6.059447e-02 
 1.045144e-01 -6.121088e-02 
 1.049121e-01 -6.179298e-02 
 1.053098e-01 -6.236553e-02 
 1.057075e-01 -6.294390e-02 
 1.061052e-01 -6.350483e-02 
 1.065029e-01 -6.403375e-02 
 1.069006e-01 -6.458167e-02 
 1.072983e-01 -6.519073e-02 
 1.076960e-01 -6.584650e-02 
 1.080937e-01 -6.655874e-02 
 1.084914e-01 -6.734286e-02 
 1.088891e-01 -6.827633e-02 
 1.092868e-01 -6.936895e-02 
 1.096845e-01 -7.061567e-02 
 1.100821e-01 -7.206798e-02 
 1.104798e-01 -7.367938e-02 
 1.108775e-01 -7.539246e-02 
 1.112752e-01 -7.720416e-02 
 1.116729e-01 -7.910373e-02 
 1.120706e-01 -8.106392e-02 
 1.124683e-01 -8.309977e-02 
 1.128660e-01 -8.512833e-02 
 1.132637e-01 -8.715175e-02 
 1.136614e-01 -8.918910e-02 
 1.140591e-01 -9.114829e-02 
 1.144568e-01 -9.290412e-02 
 1.148545e-01 -9.445288e-02 
 1.152522e-01 -9.580208e-02 
 1.156499e-01 -9.688870e-02 
 1.160476e-01 -9.774459e-02 
 1.164453e-01 -9.843756e-02 
 1.168430e-01 -9.903120e-02 
 1.172407e-01 -9.947597e-02 
 1.176384e-01 -9.984175e-02 
 1.180361e-01 -1.000897e-01 
 1.184338e-01 -1.002477e-01 
 1.188315e-01 -1.003169e-01 
 1.192291e-01 -1.003276e-01 
 1.196268e-01 -1.002711e-01 
 1.200245e-01 -1.001875e-01 
 1.204222e-01 -1.001097e-01 
 1.208199e-01 -1.000762e-01 
 1.212176e-01 -1.000598e-01 
 1.216153e-01 -1.000541e-01 
 1.220130e-01 -1.000669e-01 
 1.224107e-01 -1.000672e-01 
 1.228084e-01 -1.000969e-01 
 1.232061e-01 -1.001532e-01 
 1.236038e-01 -1.002149e-01 
 1.240015e-01 -1.002331e-01 
 1.243992e-01 -1.002188e-01 
 1.247969e-01 -1.001828e-01 
 1.251946e-01 -1.001431e-01 
 1.255923e-01 -1.000336e-01 
 1.259900e-01 -9.990652e-02 
 1.263877e-01 -9.975134e-02 
 1.267854e-01 -9.950642e-02 
 1.271831e-01 -9.919799e-02 
 1.275808e-01 -9.882603e-02 
