         time tiltx_beam... 
------------- ------------- 
 3.181565e-04 -7.593128e-02 
 7.158521e-04 -7.657109e-02 
 1.113548e-03 -7.743838e-02 
 1.511243e-03 -7.837774e-02 
 1.908939e-03 -7.938221e-02 
 2.306635e-03 -8.045830e-02 
 2.704330e-03 -8.158270e-02 
 3.102026e-03 -8.273430e-02 
 3.499722e-03 -8.387263e-02 
 3.897417e-03 -8.496482e-02 
 4.295113e-03 -8.594605e-02 
 4.692808e-03 -8.676727e-02 
 5.090504e-03 -8.740712e-02 
 5.488200e-03 -8.785664e-02 
 5.885895e-03 -8.811972e-02 
 6.283591e-03 -8.820166e-02 
 6.681287e-03 -8.815031e-02 
 7.078982e-03 -8.800168e-02 
 7.476678e-03 -8.776849e-02 
 7.874373e-03 -8.748883e-02 
 8.272069e-03 -8.718515e-02 
 8.669765e-03 -8.690635e-02 
 9.067460e-03 -8.669118e-02 
 9.465156e-03 -8.658218e-02 
 9.862852e-03 -8.659940e-02 
 1.026055e-02 -8.674047e-02 
 1.065824e-02 -8.699788e-02 
 1.105594e-02 -8.735651e-02 
 1.145363e-02 -8.778987e-02 
 1.185133e-02 -8.826648e-02 
 1.224903e-02 -8.875085e-02 
 1.264672e-02 -8.920673e-02 
 1.304442e-02 -8.959594e-02 
 1.344211e-02 -8.989778e-02 
 1.383981e-02 -9.010654e-02 
 1.423750e-02 -9.020343e-02 
 1.463520e-02 -9.018702e-02 
 1.503289e-02 -9.008298e-02 
 1.543059e-02 -8.991223e-02 
 1.582829e-02 -8.969541e-02 
 1.622598e-02 -8.945911e-02 
 1.662368e-02 -8.923585e-02 
 1.702137e-02 -8.906017e-02 
 1.741907e-02 -8.896217e-02 
 1.781676e-02 -8.897778e-02 
 1.821446e-02 -8.913126e-02 
 1.861216e-02 -8.942714e-02 
 1.900985e-02 -8.986086e-02 
 1.940755e-02 -9.041814e-02 
 1.980524e-02 -9.107522e-02 
 2.020294e-02 -9.179577e-02 
 2.060063e-02 -9.254737e-02 
 2.099833e-02 -9.329301e-02 
 2.139602e-02 -9.398414e-02 
 2.179372e-02 -9.457071e-02 
 2.219142e-02 -9.500181e-02 
 2.258911e-02 -9.523755e-02 
 2.298681e-02 -9.526145e-02 
 2.338450e-02 -9.506570e-02 
 2.378220e-02 -9.466818e-02 
 2.417989e-02 -9.408927e-02 
 2.457759e-02 -9.337280e-02 
 2.497529e-02 -9.256981e-02 
 2.537298e-02 -9.171624e-02 
 2.577068e-02 -9.087790e-02 
 2.616837e-02 -9.009118e-02 
 2.656607e-02 -8.940381e-02 
 2.696376e-02 -8.884456e-02 
 2.736146e-02 -8.842229e-02 
 2.775915e-02 -8.814462e-02 
 2.815685e-02 -8.798513e-02 
 2.855455e-02 -8.791627e-02 
 2.895224e-02 -8.789790e-02 
 2.934994e-02 -8.790184e-02 
 2.974763e-02 -8.786892e-02 
 3.014533e-02 -8.773949e-02 
 3.054302e-02 -8.746490e-02 
 3.094072e-02 -8.699377e-02 
 3.133842e-02 -8.630365e-02 
 3.173611e-02 -8.537643e-02 
 3.213381e-02 -8.423156e-02 
 3.253150e-02 -8.288421e-02 
 3.292920e-02 -8.137260e-02 
 3.332689e-02 -7.975549e-02 
 3.372459e-02 -7.807737e-02 
 3.412228e-02 -7.638256e-02 
 3.451998e-02 -7.471484e-02 
 3.491768e-02 -7.311612e-02 
 3.531537e-02 -7.162256e-02 
 3.571307e-02 -7.024815e-02 
 3.611076e-02 -6.899273e-02 
 3.650846e-02 -6.782623e-02 
 3.690615e-02 -6.671526e-02 
 3.730385e-02 -6.563215e-02 
 3.770155e-02 -6.454618e-02 
 3.809924e-02 -6.342970e-02 
 3.849694e-02 -6.224850e-02 
 3.889463e-02 -6.095938e-02 
 3.929233e-02 -5.953297e-02 
 3.969002e-02 -5.792908e-02 
 4.008772e-02 -5.611184e-02 
 4.048541e-02 -5.407462e-02 
 4.088311e-02 -5.180868e-02 
 4.128081e-02 -4.933790e-02 
 4.167850e-02 -4.670936e-02 
 4.207620e-02 -4.396276e-02 
 4.247389e-02 -4.114084e-02 
 4.287159e-02 -3.828144e-02 
 4.326928e-02 -3.544033e-02 
 4.366698e-02 -3.264469e-02 
 4.406468e-02 -2.992412e-02 
 4.446237e-02 -2.731602e-02 
 4.486007e-02 -2.483797e-02 
 4.525776e-02 -2.249098e-02 
 4.565546e-02 -2.026362e-02 
 4.605315e-02 -1.813505e-02 
 4.645085e-02 -1.607519e-02 
 4.684854e-02 -1.404219e-02 
 4.724624e-02 -1.200495e-02 
 4.764394e-02 -9.933527e-03 
 4.804163e-02 -7.804704e-03 
 4.843933e-02 -5.592978e-03 
 4.883702e-02 -3.286022e-03 
 4.923472e-02 -8.680174e-04 
 4.963241e-02  1.661870e-03 
 5.003011e-02  4.312629e-03 
 5.042781e-02  7.056419e-03 
 5.082550e-02  9.861391e-03 
 5.122320e-02  1.270183e-02 
 5.162089e-02  1.552472e-02 
 5.201859e-02  1.829573e-02 
 5.241628e-02  2.097253e-02 
 5.281398e-02  2.352712e-02 
 5.321168e-02  2.592758e-02 
 5.360937e-02  2.815976e-02 
 5.400707e-02  3.023501e-02 
 5.440476e-02  3.215904e-02 
 5.480246e-02  3.394234e-02 
 5.520015e-02  3.561354e-02 
 5.559785e-02  3.719300e-02 
 5.599554e-02  3.870759e-02 
 5.639324e-02  4.018019e-02 
 5.679094e-02  4.162316e-02 
 5.718863e-02  4.304471e-02 
 5.758633e-02  4.446390e-02 
 5.798402e-02  4.590659e-02 
 5.838172e-02  4.738224e-02 
 5.877941e-02  4.889622e-02 
 5.917711e-02  5.042406e-02 
 5.957481e-02  5.196001e-02 
 5.997250e-02  5.346970e-02 
 6.037020e-02  5.491778e-02 
 6.076789e-02  5.625118e-02 
 6.116559e-02  5.742133e-02 
 6.156328e-02  5.839239e-02 
 6.196098e-02  5.913145e-02 
 6.235867e-02  5.962242e-02 
 6.275637e-02  5.985489e-02 
 6.315407e-02  5.983384e-02 
 6.355176e-02  5.956716e-02 
 6.394946e-02  5.908242e-02 
 6.434715e-02  5.843244e-02 
 6.474485e-02  5.767251e-02 
 6.514254e-02  5.684441e-02 
 6.554024e-02  5.598381e-02 
 6.593794e-02  5.513135e-02 
 6.633563e-02  5.431873e-02 
 6.673333e-02  5.355219e-02 
 6.713102e-02  5.284407e-02 
 6.752872e-02  5.219242e-02 
 6.792641e-02  5.160624e-02 
 6.832411e-02  5.106194e-02 
 6.872180e-02  5.051907e-02 
 6.911950e-02  4.994164e-02 
 6.951720e-02  4.927747e-02 
 6.991489e-02  4.849354e-02 
 7.031259e-02  4.756013e-02 
 7.071028e-02  4.647869e-02 
 7.110798e-02  4.525654e-02 
 7.150567e-02  4.389367e-02 
 7.190337e-02  4.240975e-02 
 7.230107e-02  4.082806e-02 
 7.269876e-02  3.916483e-02 
 7.309646e-02  3.744350e-02 
 7.349415e-02  3.572168e-02 
 7.389185e-02  3.405457e-02 
 7.428954e-02  3.248174e-02 
 7.468724e-02  3.103359e-02 
 7.508493e-02  2.970370e-02 
 7.548263e-02  2.848691e-02 
 7.588033e-02  2.734867e-02 
 7.627802e-02  2.626350e-02 
 7.667572e-02  2.520039e-02 
 7.707341e-02  2.412263e-02 
 7.747111e-02  2.302545e-02 
 7.786880e-02  2.190032e-02 
 7.826650e-02  2.073229e-02 
 7.866420e-02  1.949622e-02 
 7.906189e-02  1.816522e-02 
 7.945959e-02  1.672760e-02 
 7.985728e-02  1.516127e-02 
 8.025498e-02  1.348987e-02 
 8.065267e-02  1.172965e-02 
 8.105037e-02  9.909802e-03 
 8.144806e-02  8.060185e-03 
 8.184576e-02  6.220278e-03 
 8.224346e-02  4.436739e-03 
 8.264115e-02  2.723527e-03 
 8.303885e-02  1.105073e-03 
 8.343654e-02 -4.072352e-04 
 8.383424e-02 -1.799318e-03 
