         time joist_s1_s... 
------------- ------------- 
 1.937930e-04 -4.499794e-01 
 5.167814e-04 -4.500214e-01 
 8.397698e-04 -4.500628e-01 
 1.162758e-03 -4.501037e-01 
 1.485746e-03 -4.501438e-01 
 1.808735e-03 -4.501832e-01 
 2.131723e-03 -4.502217e-01 
 2.454712e-03 -4.502593e-01 
 2.777700e-03 -4.502961e-01 
 3.100688e-03 -4.503321e-01 
 3.423677e-03 -4.503675e-01 
 3.746665e-03 -4.504023e-01 
 4.069653e-03 -4.504366e-01 
 4.392642e-03 -4.504705e-01 
 4.715630e-03 -4.505040e-01 
 5.038619e-03 -4.505370e-01 
 5.361607e-03 -4.505695e-01 
 5.684595e-03 -4.506014e-01 
 6.007584e-03 -4.506326e-01 
 6.330572e-03 -4.506630e-01 
 6.653560e-03 -4.506927e-01 
 6.976549e-03 -4.507216e-01 
 7.299537e-03 -4.507499e-01 
 7.622526e-03 -4.507775e-01 
 7.945514e-03 -4.508043e-01 
 8.268502e-03 -4.508302e-01 
 8.591491e-03 -4.508550e-01 
 8.914479e-03 -4.508784e-01 
 9.237467e-03 -4.509000e-01 
 9.560456e-03 -4.509198e-01 
 9.883444e-03 -4.509375e-01 
 1.020643e-02 -4.509531e-01 
 1.052942e-02 -4.509665e-01 
 1.085241e-02 -4.509780e-01 
 1.117540e-02 -4.509874e-01 
 1.149839e-02 -4.509951e-01 
 1.182137e-02 -4.510008e-01 
 1.214436e-02 -4.510045e-01 
 1.246735e-02 -4.510060e-01 
 1.279034e-02 -4.510053e-01 
 1.311333e-02 -4.510021e-01 
 1.343632e-02 -4.509964e-01 
 1.375930e-02 -4.509880e-01 
 1.408229e-02 -4.509770e-01 
 1.440528e-02 -4.509634e-01 
 1.472827e-02 -4.509473e-01 
 1.505126e-02 -4.509288e-01 
 1.537425e-02 -4.509079e-01 
 1.569723e-02 -4.508846e-01 
 1.602022e-02 -4.508589e-01 
 1.634321e-02 -4.508306e-01 
 1.666620e-02 -4.507997e-01 
 1.698919e-02 -4.507661e-01 
 1.731218e-02 -4.507299e-01 
 1.763516e-02 -4.506911e-01 
 1.795815e-02 -4.506496e-01 
 1.828114e-02 -4.506057e-01 
 1.860413e-02 -4.505594e-01 
 1.892712e-02 -4.505109e-01 
 1.925011e-02 -4.504607e-01 
 1.957310e-02 -4.504088e-01 
 1.989608e-02 -4.503556e-01 
 2.021907e-02 -4.503012e-01 
 2.054206e-02 -4.502457e-01 
 2.086505e-02 -4.501894e-01 
 2.118804e-02 -4.501324e-01 
 2.151103e-02 -4.500747e-01 
