         time total_shea... 
------------- ------------- 
 1.937930e-04 -8.652218e-01 
 5.167814e-04 -8.652839e-01 
 8.397698e-04 -8.653537e-01 
 1.162758e-03 -8.654245e-01 
 1.485746e-03 -8.654945e-01 
 1.808735e-03 -8.655604e-01 
 2.131723e-03 -8.656233e-01 
 2.454712e-03 -8.656832e-01 
 2.777700e-03 -8.657395e-01 
 3.100688e-03 -8.657932e-01 
 3.423677e-03 -8.658435e-01 
 3.746665e-03 -8.658849e-01 
 4.069653e-03 -8.659217e-01 
 4.392642e-03 -8.659521e-01 
 4.715630e-03 -8.659759e-01 
 5.038619e-03 -8.659963e-01 
 5.361607e-03 -8.660382e-01 
 5.684595e-03 -8.660760e-01 
 6.007584e-03 -8.661032e-01 
 6.330572e-03 -8.661247e-01 
 6.653560e-03 -8.661437e-01 
 6.976549e-03 -8.661609e-01 
 7.299537e-03 -8.661755e-01 
 7.622526e-03 -8.661874e-01 
 7.945514e-03 -8.661939e-01 
 8.268502e-03 -8.661928e-01 
 8.591491e-03 -8.661881e-01 
 8.914479e-03 -8.661808e-01 
 9.237467e-03 -8.661694e-01 
 9.560456e-03 -8.661618e-01 
 9.883444e-03 -8.661579e-01 
 1.020643e-02 -8.661501e-01 
 1.052942e-02 -8.661244e-01 
 1.085241e-02 -8.660851e-01 
 1.117540e-02 -8.660554e-01 
 1.149839e-02 -8.660322e-01 
 1.182137e-02 -8.659983e-01 
 1.214436e-02 -8.659564e-01 
 1.246735e-02 -8.659057e-01 
 1.279034e-02 -8.658451e-01 
 1.311333e-02 -8.657827e-01 
 1.343632e-02 -8.657173e-01 
 1.375930e-02 -8.656506e-01 
 1.408229e-02 -8.655849e-01 
 1.440528e-02 -8.655134e-01 
 1.472827e-02 -8.654343e-01 
 1.505126e-02 -8.653472e-01 
 1.537425e-02 -8.652655e-01 
 1.569723e-02 -8.651928e-01 
 1.602022e-02 -8.651041e-01 
 1.634321e-02 -8.649876e-01 
 1.666620e-02 -8.648615e-01 
 1.698919e-02 -8.647367e-01 
 1.731218e-02 -8.646091e-01 
 1.763516e-02 -8.644860e-01 
 1.795815e-02 -8.643624e-01 
 1.828114e-02 -8.642344e-01 
 1.860413e-02 -8.641033e-01 
 1.892712e-02 -8.639635e-01 
 1.925011e-02 -8.638178e-01 
 1.957310e-02 -8.636678e-01 
 1.989608e-02 -8.635138e-01 
 2.021907e-02 -8.633560e-01 
 2.054206e-02 -8.631896e-01 
 2.086505e-02 -8.630152e-01 
 2.118804e-02 -8.628425e-01 
 2.151103e-02 -8.626836e-01 
 2.183401e-02 -8.625342e-01 
 2.215700e-02 -8.623825e-01 
 2.247999e-02 -8.622266e-01 
 2.280298e-02 -8.620682e-01 
 2.312597e-02 -8.619059e-01 
 2.344896e-02 -8.617452e-01 
 2.377194e-02 -8.615931e-01 
 2.409493e-02 -8.614397e-01 
 2.441792e-02 -8.612854e-01 
 2.474091e-02 -8.611300e-01 
 2.506390e-02 -8.609723e-01 
 2.538689e-02 -8.608172e-01 
 2.570987e-02 -8.606758e-01 
 2.603286e-02 -8.605436e-01 
 2.635585e-02 -8.604056e-01 
 2.667884e-02 -8.602557e-01 
 2.700183e-02 -8.601072e-01 
 2.732482e-02 -8.599690e-01 
 2.764780e-02 -8.598330e-01 
 2.797079e-02 -8.597025e-01 
 2.829378e-02 -8.595720e-01 
 2.861677e-02 -8.594311e-01 
 2.893976e-02 -8.592873e-01 
 2.926275e-02 -8.591473e-01 
 2.958573e-02 -8.590079e-01 
 2.990872e-02 -8.588746e-01 
 3.023171e-02 -8.587507e-01 
 3.055470e-02 -8.586309e-01 
 3.087769e-02 -8.585128e-01 
 3.120068e-02 -8.583981e-01 
 3.152366e-02 -8.582891e-01 
 3.184665e-02 -8.581887e-01 
 3.216964e-02 -8.580875e-01 
 3.249263e-02 -8.579810e-01 
 3.281562e-02 -8.578706e-01 
 3.313861e-02 -8.577609e-01 
 3.346159e-02 -8.576563e-01 
 3.378458e-02 -8.575612e-01 
 3.410757e-02 -8.574787e-01 
 3.443056e-02 -8.574038e-01 
 3.475355e-02 -8.573294e-01 
 3.507654e-02 -8.572570e-01 
 3.539952e-02 -8.571862e-01 
 3.572251e-02 -8.571199e-01 
 3.604550e-02 -8.570649e-01 
 3.636849e-02 -8.570102e-01 
 3.669148e-02 -8.569476e-01 
 3.701447e-02 -8.568830e-01 
 3.733745e-02 -8.568277e-01 
 3.766044e-02 -8.567868e-01 
 3.798343e-02 -8.567534e-01 
 3.830642e-02 -8.567251e-01 
 3.862941e-02 -8.567043e-01 
 3.895240e-02 -8.566832e-01 
 3.927538e-02 -8.566642e-01 
 3.959837e-02 -8.566569e-01 
 3.992136e-02 -8.566594e-01 
 4.024435e-02 -8.566678e-01 
 4.056734e-02 -8.566834e-01 
 4.089033e-02 -8.566953e-01 
 4.121332e-02 -8.567060e-01 
 4.153630e-02 -8.567241e-01 
 4.185929e-02 -8.567491e-01 
 4.218228e-02 -8.567806e-01 
 4.250527e-02 -8.568137e-01 
 4.282826e-02 -8.568474e-01 
 4.315125e-02 -8.568856e-01 
 4.347423e-02 -8.569311e-01 
 4.379722e-02 -8.569818e-01 
 4.412021e-02 -8.570400e-01 
 4.444320e-02 -8.571031e-01 
 4.476619e-02 -8.571621e-01 
 4.508918e-02 -8.572120e-01 
 4.541216e-02 -8.572561e-01 
 4.573515e-02 -8.573032e-01 
 4.605814e-02 -8.573592e-01 
 4.638113e-02 -8.574237e-01 
 4.670412e-02 -8.574913e-01 
 4.702711e-02 -8.575547e-01 
 4.735009e-02 -8.576196e-01 
 4.767308e-02 -8.576948e-01 
 4.799607e-02 -8.577761e-01 
 4.831906e-02 -8.578576e-01 
 4.864205e-02 -8.579370e-01 
 4.896504e-02 -8.580151e-01 
 4.928802e-02 -8.580904e-01 
 4.961101e-02 -8.581655e-01 
 4.993400e-02 -8.582502e-01 
 5.025699e-02 -8.583450e-01 
 5.057998e-02 -8.584446e-01 
 5.090297e-02 -8.585488e-01 
 5.122595e-02 -8.586513e-01 
 5.154894e-02 -8.587537e-01 
 5.187193e-02 -8.588639e-01 
 5.219492e-02 -8.589799e-01 
 5.251791e-02 -8.590942e-01 
 5.284090e-02 -8.592076e-01 
 5.316388e-02 -8.593235e-01 
 5.348687e-02 -8.594416e-01 
 5.380986e-02 -8.595643e-01 
 5.413285e-02 -8.596896e-01 
 5.445584e-02 -8.598189e-01 
 5.477883e-02 -8.599526e-01 
 5.510181e-02 -8.600858e-01 
 5.542480e-02 -8.602165e-01 
 5.574779e-02 -8.603492e-01 
 5.607078e-02 -8.604897e-01 
 5.639377e-02 -8.606398e-01 
 5.671676e-02 -8.607925e-01 
 5.703974e-02 -8.609401e-01 
 5.736273e-02 -8.610831e-01 
 5.768572e-02 -8.612275e-01 
 5.800871e-02 -8.613770e-01 
 5.833170e-02 -8.615294e-01 
 5.865469e-02 -8.616801e-01 
 5.897767e-02 -8.618315e-01 
 5.930066e-02 -8.619848e-01 
 5.962365e-02 -8.621391e-01 
 5.994664e-02 -8.622962e-01 
 6.026963e-02 -8.624570e-01 
 6.059262e-02 -8.626182e-01 
 6.091560e-02 -8.627722e-01 
 6.123859e-02 -8.629154e-01 
 6.156158e-02 -8.630497e-01 
 6.188457e-02 -8.631809e-01 
 6.220756e-02 -8.633162e-01 
 6.253055e-02 -8.634542e-01 
 6.285353e-02 -8.635869e-01 
