         time tilt_local... 
------------- ------------- 
 3.181565e-04  5.129127e-02 
 7.158521e-04  5.137499e-02 
 1.113548e-03  5.145033e-02 
 1.511243e-03  5.149220e-02 
 1.908939e-03  5.148779e-02 
 2.306635e-03  5.140263e-02 
 2.704330e-03  5.124031e-02 
 3.102026e-03  5.098180e-02 
 3.499722e-03  5.060985e-02 
 3.897417e-03  5.012835e-02 
 4.295113e-03  4.955464e-02 
 4.692808e-03  4.886216e-02 
 5.090504e-03  4.806548e-02 
 5.488200e-03  4.719120e-02 
 5.885895e-03  4.623539e-02 
 6.283591e-03  4.517081e-02 
 6.681287e-03  4.402742e-02 
 7.078982e-03  4.283699e-02 
 7.476678e-03  4.160394e-02 
 7.874373e-03  4.037707e-02 
 8.272069e-03  3.920666e-02 
 8.669765e-03  3.807612e-02 
 9.067460e-03  3.697685e-02 
 9.465156e-03  3.592053e-02 
 9.862852e-03  3.490417e-02 
 1.026055e-02  3.390625e-02 
 1.065824e-02  3.288021e-02 
 1.105594e-02  3.183189e-02 
 1.145363e-02  3.079695e-02 
 1.185133e-02  2.976480e-02 
 1.224903e-02  2.872741e-02 
 1.264672e-02  2.767676e-02 
 1.304442e-02  2.662025e-02 
 1.344211e-02  2.553623e-02 
 1.383981e-02  2.442116e-02 
 1.423750e-02  2.327530e-02 
 1.463520e-02  2.209117e-02 
 1.503289e-02  2.086623e-02 
 1.543059e-02  1.963275e-02 
 1.582829e-02  1.841140e-02 
 1.622598e-02  1.720235e-02 
 1.662368e-02  1.600413e-02 
 1.702137e-02  1.479825e-02 
 1.741907e-02  1.359631e-02 
 1.781676e-02  1.236269e-02 
 1.821446e-02  1.110378e-02 
 1.861216e-02  9.819372e-03 
 1.900985e-02  8.516515e-03 
 1.940755e-02  7.190125e-03 
 1.980524e-02  5.868537e-03 
 2.020294e-02  4.566430e-03 
 2.060063e-02  3.278326e-03 
 2.099833e-02  1.957042e-03 
 2.139602e-02  5.943173e-04 
 2.179372e-02 -8.110015e-04 
 2.219142e-02 -2.254788e-03 
 2.258911e-02 -3.741509e-03 
 2.298681e-02 -5.253391e-03 
 2.338450e-02 -6.747529e-03 
 2.378220e-02 -8.185580e-03 
 2.417989e-02 -9.563544e-03 
 2.457759e-02 -1.088915e-02 
 2.497529e-02 -1.215264e-02 
 2.537298e-02 -1.335142e-02 
 2.577068e-02 -1.449924e-02 
 2.616837e-02 -1.558624e-02 
 2.656607e-02 -1.656988e-02 
 2.696376e-02 -1.746721e-02 
 2.736146e-02 -1.828688e-02 
 2.775915e-02 -1.901369e-02 
 2.815685e-02 -1.969880e-02 
 2.855455e-02 -2.036276e-02 
 2.895224e-02 -2.103802e-02 
 2.934994e-02 -2.172729e-02 
 2.974763e-02 -2.247653e-02 
 3.014533e-02 -2.323909e-02 
 3.054302e-02 -2.402855e-02 
 3.094072e-02 -2.482047e-02 
 3.133842e-02 -2.563241e-02 
 3.173611e-02 -2.644544e-02 
 3.213381e-02 -2.729283e-02 
 3.253150e-02 -2.817857e-02 
 3.292920e-02 -2.909509e-02 
 3.332689e-02 -3.005140e-02 
 3.372459e-02 -3.103180e-02 
 3.412228e-02 -3.202415e-02 
 3.451998e-02 -3.300320e-02 
 3.491768e-02 -3.396449e-02 
 3.531537e-02 -3.487657e-02 
 3.571307e-02 -3.575181e-02 
 3.611076e-02 -3.660842e-02 
 3.650846e-02 -3.745279e-02 
 3.690615e-02 -3.824224e-02 
 3.730385e-02 -3.902478e-02 
 3.770155e-02 -3.974371e-02 
 3.809924e-02 -4.044365e-02 
 3.849694e-02 -4.109440e-02 
 3.889463e-02 -4.169492e-02 
 3.929233e-02 -4.220212e-02 
 3.969002e-02 -4.267634e-02 
 4.008772e-02 -4.308966e-02 
 4.048541e-02 -4.343839e-02 
 4.088311e-02 -4.371777e-02 
 4.128081e-02 -4.390154e-02 
 4.167850e-02 -4.399715e-02 
 4.207620e-02 -4.395068e-02 
 4.247389e-02 -4.379582e-02 
 4.287159e-02 -4.350741e-02 
 4.326928e-02 -4.309142e-02 
 4.366698e-02 -4.258878e-02 
 4.406468e-02 -4.201798e-02 
 4.446237e-02 -4.137065e-02 
 4.486007e-02 -4.066861e-02 
 4.525776e-02 -3.990684e-02 
 4.565546e-02 -3.911398e-02 
 4.605315e-02 -3.826543e-02 
 4.645085e-02 -3.741159e-02 
 4.684854e-02 -3.657664e-02 
 4.724624e-02 -3.574710e-02 
 4.764394e-02 -3.496193e-02 
 4.804163e-02 -3.420869e-02 
 4.843933e-02 -3.349322e-02 
 4.883702e-02 -3.278881e-02 
 4.923472e-02 -3.206932e-02 
 4.963241e-02 -3.132790e-02 
 5.003011e-02 -3.058786e-02 
 5.042781e-02 -2.984458e-02 
 5.082550e-02 -2.911760e-02 
 5.122320e-02 -2.841316e-02 
 5.162089e-02 -2.774972e-02 
 5.201859e-02 -2.703609e-02 
 5.241628e-02 -2.629559e-02 
 5.281398e-02 -2.550995e-02 
 5.321168e-02 -2.465478e-02 
 5.360937e-02 -2.370584e-02 
 5.400707e-02 -2.267562e-02 
 5.440476e-02 -2.164048e-02 
 5.480246e-02 -2.061440e-02 
 5.520015e-02 -1.959389e-02 
 5.559785e-02 -1.859868e-02 
 5.599554e-02 -1.759141e-02 
 5.639324e-02 -1.661436e-02 
 5.679094e-02 -1.557869e-02 
 5.718863e-02 -1.452436e-02 
 5.758633e-02 -1.341419e-02 
 5.798402e-02 -1.227408e-02 
 5.838172e-02 -1.113726e-02 
 5.877941e-02 -1.000473e-02 
 5.917711e-02 -8.893562e-03 
 5.957481e-02 -7.771417e-03 
 5.997250e-02 -6.614974e-03 
 6.037020e-02 -5.428992e-03 
 6.076789e-02 -4.188705e-03 
 6.116559e-02 -2.922937e-03 
 6.156328e-02 -1.627445e-03 
 6.196098e-02 -3.383857e-04 
 6.235867e-02  8.645189e-04 
 6.275637e-02  1.995976e-03 
 6.315407e-02  3.032996e-03 
 6.355176e-02  3.977440e-03 
 6.394946e-02  4.868558e-03 
 6.434715e-02  5.701467e-03 
 6.474485e-02  6.489990e-03 
 6.514254e-02  7.214406e-03 
 6.554024e-02  7.897237e-03 
 6.593794e-02  8.528761e-03 
 6.633563e-02  9.098032e-03 
 6.673333e-02  9.604254e-03 
 6.713102e-02  1.006446e-02 
 6.752872e-02  1.051419e-02 
 6.792641e-02  1.099366e-02 
 6.832411e-02  1.151732e-02 
 6.872180e-02  1.209436e-02 
 6.911950e-02  1.275244e-02 
 6.951720e-02  1.345301e-02 
 6.991489e-02  1.422699e-02 
 7.031259e-02  1.505059e-02 
 7.071028e-02  1.592374e-02 
 7.110798e-02  1.682078e-02 
 7.150567e-02  1.778835e-02 
 7.190337e-02  1.880413e-02 
 7.230107e-02  1.986887e-02 
 7.269876e-02  2.097198e-02 
 7.309646e-02  2.208449e-02 
 7.349415e-02  2.321141e-02 
 7.389185e-02  2.428320e-02 
 7.428954e-02  2.532873e-02 
 7.468724e-02  2.635318e-02 
 7.508493e-02  2.734832e-02 
 7.548263e-02  2.833411e-02 
 7.588033e-02  2.933518e-02 
 7.627802e-02  3.036754e-02 
 7.667572e-02  3.139736e-02 
 7.707341e-02  3.242080e-02 
 7.747111e-02  3.345060e-02 
 7.786880e-02  3.448531e-02 
 7.826650e-02  3.549322e-02 
 7.866420e-02  3.649068e-02 
 7.906189e-02  3.748283e-02 
 7.945959e-02  3.847063e-02 
 7.985728e-02  3.940328e-02 
 8.025498e-02  4.026489e-02 
 8.065267e-02  4.106769e-02 
 8.105037e-02  4.178474e-02 
 8.144806e-02  4.241857e-02 
 8.184576e-02  4.296802e-02 
 8.224346e-02  4.346815e-02 
 8.264115e-02  4.393608e-02 
 8.303885e-02  4.435863e-02 
 8.343654e-02  4.473575e-02 
 8.383424e-02  4.505282e-02 
 8.423193e-02  4.530303e-02 
 8.462963e-02  4.548704e-02 
 8.502733e-02  4.563411e-02 
 8.542502e-02  4.576678e-02 
 8.582272e-02  4.591089e-02 
 8.622041e-02  4.608872e-02 
 8.661811e-02  4.633745e-02 
 8.701580e-02  4.665507e-02 
 8.741350e-02  4.702704e-02 
 8.781119e-02  4.743049e-02 
 8.820889e-02  4.785411e-02 
 8.860659e-02  4.829385e-02 
 8.900428e-02  4.873889e-02 
 8.940198e-02  4.917488e-02 
 8.979967e-02  4.960929e-02 
 9.019737e-02  5.003669e-02 
 9.059506e-02  5.042883e-02 
 9.099276e-02  5.077859e-02 
 9.139046e-02  5.109258e-02 
 9.178815e-02  5.134314e-02 
 9.218585e-02  5.150383e-02 
 9.258354e-02  5.159918e-02 
 9.298124e-02  5.167342e-02 
 9.337893e-02  5.172653e-02 
 9.377663e-02  5.178918e-02 
 9.417432e-02  5.188269e-02 
 9.457202e-02  5.198714e-02 
 9.496972e-02  5.208902e-02 
 9.536741e-02  5.217979e-02 
 9.576511e-02  5.224078e-02 
 9.616280e-02  5.225874e-02 
 9.656050e-02  5.221717e-02 
 9.695819e-02  5.217073e-02 
 9.735589e-02  5.212766e-02 
 9.775359e-02  5.212761e-02 
 9.815128e-02  5.213777e-02 
 9.854898e-02  5.213953e-02 
 9.894667e-02  5.211925e-02 
