         time tilt_low_s... 
------------- ------------- 
 2.783869e-04  3.218658e-02 
 6.760826e-04  3.213486e-02 
 1.073778e-03  3.208521e-02 
 1.471474e-03  3.203591e-02 
 1.869169e-03  3.198852e-02 
 2.266865e-03  3.194237e-02 
 2.664561e-03  3.190031e-02 
 3.062256e-03  3.186721e-02 
 3.459952e-03  3.183981e-02 
 3.857648e-03  3.181114e-02 
 4.255343e-03  3.178032e-02 
 4.653039e-03  3.175217e-02 
 5.050734e-03  3.172510e-02 
 5.448430e-03  3.169232e-02 
 5.846126e-03  3.164313e-02 
 6.243821e-03  3.156877e-02 
 6.641517e-03  3.146019e-02 
 7.039213e-03  3.131552e-02 
 7.436908e-03  3.113380e-02 
 7.834604e-03  3.091920e-02 
 8.232299e-03  3.067082e-02 
 8.629995e-03  3.038574e-02 
 9.027691e-03  3.006114e-02 
 9.425386e-03  2.970039e-02 
 9.823082e-03  2.929675e-02 
 1.022078e-02  2.884653e-02 
 1.061847e-02  2.834165e-02 
 1.101617e-02  2.778230e-02 
 1.141386e-02  2.716815e-02 
 1.181156e-02  2.650118e-02 
 1.220926e-02  2.578530e-02 
 1.260695e-02  2.502168e-02 
 1.300465e-02  2.421109e-02 
 1.340234e-02  2.335955e-02 
 1.380004e-02  2.247120e-02 
 1.419773e-02  2.154417e-02 
 1.459543e-02  2.057903e-02 
 1.499313e-02  1.958480e-02 
 1.539082e-02  1.856336e-02 
 1.578852e-02  1.751343e-02 
 1.618621e-02  1.643601e-02 
 1.658391e-02  1.533684e-02 
 1.698160e-02  1.422264e-02 
 1.737930e-02  1.309632e-02 
 1.777699e-02  1.196289e-02 
 1.817469e-02  1.082592e-02 
 1.857239e-02  9.692134e-03 
 1.897008e-02  8.560904e-03 
 1.936778e-02  7.430594e-03 
 1.976547e-02  6.306506e-03 
 2.016317e-02  5.191489e-03 
 2.056086e-02  4.085093e-03 
 2.095856e-02  2.998332e-03 
 2.135626e-02  1.942382e-03 
 2.175395e-02  9.246654e-04 
 2.215165e-02 -5.475226e-05 
 2.254934e-02 -9.992720e-04 
 2.294704e-02 -1.907840e-03 
 2.334473e-02 -2.778785e-03 
 2.374243e-02 -3.602326e-03 
 2.414012e-02 -4.373754e-03 
 2.453782e-02 -5.096952e-03 
 2.493552e-02 -5.779300e-03 
 2.533321e-02 -6.418341e-03 
 2.573091e-02 -7.008912e-03 
 2.612860e-02 -7.549798e-03 
 2.652630e-02 -8.042333e-03 
 2.692399e-02 -8.489589e-03 
 2.732169e-02 -8.896230e-03 
 2.771939e-02 -9.264889e-03 
 2.811708e-02 -9.598209e-03 
 2.851478e-02 -9.893402e-03 
 2.891247e-02 -1.015281e-02 
 2.931017e-02 -1.038365e-02 
 2.970786e-02 -1.059770e-02 
 3.010556e-02 -1.079596e-02 
 3.050325e-02 -1.097127e-02 
 3.090095e-02 -1.112415e-02 
 3.129865e-02 -1.125793e-02 
 3.169634e-02 -1.137162e-02 
 3.209404e-02 -1.146870e-02 
 3.249173e-02 -1.155921e-02 
 3.288943e-02 -1.164682e-02 
 3.328712e-02 -1.172821e-02 
 3.368482e-02 -1.179958e-02 
 3.408252e-02 -1.186490e-02 
 3.448021e-02 -1.192957e-02 
 3.487791e-02 -1.200202e-02 
 3.527560e-02 -1.209263e-02 
 3.567330e-02 -1.219852e-02 
 3.607099e-02 -1.231289e-02 
 3.646869e-02 -1.243655e-02 
 3.686638e-02 -1.257204e-02 
 3.726408e-02 -1.271986e-02 
 3.766178e-02 -1.287936e-02 
 3.805947e-02 -1.305076e-02 
 3.845717e-02 -1.322947e-02 
 3.885486e-02 -1.341817e-02 
 3.925256e-02 -1.362060e-02 
 3.965025e-02 -1.384081e-02 
 4.004795e-02 -1.407821e-02 
 4.044565e-02 -1.432894e-02 
 4.084334e-02 -1.458191e-02 
 4.124104e-02 -1.483191e-02 
 4.163873e-02 -1.508305e-02 
 4.203643e-02 -1.533166e-02 
 4.243412e-02 -1.556739e-02 
 4.283182e-02 -1.579024e-02 
 4.322951e-02 -1.599694e-02 
 4.362721e-02 -1.618146e-02 
 4.402491e-02 -1.633887e-02 
 4.442260e-02 -1.647244e-02 
 4.482030e-02 -1.658637e-02 
 4.521799e-02 -1.668007e-02 
 4.561569e-02 -1.674770e-02 
 4.601338e-02 -1.678476e-02 
 4.641108e-02 -1.678113e-02 
 4.680878e-02 -1.673216e-02 
 4.720647e-02 -1.663733e-02 
 4.760417e-02 -1.649408e-02 
 4.800186e-02 -1.629967e-02 
 4.839956e-02 -1.605109e-02 
 4.879725e-02 -1.574904e-02 
 4.919495e-02 -1.539175e-02 
 4.959264e-02 -1.498176e-02 
 4.999034e-02 -1.451886e-02 
 5.038804e-02 -1.400008e-02 
 5.078573e-02 -1.342050e-02 
 5.118343e-02 -1.277866e-02 
 5.158112e-02 -1.207801e-02 
 5.197882e-02 -1.132082e-02 
 5.237651e-02 -1.050818e-02 
 5.277421e-02 -9.634467e-03 
 5.317191e-02 -8.697944e-03 
 5.356960e-02 -7.707646e-03 
 5.396730e-02 -6.668988e-03 
 5.436499e-02 -5.583783e-03 
 5.476269e-02 -4.455552e-03 
 5.516038e-02 -3.289890e-03 
 5.555808e-02 -2.089273e-03 
 5.595577e-02 -8.540921e-04 
 5.635347e-02  4.087644e-04 
 5.675117e-02  1.694822e-03 
 5.714886e-02  3.005676e-03 
 5.754656e-02  4.336541e-03 
 5.794425e-02  5.677421e-03 
 5.834195e-02  7.023897e-03 
 5.873964e-02  8.370036e-03 
 5.913734e-02  9.714433e-03 
 5.953504e-02  1.105731e-02 
 5.993273e-02  1.239755e-02 
 6.033043e-02  1.372921e-02 
 6.072812e-02  1.504725e-02 
 6.112582e-02  1.634750e-02 
 6.152351e-02  1.762671e-02 
 6.192121e-02  1.888246e-02 
 6.231890e-02  2.011247e-02 
 6.271660e-02  2.131721e-02 
 6.311430e-02  2.249695e-02 
 6.351199e-02  2.364864e-02 
 6.390969e-02  2.476666e-02 
 6.430738e-02  2.584859e-02 
 6.470508e-02  2.690161e-02 
 6.510277e-02  2.792592e-02 
 6.550047e-02  2.891919e-02 
 6.589817e-02  2.988081e-02 
 6.629586e-02  3.081218e-02 
 6.669356e-02  3.171743e-02 
 6.709125e-02  3.259584e-02 
 6.748895e-02  3.345127e-02 
 6.788664e-02  3.428673e-02 
 6.828434e-02  3.509829e-02 
 6.868203e-02  3.588429e-02 
 6.907973e-02  3.664992e-02 
 6.947743e-02  3.740228e-02 
 6.987512e-02  3.814595e-02 
 7.027282e-02  3.888347e-02 
 7.067051e-02  3.961423e-02 
 7.106821e-02  4.034347e-02 
 7.146590e-02  4.107637e-02 
 7.186360e-02  4.182209e-02 
 7.226130e-02  4.258718e-02 
 7.265899e-02  4.337354e-02 
 7.305669e-02  4.417922e-02 
 7.345438e-02  4.500423e-02 
 7.385208e-02  4.584619e-02 
 7.424977e-02  4.669783e-02 
 7.464747e-02  4.755774e-02 
 7.504516e-02  4.842939e-02 
 7.544286e-02  4.932231e-02 
 7.584056e-02  5.023427e-02 
 7.623825e-02  5.116579e-02 
 7.663595e-02  5.212058e-02 
 7.703364e-02  5.310010e-02 
 7.743134e-02  5.410480e-02 
 7.782903e-02  5.513250e-02 
 7.822673e-02  5.618321e-02 
 7.862443e-02  5.725008e-02 
 7.902212e-02  5.832174e-02 
 7.941982e-02  5.939489e-02 
 7.981751e-02  6.047301e-02 
 8.021521e-02  6.155605e-02 
 8.061290e-02  6.264039e-02 
 8.101060e-02  6.372029e-02 
 8.140830e-02  6.479582e-02 
 8.180599e-02  6.586914e-02 
 8.220369e-02  6.693932e-02 
 8.260138e-02  6.800220e-02 
 8.299908e-02  6.905433e-02 
 8.339677e-02  7.008300e-02 
 8.379447e-02  7.108196e-02 
 8.419216e-02  7.204430e-02 
 8.458986e-02  7.296720e-02 
 8.498756e-02  7.384705e-02 
 8.538525e-02  7.468801e-02 
 8.578295e-02  7.549073e-02 
 8.618064e-02  7.625194e-02 
 8.657834e-02  7.696286e-02 
 8.697603e-02  7.762063e-02 
 8.737373e-02  7.822362e-02 
 8.777143e-02  7.877138e-02 
 8.816912e-02  7.926348e-02 
 8.856682e-02  7.969537e-02 
 8.896451e-02  8.006625e-02 
 8.936221e-02  8.037080e-02 
 8.975990e-02  8.060601e-02 
 9.015760e-02  8.077976e-02 
 9.055529e-02  8.089763e-02 
 9.095299e-02  8.095697e-02 
 9.135069e-02  8.095588e-02 
 9.174838e-02  8.089586e-02 
 9.214608e-02  8.078129e-02 
 9.254377e-02  8.061457e-02 
 9.294147e-02  8.039518e-02 
 9.333916e-02  8.012107e-02 
 9.373686e-02  7.979184e-02 
 9.413456e-02  7.940698e-02 
 9.453225e-02  7.896753e-02 
 9.492995e-02  7.847972e-02 
 9.532764e-02  7.794547e-02 
 9.572534e-02  7.737052e-02 
 9.612303e-02  7.675831e-02 
 9.652073e-02  7.610957e-02 
 9.691842e-02  7.542309e-02 
 9.731612e-02  7.470476e-02 
 9.771382e-02  7.396297e-02 
 9.811151e-02  7.320452e-02 
 9.850921e-02  7.243020e-02 
 9.890690e-02  7.164509e-02 
 9.930460e-02  7.084903e-02 
 9.970229e-02  7.004300e-02 
 1.001000e-01  6.923289e-02 
 1.004977e-01  6.842468e-02 
 1.008954e-01  6.762555e-02 
 1.012931e-01  6.683521e-02 
 1.016908e-01  6.604987e-02 
 1.020885e-01  6.527297e-02 
 1.024862e-01  6.450663e-02 
 1.028839e-01  6.375236e-02 
 1.032816e-01  6.300377e-02 
 1.036793e-01  6.225702e-02 
 1.040769e-01  6.151424e-02 
 1.044746e-01  6.077709e-02 
 1.048723e-01  6.004736e-02 
 1.052700e-01  5.932871e-02 
 1.056677e-01  5.861731e-02 
 1.060654e-01  5.790730e-02 
 1.064631e-01  5.720054e-02 
 1.068608e-01  5.649612e-02 
 1.072585e-01  5.579043e-02 
 1.076562e-01  5.507909e-02 
 1.080539e-01  5.435845e-02 
 1.084516e-01  5.362575e-02 
 1.088493e-01  5.287664e-02 
 1.092470e-01  5.211295e-02 
 1.096447e-01  5.133754e-02 
 1.100424e-01  5.054771e-02 
 1.104401e-01  4.974027e-02 
 1.108378e-01  4.891587e-02 
 1.112355e-01  4.807527e-02 
 1.116332e-01  4.721516e-02 
 1.120309e-01  4.632505e-02 
 1.124286e-01  4.539966e-02 
 1.128262e-01  4.443424e-02 
 1.132239e-01  4.342074e-02 
 1.136216e-01  4.235688e-02 
 1.140193e-01  4.124372e-02 
 1.144170e-01  4.008936e-02 
 1.148147e-01  3.889806e-02 
 1.152124e-01  3.766752e-02 
 1.156101e-01  3.639602e-02 
 1.160078e-01  3.508621e-02 
 1.164055e-01  3.373883e-02 
 1.168032e-01  3.235386e-02 
 1.172009e-01  3.093452e-02 
 1.175986e-01  2.947982e-02 
 1.179963e-01  2.798364e-02 
 1.183940e-01  2.644648e-02 
 1.187917e-01  2.487353e-02 
 1.191894e-01  2.327505e-02 
 1.195871e-01  2.165700e-02 
 1.199848e-01  2.002392e-02 
 1.203825e-01  1.837661e-02 
 1.207802e-01  1.671404e-02 
 1.211779e-01  1.504155e-02 
 1.215756e-01  1.336925e-02 
 1.219732e-01  1.169635e-02 
 1.223709e-01  1.001634e-02 
 1.227686e-01  8.326796e-03 
 1.231663e-01  6.630624e-03 
 1.235640e-01  4.936051e-03 
 1.239617e-01  3.248113e-03 
 1.243594e-01  1.575417e-03 
 1.247571e-01 -7.470678e-05 
 1.251548e-01 -1.701914e-03 
 1.255525e-01 -3.306583e-03 
 1.259502e-01 -4.888021e-03 
 1.263479e-01 -6.436687e-03 
 1.267456e-01 -7.944735e-03 
 1.271433e-01 -9.413087e-03 
 1.275410e-01 -1.083974e-02 
 1.279387e-01 -1.222200e-02 
 1.283364e-01 -1.356053e-02 
 1.287341e-01 -1.485210e-02 
 1.291318e-01 -1.609034e-02 
 1.295295e-01 -1.726877e-02 
 1.299272e-01 -1.838631e-02 
 1.303249e-01 -1.945025e-02 
 1.307226e-01 -2.046344e-02 
 1.311202e-01 -2.142408e-02 
 1.315179e-01 -2.232871e-02 
 1.319156e-01 -2.317553e-02 
 1.323133e-01 -2.396942e-02 
 1.327110e-01 -2.471948e-02 
 1.331087e-01 -2.542957e-02 
 1.335064e-01 -2.609405e-02 
 1.339041e-01 -2.670777e-02 
 1.343018e-01 -2.727317e-02 
 1.346995e-01 -2.779789e-02 
 1.350972e-01 -2.828770e-02 
 1.354949e-01 -2.874979e-02 
 1.358926e-01 -2.918906e-02 
 1.362903e-01 -2.960523e-02 
 1.366880e-01 -2.999826e-02 
 1.370857e-01 -3.037059e-02 
 1.374834e-01 -3.073005e-02 
 1.378811e-01 -3.108251e-02 
 1.382788e-01 -3.142456e-02 
 1.386765e-01 -3.175771e-02 
 1.390742e-01 -3.208465e-02 
 1.394719e-01 -3.240617e-02 
 1.398696e-01 -3.272154e-02 
 1.402672e-01 -3.303400e-02 
 1.406649e-01 -3.334784e-02 
 1.410626e-01 -3.366916e-02 
 1.414603e-01 -3.400034e-02 
 1.418580e-01 -3.434155e-02 
 1.422557e-01 -3.469708e-02 
 1.426534e-01 -3.507043e-02 
 1.430511e-01 -3.546087e-02 
 1.434488e-01 -3.586376e-02 
 1.438465e-01 -3.627106e-02 
 1.442442e-01 -3.667779e-02 
 1.446419e-01 -3.708193e-02 
 1.450396e-01 -3.748315e-02 
 1.454373e-01 -3.787967e-02 
 1.458350e-01 -3.826511e-02 
 1.462327e-01 -3.863840e-02 
 1.466304e-01 -3.900003e-02 
 1.470281e-01 -3.934679e-02 
 1.474258e-01 -3.967697e-02 
 1.478235e-01 -3.998873e-02 
 1.482212e-01 -4.027866e-02 
 1.486189e-01 -4.053897e-02 
 1.490166e-01 -4.076030e-02 
 1.494142e-01 -4.094465e-02 
 1.498119e-01 -4.108755e-02 
 1.502096e-01 -4.117785e-02 
 1.506073e-01 -4.121692e-02 
 1.510050e-01 -4.120847e-02 
 1.514027e-01 -4.115707e-02 
 1.518004e-01 -4.106334e-02 
 1.521981e-01 -4.092689e-02 
 1.525958e-01 -4.073798e-02 
 1.529935e-01 -4.049322e-02 
 1.533912e-01 -4.019011e-02 
 1.537889e-01 -3.982662e-02 
 1.541866e-01 -3.940182e-02 
 1.545843e-01 -3.891547e-02 
 1.549820e-01 -3.836596e-02 
 1.553797e-01 -3.775379e-02 
 1.557774e-01 -3.708183e-02 
 1.561751e-01 -3.635334e-02 
 1.565728e-01 -3.557065e-02 
 1.569705e-01 -3.474100e-02 
 1.573682e-01 -3.385992e-02 
 1.577659e-01 -3.293203e-02 
 1.581636e-01 -3.195329e-02 
 1.585612e-01 -3.092948e-02 
 1.589589e-01 -2.985878e-02 
 1.593566e-01 -2.874487e-02 
 1.597543e-01 -2.758816e-02 
 1.601520e-01 -2.639574e-02 
 1.605497e-01 -2.516632e-02 
 1.609474e-01 -2.389795e-02 
 1.613451e-01 -2.260794e-02 
 1.617428e-01 -2.130255e-02 
 1.621405e-01 -1.998385e-02 
 1.625382e-01 -1.864885e-02 
 1.629359e-01 -1.729994e-02 
 1.633336e-01 -1.594085e-02 
 1.637313e-01 -1.458087e-02 
 1.641290e-01 -1.322244e-02 
 1.645267e-01 -1.187177e-02 
 1.649244e-01 -1.053437e-02 
 1.653221e-01 -9.189808e-03 
 1.657198e-01 -7.856322e-03 
 1.661175e-01 -6.527836e-03 
 1.665152e-01 -5.216028e-03 
 1.669129e-01 -3.921510e-03 
 1.673106e-01 -2.651702e-03 
 1.677082e-01 -1.400614e-03 
 1.681059e-01 -1.826444e-04 
 1.685036e-01  1.012803e-03 
 1.689013e-01  2.172205e-03 
 1.692990e-01  3.304406e-03 
 1.696967e-01  4.407774e-03 
 1.700944e-01  5.479065e-03 
 1.704921e-01  6.522129e-03 
 1.708898e-01  7.530099e-03 
 1.712875e-01  8.512441e-03 
 1.716852e-01  9.467272e-03 
 1.720829e-01  1.038348e-02 
 1.724806e-01  1.127089e-02 
 1.728783e-01  1.213363e-02 
 1.732760e-01  1.297435e-02 
 1.736737e-01  1.379682e-02 
 1.740714e-01  1.460102e-02 
 1.744691e-01  1.539140e-02 
 1.748668e-01  1.616903e-02 
 1.752645e-01  1.694145e-02 
 1.756622e-01  1.771498e-02 
 1.760599e-01  1.849101e-02 
 1.764576e-01  1.927480e-02 
 1.768552e-01  2.005798e-02 
 1.772529e-01  2.084609e-02 
 1.776506e-01  2.164470e-02 
 1.780483e-01  2.245776e-02 
 1.784460e-01  2.328965e-02 
 1.788437e-01  2.415040e-02 
 1.792414e-01  2.503564e-02 
 1.796391e-01  2.594723e-02 
 1.800368e-01  2.688173e-02 
 1.804345e-01  2.783410e-02 
 1.808322e-01  2.880703e-02 
 1.812299e-01  2.979670e-02 
 1.816276e-01  3.080695e-02 
 1.820253e-01  3.183677e-02 
 1.824230e-01  3.287849e-02 
 1.828207e-01  3.393809e-02 
 1.832184e-01  3.502063e-02 
 1.836161e-01  3.612137e-02 
 1.840138e-01  3.724780e-02 
 1.844115e-01  3.839017e-02 
 1.848092e-01  3.954350e-02 
 1.852069e-01  4.070535e-02 
 1.856045e-01  4.186237e-02 
 1.860022e-01  4.302536e-02 
 1.863999e-01  4.417734e-02 
 1.867976e-01  4.531521e-02 
 1.871953e-01  4.643163e-02 
 1.875930e-01  4.752413e-02 
 1.879907e-01  4.859471e-02 
 1.883884e-01  4.964692e-02 
 1.887861e-01  5.068190e-02 
 1.891838e-01  5.168594e-02 
 1.895815e-01  5.265509e-02 
 1.899792e-01  5.358648e-02 
 1.903769e-01  5.446576e-02 
 1.907746e-01  5.528641e-02 
 1.911723e-01  5.605979e-02 
 1.915700e-01  5.676987e-02 
 1.919677e-01  5.742363e-02 
 1.923654e-01  5.802080e-02 
 1.927631e-01  5.855782e-02 
 1.931608e-01  5.903079e-02 
 1.935585e-01  5.945125e-02 
 1.939562e-01  5.982314e-02 
 1.943539e-01  6.014219e-02 
 1.947515e-01  6.040292e-02 
 1.951492e-01  6.061309e-02 
 1.955469e-01  6.076441e-02 
 1.959446e-01  6.085955e-02 
 1.963423e-01  6.090556e-02 
 1.967400e-01  6.089285e-02 
 1.971377e-01  6.082780e-02 
 1.975354e-01  6.070807e-02 
 1.979331e-01  6.053953e-02 
 1.983308e-01  6.033380e-02 
 1.987285e-01  6.009709e-02 
 1.991262e-01  5.981113e-02 
 1.995239e-01  5.948758e-02 
 1.999216e-01  5.912492e-02 
 2.003193e-01  5.872593e-02 
 2.007170e-01  5.829243e-02 
 2.011147e-01  5.783548e-02 
 2.015124e-01  5.735138e-02 
 2.019101e-01  5.684528e-02 
 2.023078e-01  5.632125e-02 
 2.027055e-01  5.578581e-02 
 2.031032e-01  5.523983e-02 
 2.035009e-01  5.468426e-02 
 2.038985e-01  5.412965e-02 
 2.042962e-01  5.357656e-02 
 2.046939e-01  5.302849e-02 
 2.050916e-01  5.248562e-02 
 2.054893e-01  5.195518e-02 
 2.058870e-01  5.143209e-02 
 2.062847e-01  5.091836e-02 
 2.066824e-01  5.041672e-02 
 2.070801e-01  4.992692e-02 
 2.074778e-01  4.945902e-02 
 2.078755e-01  4.901434e-02 
 2.082732e-01  4.858555e-02 
 2.086709e-01  4.817478e-02 
 2.090686e-01  4.777895e-02 
 2.094663e-01  4.739293e-02 
 2.098640e-01  4.701587e-02 
 2.102617e-01  4.663947e-02 
 2.106594e-01  4.627953e-02 
 2.110571e-01  4.592616e-02 
 2.114548e-01  4.557172e-02 
 2.118525e-01  4.522192e-02 
 2.122502e-01  4.488185e-02 
 2.126479e-01  4.454550e-02 
 2.130455e-01  4.421535e-02 
 2.134432e-01  4.388989e-02 
 2.138409e-01  4.356348e-02 
 2.142386e-01  4.322467e-02 
 2.146363e-01  4.288047e-02 
 2.150340e-01  4.253234e-02 
 2.154317e-01  4.216153e-02 
 2.158294e-01  4.176020e-02 
 2.162271e-01  4.133511e-02 
 2.166248e-01  4.087685e-02 
 2.170225e-01  4.040046e-02 
 2.174202e-01  3.990298e-02 
 2.178179e-01  3.938382e-02 
 2.182156e-01  3.883212e-02 
 2.186133e-01  3.824222e-02 
 2.190110e-01  3.760616e-02 
 2.194087e-01  3.693166e-02 
 2.198064e-01  3.621155e-02 
 2.202041e-01  3.544517e-02 
 2.206018e-01  3.463358e-02 
 2.209995e-01  3.378452e-02 
 2.213972e-01  3.290042e-02 
 2.217949e-01  3.198592e-02 
 2.221925e-01  3.104533e-02 
 2.225902e-01  3.008802e-02 
 2.229879e-01  2.911496e-02 
 2.233856e-01  2.811950e-02 
 2.237833e-01  2.710371e-02 
 2.241810e-01  2.606894e-02 
 2.245787e-01  2.501552e-02 
 2.249764e-01  2.394338e-02 
 2.253741e-01  2.285589e-02 
 2.257718e-01  2.175764e-02 
 2.261695e-01  2.064979e-02 
 2.265672e-01  1.954616e-02 
 2.269649e-01  1.845705e-02 
 2.273626e-01  1.738342e-02 
 2.277603e-01  1.633337e-02 
 2.281580e-01  1.530124e-02 
 2.285557e-01  1.428384e-02 
 2.289534e-01  1.328230e-02 
 2.293511e-01  1.230573e-02 
 2.297488e-01  1.134601e-02 
 2.301465e-01  1.042053e-02 
 2.305442e-01  9.525061e-03 
 2.309419e-01  8.659891e-03 
 2.313395e-01  7.829499e-03 
