         time tilt_up_se... 
------------- ------------- 
 3.181565e-04  1.925226e-03 
 7.158521e-04  1.610155e-03 
 1.113548e-03  1.299246e-03 
 1.511243e-03  9.934830e-04 
 1.908939e-03  6.936194e-04 
 2.306635e-03  3.994780e-04 
 2.704330e-03  1.103436e-04 
 3.102026e-03 -1.692344e-04 
 3.499722e-03 -4.361946e-04 
 3.897417e-03 -6.925422e-04 
 4.295113e-03 -9.393946e-04 
 4.692808e-03 -1.176876e-03 
 5.090504e-03 -1.404956e-03 
 5.488200e-03 -1.622342e-03 
 5.885895e-03 -1.825665e-03 
 6.283591e-03 -2.011706e-03 
 6.681287e-03 -2.177689e-03 
 7.078982e-03 -2.324015e-03 
 7.476678e-03 -2.451186e-03 
 7.874373e-03 -2.560117e-03 
 8.272069e-03 -2.650956e-03 
 8.669765e-03 -2.723530e-03 
 9.067460e-03 -2.773658e-03 
 9.465156e-03 -2.799245e-03 
 9.862852e-03 -2.800139e-03 
 1.026055e-02 -2.777037e-03 
 1.065824e-02 -2.732283e-03 
 1.105594e-02 -2.667490e-03 
 1.145363e-02 -2.584431e-03 
 1.185133e-02 -2.484276e-03 
 1.224903e-02 -2.366450e-03 
 1.264672e-02 -2.228958e-03 
 1.304442e-02 -2.071569e-03 
 1.344211e-02 -1.894296e-03 
 1.383981e-02 -1.697169e-03 
 1.423750e-02 -1.483824e-03 
 1.463520e-02 -1.258835e-03 
 1.503289e-02 -1.022948e-03 
 1.543059e-02 -7.745589e-04 
 1.582829e-02 -5.135433e-04 
 1.622598e-02 -2.402765e-04 
 1.662368e-02  4.241342e-05 
 1.702137e-02  3.338579e-04 
 1.741907e-02  6.338742e-04 
 1.781676e-02  9.413785e-04 
 1.821446e-02  1.254302e-03 
 1.861216e-02  1.571948e-03 
 1.900985e-02  1.892638e-03 
 1.940755e-02  2.216068e-03 
 1.980524e-02  2.542182e-03 
 2.020294e-02  2.870105e-03 
 2.060063e-02  3.198861e-03 
 2.099833e-02  3.526098e-03 
 2.139602e-02  3.848349e-03 
 2.179372e-02  4.166405e-03 
 2.219142e-02  4.482669e-03 
 2.258911e-02  4.796764e-03 
 2.298681e-02  5.106317e-03 
 2.338450e-02  5.406009e-03 
 2.378220e-02  5.692082e-03 
 2.417989e-02  5.962869e-03 
 2.457759e-02  6.218479e-03 
 2.497529e-02  6.460024e-03 
 2.537298e-02  6.689601e-03 
 2.577068e-02  6.909490e-03 
 2.616837e-02  7.118090e-03 
 2.656607e-02  7.313350e-03 
 2.696376e-02  7.492286e-03 
 2.736146e-02  7.653543e-03 
 2.775915e-02  7.798654e-03 
 2.815685e-02  7.927053e-03 
 2.855455e-02  8.038759e-03 
 2.895224e-02  8.135776e-03 
 2.934994e-02  8.220122e-03 
 2.974763e-02  8.292438e-03 
