         time bulge_top_... 
------------- ------------- 
 1.590783e-04 -1.315203e-02 
 5.567739e-04 -1.280908e-02 
 9.544695e-04 -1.131951e-02 
 1.352165e-03 -9.045815e-03 
 1.749861e-03 -6.166254e-03 
 2.147556e-03 -2.935215e-03 
 2.545252e-03  4.062699e-04 
 2.942948e-03  3.574357e-03 
 3.340643e-03  6.377460e-03 
 3.738339e-03  8.695866e-03 
 4.136035e-03  1.035973e-02 
 4.533730e-03  1.129422e-02 
 4.931426e-03  1.140865e-02 
 5.329121e-03  1.068741e-02 
 5.726817e-03  9.278670e-03 
 6.124513e-03  7.326808e-03 
 6.522208e-03  5.031926e-03 
 6.919904e-03  2.652179e-03 
 7.317600e-03  4.191920e-04 
 7.715295e-03 -1.370754e-03 
 8.112991e-03 -2.552413e-03 
 8.510686e-03 -3.070909e-03 
 8.908382e-03 -2.862262e-03 
 9.306078e-03 -1.975260e-03 
 9.703773e-03 -4.159381e-04 
 1.010147e-02  1.751424e-03 
 1.049916e-02  4.346203e-03 
 1.089686e-02  7.116838e-03 
 1.129456e-02  9.737348e-03 
 1.169225e-02  1.194467e-02 
 1.208995e-02  1.351975e-02 
 1.248764e-02  1.424324e-02 
 1.288534e-02  1.386083e-02 
 1.328303e-02  1.239050e-02 
 1.368073e-02  9.971320e-03 
 1.407843e-02  6.749150e-03 
 1.447612e-02  2.970843e-03 
 1.487382e-02 -1.101348e-03 
 1.527151e-02 -5.105213e-03 
 1.566921e-02 -8.763102e-03 
 1.606690e-02 -1.172942e-02 
 1.646460e-02 -1.380468e-02 
 1.686229e-02 -1.480431e-02 
 1.725999e-02 -1.470334e-02 
 1.765769e-02 -1.352932e-02 
 1.805538e-02 -1.128901e-02 
 1.845308e-02 -8.124699e-03 
 1.885077e-02 -4.337434e-03 
 1.924847e-02 -9.149555e-05 
 1.964616e-02  4.397958e-03 
 2.004386e-02  8.875882e-03 
 2.044156e-02  1.308053e-02 
 2.083925e-02  1.667286e-02 
 2.123695e-02  1.941647e-02 
 2.163464e-02  2.114601e-02 
 2.203234e-02  2.183259e-02 
 2.243003e-02  2.143438e-02 
 2.282773e-02  2.005466e-02 
 2.322542e-02  1.786514e-02 
 2.362312e-02  1.496247e-02 
 2.402082e-02  1.159478e-02 
 2.441851e-02  7.988731e-03 
 2.481621e-02  4.408004e-03 
 2.521390e-02  1.143230e-03 
 2.561160e-02 -1.431886e-03 
 2.600929e-02 -3.062416e-03 
 2.640699e-02 -3.608033e-03 
 2.680469e-02 -3.045859e-03 
 2.720238e-02 -1.477076e-03 
 2.760008e-02  9.466508e-04 
 2.799777e-02  4.063165e-03 
 2.839547e-02  7.554582e-03 
 2.879316e-02  1.115457e-02 
 2.919086e-02  1.447133e-02 
 2.958855e-02  1.724143e-02 
 2.998625e-02  1.916654e-02 
 3.038395e-02  2.001018e-02 
 3.078164e-02  1.965581e-02 
 3.117934e-02  1.812635e-02 
 3.157703e-02  1.563398e-02 
 3.197473e-02  1.241810e-02 
 3.237242e-02  8.739628e-03 
 3.277012e-02  4.867144e-03 
 3.316782e-02  1.069491e-03 
 3.356551e-02 -2.318744e-03 
 3.396321e-02 -4.944305e-03 
 3.436090e-02 -6.446504e-03 
 3.475860e-02 -6.701214e-03 
 3.515629e-02 -5.693635e-03 
 3.555399e-02 -3.409141e-03 
 3.595168e-02 -1.576965e-05 
 3.634938e-02  4.128124e-03 
 3.674708e-02  8.780850e-03 
 3.714477e-02  1.364568e-02 
 3.754247e-02  1.842713e-02 
 3.794016e-02  2.287154e-02 
 3.833786e-02  2.673941e-02 
 3.873555e-02  2.974850e-02 
 3.913325e-02  3.163661e-02 
 3.953095e-02  3.224650e-02 
 3.992864e-02  3.145807e-02 
 4.032634e-02  2.937594e-02 
 4.072403e-02  2.615502e-02 
 4.112173e-02  2.191886e-02 
 4.151942e-02  1.705722e-02 
 4.191712e-02  1.189310e-02 
 4.231481e-02  6.773755e-03 
 4.271251e-02  2.081647e-03 
 4.311021e-02 -1.809325e-03 
 4.350790e-02 -4.576845e-03 
 4.390560e-02 -6.092306e-03 
 4.430329e-02 -6.219618e-03 
 4.470099e-02 -5.101407e-03 
 4.509868e-02 -2.883412e-03 
 4.549638e-02  1.634030e-04 
