         time Top_Quarte... 
------------- ------------- 
 3.180675e-05 -1.013083e-03 
 3.498742e-04 -1.014518e-03 
 6.679417e-04 -1.015928e-03 
 9.860091e-04 -1.017313e-03 
 1.304077e-03 -1.018674e-03 
 1.622144e-03 -1.020009e-03 
 1.940211e-03 -1.021339e-03 
 2.258279e-03 -1.022729e-03 
 2.576346e-03 -1.024214e-03 
 2.894414e-03 -1.025660e-03 
 3.212481e-03 -1.026989e-03 
 3.530549e-03 -1.028260e-03 
 3.848616e-03 -1.029508e-03 
 4.166684e-03 -1.030785e-03 
 4.484751e-03 -1.032073e-03 
 4.802819e-03 -1.033349e-03 
 5.120886e-03 -1.034586e-03 
 5.438953e-03 -1.035758e-03 
 5.757021e-03 -1.036840e-03 
 6.075088e-03 -1.037824e-03 
 6.393156e-03 -1.038718e-03 
 6.711223e-03 -1.039511e-03 
 7.029291e-03 -1.040204e-03 
 7.347358e-03 -1.040807e-03 
 7.665426e-03 -1.041375e-03 
 7.983493e-03 -1.041964e-03 
 8.301561e-03 -1.042496e-03 
 8.619628e-03 -1.042862e-03 
 8.937695e-03 -1.043039e-03 
 9.255763e-03 -1.043023e-03 
 9.573830e-03 -1.042805e-03 
 9.891898e-03 -1.042409e-03 
 1.020997e-02 -1.041829e-03 
 1.052803e-02 -1.041069e-03 
 1.084610e-02 -1.040140e-03 
 1.116417e-02 -1.039055e-03 
 1.148224e-02 -1.037830e-03 
 1.180030e-02 -1.036441e-03 
 1.211837e-02 -1.034905e-03 
 1.243644e-02 -1.033213e-03 
 1.275450e-02 -1.031320e-03 
 1.307257e-02 -1.029218e-03 
 1.339064e-02 -1.026949e-03 
 1.370871e-02 -1.024583e-03 
 1.402677e-02 -1.022109e-03 
 1.434484e-02 -1.019479e-03 
 1.466291e-02 -1.016650e-03 
 1.498098e-02 -1.013611e-03 
 1.529904e-02 -1.010374e-03 
 1.561711e-02 -1.006975e-03 
 1.593518e-02 -1.003401e-03 
 1.625325e-02 -9.996572e-04 
 1.657131e-02 -9.957529e-04 
 1.688938e-02 -9.916593e-04 
 1.720745e-02 -9.873411e-04 
 1.752552e-02 -9.828184e-04 
 1.784358e-02 -9.781268e-04 
 1.816165e-02 -9.732705e-04 
 1.847972e-02 -9.682157e-04 
 1.879779e-02 -9.629769e-04 
 1.911585e-02 -9.576106e-04 
 1.943392e-02 -9.521527e-04 
 1.975199e-02 -9.466059e-04 
 2.007006e-02 -9.409793e-04 
 2.038812e-02 -9.352542e-04 
 2.070619e-02 -9.293798e-04 
 2.102426e-02 -9.233516e-04 
 2.134233e-02 -9.171561e-04 
 2.166039e-02 -9.107961e-04 
 2.197846e-02 -9.042817e-04 
 2.229653e-02 -8.975738e-04 
 2.261460e-02 -8.906325e-04 
 2.293266e-02 -8.835042e-04 
 2.325073e-02 -8.762470e-04 
 2.356880e-02 -8.689037e-04 
 2.388687e-02 -8.614607e-04 
 2.420493e-02 -8.538588e-04 
 2.452300e-02 -8.460969e-04 
 2.484107e-02 -8.381947e-04 
 2.515914e-02 -8.301679e-04 
 2.547720e-02 -8.220286e-04 
 2.579527e-02 -8.137690e-04 
 2.611334e-02 -8.053260e-04 
 2.643141e-02 -7.966642e-04 
 2.674947e-02 -7.877662e-04 
 2.706754e-02 -7.785763e-04 
 2.738561e-02 -7.690954e-04 
 2.770368e-02 -7.593714e-04 
 2.802174e-02 -7.494409e-04 
 2.833981e-02 -7.393149e-04 
 2.865788e-02 -7.289760e-04 
 2.897595e-02 -7.184186e-04 
 2.929401e-02 -7.076454e-04 
 2.961208e-02 -6.966278e-04 
 2.993015e-02 -6.853252e-04 
 3.024821e-02 -6.737131e-04 
 3.056628e-02 -6.617531e-04 
 3.088435e-02 -6.494279e-04 
 3.120242e-02 -6.367659e-04 
 3.152048e-02 -6.237924e-04 
 3.183855e-02 -6.105437e-04 
 3.215662e-02 -5.969980e-04 
 3.247469e-02 -5.830500e-04 
 3.279275e-02 -5.686933e-04 
 3.311082e-02 -5.539973e-04 
 3.342889e-02 -5.389751e-04 
