         time tiltx_up_s... 
------------- ------------- 
 2.386174e-04  3.318920e-03 
 6.363130e-04  3.136858e-03 
 1.034009e-03  2.871408e-03 
 1.431704e-03  2.651702e-03 
 1.829400e-03  2.464392e-03 
 2.227096e-03  2.309192e-03 
 2.624791e-03  2.171915e-03 
 3.022487e-03  2.050955e-03 
 3.420182e-03  1.937323e-03 
 3.817878e-03  1.798341e-03 
 4.215574e-03  1.620769e-03 
 4.613269e-03  1.372198e-03 
 5.010965e-03  1.039896e-03 
 5.408661e-03  6.063773e-04 
 5.806356e-03  8.085725e-05 
 6.204052e-03 -5.350086e-04 
 6.601747e-03 -1.218137e-03 
 6.999443e-03 -1.955909e-03 
 7.397139e-03 -2.742720e-03 
 7.794834e-03 -3.554184e-03 
 8.192530e-03 -4.366873e-03 
 8.590226e-03 -5.142032e-03 
 8.987921e-03 -5.851402e-03 
 9.385617e-03 -6.466208e-03 
 9.783312e-03 -6.960660e-03 
 1.018101e-02 -7.316980e-03 
 1.057870e-02 -7.539814e-03 
 1.097640e-02 -7.625672e-03 
 1.137409e-02 -7.591076e-03 
 1.177179e-02 -7.434159e-03 
 1.216949e-02 -7.154016e-03 
 1.256718e-02 -6.745222e-03 
 1.296488e-02 -6.211356e-03 
 1.336257e-02 -5.559606e-03 
 1.376027e-02 -4.801269e-03 
 1.415796e-02 -3.964630e-03 
 1.455566e-02 -3.073616e-03 
 1.495336e-02 -2.147102e-03 
 1.535105e-02 -1.204435e-03 
 1.574875e-02 -2.467479e-04 
 1.614644e-02  7.094687e-04 
 1.654414e-02  1.666492e-03 
 1.694183e-02  2.610007e-03 
 1.733953e-02  3.529228e-03 
 1.773723e-02  4.419925e-03 
 1.813492e-02  5.292904e-03 
 1.853262e-02  6.159913e-03 
 1.893031e-02  7.023433e-03 
 1.932801e-02  7.897966e-03 
 1.972570e-02  8.801403e-03 
 2.012340e-02  9.730694e-03 
 2.052109e-02  1.068250e-02 
 2.091879e-02  1.163486e-02 
 2.131649e-02  1.256756e-02 
 2.171418e-02  1.348370e-02 
 2.211188e-02  1.437169e-02 
 2.250957e-02  1.521637e-02 
 2.290727e-02  1.601061e-02 
 2.330496e-02  1.673606e-02 
 2.370266e-02  1.736823e-02 
 2.410036e-02  1.788505e-02 
 2.449805e-02  1.828259e-02 
 2.489575e-02  1.855981e-02 
 2.529344e-02  1.872161e-02 
 2.569114e-02  1.879844e-02 
 2.608883e-02  1.879755e-02 
 2.648653e-02  1.873640e-02 
 2.688422e-02  1.863209e-02 
 2.728192e-02  1.848053e-02 
 2.767962e-02  1.829325e-02 
 2.807731e-02  1.807861e-02 
 2.847501e-02  1.784937e-02 
 2.887270e-02  1.762258e-02 
 2.927040e-02  1.740607e-02 
 2.966809e-02  1.721433e-02 
 3.006579e-02  1.704584e-02 
 3.046349e-02  1.689235e-02 
 3.086118e-02  1.674117e-02 
 3.125888e-02  1.657248e-02 
 3.165657e-02  1.637623e-02 
 3.205427e-02  1.612608e-02 
 3.245196e-02  1.581605e-02 
 3.284966e-02  1.543292e-02 
 3.324735e-02  1.496757e-02 
 3.364505e-02  1.441012e-02 
 3.404275e-02  1.375369e-02 
 3.444044e-02  1.300119e-02 
 3.483814e-02  1.217018e-02 
 3.523583e-02  1.126729e-02 
 3.563353e-02  1.030991e-02 
 3.603122e-02  9.321525e-03 
 3.642892e-02  8.312676e-03 
 3.682662e-02  7.308392e-03 
 3.722431e-02  6.327560e-03 
 3.762201e-02  5.389029e-03 
 3.801970e-02  4.508794e-03 
 3.841740e-02  3.698889e-03 
 3.881509e-02  2.957226e-03 
 3.921279e-02  2.282322e-03 
 3.961048e-02  1.666668e-03 
 4.000818e-02  1.103552e-03 
 4.040588e-02  5.963418e-04 
 4.080357e-02  1.419997e-04 
 4.120127e-02 -2.680595e-04 
 4.159896e-02 -6.319381e-04 
 4.199666e-02 -9.494695e-04 
 4.239435e-02 -1.238970e-03 
 4.279205e-02 -1.515719e-03 
 4.318975e-02 -1.796910e-03 
 4.358744e-02 -2.085418e-03 
 4.398514e-02 -2.361402e-03 
 4.438283e-02 -2.609385e-03 
 4.478053e-02 -2.827256e-03 
 4.517822e-02 -3.002211e-03 
 4.557592e-02 -3.128788e-03 
 4.597361e-02 -3.203357e-03 
 4.637131e-02 -3.231214e-03 
 4.676901e-02 -3.209323e-03 
 4.716670e-02 -3.137242e-03 
 4.756440e-02 -3.034444e-03 
 4.796209e-02 -2.907675e-03 
 4.835979e-02 -2.774963e-03 
 4.875748e-02 -2.655363e-03 
 4.915518e-02 -2.559108e-03 
 4.955288e-02 -2.507625e-03 
 4.995057e-02 -2.512875e-03 
 5.034827e-02 -2.588810e-03 
 5.074596e-02 -2.742356e-03 
 5.114366e-02 -2.985890e-03 
 5.154135e-02 -3.337826e-03 
 5.193905e-02 -3.788605e-03 
 5.233674e-02 -4.338643e-03 
 5.273444e-02 -4.972789e-03 
 5.313214e-02 -5.669600e-03 
 5.352983e-02 -6.406508e-03 
 5.392753e-02 -7.146519e-03 
 5.432522e-02 -7.869475e-03 
 5.472292e-02 -8.558203e-03 
 5.512061e-02 -9.209861e-03 
 5.551831e-02 -9.818987e-03 
 5.591601e-02 -1.036691e-02 
 5.631370e-02 -1.085061e-02 
 5.671140e-02 -1.125026e-02 
 5.710909e-02 -1.155437e-02 
 5.750679e-02 -1.175379e-02 
 5.790448e-02 -1.185016e-02 
 5.830218e-02 -1.184773e-02 
 5.869987e-02 -1.176422e-02 
 5.909757e-02 -1.160275e-02 
 5.949527e-02 -1.137650e-02 
 5.989296e-02 -1.109428e-02 
 6.029066e-02 -1.077220e-02 
 6.068835e-02 -1.041790e-02 
 6.108605e-02 -1.004693e-02 
 6.148374e-02 -9.677732e-03 
 6.188144e-02 -9.326949e-03 
 6.227914e-02 -9.001689e-03 
 6.267683e-02 -8.701162e-03 
 6.307453e-02 -8.428326e-03 
 6.347222e-02 -8.171180e-03 
 6.386992e-02 -7.917841e-03 
 6.426761e-02 -7.653321e-03 
 6.466531e-02 -7.370550e-03 
 6.506300e-02 -7.056446e-03 
 6.546070e-02 -6.695753e-03 
 6.585840e-02 -6.260142e-03 
 6.625609e-02 -5.750671e-03 
 6.665379e-02 -5.177304e-03 
 6.705148e-02 -4.563096e-03 
 6.744918e-02 -3.916058e-03 
 6.784687e-02 -3.248633e-03 
 6.824457e-02 -2.571324e-03 
 6.864227e-02 -1.885838e-03 
 6.903996e-02 -1.197953e-03 
