         time bulge_top_... 
------------- ------------- 
 2.386174e-04 -1.430822e-03 
 6.363130e-04 -1.659695e-03 
 1.034009e-03 -1.165283e-03 
 1.431704e-03  2.072920e-04 
 1.829400e-03  2.239606e-03 
 2.227096e-03  4.829269e-03 
 2.624791e-03  7.681653e-03 
 3.022487e-03  1.048191e-02 
 3.420182e-03  1.303978e-02 
 3.817878e-03  1.525423e-02 
 4.215574e-03  1.675738e-02 
 4.613269e-03  1.726988e-02 
 5.010965e-03  1.679107e-02 
 5.408661e-03  1.542067e-02 
 5.806356e-03  1.320370e-02 
 6.204052e-03  1.071356e-02 
 6.601747e-03  7.994696e-03 
 6.999443e-03  5.416301e-03 
 7.397139e-03  3.194095e-03 
 7.794834e-03  1.635025e-03 
 8.192530e-03  9.499030e-04 
 8.590226e-03  1.291176e-03 
 8.987921e-03  2.736955e-03 
 9.385617e-03  5.096126e-03 
 9.783312e-03  8.409630e-03 
 1.018101e-02  1.243510e-02 
 1.057870e-02  1.688230e-02 
 1.097640e-02  2.150949e-02 
 1.137409e-02  2.602643e-02 
 1.177179e-02  3.000544e-02 
 1.216949e-02  3.296412e-02 
 1.256718e-02  3.461047e-02 
 1.296488e-02  3.474112e-02 
 1.336257e-02  3.338617e-02 
 1.376027e-02  3.055016e-02 
 1.415796e-02  2.660466e-02 
 1.455566e-02  2.193030e-02 
 1.495336e-02  1.708392e-02 
 1.535105e-02  1.239912e-02 
 1.574875e-02  8.070048e-03 
 1.614644e-02  4.250985e-03 
 1.654414e-02  9.826760e-04 
 1.694183e-02 -1.653198e-03 
 1.733953e-02 -3.520221e-03 
 1.773723e-02 -4.711658e-03 
 1.813492e-02 -5.309288e-03 
 1.853262e-02 -5.445235e-03 
 1.893031e-02 -4.997653e-03 
 1.932801e-02 -4.110061e-03 
 1.972570e-02 -2.859841e-03 
 2.012340e-02 -1.268576e-03 
 2.052109e-02  5.573315e-04 
 2.091879e-02  2.596893e-03 
 2.131649e-02  4.931991e-03 
 2.171418e-02  7.440346e-03 
 2.211188e-02  1.010643e-02 
 2.250957e-02  1.291626e-02 
 2.290727e-02  1.584963e-02 
 2.330496e-02  1.880657e-02 
 2.370266e-02  2.156745e-02 
 2.410036e-02  2.395608e-02 
 2.449805e-02  2.573705e-02 
 2.489575e-02  2.677930e-02 
 2.529344e-02  2.699870e-02 
 2.569114e-02  2.636016e-02 
 2.608883e-02  2.487476e-02 
 2.648653e-02  2.259786e-02 
 2.688422e-02  1.965462e-02 
 2.728192e-02  1.642056e-02 
 2.767962e-02  1.322830e-02 
 2.807731e-02  1.032335e-02 
 2.847501e-02  7.872109e-03 
 2.887270e-02  6.020242e-03 
 2.927040e-02  4.812190e-03 
 2.966809e-02  4.373707e-03 
 3.006579e-02  4.698195e-03 
 3.046349e-02  5.648828e-03 
 3.086118e-02  7.005587e-03 
 3.125888e-02  8.496437e-03 
 3.165657e-02  9.913620e-03 
 3.205427e-02  1.095449e-02 
 3.245196e-02  1.139394e-02 
 3.284966e-02  1.109401e-02 
 3.324735e-02  1.001427e-02 
 3.364505e-02  8.171657e-03 
 3.404275e-02  5.771768e-03 
 3.444044e-02  3.010378e-03 
 3.483814e-02  1.646832e-04 
 3.523583e-02 -2.392626e-03 
 3.563353e-02 -4.560761e-03 
 3.603122e-02 -6.253650e-03 
 3.642892e-02 -7.483732e-03 
 3.682662e-02 -8.268438e-03 
 3.722431e-02 -8.721907e-03 
 3.762201e-02 -8.822207e-03 
 3.801970e-02 -8.489168e-03 
 3.841740e-02 -7.571904e-03 
 3.881509e-02 -5.746617e-03 
 3.921279e-02 -3.012860e-03 
 3.961048e-02  4.705619e-04 
 4.000818e-02  4.313424e-03 
 4.040588e-02  8.099549e-03 
 4.080357e-02  1.148590e-02 
 4.120127e-02  1.442666e-02 
 4.159896e-02  1.675404e-02 
 4.199666e-02  1.833350e-02 
 4.239435e-02  1.937901e-02 
 4.279205e-02  1.991351e-02 
 4.318975e-02  1.996059e-02 
 4.358744e-02  1.952673e-02 
 4.398514e-02  1.854634e-02 
 4.438283e-02  1.700134e-02 
 4.478053e-02  1.504114e-02 
 4.517822e-02  1.277708e-02 
 4.557592e-02  1.005806e-02 
 4.597361e-02  7.056938e-03 
 4.637131e-02  3.798966e-03 
 4.676901e-02  4.319716e-04 
 4.716670e-02 -2.941365e-03 
 4.756440e-02 -6.074091e-03 
 4.796209e-02 -8.871736e-03 
 4.835979e-02 -1.121508e-02 
 4.875748e-02 -1.309362e-02 
 4.915518e-02 -1.430314e-02 
 4.955288e-02 -1.475120e-02 
 4.995057e-02 -1.432994e-02 
 5.034827e-02 -1.299616e-02 
 5.074596e-02 -1.079256e-02 
 5.114366e-02 -7.757722e-03 
 5.154135e-02 -3.955772e-03 
 5.193905e-02  2.924316e-04 
 5.233674e-02  4.612373e-03 
 5.273444e-02  8.576927e-03 
 5.313214e-02  1.177492e-02 
 5.352983e-02  1.403925e-02 
 5.392753e-02  1.530524e-02 
 5.432522e-02  1.552219e-02 
 5.472292e-02  1.475095e-02 
 5.512061e-02  1.317307e-02 
 5.551831e-02  1.094396e-02 
 5.591601e-02  8.227245e-03 
 5.631370e-02  5.437556e-03 
 5.671140e-02  2.722217e-03 
 5.710909e-02  2.642075e-04 
 5.750679e-02 -1.641408e-03 
 5.790448e-02 -2.926725e-03 
 5.830218e-02 -3.518253e-03 
 5.869987e-02 -3.379459e-03 
 5.909757e-02 -2.550482e-03 
 5.949527e-02 -1.101308e-03 
 5.989296e-02  7.671851e-04 
 6.029066e-02  2.938722e-03 
 6.068835e-02  5.166911e-03 
 6.108605e-02  7.244308e-03 
 6.148374e-02  8.809427e-03 
 6.188144e-02  9.579897e-03 
 6.227914e-02  9.345384e-03 
 6.267683e-02  8.345927e-03 
 6.307453e-02  6.658482e-03 
 6.347222e-02  4.441999e-03 
 6.386992e-02  1.726330e-03 
 6.426761e-02 -1.465670e-03 
 6.466531e-02 -5.079816e-03 
 6.506300e-02 -8.871015e-03 
 6.546070e-02 -1.268492e-02 
 6.585840e-02 -1.623086e-02 
 6.625609e-02 -1.908995e-02 
 6.665379e-02 -2.091839e-02 
 6.705148e-02 -2.132532e-02 
 6.744918e-02 -2.043128e-02 
 6.784687e-02 -1.841503e-02 
 6.824457e-02 -1.539983e-02 
 6.864227e-02 -1.161164e-02 
 6.903996e-02 -7.104004e-03 
