         time Record_Dis... 
------------- ------------- 
 1.193087e-04 -2.221738e-05 
 5.170043e-04 -2.132488e-05 
 9.146999e-04 -1.924823e-05 
 1.312396e-03 -1.586751e-05 
 1.710091e-03 -1.117784e-05 
 2.107787e-03 -5.261398e-06 
 2.505482e-03  1.792110e-06 
 2.903178e-03  9.925358e-06 
 3.300874e-03  1.911233e-05 
 3.698569e-03  2.935338e-05 
 4.096265e-03  4.065865e-05 
 4.493961e-03  5.303906e-05 
 4.891656e-03  6.651789e-05 
 5.289352e-03  8.106533e-05 
 5.687047e-03  9.657367e-05 
 6.084743e-03  1.130163e-04 
 6.482439e-03  1.303768e-04 
 6.880134e-03  1.486547e-04 
 7.277830e-03  1.678632e-04 
 7.675526e-03  1.880233e-04 
 8.073221e-03  2.091496e-04 
 8.470917e-03  2.312410e-04 
 8.868613e-03  2.542865e-04 
 9.266308e-03  2.782730e-04 
 9.664004e-03  3.031849e-04 
 1.006170e-02  3.289830e-04 
 1.045940e-02  3.554094e-04 
 1.085709e-02  3.823304e-04 
 1.125479e-02  4.097946e-04 
 1.165248e-02  4.378518e-04 
 1.205018e-02  4.664608e-04 
 1.244787e-02  4.955381e-04 
 1.284557e-02  5.250342e-04 
 1.324326e-02  5.549686e-04 
 1.364096e-02  5.853945e-04 
 1.403866e-02  6.163528e-04 
 1.443635e-02  6.478545e-04 
 1.483405e-02  6.798961e-04 
 1.523174e-02  7.123751e-04 
 1.562944e-02  7.449460e-04 
 1.602713e-02  7.774967e-04 
 1.642483e-02  8.099791e-04 
 1.682253e-02  8.424473e-04 
 1.722022e-02  8.750296e-04 
 1.761792e-02  9.078381e-04 
 1.801561e-02  9.408994e-04 
 1.841331e-02  9.741604e-04 
 1.881100e-02  1.007537e-03 
 1.920870e-02  1.040974e-03 
 1.960639e-02  1.074474e-03 
 2.000409e-02  1.108079e-03 
 2.040179e-02  1.141601e-03 
 2.079948e-02  1.174809e-03 
 2.119718e-02  1.207635e-03 
 2.159487e-02  1.240097e-03 
 2.199257e-02  1.272289e-03 
 2.239026e-02  1.304260e-03 
 2.278796e-02  1.335962e-03 
 2.318566e-02  1.367353e-03 
 2.358335e-02  1.398441e-03 
 2.398105e-02  1.429248e-03 
 2.437874e-02  1.459810e-03 
 2.477644e-02  1.490114e-03 
 2.517413e-02  1.520084e-03 
 2.557183e-02  1.549415e-03 
 2.596952e-02  1.577986e-03 
 2.636722e-02  1.605727e-03 
 2.676492e-02  1.632624e-03 
 2.716261e-02  1.658732e-03 
 2.756031e-02  1.684133e-03 
 2.795800e-02  1.708879e-03 
 2.835570e-02  1.732957e-03 
 2.875339e-02  1.756315e-03 
 2.915109e-02  1.778927e-03 
 2.954879e-02  1.800840e-03 
 2.994648e-02  1.822124e-03 
 3.034418e-02  1.842719e-03 
 3.074187e-02  1.862423e-03 
 3.113957e-02  1.881068e-03 
 3.153726e-02  1.898471e-03 
 3.193496e-02  1.914575e-03 
 3.233265e-02  1.929451e-03 
