         time joist_s1_s... 
------------- ------------- 
 2.783869e-04 -9.168034e-07 
 6.760826e-04 -9.163661e-07 
 1.073778e-03 -9.159060e-07 
 1.471474e-03 -9.154260e-07 
 1.869169e-03 -9.149291e-07 
 2.266865e-03 -9.144191e-07 
 2.664561e-03 -9.139002e-07 
 3.062256e-03 -9.133773e-07 
 3.459952e-03 -9.128562e-07 
 3.857648e-03 -9.123437e-07 
 4.255343e-03 -9.118464e-07 
 4.653039e-03 -9.113705e-07 
 5.050734e-03 -9.109218e-07 
 5.448430e-03 -9.105046e-07 
 5.846126e-03 -9.101224e-07 
 6.243821e-03 -9.097784e-07 
 6.641517e-03 -9.094759e-07 
 7.039213e-03 -9.092198e-07 
 7.436908e-03 -9.090159e-07 
 7.834604e-03 -9.088705e-07 
 8.232299e-03 -9.087898e-07 
 8.629995e-03 -9.087797e-07 
 9.027691e-03 -9.088441e-07 
 9.425386e-03 -9.089837e-07 
 9.823082e-03 -9.091973e-07 
 1.022078e-02 -9.094831e-07 
 1.061847e-02 -9.098398e-07 
 1.101617e-02 -9.102678e-07 
 1.141386e-02 -9.107679e-07 
 1.181156e-02 -9.113412e-07 
 1.220926e-02 -9.119888e-07 
 1.260695e-02 -9.127127e-07 
 1.300465e-02 -9.135145e-07 
 1.340234e-02 -9.143953e-07 
 1.380004e-02 -9.153556e-07 
 1.419773e-02 -9.163939e-07 
 1.459543e-02 -9.175070e-07 
 1.499313e-02 -9.186916e-07 
 1.539082e-02 -9.199439e-07 
 1.578852e-02 -9.212602e-07 
 1.618621e-02 -9.226360e-07 
 1.658391e-02 -9.240658e-07 
 1.698160e-02 -9.255438e-07 
 1.737930e-02 -9.270652e-07 
 1.777699e-02 -9.286254e-07 
 1.817469e-02 -9.302185e-07 
 1.857239e-02 -9.318364e-07 
 1.897008e-02 -9.334696e-07 
 1.936778e-02 -9.351092e-07 
 1.976547e-02 -9.367480e-07 
 2.016317e-02 -9.383807e-07 
 2.056086e-02 -9.400042e-07 
 2.095856e-02 -9.416160e-07 
 2.135626e-02 -9.432134e-07 
 2.175395e-02 -9.447936e-07 
 2.215165e-02 -9.463543e-07 
 2.254934e-02 -9.478933e-07 
 2.294704e-02 -9.494076e-07 
 2.334473e-02 -9.508933e-07 
 2.374243e-02 -9.523466e-07 
 2.414012e-02 -9.537642e-07 
 2.453782e-02 -9.551444e-07 
 2.493552e-02 -9.564860e-07 
 2.533321e-02 -9.577882e-07 
 2.573091e-02 -9.590504e-07 
 2.612860e-02 -9.602727e-07 
 2.652630e-02 -9.614559e-07 
