run,record,scale,channel,n,dur_s,start,peak,vmin,vmax,end_mean,residual
1,HU12,0.5,Bot_Quarter_Disp,7590,3.0648,5.912967e-05,0.00025538483000000004,-0.0001129442,0.0003145145,1.4827363742894734e-05,-4.430230625710527e-05
1,HU12,0.5,Channel_10_LeftJoistBelowSlab2,7590,3.0648,0.0002256118,0.00029556159,-6.994979e-05,0.000516573,0.00018158597139710525,-4.402582860289474e-05
1,HU12,0.5,Channel_11_LeftJoistBelowSlab2,7590,3.0648,0.0001275684,0.00023793120000000002,-7.32216e-05,0.0003654996,8.501490819763157e-05,-4.2553491802368426e-05
1,HU12,0.5,Channel_12_AccTable,7590,3.0648,0.0001019193,0.0073612176999999996,-0.007256726,0.007463137,0.0,-0.0001019193
1,HU12,0.5,Channel_13_AccSlab1,7590,3.0648,-4.582939e-10,0.008267552458293899,-0.008109687,0.008267552,-0.0008098775721842106,-0.0008098771138903106
1,HU12,0.5,Channel_14_AccSlab2,7590,3.0648,-4.169114e-08,0.022604988308860003,-0.02260503,0.022591,-0.004295331697078947,-0.004295290005938947
1,HU12,0.5,Channel_15_AccBot,7590,3.0648,-1.036928e-08,0.01084284036928,-0.01074863,0.01084283,-0.0017515910308421052,-0.0017515806615621052
1,HU12,0.5,Channel_16_AccMid,7590,3.0648,-8.020091e-08,0.02701635979909,-0.02701644,0.02652448,-0.0049680436970552634,-0.0049679634961452635
1,HU12,0.5,Channel_17_AccTop,7590,3.0648,-4.412111e-08,0.023995865878889997,-0.02399591,0.02384991,-0.00469632436086842,-0.00469628023975842
1,HU12,0.5,Channel_19_DispTopQRight,7590,3.0648,0.0005009483,0.00042860664,7.234166e-05,0.0008839491,0.0004529356292105263,-4.8012670789473663e-05
1,HU12,0.5,Channel_1_DispBot,7590,3.0648,7.655898e-05,0.00026086322,-0.0001189385,0.0003374222,3.194369319436842e-05,-4.461528680563158e-05
1,HU12,0.5,Channel_20_TopBeam,7590,3.0648,-3.756965e-05,0.00022733615,-0.0001290624,0.0001897665,-7.949414526315789e-05,-4.192449526315789e-05
1,HU12,0.5,Channel_2_DispMid,7590,3.0648,0.0004462772,0.00046876173,-2.248453e-05,0.0008375148,0.0003982406579763158,-4.803654202368418e-05
1,HU12,0.5,Channel_3_DispTopQLeft,7590,3.0648,0.00049446,0.00043072235999999994,6.373764e-05,0.000882459,0.0004487236987894737,-4.5736301210526245e-05
1,HU12,0.5,Channel_4_DispTopQRight,7590,3.0648,0.0004922432,0.00043475084000000003,5.749236e-05,0.0008749877,0.00044180083315789473,-5.044236684210529e-05
1,HU12,0.5,Channel_5_DispTable,7590,3.0648,1.234791e-08,0.00021853135209,-4.266442e-05,0.0002185437,-4.266441999999999e-05,-4.2676767909999995e-05
1,HU12,0.5,Channel_8_LeftJoistBelowSlab1,7590,3.0648,5.697144e-05,0.00025398956,-0.0001068542,0.000310961,1.335587934084211e-05,-4.361556065915789e-05
1,HU12,0.5,Channel_9_LeftJoistAboveSlab1,7590,3.0648,8.152265e-05,0.00026265725,-0.0001165479,0.0003441799,3.7540134924999995e-05,-4.3982515075000006e-05
1,HU12,0.5,Mid_Disp,7590,3.0648,0.0004462772,0.00046876173,-2.248453e-05,0.0008375148,0.0003982406579763158,-4.803654202368418e-05
1,HU12,0.5,Record_Disp,7590,3.0648,-3.756965e-05,0.00022733615,-0.0001290624,0.0001897665,-7.949414526315789e-05,-4.192449526315789e-05
1,HU12,0.5,Top_Quarter_A_Disp,7590,3.0648,0.0004938891,0.00043091046,6.297864e-05,0.0008820387,0.0004481464770789474,-4.5742622921052614e-05
