         time Mid_Disp()... 
------------- ------------- 
 4.038461e-05 -1.408841e-02 
 4.442307e-04 -1.408561e-02 
 8.480768e-04 -1.408175e-02 
 1.251923e-03 -1.407668e-02 
 1.655769e-03 -1.407044e-02 
 2.059615e-03 -1.406306e-02 
 2.463461e-03 -1.405470e-02 
 2.867307e-03 -1.404555e-02 
 3.271153e-03 -1.403574e-02 
 3.674999e-03 -1.402535e-02 
 4.078845e-03 -1.401449e-02 
 4.482692e-03 -1.400324e-02 
 4.886538e-03 -1.399175e-02 
 5.290384e-03 -1.397997e-02 
 5.694230e-03 -1.396741e-02 
 6.098076e-03 -1.395419e-02 
 6.501922e-03 -1.394151e-02 
 6.905768e-03 -1.392973e-02 
 7.309614e-03 -1.391871e-02 
 7.713460e-03 -1.390840e-02 
 8.117306e-03 -1.389884e-02 
 8.521152e-03 -1.388995e-02 
 8.924999e-03 -1.388171e-02 
 9.328845e-03 -1.387392e-02 
 9.732691e-03 -1.386624e-02 
 1.013654e-02 -1.385859e-02 
 1.054038e-02 -1.385108e-02 
 1.094423e-02 -1.384369e-02 
 1.134808e-02 -1.383640e-02 
 1.175192e-02 -1.382907e-02 
 1.215577e-02 -1.382170e-02 
 1.255961e-02 -1.381424e-02 
 1.296346e-02 -1.380697e-02 
 1.336731e-02 -1.380002e-02 
 1.377115e-02 -1.379338e-02 
 1.417500e-02 -1.378698e-02 
 1.457884e-02 -1.378052e-02 
 1.498269e-02 -1.377383e-02 
 1.538654e-02 -1.376701e-02 
 1.579038e-02 -1.376026e-02 
 1.619423e-02 -1.375342e-02 
 1.659807e-02 -1.374591e-02 
 1.700192e-02 -1.373774e-02 
 1.740577e-02 -1.372954e-02 
 1.780961e-02 -1.372167e-02 
 1.821346e-02 -1.371383e-02 
 1.861730e-02 -1.370552e-02 
 1.902115e-02 -1.369659e-02 
 1.942500e-02 -1.368699e-02 
 1.982884e-02 -1.367640e-02 
 2.023269e-02 -1.366453e-02 
 2.063654e-02 -1.365158e-02 
 2.104038e-02 -1.363784e-02 
 2.144423e-02 -1.362331e-02 
 2.184807e-02 -1.360781e-02 
 2.225192e-02 -1.359115e-02 
 2.265577e-02 -1.357329e-02 
 2.305961e-02 -1.355422e-02 
 2.346346e-02 -1.353411e-02 
 2.386730e-02 -1.351325e-02 
 2.427115e-02 -1.349160e-02 
 2.467500e-02 -1.346920e-02 
 2.507884e-02 -1.344592e-02 
 2.548269e-02 -1.342170e-02 
 2.588653e-02 -1.339653e-02 
 2.629038e-02 -1.337053e-02 
 2.669423e-02 -1.334351e-02 
 2.709807e-02 -1.331530e-02 
 2.750192e-02 -1.328550e-02 
 2.790576e-02 -1.325405e-02 
 2.830961e-02 -1.322132e-02 
 2.871346e-02 -1.318767e-02 
 2.911730e-02 -1.315263e-02 
 2.952115e-02 -1.311599e-02 
 2.992500e-02 -1.307780e-02 
 3.032884e-02 -1.303801e-02 
 3.073269e-02 -1.299691e-02 
 3.113653e-02 -1.295391e-02 
 3.154038e-02 -1.290876e-02 
 3.194423e-02 -1.286172e-02 
 3.234807e-02 -1.281312e-02 
