         time bulge_top_... 
------------- ------------- 
 4.038461e-05  5.739633e-03 
 4.442307e-04  5.807543e-03 
 8.480768e-04  6.384509e-03 
 1.251923e-03  6.694030e-03 
 1.655769e-03  6.731198e-03 
 2.059615e-03  6.447859e-03 
 2.463461e-03  5.843451e-03 
 2.867307e-03  4.964311e-03 
 3.271153e-03  3.922924e-03 
 3.674999e-03  3.033227e-03 
 4.078845e-03  2.527932e-03 
 4.482692e-03  2.266197e-03 
 4.886538e-03  2.130678e-03 
 5.290384e-03  1.845963e-03 
 5.694230e-03  1.197190e-03 
 6.098076e-03  1.380475e-04 
 6.501922e-03 -1.076200e-03 
 6.905768e-03 -2.214566e-03 
 7.309614e-03 -2.989615e-03 
 7.713460e-03 -3.177780e-03 
 8.117306e-03 -2.591764e-03 
 8.521152e-03 -1.263693e-03 
 8.924999e-03  5.625408e-04 
 9.328845e-03  2.559117e-03 
 9.732691e-03  4.711487e-03 
 1.013654e-02  6.866846e-03 
 1.054038e-02  8.848742e-03 
 1.094423e-02  1.055098e-02 
 1.134808e-02  1.177106e-02 
 1.175192e-02  1.239081e-02 
 1.215577e-02  1.242404e-02 
 1.255961e-02  1.196704e-02 
 1.296346e-02  1.111947e-02 
 1.336731e-02  1.018739e-02 
 1.377115e-02  9.449514e-03 
 1.417500e-02  8.975798e-03 
 1.457884e-02  8.802318e-03 
 1.498269e-02  8.631671e-03 
 1.538654e-02  7.933004e-03 
 1.579038e-02  6.520626e-03 
 1.619423e-02  4.484705e-03 
 1.659807e-02  2.238171e-03 
 1.700192e-02  2.456641e-04 
 1.740577e-02 -1.261209e-03 
 1.780961e-02 -2.249332e-03 
 1.821346e-02 -2.658538e-03 
 1.861730e-02 -2.442505e-03 
 1.902115e-02 -1.686296e-03 
 1.942500e-02 -4.082062e-04 
 1.982884e-02  1.206587e-03 
 2.023269e-02  3.077780e-03 
 2.063654e-02  5.210382e-03 
 2.104038e-02  7.695307e-03 
 2.144423e-02  1.024602e-02 
 2.184807e-02  1.252152e-02 
 2.225192e-02  1.430071e-02 
 2.265577e-02  1.555912e-02 
 2.305961e-02  1.655771e-02 
 2.346346e-02  1.744577e-02 
 2.386730e-02  1.818715e-02 
 2.427115e-02  1.890309e-02 
 2.467500e-02  1.949113e-02 
 2.507884e-02  2.016939e-02 
 2.548269e-02  2.037821e-02 
 2.588653e-02  2.051407e-02 
 2.629038e-02  2.034617e-02 
 2.669423e-02  1.982325e-02 
 2.709807e-02  1.931136e-02 
 2.750192e-02  1.899400e-02 
 2.790576e-02  1.882706e-02 
 2.830961e-02  1.885459e-02 
 2.871346e-02  1.892895e-02 
 2.911730e-02  1.912636e-02 
 2.952115e-02  1.924681e-02 
 2.992500e-02  1.920639e-02 
 3.032884e-02  1.928815e-02 
 3.073269e-02  1.927228e-02 
 3.113653e-02  1.940155e-02 
 3.154038e-02  1.952750e-02 
 3.194423e-02  1.968208e-02 
 3.234807e-02  1.965636e-02 
 3.275192e-02  1.943860e-02 
 3.315576e-02  1.857820e-02 
 3.355961e-02  1.712887e-02 
 3.396346e-02  1.554630e-02 
 3.436730e-02  1.398058e-02 
 3.477115e-02  1.265849e-02 
 3.517499e-02  1.214227e-02 
 3.557884e-02  1.216721e-02 
 3.598269e-02  1.246234e-02 
 3.638653e-02  1.279180e-02 
 3.679038e-02  1.314539e-02 
 3.719422e-02  1.306130e-02 
 3.759807e-02  1.261675e-02 
 3.800192e-02  1.253226e-02 
 3.840576e-02  1.262310e-02 
 3.880961e-02  1.324519e-02 
 3.921346e-02  1.399631e-02 
 3.961730e-02  1.453934e-02 
 4.002115e-02  1.486784e-02 
 4.042499e-02  1.508996e-02 
 4.082884e-02  1.547202e-02 
 4.123269e-02  1.589149e-02 
 4.163653e-02  1.632334e-02 
 4.204038e-02  1.662625e-02 
 4.244422e-02  1.676722e-02 
 4.284807e-02  1.659771e-02 
 4.325192e-02  1.589869e-02 
 4.365576e-02  1.428154e-02 
 4.405961e-02  1.197473e-02 
 4.446345e-02  9.168104e-03 
 4.486730e-02  6.659243e-03 
 4.527115e-02  4.817442e-03 
 4.567499e-02  3.735580e-03 
 4.607884e-02  3.137161e-03 
 4.648268e-02  2.666729e-03 
 4.688653e-02  2.126523e-03 
 4.729038e-02  1.228589e-03 
 4.769422e-02  5.136743e-05 
 4.809807e-02 -1.309999e-03 
 4.850192e-02 -2.658841e-03 
 4.890576e-02 -3.856435e-03 
 4.930961e-02 -4.618426e-03 
 4.971345e-02 -4.966143e-03 
 5.011730e-02 -5.031331e-03 
 5.052115e-02 -4.727214e-03 
 5.092499e-02 -3.975556e-03 
 5.132884e-02 -2.714890e-03 
 5.173268e-02 -9.853188e-04 
 5.213653e-02  1.088692e-03 
 5.254038e-02  3.033624e-03 
 5.294422e-02  4.689168e-03 
 5.334807e-02  5.809273e-03 
 5.375191e-02  6.158951e-03 
 5.415576e-02  5.732120e-03 
 5.455961e-02  4.949009e-03 
 5.496345e-02  4.077857e-03 
 5.536730e-02  3.308291e-03 
 5.577114e-02  2.841657e-03 
 5.617499e-02  2.407133e-03 
 5.657884e-02  1.949715e-03 
 5.698268e-02  1.257852e-03 
 5.738653e-02  2.793609e-04 
 5.779038e-02 -9.313586e-04 
 5.819422e-02 -2.387695e-03 
 5.859807e-02 -4.071536e-03 
 5.900191e-02 -5.895987e-03 
 5.940576e-02 -7.571688e-03 
 5.980961e-02 -9.044148e-03 
 6.021345e-02 -1.039780e-02 
 6.061730e-02 -1.107284e-02 
 6.102114e-02 -1.131789e-02 
 6.142499e-02 -1.134446e-02 
 6.182884e-02 -1.109958e-02 
 6.223268e-02 -1.058926e-02 
 6.263653e-02 -9.931036e-03 
 6.304037e-02 -9.150630e-03 
 6.344422e-02 -8.440250e-03 
 6.384807e-02 -8.189101e-03 
 6.425191e-02 -8.511291e-03 
 6.465576e-02 -9.414256e-03 
 6.505960e-02 -1.061457e-02 
 6.546345e-02 -1.161738e-02 
 6.586730e-02 -1.238856e-02 
 6.627114e-02 -1.245069e-02 
 6.667499e-02 -1.184653e-02 
 6.707884e-02 -1.077948e-02 
 6.748268e-02 -9.444273e-03 
 6.788653e-02 -8.302119e-03 
 6.829037e-02 -7.682001e-03 
 6.869422e-02 -7.602557e-03 
 6.909807e-02 -8.462906e-03 
 6.950191e-02 -9.712881e-03 
 6.990576e-02 -1.124139e-02 
 7.030960e-02 -1.271674e-02 
 7.071345e-02 -1.437607e-02 
 7.111730e-02 -1.576304e-02 
 7.152114e-02 -1.685595e-02 
 7.192499e-02 -1.757368e-02 
 7.232883e-02 -1.814589e-02 
 7.273268e-02 -1.679726e-02 
 7.313653e-02 -1.506149e-02 
 7.354037e-02 -1.180258e-02 
 7.394422e-02 -7.988966e-03 
 7.434806e-02 -4.896841e-03 
 7.475191e-02 -1.696527e-03 
 7.515576e-02  5.260225e-04 
 7.555960e-02  2.509984e-03 
 7.596345e-02  3.009407e-03 
 7.636730e-02  2.705195e-03 
 7.677114e-02  1.283207e-03 
 7.717499e-02 -1.289725e-03 
 7.757883e-02 -3.670431e-03 
 7.798268e-02 -6.497916e-03 
 7.838653e-02 -8.387269e-03 
 7.879037e-02 -1.003613e-02 
 7.919422e-02 -1.063222e-02 
 7.959806e-02 -1.001467e-02 
 8.000191e-02 -8.841767e-03 
 8.040576e-02 -7.012883e-03 
 8.080960e-02 -4.993333e-03 
 8.121345e-02 -3.147543e-03 
 8.161729e-02 -1.284137e-03 
 8.202114e-02 -2.726784e-05 
 8.242499e-02  9.190600e-04 
 8.282883e-02  1.317460e-03 
 8.323268e-02  1.261146e-03 
 8.363652e-02  1.329708e-03 
 8.404037e-02  1.442129e-03 
 8.444422e-02  1.672772e-03 
 8.484806e-02  2.158713e-03 
 8.525191e-02  2.562784e-03 
 8.565576e-02  3.433237e-03 
 8.605960e-02  4.225473e-03 
 8.646345e-02  5.314105e-03 
 8.686729e-02  6.087302e-03 
 8.727114e-02  6.605945e-03 
 8.767499e-02  6.968839e-03 
 8.807883e-02  7.182473e-03 
 8.848268e-02  7.319953e-03 
 8.888652e-02  7.441433e-03 
 8.929037e-02  7.808765e-03 
 8.969422e-02  8.345398e-03 
 9.009806e-02  9.299849e-03 
