         time Mid_Disp()... 
------------- ------------- 
 1.908405e-04 -4.636583e-03 
 5.089079e-04 -4.634358e-03 
 8.269754e-04 -4.632128e-03 
 1.145043e-03 -4.629895e-03 
 1.463110e-03 -4.627658e-03 
 1.781178e-03 -4.625418e-03 
 2.099245e-03 -4.623178e-03 
 2.417313e-03 -4.620937e-03 
 2.735380e-03 -4.618697e-03 
 3.053448e-03 -4.616458e-03 
 3.371515e-03 -4.614222e-03 
 3.689582e-03 -4.611993e-03 
 4.007650e-03 -4.609779e-03 
 4.325717e-03 -4.607564e-03 
 4.643785e-03 -4.605245e-03 
 4.961852e-03 -4.602714e-03 
 5.279920e-03 -4.600019e-03 
 5.597987e-03 -4.597280e-03 
 5.916055e-03 -4.594705e-03 
 6.234122e-03 -4.592541e-03 
 6.552190e-03 -4.590709e-03 
 6.870257e-03 -4.589109e-03 
 7.188324e-03 -4.587685e-03 
 7.506392e-03 -4.586440e-03 
 7.824459e-03 -4.585507e-03 
 8.142527e-03 -4.584869e-03 
 8.460594e-03 -4.584516e-03 
 8.778662e-03 -4.584381e-03 
 9.096729e-03 -4.584420e-03 
 9.414797e-03 -4.584674e-03 
 9.732864e-03 -4.585209e-03 
 1.005093e-02 -4.586064e-03 
 1.036900e-02 -4.587218e-03 
 1.068707e-02 -4.588662e-03 
 1.100513e-02 -4.590308e-03 
 1.132320e-02 -4.592174e-03 
 1.164127e-02 -4.594244e-03 
 1.195934e-02 -4.596551e-03 
 1.227740e-02 -4.599098e-03 
 1.259547e-02 -4.601830e-03 
 1.291354e-02 -4.604605e-03 
 1.323161e-02 -4.607286e-03 
 1.354967e-02 -4.609803e-03 
 1.386774e-02 -4.612178e-03 
 1.418581e-02 -4.614447e-03 
 1.450388e-02 -4.616649e-03 
 1.482194e-02 -4.618775e-03 
 1.514001e-02 -4.620841e-03 
 1.545808e-02 -4.622821e-03 
 1.577615e-02 -4.624702e-03 
 1.609421e-02 -4.626441e-03 
 1.641228e-02 -4.627964e-03 
 1.673035e-02 -4.629092e-03 
 1.704842e-02 -4.629748e-03 
 1.736648e-02 -4.629983e-03 
 1.768455e-02 -4.629803e-03 
 1.800262e-02 -4.629184e-03 
 1.832069e-02 -4.628036e-03 
 1.863875e-02 -4.626274e-03 
 1.895682e-02 -4.623977e-03 
 1.927489e-02 -4.621307e-03 
 1.959296e-02 -4.618323e-03 
 1.991102e-02 -4.614904e-03 
 2.022909e-02 -4.610852e-03 
 2.054716e-02 -4.606085e-03 
 2.086522e-02 -4.600583e-03 
 2.118329e-02 -4.594264e-03 
 2.150136e-02 -4.587142e-03 
 2.181943e-02 -4.579185e-03 
 2.213749e-02 -4.570279e-03 
 2.245556e-02 -4.560274e-03 
 2.277363e-02 -4.549076e-03 
 2.309170e-02 -4.536695e-03 
 2.340976e-02 -4.523264e-03 
 2.372783e-02 -4.508905e-03 
 2.404590e-02 -4.493679e-03 
 2.436397e-02 -4.477495e-03 
 2.468203e-02 -4.460258e-03 
 2.500010e-02 -4.441930e-03 
 2.531817e-02 -4.422486e-03 
 2.563624e-02 -4.401951e-03 
 2.595430e-02 -4.380292e-03 
 2.627237e-02 -4.357462e-03 
 2.659044e-02 -4.333417e-03 
 2.690851e-02 -4.308154e-03 
 2.722657e-02 -4.281794e-03 
 2.754464e-02 -4.254491e-03 
 2.786271e-02 -4.226246e-03 
 2.818078e-02 -4.197035e-03 
 2.849884e-02 -4.166799e-03 
 2.881691e-02 -4.135544e-03 
 2.913498e-02 -4.103371e-03 
 2.945305e-02 -4.070345e-03 
 2.977111e-02 -4.036400e-03 
 3.008918e-02 -4.001509e-03 
 3.040725e-02 -3.965666e-03 
 3.072532e-02 -3.928899e-03 
 3.104338e-02 -3.891166e-03 
 3.136145e-02 -3.852393e-03 
 3.167952e-02 -3.812716e-03 
 3.199759e-02 -3.772202e-03 
 3.231565e-02 -3.730885e-03 
 3.263372e-02 -3.688854e-03 
 3.295179e-02 -3.646208e-03 
 3.326986e-02 -3.603054e-03 
 3.358792e-02 -3.559473e-03 
 3.390599e-02 -3.515425e-03 
 3.422406e-02 -3.470824e-03 
 3.454213e-02 -3.425606e-03 
 3.486019e-02 -3.379816e-03 
 3.517826e-02 -3.333562e-03 
 3.549633e-02 -3.286872e-03 
 3.581440e-02 -3.239747e-03 
 3.613246e-02 -3.192115e-03 
 3.645053e-02 -3.144023e-03 
 3.676860e-02 -3.095635e-03 
 3.708667e-02 -3.047069e-03 
 3.740473e-02 -2.998389e-03 
 3.772280e-02 -2.949541e-03 
 3.804087e-02 -2.900445e-03 
 3.835893e-02 -2.851126e-03 
 3.867700e-02 -2.801633e-03 
 3.899507e-02 -2.751982e-03 
 3.931314e-02 -2.702157e-03 
 3.963120e-02 -2.652101e-03 
