         time Top_Quarte... 
------------- ------------- 
 1.908405e-04 -4.560318e-03 
 5.089079e-04 -4.558252e-03 
 8.269754e-04 -4.556181e-03 
 1.145043e-03 -4.554105e-03 
 1.463110e-03 -4.552027e-03 
 1.781178e-03 -4.549959e-03 
 2.099245e-03 -4.547989e-03 
 2.417313e-03 -4.546272e-03 
 2.735380e-03 -4.544692e-03 
 3.053448e-03 -4.542961e-03 
 3.371515e-03 -4.541133e-03 
 3.689582e-03 -4.539297e-03 
 4.007650e-03 -4.537526e-03 
 4.325717e-03 -4.535845e-03 
 4.643785e-03 -4.534221e-03 
 4.961852e-03 -4.532644e-03 
 5.279920e-03 -4.531042e-03 
 5.597987e-03 -4.529356e-03 
 5.916055e-03 -4.527533e-03 
 6.234122e-03 -4.525617e-03 
 6.552190e-03 -4.523574e-03 
 6.870257e-03 -4.521384e-03 
 7.188324e-03 -4.519052e-03 
 7.506392e-03 -4.516655e-03 
 7.824459e-03 -4.514360e-03 
 8.142527e-03 -4.512186e-03 
 8.460594e-03 -4.509859e-03 
 8.778662e-03 -4.507224e-03 
 9.096729e-03 -4.504260e-03 
 9.414797e-03 -4.500952e-03 
 9.732864e-03 -4.497307e-03 
 1.005093e-02 -4.493400e-03 
 1.036900e-02 -4.489213e-03 
 1.068707e-02 -4.484757e-03 
 1.100513e-02 -4.480033e-03 
 1.132320e-02 -4.475089e-03 
 1.164127e-02 -4.469891e-03 
 1.195934e-02 -4.464435e-03 
 1.227740e-02 -4.458778e-03 
 1.259547e-02 -4.452905e-03 
 1.291354e-02 -4.446732e-03 
 1.323161e-02 -4.440252e-03 
 1.354967e-02 -4.433592e-03 
 1.386774e-02 -4.426800e-03 
 1.418581e-02 -4.419802e-03 
 1.450388e-02 -4.412532e-03 
 1.482194e-02 -4.404958e-03 
 1.514001e-02 -4.397052e-03 
 1.545808e-02 -4.388852e-03 
 1.577615e-02 -4.380380e-03 
 1.609421e-02 -4.371615e-03 
 1.641228e-02 -4.362596e-03 
 1.673035e-02 -4.353324e-03 
 1.704842e-02 -4.343725e-03 
 1.736648e-02 -4.333791e-03 
 1.768455e-02 -4.323625e-03 
 1.800262e-02 -4.313254e-03 
 1.832069e-02 -4.302574e-03 
 1.863875e-02 -4.291481e-03 
 1.895682e-02 -4.280112e-03 
 1.927489e-02 -4.268643e-03 
 1.959296e-02 -4.257132e-03 
 1.991102e-02 -4.245567e-03 
 2.022909e-02 -4.233943e-03 
 2.054716e-02 -4.222142e-03 
 2.086522e-02 -4.210088e-03 
 2.118329e-02 -4.197780e-03 
 2.150136e-02 -4.185201e-03 
