         time tiltx_bot_... 
------------- ------------- 
 2.544540e-04  5.312686e-03 
 5.725214e-04  5.308150e-03 
 8.905889e-04  5.294386e-03 
 1.208656e-03  5.267305e-03 
 1.526724e-03  5.228320e-03 
 1.844791e-03  5.177967e-03 
 2.162859e-03  5.116691e-03 
 2.480926e-03  5.044078e-03 
 2.798994e-03  4.959056e-03 
 3.117061e-03  4.858030e-03 
 3.435128e-03  4.741698e-03 
 3.753196e-03  4.616534e-03 
 4.071263e-03  4.482436e-03 
 4.389331e-03  4.337999e-03 
 4.707398e-03  4.182771e-03 
 5.025466e-03  4.015910e-03 
 5.343533e-03  3.838563e-03 
 5.661601e-03  3.652537e-03 
 5.979668e-03  3.460253e-03 
 6.297736e-03  3.262238e-03 
 6.615803e-03  3.059590e-03 
 6.933870e-03  2.853725e-03 
 7.251938e-03  2.644879e-03 
 7.570005e-03  2.432040e-03 
 7.888073e-03  2.215837e-03 
 8.206140e-03  1.999617e-03 
 8.524208e-03  1.787398e-03 
 8.842275e-03  1.576703e-03 
 9.160343e-03  1.364733e-03 
 9.478410e-03  1.152034e-03 
 9.796478e-03  9.371627e-04 
 1.011455e-02  7.223910e-04 
 1.043261e-02  5.138958e-04 
 1.075068e-02  3.110916e-04 
 1.106875e-02  1.116617e-04 
 1.138681e-02 -8.502216e-05 
 1.170488e-02 -2.732278e-04 
 1.202295e-02 -4.535057e-04 
 1.234102e-02 -6.269793e-04 
 1.265908e-02 -7.928757e-04 
 1.297715e-02 -9.543655e-04 
 1.329522e-02 -1.111402e-03 
 1.361329e-02 -1.264300e-03 
 1.393135e-02 -1.411974e-03 
 1.424942e-02 -1.556040e-03 
 1.456749e-02 -1.698421e-03 
 1.488556e-02 -1.834686e-03 
 1.520362e-02 -1.965032e-03 
 1.552169e-02 -2.087354e-03 
 1.583976e-02 -2.200851e-03 
 1.615783e-02 -2.307066e-03 
 1.647589e-02 -2.406056e-03 
 1.679396e-02 -2.498513e-03 
 1.711203e-02 -2.584048e-03 
 1.743010e-02 -2.662514e-03 
 1.774816e-02 -2.732745e-03 
 1.806623e-02 -2.793211e-03 
 1.838430e-02 -2.843692e-03 
 1.870237e-02 -2.887305e-03 
 1.902043e-02 -2.925663e-03 
 1.933850e-02 -2.958236e-03 
 1.965657e-02 -2.985337e-03 
 1.997464e-02 -3.009526e-03 
 2.029270e-02 -3.031657e-03 
 2.061077e-02 -3.052565e-03 
 2.092884e-02 -3.074621e-03 
 2.124691e-02 -3.095494e-03 
 2.156497e-02 -3.112335e-03 
 2.188304e-02 -3.124709e-03 
 2.220111e-02 -3.134224e-03 
 2.251918e-02 -3.141539e-03 
 2.283724e-02 -3.146681e-03 
 2.315531e-02 -3.150308e-03 
 2.347338e-02 -3.154349e-03 
 2.379145e-02 -3.157994e-03 
 2.410951e-02 -3.162391e-03 
 2.442758e-02 -3.167809e-03 
 2.474565e-02 -3.173193e-03 
 2.506372e-02 -3.179202e-03 
 2.538178e-02 -3.187687e-03 
 2.569985e-02 -3.195037e-03 
 2.601792e-02 -3.194757e-03 
 2.633599e-02 -3.187256e-03 
 2.665405e-02 -3.174297e-03 
 2.697212e-02 -3.155434e-03 
 2.729019e-02 -3.133248e-03 
 2.760825e-02 -3.106671e-03 
 2.792632e-02 -3.074873e-03 
 2.824439e-02 -3.037942e-03 
 2.856246e-02 -2.999385e-03 
 2.888052e-02 -2.961757e-03 
 2.919859e-02 -2.922452e-03 
 2.951666e-02 -2.879688e-03 
 2.983473e-02 -2.832050e-03 
 3.015279e-02 -2.777598e-03 
 3.047086e-02 -2.718408e-03 
 3.078893e-02 -2.652822e-03 
 3.110700e-02 -2.577528e-03 
 3.142506e-02 -2.492433e-03 
 3.174313e-02 -2.400187e-03 
 3.206120e-02 -2.304127e-03 
 3.237927e-02 -2.203609e-03 
 3.269733e-02 -2.097315e-03 
 3.301540e-02 -1.984390e-03 
 3.333347e-02 -1.864434e-03 
 3.365154e-02 -1.736832e-03 
 3.396960e-02 -1.599988e-03 
 3.428767e-02 -1.452064e-03 
 3.460574e-02 -1.292433e-03 
 3.492381e-02 -1.119471e-03 
 3.524187e-02 -9.359023e-04 
 3.555994e-02 -7.436558e-04 
 3.587801e-02 -5.384751e-04 
 3.619608e-02 -3.187674e-04 
 3.651414e-02 -9.008697e-05 
 3.683221e-02  1.458891e-04 
 3.715028e-02  3.910769e-04 
 3.746835e-02  6.469473e-04 
 3.778641e-02  9.143982e-04 
 3.810448e-02  1.195328e-03 
 3.842255e-02  1.484703e-03 
 3.874062e-02  1.780774e-03 
 3.905868e-02  2.085738e-03 
 3.937675e-02  2.400970e-03 
 3.969482e-02  2.726807e-03 
 4.001289e-02  3.061146e-03 
 4.033095e-02  3.400263e-03 
 4.064902e-02  3.741745e-03 
 4.096709e-02  4.088531e-03 
 4.128516e-02  4.443529e-03 
 4.160322e-02  4.803442e-03 
 4.192129e-02  5.166507e-03 
 4.223936e-02  5.532808e-03 
 4.255743e-02  5.902949e-03 
 4.287549e-02  6.277394e-03 
 4.319356e-02  6.655187e-03 
 4.351163e-02  7.035819e-03 
 4.382970e-02  7.418956e-03 
 4.414776e-02  7.804551e-03 
 4.446583e-02  8.192968e-03 
 4.478390e-02  8.584379e-03 
 4.510196e-02  8.978167e-03 
 4.542003e-02  9.370758e-03 
 4.573810e-02  9.761704e-03 
 4.605617e-02  1.015363e-02 
 4.637423e-02  1.054336e-02 
 4.669230e-02  1.092742e-02 
 4.701037e-02  1.130742e-02 
 4.732844e-02  1.168456e-02 
 4.764650e-02  1.205696e-02 
 4.796457e-02  1.242644e-02 
 4.828264e-02  1.279190e-02 
 4.860071e-02  1.315106e-02 
 4.891877e-02  1.350608e-02 
 4.923684e-02  1.385821e-02 
 4.955491e-02  1.420567e-02 
 4.987298e-02  1.454693e-02 
 5.019104e-02  1.487957e-02 
 5.050911e-02  1.519995e-02 
 5.082718e-02  1.550994e-02 
 5.114525e-02  1.581323e-02 
 5.146331e-02  1.611014e-02 
 5.178138e-02  1.639836e-02 
 5.209945e-02  1.667939e-02 
 5.241752e-02  1.695596e-02 
 5.273558e-02  1.722775e-02 
 5.305365e-02  1.749691e-02 
 5.337172e-02  1.776459e-02 
 5.368979e-02  1.802958e-02 
 5.400785e-02  1.829211e-02 
 5.432592e-02  1.855145e-02 
 5.464399e-02  1.880816e-02 
 5.496206e-02  1.906294e-02 
 5.528012e-02  1.931517e-02 
 5.559819e-02  1.956285e-02 
 5.591626e-02  1.980636e-02 
 5.623433e-02  2.004620e-02 
 5.655239e-02  2.028204e-02 
 5.687046e-02  2.051516e-02 
 5.718853e-02  2.074879e-02 
 5.750660e-02  2.098232e-02 
 5.782466e-02  2.121498e-02 
 5.814273e-02  2.144815e-02 
 5.846080e-02  2.168109e-02 
 5.877887e-02  2.191375e-02 
 5.909693e-02  2.214796e-02 
 5.941500e-02  2.238300e-02 
 5.973307e-02  2.261795e-02 
 6.005114e-02  2.285431e-02 
 6.036920e-02  2.309162e-02 
 6.068727e-02  2.332879e-02 
 6.100534e-02  2.356644e-02 
 6.132341e-02  2.380550e-02 
 6.164147e-02  2.404484e-02 
 6.195954e-02  2.428429e-02 
 6.227761e-02  2.452526e-02 
 6.259567e-02  2.476715e-02 
 6.291374e-02  2.500994e-02 
 6.323181e-02  2.525459e-02 
 6.354988e-02  2.550177e-02 
 6.386794e-02  2.575052e-02 
 6.418601e-02  2.600080e-02 
 6.450408e-02  2.625381e-02 
 6.482215e-02  2.650783e-02 
 6.514021e-02  2.676338e-02 
 6.545828e-02  2.701831e-02 
 6.577635e-02  2.727085e-02 
 6.609442e-02  2.751912e-02 
 6.641248e-02  2.776335e-02 
 6.673055e-02  2.800461e-02 
 6.704862e-02  2.824292e-02 
 6.736669e-02  2.847626e-02 
 6.768475e-02  2.870193e-02 
 6.800282e-02  2.891866e-02 
 6.832089e-02  2.912719e-02 
 6.863896e-02  2.932728e-02 
 6.895702e-02  2.951934e-02 
 6.927509e-02  2.970362e-02 
 6.959316e-02  2.987863e-02 
 6.991123e-02  3.004440e-02 
 7.022929e-02  3.020336e-02 
 7.054736e-02  3.035557e-02 
 7.086543e-02  3.049987e-02 
 7.118350e-02  3.063591e-02 
 7.150156e-02  3.076342e-02 
 7.181963e-02  3.088083e-02 
 7.213770e-02  3.098769e-02 
 7.245577e-02  3.108259e-02 
 7.277383e-02  3.116392e-02 
 7.309190e-02  3.123162e-02 
 7.340997e-02  3.128634e-02 
 7.372804e-02  3.132759e-02 
 7.404610e-02  3.135405e-02 
 7.436417e-02  3.136740e-02 
 7.468224e-02  3.136837e-02 
 7.500031e-02  3.135623e-02 
 7.531837e-02  3.133318e-02 
 7.563644e-02  3.129937e-02 
 7.595451e-02  3.125202e-02 
 7.627258e-02  3.119121e-02 
 7.659064e-02  3.111821e-02 
 7.690871e-02  3.103254e-02 
 7.722678e-02  3.093277e-02 
 7.754485e-02  3.081746e-02 
 7.786291e-02  3.068707e-02 
 7.818098e-02  3.054321e-02 
 7.849905e-02  3.038731e-02 
 7.881711e-02  3.021930e-02 
 7.913518e-02  3.003937e-02 
 7.945325e-02  2.984854e-02 
 7.977132e-02  2.964582e-02 
 8.008938e-02  2.943243e-02 
 8.040745e-02  2.921190e-02 
 8.072552e-02  2.898308e-02 
 8.104359e-02  2.874345e-02 
 8.136165e-02  2.849343e-02 
 8.167972e-02  2.823397e-02 
 8.199779e-02  2.796520e-02 
 8.231586e-02  2.768780e-02 
 8.263392e-02  2.740255e-02 
 8.295199e-02  2.710878e-02 
 8.327006e-02  2.680594e-02 
 8.358813e-02  2.649427e-02 
 8.390619e-02  2.617331e-02 
 8.422426e-02  2.584403e-02 
 8.454233e-02  2.550703e-02 
 8.486040e-02  2.516087e-02 
 8.517846e-02  2.480494e-02 
 8.549653e-02  2.444153e-02 
 8.581460e-02  2.406932e-02 
 8.613267e-02  2.368670e-02 
 8.645073e-02  2.329680e-02 
 8.676880e-02  2.290035e-02 
 8.708687e-02  2.249621e-02 
 8.740494e-02  2.208406e-02 
 8.772300e-02  2.166448e-02 
 8.804107e-02  2.123760e-02 
 8.835914e-02  2.080413e-02 
 8.867721e-02  2.036415e-02 
