         time joist_s2_s... 
------------- ------------- 
 1.193087e-04 -1.026526e-06 
 5.170043e-04 -1.026501e-06 
 9.146999e-04 -1.026477e-06 
 1.312396e-03 -1.026453e-06 
 1.710091e-03 -1.026424e-06 
 2.107787e-03 -1.026396e-06 
 2.505482e-03 -1.026364e-06 
 2.903178e-03 -1.026326e-06 
 3.300874e-03 -1.026280e-06 
 3.698569e-03 -1.026103e-06 
 4.096265e-03 -1.026043e-06 
 4.493961e-03 -1.025778e-06 
 4.891656e-03 -1.025708e-06 
 5.289352e-03 -1.025605e-06 
 5.687047e-03 -1.025526e-06 
 6.084743e-03 -1.025444e-06 
 6.482439e-03 -1.025360e-06 
 6.880134e-03 -1.025299e-06 
 7.277830e-03 -1.025243e-06 
 7.675526e-03 -1.025228e-06 
 8.073221e-03 -1.025152e-06 
 8.470917e-03 -1.025075e-06 
 8.868613e-03 -1.025002e-06 
 9.266308e-03 -1.024921e-06 
 9.664004e-03 -1.024903e-06 
 1.006170e-02 -1.024815e-06 
 1.045940e-02 -1.024722e-06 
 1.085709e-02 -1.024625e-06 
 1.125479e-02 -1.024528e-06 
 1.165248e-02 -1.024433e-06 
 1.205018e-02 -1.024340e-06 
 1.244787e-02 -1.024242e-06 
 1.284557e-02 -1.024158e-06 
 1.324326e-02 -1.024078e-06 
 1.364096e-02 -1.024003e-06 
 1.403866e-02 -1.023933e-06 
 1.443635e-02 -1.023865e-06 
 1.483405e-02 -1.023800e-06 
 1.523174e-02 -1.023738e-06 
 1.562944e-02 -1.023679e-06 
 1.602713e-02 -1.023622e-06 
 1.642483e-02 -1.023567e-06 
 1.682253e-02 -1.023511e-06 
 1.722022e-02 -1.023452e-06 
 1.761792e-02 -1.023387e-06 
 1.801561e-02 -1.023314e-06 
 1.841331e-02 -1.023232e-06 
 1.881100e-02 -1.023138e-06 
 1.920870e-02 -1.023027e-06 
 1.960639e-02 -1.022899e-06 
 2.000409e-02 -1.022755e-06 
 2.040179e-02 -1.022596e-06 
 2.079948e-02 -1.022420e-06 
 2.119718e-02 -1.022222e-06 
 2.159487e-02 -1.022003e-06 
 2.199257e-02 -1.021756e-06 
 2.239026e-02 -1.021479e-06 
 2.278796e-02 -1.021172e-06 
 2.318566e-02 -1.020838e-06 
 2.358335e-02 -1.020469e-06 
 2.398105e-02 -1.020068e-06 
 2.437874e-02 -1.019633e-06 
 2.477644e-02 -1.019159e-06 
 2.517413e-02 -1.018648e-06 
 2.557183e-02 -1.018095e-06 
 2.596952e-02 -1.017503e-06 
 2.636722e-02 -1.016879e-06 
 2.676492e-02 -1.016263e-06 
 2.716261e-02 -1.015565e-06 
 2.756031e-02 -1.014829e-06 
 2.795800e-02 -1.014146e-06 
 2.835570e-02 -1.013446e-06 
 2.875339e-02 -1.012804e-06 
 2.915109e-02 -1.011970e-06 
 2.954879e-02 -1.011335e-06 
 2.994648e-02 -1.010424e-06 
 3.034418e-02 -1.009484e-06 
 3.074187e-02 -1.008786e-06 
 3.113957e-02 -1.008327e-06 
 3.153726e-02 -1.007770e-06 
 3.193496e-02 -1.006860e-06 
 3.233265e-02 -1.006403e-06 
 3.273035e-02 -1.005631e-06 
 3.312805e-02 -1.005144e-06 
 3.352574e-02 -1.004533e-06 
 3.392344e-02 -1.004399e-06 
 3.432113e-02 -1.003541e-06 
 3.471883e-02 -1.003225e-06 
 3.511652e-02 -1.002381e-06 
 3.551422e-02 -1.002678e-06 
 3.591192e-02 -1.001966e-06 
 3.630961e-02 -1.001279e-06 
 3.670731e-02 -1.000491e-06 
 3.710500e-02 -1.000037e-06 
 3.750270e-02 -9.991222e-07 
 3.790039e-02 -9.968913e-07 
 3.829809e-02 -9.955071e-07 
 3.869578e-02 -9.948578e-07 
 3.909348e-02 -9.934871e-07 
 3.949118e-02 -9.928447e-07 
 3.988887e-02 -9.921991e-07 
 4.028657e-02 -9.915498e-07 
 4.068426e-02 -9.907255e-07 
 4.108196e-02 -9.900711e-07 
 4.147965e-02 -9.893876e-07 
 4.187735e-02 -9.886794e-07 
 4.227505e-02 -9.879528e-07 
 4.267274e-02 -9.872042e-07 
 4.307044e-02 -9.864483e-07 
 4.346813e-02 -9.856856e-07 
 4.386583e-02 -9.849052e-07 
 4.426352e-02 -9.840686e-07 
 4.466122e-02 -9.832103e-07 
 4.505891e-02 -9.823279e-07 
 4.545661e-02 -9.814161e-07 
 4.585431e-02 -9.804739e-07 
 4.625200e-02 -9.794529e-07 
 4.664970e-02 -9.783920e-07 
 4.704739e-02 -9.773336e-07 
 4.744509e-02 -9.762563e-07 
 4.784278e-02 -9.751330e-07 
 4.824048e-02 -9.739859e-07 
 4.863818e-02 -9.728017e-07 
 4.903587e-02 -9.716083e-07 
 4.943357e-02 -9.703822e-07 
 4.983126e-02 -9.691808e-07 
 5.022896e-02 -9.679573e-07 
 5.062665e-02 -9.668903e-07 
 5.102435e-02 -9.656889e-07 
 5.142204e-02 -9.647870e-07 
 5.181974e-02 -9.636249e-07 
 5.221744e-02 -9.624644e-07 
 5.261513e-02 -9.615850e-07 
 5.301283e-02 -9.611472e-07 
 5.341052e-02 -9.603859e-07 
 5.380822e-02 -9.601240e-07 
 5.420591e-02 -9.591559e-07 
 5.460361e-02 -9.591131e-07 
 5.500131e-02 -9.592184e-07 
 5.539900e-02 -9.587946e-07 
 5.579670e-02 -9.583845e-07 
 5.619439e-02 -9.587124e-07 
 5.659209e-02 -9.595442e-07 
 5.698978e-02 -9.593677e-07 
 5.738748e-02 -9.600284e-07 
 5.778517e-02 -9.602795e-07 
 5.818287e-02 -9.599540e-07 
 5.858057e-02 -9.598165e-07 
 5.897826e-02 -9.599336e-07 
 5.937596e-02 -9.607122e-07 
 5.977365e-02 -9.601824e-07 
 6.017135e-02 -9.609426e-07 
 6.056904e-02 -9.605867e-07 
 6.096674e-02 -9.601069e-07 
 6.136444e-02 -9.596182e-07 
 6.176213e-02 -9.591125e-07 
 6.215983e-02 -9.586028e-07 
 6.255752e-02 -9.580881e-07 
 6.295522e-02 -9.575464e-07 
 6.335291e-02 -9.569868e-07 
 6.375061e-02 -9.563992e-07 
 6.414830e-02 -9.557811e-07 
 6.454600e-02 -9.551571e-07 
 6.494370e-02 -9.545389e-07 
 6.534139e-02 -9.539357e-07 
 6.573909e-02 -9.533407e-07 
 6.613678e-02 -9.527494e-07 
 6.653448e-02 -9.521514e-07 
 6.693217e-02 -9.515601e-07 
 6.732987e-02 -9.510081e-07 
 6.772757e-02 -9.505018e-07 
 6.812526e-02 -9.500423e-07 
 6.852296e-02 -9.496305e-07 
 6.892065e-02 -9.492674e-07 
 6.931835e-02 -9.489541e-07 
 6.971604e-02 -9.486908e-07 
 7.011374e-02 -9.484776e-07 
 7.051143e-02 -9.483142e-07 
 7.090913e-02 -9.482002e-07 
 7.130683e-02 -9.481351e-07 
 7.170452e-02 -9.481188e-07 
 7.210222e-02 -9.481512e-07 
 7.249991e-02 -6.458280e-07 
 7.289761e-02 -5.321036e-07 
 7.329530e-02 -5.319081e-07 
 7.369300e-02 -5.327117e-07 
 7.409070e-02 -5.333530e-07 
 7.448839e-02 -4.909377e-07 
 7.488609e-02 -2.596705e-07 
 7.528378e-02 -2.086847e-08 
 7.568148e-02  1.473027e-09 
 7.607917e-02  3.780028e-10 
 7.647687e-02  1.505620e-10 
 7.687456e-02  3.932442e-12 
 7.727226e-02 -2.613001e-11 
 7.766996e-02 -1.467041e-11 
 7.806765e-02 -1.542730e-11 
 7.846535e-02 -1.455236e-11 
 7.886304e-02 -3.898200e-11 
 7.926074e-02 -9.334278e-11 
 7.965843e-02 -1.776578e-10 
 8.005613e-02 -3.170234e-10 
 8.045383e-02 -5.175443e-10 
 8.085152e-02 -7.939777e-10 
 8.124922e-02 -1.151848e-09 
 8.164691e-02 -1.626151e-09 
 8.204461e-02 -2.234146e-09 
 8.244230e-02 -3.032450e-09 
 8.284000e-02 -4.062402e-09 
 8.323769e-02 -5.364759e-09 
 8.363539e-02 -6.942718e-09 
 8.403309e-02 -8.783967e-09 
 8.443078e-02 -1.087836e-08 
 8.482848e-02 -1.314909e-08 
 8.522617e-02 -1.550333e-08 
 8.562387e-02 -1.792857e-08 
 8.602156e-02 -2.042519e-08 
 8.641926e-02 -2.299407e-08 
 8.681696e-02 -2.563510e-08 
 8.721465e-02 -2.834796e-08 
 8.761235e-02 -3.113187e-08 
 8.801004e-02 -3.398535e-08 
 8.840774e-02 -3.690658e-08 
 8.880543e-02 -3.989395e-08 
 8.920313e-02 -4.294618e-08 
 8.960082e-02 -4.606233e-08 
 8.999852e-02 -4.924092e-08 
 9.039622e-02 -5.248017e-08 
 9.079391e-02 -5.577839e-08 
 9.119161e-02 -5.913387e-08 
 9.158930e-02 -6.254420e-08 
 9.198700e-02 -6.600619e-08 
 9.238469e-02 -6.951631e-08 
 9.278239e-02 -7.307012e-08 
 9.318009e-02 -7.666224e-08 
 9.357778e-02 -8.028753e-08 
 9.397548e-02 -8.394067e-08 
 9.437317e-02 -8.761617e-08 
 9.477087e-02 -9.131012e-08 
 9.516856e-02 -9.502030e-08 
 9.556626e-02 -9.874526e-08 
 9.596396e-02 -1.024843e-07 
 9.636165e-02 -1.062377e-07 
 9.675935e-02 -1.100066e-07 
 9.715704e-02 -1.137922e-07 
 9.755474e-02 -1.175958e-07 
 9.795243e-02 -1.214189e-07 
 9.835013e-02 -1.252636e-07 
 9.874782e-02 -1.291323e-07 
 9.914552e-02 -1.330271e-07 
 9.954322e-02 -1.369500e-07 
 9.994091e-02 -1.409030e-07 
 1.003386e-01 -1.448878e-07 
 1.007363e-01 -1.489062e-07 
 1.011340e-01 -1.529598e-07 
 1.015317e-01 -1.570501e-07 
 1.019294e-01 -1.611784e-07 
 1.023271e-01 -1.653461e-07 
 1.027248e-01 -1.695540e-07 
 1.031225e-01 -1.738030e-07 
 1.035202e-01 -1.780943e-07 
 1.039179e-01 -1.824285e-07 
 1.043156e-01 -1.868055e-07 
 1.047133e-01 -1.912251e-07 
 1.051110e-01 -1.956878e-07 
 1.055087e-01 -2.001938e-07 
 1.059063e-01 -2.047429e-07 
 1.063040e-01 -2.093346e-07 
 1.067017e-01 -2.139682e-07 
 1.070994e-01 -2.186429e-07 
 1.074971e-01 -2.233580e-07 
 1.078948e-01 -2.281130e-07 
 1.082925e-01 -2.329072e-07 
 1.086902e-01 -2.377399e-07 
 1.090879e-01 -2.426102e-07 
 1.094856e-01 -2.475164e-07 
 1.098833e-01 -2.524569e-07 
 1.102810e-01 -2.574301e-07 
 1.106787e-01 -2.624354e-07 
 1.110764e-01 -2.656997e-07 
 1.114741e-01 -2.646930e-07 
 1.118718e-01 -2.618984e-07 
 1.122695e-01 -2.636981e-07 
 1.126672e-01 -2.685037e-07 
 1.130649e-01 -2.733364e-07 
 1.134626e-01 -2.781958e-07 
 1.138603e-01 -2.830819e-07 
 1.142580e-01 -2.880133e-07 
 1.146556e-01 -2.930386e-07 
 1.150533e-01 -2.981943e-07 
 1.154510e-01 -3.034135e-07 
 1.158487e-01 -3.086992e-07 
 1.162464e-01 -3.140488e-07 
 1.166441e-01 -3.194592e-07 
 1.170418e-01 -3.249232e-07 
 1.174395e-01 -3.304144e-07 
 1.178372e-01 -3.359326e-07 
 1.182349e-01 -3.414772e-07 
 1.186326e-01 -3.470476e-07 
 1.190303e-01 -3.526425e-07 
 1.194280e-01 -3.582608e-07 
 1.198257e-01 -3.559765e-07 
 1.202234e-01 -3.602748e-07 
 1.206211e-01 -3.505345e-07 
 1.210188e-01 -3.517772e-07 
 1.214165e-01 -3.523917e-07 
 1.218142e-01 -3.429245e-07 
 1.222119e-01 -3.405493e-07 
 1.226096e-01 -3.442554e-07 
 1.230073e-01 -3.400315e-07 
 1.234050e-01 -3.185772e-07 
 1.238026e-01 -3.153941e-07 
 1.242003e-01 -3.194671e-07 
 1.245980e-01 -3.224615e-07 
 1.249957e-01 -3.264232e-07 
 1.253934e-01 -3.262845e-07 
 1.257911e-01 -3.301130e-07 
 1.261888e-01 -3.339444e-07 
 1.265865e-01 -3.378825e-07 
 1.269842e-01 -3.418458e-07 
 1.273819e-01 -3.457800e-07 
 1.277796e-01 -3.497191e-07 
 1.281773e-01 -3.537102e-07 
 1.285750e-01 -3.578782e-07 
 1.289727e-01 -3.620430e-07 
 1.293704e-01 -3.663149e-07 
 1.297681e-01 -3.706404e-07 
