         time Record_Dis... 
------------- ------------- 
 8.076922e-05 -1.437554e-02 
 4.846153e-04 -1.437473e-02 
 8.884614e-04 -1.437285e-02 
 1.292307e-03 -1.436988e-02 
 1.696154e-03 -1.436578e-02 
 2.100000e-03 -1.436054e-02 
 2.503846e-03 -1.435412e-02 
 2.907692e-03 -1.434651e-02 
 3.311538e-03 -1.433768e-02 
 3.715384e-03 -1.432763e-02 
 4.119230e-03 -1.431634e-02 
 4.523076e-03 -1.430381e-02 
 4.926922e-03 -1.429005e-02 
 5.330768e-03 -1.427508e-02 
 5.734614e-03 -1.425897e-02 
 6.138461e-03 -1.424172e-02 
 6.542307e-03 -1.422336e-02 
 6.946153e-03 -1.420389e-02 
 7.349999e-03 -1.418332e-02 
 7.753845e-03 -1.416169e-02 
 8.157691e-03 -1.413899e-02 
 8.561537e-03 -1.411526e-02 
 8.965383e-03 -1.409054e-02 
 9.369229e-03 -1.406485e-02 
 9.773075e-03 -1.403825e-02 
 1.017692e-02 -1.401078e-02 
 1.058077e-02 -1.398262e-02 
 1.098461e-02 -1.395382e-02 
 1.138846e-02 -1.392439e-02 
 1.179231e-02 -1.389436e-02 
 1.219615e-02 -1.386370e-02 
 1.260000e-02 -1.383243e-02 
 1.300384e-02 -1.380054e-02 
 1.340769e-02 -1.376805e-02 
 1.381154e-02 -1.373493e-02 
 1.421538e-02 -1.370119e-02 
 1.461923e-02 -1.366681e-02 
 1.502307e-02 -1.363177e-02 
 1.542692e-02 -1.359617e-02 
 1.583077e-02 -1.356008e-02 
 1.623461e-02 -1.352347e-02 
 1.663846e-02 -1.348629e-02 
 1.704230e-02 -1.344854e-02 
 1.744615e-02 -1.341016e-02 
 1.785000e-02 -1.337112e-02 
 1.825384e-02 -1.333140e-02 
 1.865769e-02 -1.329096e-02 
 1.906154e-02 -1.324979e-02 
 1.946538e-02 -1.320786e-02 
 1.986923e-02 -1.316517e-02 
 2.027307e-02 -1.312178e-02 
 2.067692e-02 -1.307787e-02 
 2.108077e-02 -1.303346e-02 
 2.148461e-02 -1.298856e-02 
 2.188846e-02 -1.294318e-02 
 2.229230e-02 -1.289733e-02 
 2.269615e-02 -1.285103e-02 
 2.310000e-02 -1.280428e-02 
 2.350384e-02 -1.275711e-02 
 2.390769e-02 -1.270956e-02 
 2.431153e-02 -1.266165e-02 
 2.471538e-02 -1.261341e-02 
 2.511923e-02 -1.256489e-02 
 2.552307e-02 -1.251634e-02 
 2.592692e-02 -1.246785e-02 
 2.633076e-02 -1.241947e-02 
 2.673461e-02 -1.237121e-02 
 2.713846e-02 -1.232312e-02 
 2.754230e-02 -1.227522e-02 
 2.794615e-02 -1.222751e-02 
 2.835000e-02 -1.217999e-02 
 2.875384e-02 -1.213266e-02 
 2.915769e-02 -1.208551e-02 
 2.956153e-02 -1.203853e-02 
