         time tiltx_up_s... 
------------- ------------- 
 8.076922e-05 -4.884469e-03 
 4.846153e-04 -5.121748e-03 
 8.884614e-04 -6.295355e-03 
 1.292307e-03 -7.446497e-03 
 1.696154e-03 -8.573885e-03 
 2.100000e-03 -9.664454e-03 
 2.503846e-03 -1.071175e-02 
 2.907692e-03 -1.172191e-02 
 3.311538e-03 -1.269218e-02 
 3.715384e-03 -1.358256e-02 
 4.119230e-03 -1.438202e-02 
 4.523076e-03 -1.508566e-02 
 4.926922e-03 -1.569373e-02 
 5.330768e-03 -1.620750e-02 
 5.734614e-03 -1.664532e-02 
 6.138461e-03 -1.704841e-02 
 6.542307e-03 -1.739698e-02 
 6.946153e-03 -1.761970e-02 
 7.349999e-03 -1.771061e-02 
 7.753845e-03 -1.768230e-02 
 8.157691e-03 -1.754346e-02 
 8.561537e-03 -1.730324e-02 
 8.965383e-03 -1.699313e-02 
 9.369229e-03 -1.662802e-02 
 9.773075e-03 -1.620019e-02 
 1.017692e-02 -1.571467e-02 
 1.058077e-02 -1.516583e-02 
 1.098461e-02 -1.455547e-02 
 1.138846e-02 -1.387931e-02 
 1.179231e-02 -1.314829e-02 
 1.219615e-02 -1.238282e-02 
 1.260000e-02 -1.158412e-02 
 1.300384e-02 -1.076420e-02 
 1.340769e-02 -9.913999e-03 
 1.381154e-02 -9.047687e-03 
 1.421538e-02 -8.166253e-03 
 1.461923e-02 -7.252934e-03 
 1.502307e-02 -6.308625e-03 
 1.542692e-02 -5.348350e-03 
 1.583077e-02 -4.374360e-03 
 1.623461e-02 -3.382772e-03 
 1.663846e-02 -2.391487e-03 
 1.704230e-02 -1.437278e-03 
 1.744615e-02 -5.047391e-04 
 1.785000e-02  4.594394e-04 
 1.825384e-02  1.487017e-03 
 1.865769e-02  2.556979e-03 
 1.906154e-02  3.655825e-03 
 1.946538e-02  4.782196e-03 
 1.986923e-02  5.928956e-03 
 2.027307e-02  7.075629e-03 
 2.067692e-02  8.226562e-03 
 2.108077e-02  9.398698e-03 
 2.148461e-02  1.061333e-02 
 2.188846e-02  1.184968e-02 
 2.229230e-02  1.309548e-02 
 2.269615e-02  1.432378e-02 
 2.310000e-02  1.553418e-02 
 2.350384e-02  1.672348e-02 
 2.390769e-02  1.788835e-02 
 2.431153e-02  1.903046e-02 
 2.471538e-02  2.013598e-02 
 2.511923e-02  2.118185e-02 
 2.552307e-02  2.215749e-02 
 2.592692e-02  2.307144e-02 
 2.633076e-02  2.391244e-02 
 2.673461e-02  2.467612e-02 
 2.713846e-02  2.535331e-02 
 2.754230e-02  2.593790e-02 
 2.794615e-02  2.640646e-02 
 2.835000e-02  2.676988e-02 
 2.875384e-02  2.704060e-02 
 2.915769e-02  2.723690e-02 
 2.956153e-02  2.733374e-02 
 2.996538e-02  2.731650e-02 
 3.036923e-02  2.717197e-02 
 3.077307e-02  2.692609e-02 
 3.117692e-02  2.659662e-02 
 3.158076e-02  2.618925e-02 
 3.198461e-02  2.571685e-02 
 3.238846e-02  2.521080e-02 
 3.279230e-02  2.469305e-02 
 3.319615e-02  2.413703e-02 
