         time tiltx_low_... 
------------- ------------- 
 1.590783e-04 -1.769563e-03 
 5.567739e-04 -1.749029e-03 
 9.544695e-04 -1.581469e-03 
 1.352165e-03 -1.236245e-03 
 1.749861e-03 -7.266589e-04 
 2.147556e-03 -7.532394e-05 
 2.545252e-03  6.992672e-04 
 2.942948e-03  1.566207e-03 
 3.340643e-03  2.498689e-03 
 3.738339e-03  3.463923e-03 
 4.136035e-03  4.429303e-03 
 4.533730e-03  5.386845e-03 
 4.931426e-03  6.317957e-03 
 5.329121e-03  7.221506e-03 
 5.726817e-03  8.092184e-03 
 6.124513e-03  8.934278e-03 
 6.522208e-03  9.761767e-03 
 6.919904e-03  1.058561e-02 
 7.317600e-03  1.140881e-02 
 7.715295e-03  1.223341e-02 
 8.112991e-03  1.305774e-02 
 8.510686e-03  1.387863e-02 
 8.908382e-03  1.469434e-02 
 9.306078e-03  1.550496e-02 
 9.703773e-03  1.632280e-02 
 1.010147e-02  1.713869e-02 
 1.049916e-02  1.794231e-02 
 1.089686e-02  1.872677e-02 
 1.129456e-02  1.947918e-02 
 1.169225e-02  2.018285e-02 
 1.208995e-02  2.082891e-02 
 1.248764e-02  2.139230e-02 
 1.288534e-02  2.185378e-02 
 1.328303e-02  2.219733e-02 
 1.368073e-02  2.241931e-02 
 1.407843e-02  2.250685e-02 
 1.447612e-02  2.244679e-02 
 1.487382e-02  2.221508e-02 
 1.527151e-02  2.181822e-02 
 1.566921e-02  2.127324e-02 
 1.606690e-02  2.062997e-02 
 1.646460e-02  1.990684e-02 
 1.686229e-02  1.913645e-02 
 1.725999e-02  1.834903e-02 
 1.765769e-02  1.757235e-02 
 1.805538e-02  1.683147e-02 
 1.845308e-02  1.613721e-02 
 1.885077e-02  1.549824e-02 
 1.924847e-02  1.491678e-02 
 1.964616e-02  1.439965e-02 
 2.004386e-02  1.395483e-02 
 2.044156e-02  1.358684e-02 
 2.083925e-02  1.328590e-02 
 2.123695e-02  1.305639e-02 
 2.163464e-02  1.287724e-02 
 2.203234e-02  1.273355e-02 
 2.243003e-02  1.258691e-02 
 2.282773e-02  1.243359e-02 
 2.322542e-02  1.224698e-02 
 2.362312e-02  1.202516e-02 
 2.402082e-02  1.177242e-02 
 2.441851e-02  1.149712e-02 
 2.481621e-02  1.123062e-02 
 2.521390e-02  1.099556e-02 
 2.561160e-02  1.082091e-02 
 2.600929e-02  1.073597e-02 
 2.640699e-02  1.077379e-02 
 2.680469e-02  1.096093e-02 
 2.720238e-02  1.131668e-02 
 2.760008e-02  1.185681e-02 
 2.799777e-02  1.259763e-02 
 2.839547e-02  1.354477e-02 
 2.879316e-02  1.468096e-02 
 2.919086e-02  1.597245e-02 
 2.958855e-02  1.739120e-02 
 2.998625e-02  1.890278e-02 
 3.038395e-02  2.047216e-02 
 3.078164e-02  2.206941e-02 
 3.117934e-02  2.365774e-02 
 3.157703e-02  2.522113e-02 
 3.197473e-02  2.674915e-02 
 3.237242e-02  2.822296e-02 
 3.277012e-02  2.963013e-02 
 3.316782e-02  3.093860e-02 
 3.356551e-02  3.215803e-02 
 3.396321e-02  3.326854e-02 
 3.436090e-02  3.430845e-02 
 3.475860e-02  3.527476e-02 
 3.515629e-02  3.619380e-02 
 3.555399e-02  3.709094e-02 
 3.595168e-02  3.799566e-02 
 3.634938e-02  3.893156e-02 
 3.674708e-02  3.991179e-02 
 3.714477e-02  4.092902e-02 
 3.754247e-02  4.197576e-02 
 3.794016e-02  4.303246e-02 
 3.833786e-02  4.408353e-02 
 3.873555e-02  4.510540e-02 
 3.913325e-02  4.607534e-02 
 3.953095e-02  4.698863e-02 
 3.992864e-02  4.782074e-02 
 4.032634e-02  4.855874e-02 
 4.072403e-02  4.918407e-02 
 4.112173e-02  4.968965e-02 
 4.151942e-02  5.006064e-02 
 4.191712e-02  5.026848e-02 
 4.231481e-02  5.030176e-02 
 4.271251e-02  5.014878e-02 
 4.311021e-02  4.982517e-02 
 4.350790e-02  4.934052e-02 
 4.390560e-02  4.871174e-02 
 4.430329e-02  4.794148e-02 
 4.470099e-02  4.706346e-02 
 4.509868e-02  4.612021e-02 
 4.549638e-02  4.515811e-02 
 4.589408e-02  4.421866e-02 
 4.629177e-02  4.333478e-02 
 4.668947e-02  4.253734e-02 
 4.708716e-02  4.184834e-02 
 4.748486e-02  4.128824e-02 
 4.788255e-02  4.083499e-02 
 4.828025e-02  4.046801e-02 
 4.867794e-02  4.015924e-02 
 4.907564e-02  3.987810e-02 
 4.947334e-02  3.960141e-02 
 4.987103e-02  3.931666e-02 
 5.026873e-02  3.901358e-02 
