         time tiltx_bot_... 
------------- ------------- 
 1.590783e-04  1.483796e-02 
 5.567739e-04  1.483988e-02 
 9.544695e-04  1.478116e-02 
 1.352165e-03  1.461607e-02 
 1.749861e-03  1.435247e-02 
 2.147556e-03  1.400976e-02 
 2.545252e-03  1.357765e-02 
 2.942948e-03  1.306673e-02 
 3.340643e-03  1.249327e-02 
 3.738339e-03  1.188829e-02 
 4.136035e-03  1.128277e-02 
 4.533730e-03  1.068231e-02 
 4.931426e-03  1.009903e-02 
 5.329121e-03  9.535766e-03 
 5.726817e-03  8.991431e-03 
 6.124513e-03  8.457346e-03 
 6.522208e-03  7.933067e-03 
 6.919904e-03  7.408455e-03 
 7.317600e-03  6.886714e-03 
 7.715295e-03  6.376756e-03 
 8.112991e-03  5.875139e-03 
 8.510686e-03  5.380897e-03 
 8.908382e-03  4.885170e-03 
 9.306078e-03  4.378574e-03 
 9.703773e-03  3.847646e-03 
 1.010147e-02  3.297656e-03 
 1.049916e-02  2.716676e-03 
 1.089686e-02  2.122121e-03 
 1.129456e-02  1.523698e-03 
 1.169225e-02  9.403133e-04 
 1.208995e-02  3.810560e-04 
 1.248764e-02 -1.414592e-04 
 1.288534e-02 -6.128992e-04 
 1.328303e-02 -1.014889e-03 
 1.368073e-02 -1.338250e-03 
 1.407843e-02 -1.574060e-03 
 1.447612e-02 -1.705296e-03 
 1.487382e-02 -1.721327e-03 
 1.527151e-02 -1.622805e-03 
 1.566921e-02 -1.424906e-03 
 1.606690e-02 -1.155888e-03 
 1.646460e-02 -8.302192e-04 
 1.686229e-02 -4.710086e-04 
 1.725999e-02 -1.143093e-04 
 1.765769e-02  2.258063e-04 
 1.805538e-02  5.326206e-04 
 1.845308e-02  8.091872e-04 
 1.885077e-02  1.049769e-03 
 1.924847e-02  1.255464e-03 
 1.964616e-02  1.423774e-03 
 2.004386e-02  1.551363e-03 
 2.044156e-02  1.636677e-03 
 2.083925e-02  1.683543e-03 
 2.123695e-02  1.702080e-03 
 2.163464e-02  1.703043e-03 
 2.203234e-02  1.717480e-03 
 2.243003e-02  1.780836e-03 
 2.282773e-02  1.896049e-03 
 2.322542e-02  2.089962e-03 
 2.362312e-02  2.366500e-03 
 2.402082e-02  2.726376e-03 
 2.441851e-02  3.158952e-03 
 2.481621e-02  3.644300e-03 
 2.521390e-02  4.161202e-03 
 2.561160e-02  4.705061e-03 
 2.600929e-02  5.264945e-03 
 2.640699e-02  5.811768e-03 
 2.680469e-02  6.322135e-03 
 2.720238e-02  6.778320e-03 
 2.760008e-02  7.167391e-03 
 2.799777e-02  7.465263e-03 
 2.839547e-02  7.651934e-03 
 2.879316e-02  7.731841e-03 
 2.919086e-02  7.725780e-03 
 2.958855e-02  7.653329e-03 
 2.998625e-02  7.544645e-03 
 3.038395e-02  7.415571e-03 
 3.078164e-02  7.289850e-03 
 3.117934e-02  7.193789e-03 
 3.157703e-02  7.132625e-03 
 3.197473e-02  7.120979e-03 
 3.237242e-02  7.162245e-03 
 3.277012e-02  7.260803e-03 
 3.316782e-02  7.438078e-03 
 3.356551e-02  7.693157e-03 
 3.396321e-02  8.031713e-03 
 3.436090e-02  8.437108e-03 
 3.475860e-02  8.890621e-03 
 3.515629e-02  9.371054e-03 
 3.555399e-02  9.859706e-03 
 3.595168e-02  1.032522e-02 
 3.634938e-02  1.075385e-02 
 3.674708e-02  1.113383e-02 
 3.714477e-02  1.147045e-02 
 3.754247e-02  1.177006e-02 
 3.794016e-02  1.205620e-02 
 3.833786e-02  1.233193e-02 
 3.873555e-02  1.261717e-02 
 3.913325e-02  1.291992e-02 
 3.953095e-02  1.324106e-02 
 3.992864e-02  1.360553e-02 
 4.032634e-02  1.402890e-02 
 4.072403e-02  1.451135e-02 
 4.112173e-02  1.506690e-02 
 4.151942e-02  1.570709e-02 
 4.191712e-02  1.643856e-02 
 4.231481e-02  1.727477e-02 
 4.271251e-02  1.821037e-02 
 4.311021e-02  1.922923e-02 
 4.350790e-02  2.032208e-02 
 4.390560e-02  2.146739e-02 
 4.430329e-02  2.265943e-02 
 4.470099e-02  2.387527e-02 
 4.509868e-02  2.508444e-02 
 4.549638e-02  2.626521e-02 
 4.589408e-02  2.739223e-02 
 4.629177e-02  2.845067e-02 
 4.668947e-02  2.940522e-02 
 4.708716e-02  3.024067e-02 
 4.748486e-02  3.093991e-02 
 4.788255e-02  3.152120e-02 
 4.828025e-02  3.199997e-02 
 4.867794e-02  3.239200e-02 
 4.907564e-02  3.271695e-02 
 4.947334e-02  3.301106e-02 
 4.987103e-02  3.328419e-02 
 5.026873e-02  3.355072e-02 
 5.066642e-02  3.380641e-02 
 5.106412e-02  3.405383e-02 
 5.146181e-02  3.429935e-02 
 5.185951e-02  3.453258e-02 
 5.225721e-02  3.475369e-02 
 5.265490e-02  3.494737e-02 
 5.305260e-02  3.509960e-02 
 5.345029e-02  3.519388e-02 
 5.384799e-02  3.520962e-02 
 5.424568e-02  3.511576e-02 
 5.464338e-02  3.491090e-02 
 5.504107e-02  3.457069e-02 
 5.543877e-02  3.412392e-02 
 5.583647e-02  3.355752e-02 
 5.623416e-02  3.289507e-02 
 5.663186e-02  3.213334e-02 
 5.702955e-02  3.128701e-02 
 5.742725e-02  3.036726e-02 
 5.782494e-02  2.938749e-02 
 5.822264e-02  2.836505e-02 
 5.862034e-02  2.730792e-02 
 5.901803e-02  2.626098e-02 
 5.941573e-02  2.522485e-02 
 5.981342e-02  2.420945e-02 
 6.021112e-02  2.322764e-02 
 6.060881e-02  2.227229e-02 
 6.100651e-02  2.135042e-02 
 6.140420e-02  2.045102e-02 
 6.180190e-02  1.956313e-02 
 6.219960e-02  1.870009e-02 
 6.259729e-02  1.785915e-02 
 6.299499e-02  1.705325e-02 
 6.339268e-02  1.628036e-02 
 6.379038e-02  1.554576e-02 
 6.418807e-02  1.485842e-02 
 6.458577e-02  1.420396e-02 
 6.498347e-02  1.357656e-02 
 6.538116e-02  1.295787e-02 
 6.577886e-02  1.234677e-02 
 6.617655e-02  1.174448e-02 
 6.657425e-02  1.115279e-02 
 6.697194e-02  1.058766e-02 
 6.736964e-02  1.005864e-02 
 6.776733e-02  9.587179e-03 
 6.816503e-02  9.193369e-03 
 6.856273e-02  8.871452e-03 
 6.896042e-02  8.623443e-03 
 6.935812e-02  8.457841e-03 
 6.975581e-02  8.373327e-03 
 7.015351e-02  8.381534e-03 
 7.055120e-02  8.475067e-03 
 7.094890e-02  8.651273e-03 
 7.134660e-02  8.917968e-03 
 7.174429e-02  9.260779e-03 
 7.214199e-02  9.653604e-03 
 7.253968e-02  1.006110e-02 
 7.293738e-02  1.046611e-02 
 7.333507e-02  1.086158e-02 
 7.373277e-02  1.123390e-02 
 7.413047e-02  1.159482e-02 
 7.452816e-02  1.194110e-02 
 7.492586e-02  1.228080e-02 
 7.532355e-02  1.262100e-02 
 7.572125e-02  1.294585e-02 
 7.611894e-02  1.324321e-02 
 7.651664e-02  1.350714e-02 
 7.691433e-02  1.373299e-02 
 7.731203e-02  1.392237e-02 
 7.770973e-02  1.409159e-02 
 7.810742e-02  1.424167e-02 
 7.850512e-02  1.438332e-02 
 7.890281e-02  1.451257e-02 
 7.930051e-02  1.463577e-02 
 7.969820e-02  1.473498e-02 
 8.009590e-02  1.479732e-02 
 8.049360e-02  1.480731e-02 
 8.089129e-02  1.476139e-02 
 8.128899e-02  1.467398e-02 
 8.168668e-02  1.455922e-02 
 8.208438e-02  1.441826e-02 
 8.248207e-02  1.427658e-02 
 8.287977e-02  1.414278e-02 
 8.327746e-02  1.401363e-02 
 8.367516e-02  1.388447e-02 
 8.407286e-02  1.374272e-02 
 8.447055e-02  1.358639e-02 
 8.486825e-02  1.340474e-02 
 8.526594e-02  1.318298e-02 
 8.566364e-02  1.294218e-02 
 8.606133e-02  1.266562e-02 
 8.645903e-02  1.236592e-02 
 8.685673e-02  1.204816e-02 
 8.725442e-02  1.171361e-02 
 8.765212e-02  1.136404e-02 
 8.804981e-02  1.101724e-02 
 8.844751e-02  1.067746e-02 
 8.884520e-02  1.034609e-02 
 8.924290e-02  1.005137e-02 
 8.964059e-02  9.796423e-03 
 9.003829e-02  9.596435e-03 
 9.043599e-02  9.456559e-03 
 9.083368e-02  9.369105e-03 
 9.123138e-02  9.309374e-03 
 9.162907e-02  9.286061e-03 
 9.202677e-02  9.296900e-03 
 9.242446e-02  9.340843e-03 
 9.282216e-02  9.410521e-03 
 9.321986e-02  9.506155e-03 
 9.361755e-02  9.640458e-03 
 9.401525e-02  9.804435e-03 
 9.441294e-02  9.994365e-03 
 9.481064e-02  1.018331e-02 
 9.520833e-02  1.036819e-02 
 9.560603e-02  1.053549e-02 
 9.600372e-02  1.067748e-02 
 9.640142e-02  1.078871e-02 
 9.679912e-02  1.085816e-02 
 9.719681e-02  1.089664e-02 
 9.759451e-02  1.089793e-02 
 9.799220e-02  1.087918e-02 
 9.838990e-02  1.082271e-02 
 9.878759e-02  1.075248e-02 
 9.918529e-02  1.066984e-02 
 9.958299e-02  1.058832e-02 
 9.998068e-02  1.052563e-02 
 1.003784e-01  1.049719e-02 
 1.007761e-01  1.049558e-02 
 1.011738e-01  1.054135e-02 
 1.015715e-01  1.062792e-02 
 1.019692e-01  1.075504e-02 
 1.023669e-01  1.090024e-02 
 1.027646e-01  1.104587e-02 
 1.031622e-01  1.117555e-02 
 1.035599e-01  1.127360e-02 
 1.039576e-01  1.131543e-02 
 1.043553e-01  1.127666e-02 
 1.047530e-01  1.114818e-02 
 1.051507e-01  1.091045e-02 
 1.055484e-01  1.055330e-02 
 1.059461e-01  1.006823e-02 
 1.063438e-01  9.474195e-03 
 1.067415e-01  8.779067e-03 
 1.071392e-01  8.011093e-03 
 1.075369e-01  7.179680e-03 
 1.079346e-01  6.331419e-03 
 1.083323e-01  5.484636e-03 
 1.087300e-01  4.645514e-03 
 1.091277e-01  3.848471e-03 
 1.095254e-01  3.068006e-03 
 1.099231e-01  2.309697e-03 
 1.103208e-01  1.576026e-03 
 1.107185e-01  8.675301e-04 
 1.111162e-01  1.785371e-04 
 1.115139e-01 -4.843094e-04 
 1.119115e-01 -1.122069e-03 
 1.123092e-01 -1.740815e-03 
 1.127069e-01 -2.341767e-03 
 1.131046e-01 -2.944766e-03 
 1.135023e-01 -3.560184e-03 
 1.139000e-01 -4.182227e-03 
 1.142977e-01 -4.823375e-03 
 1.146954e-01 -5.484519e-03 
 1.150931e-01 -6.165686e-03 
 1.154908e-01 -6.847061e-03 
 1.158885e-01 -7.513202e-03 
 1.162862e-01 -8.166806e-03 
 1.166839e-01 -8.800225e-03 
 1.170816e-01 -9.403324e-03 
 1.174793e-01 -9.958315e-03 
 1.178770e-01 -1.044470e-02 
 1.182747e-01 -1.083767e-02 
 1.186724e-01 -1.110604e-02 
 1.190701e-01 -1.120618e-02 
 1.194678e-01 -1.111485e-02 
 1.198655e-01 -1.082043e-02 
 1.202632e-01 -1.033327e-02 
 1.206609e-01 -9.665138e-03 
 1.210585e-01 -8.839034e-03 
 1.214562e-01 -7.890631e-03 
 1.218539e-01 -6.855716e-03 
 1.222516e-01 -5.764609e-03 
 1.226493e-01 -4.634316e-03 
 1.230470e-01 -3.490145e-03 
 1.234447e-01 -2.350427e-03 
 1.238424e-01 -1.241024e-03 
 1.242401e-01 -1.974641e-04 
 1.246378e-01  7.701148e-04 
 1.250355e-01  1.661310e-03 
 1.254332e-01  2.487846e-03 
 1.258309e-01  3.269726e-03 
 1.262286e-01  4.029194e-03 
 1.266263e-01  4.810937e-03 
 1.270240e-01  5.647364e-03 
 1.274217e-01  6.553628e-03 
 1.278194e-01  7.531051e-03 
 1.282171e-01  8.583785e-03 
 1.286148e-01  9.699259e-03 
 1.290125e-01  1.087232e-02 
 1.294102e-01  1.207591e-02 
