         time tiltx_beam... 
------------- ------------- 
 1.590783e-04 -4.727308e-02 
 5.567739e-04 -4.711130e-02 
 9.544695e-04 -4.668682e-02 
 1.352165e-03 -4.621693e-02 
 1.749861e-03 -4.570247e-02 
 2.147556e-03 -4.515239e-02 
 2.545252e-03 -4.458028e-02 
 2.942948e-03 -4.399227e-02 
 3.340643e-03 -4.338973e-02 
 3.738339e-03 -4.276920e-02 
 4.136035e-03 -4.212331e-02 
 4.533730e-03 -4.145358e-02 
 4.931426e-03 -4.077692e-02 
 5.329121e-03 -4.012840e-02 
 5.726817e-03 -3.954097e-02 
 6.124513e-03 -3.904876e-02 
 6.522208e-03 -3.867894e-02 
 6.919904e-03 -3.843813e-02 
 7.317600e-03 -3.831547e-02 
 7.715295e-03 -3.829574e-02 
 8.112991e-03 -3.835764e-02 
 8.510686e-03 -3.848523e-02 
 8.908382e-03 -3.868102e-02 
 9.306078e-03 -3.895419e-02 
 9.703773e-03 -3.930959e-02 
 1.010147e-02 -3.974560e-02 
 1.049916e-02 -4.024127e-02 
 1.089686e-02 -4.078422e-02 
 1.129456e-02 -4.134704e-02 
 1.169225e-02 -4.191118e-02 
 1.208995e-02 -4.247173e-02 
 1.248764e-02 -4.303939e-02 
 1.288534e-02 -4.363906e-02 
 1.328303e-02 -4.428880e-02 
 1.368073e-02 -4.501301e-02 
 1.407843e-02 -4.582190e-02 
 1.447612e-02 -4.671479e-02 
 1.487382e-02 -4.769054e-02 
 1.527151e-02 -4.873790e-02 
 1.566921e-02 -4.985256e-02 
 1.606690e-02 -5.102980e-02 
 1.646460e-02 -5.227781e-02 
 1.686229e-02 -5.359757e-02 
 1.725999e-02 -5.498330e-02 
 1.765769e-02 -5.642321e-02 
 1.805538e-02 -5.789525e-02 
 1.845308e-02 -5.938177e-02 
 1.885077e-02 -6.086231e-02 
 1.924847e-02 -6.230577e-02 
 1.964616e-02 -6.369410e-02 
 2.004386e-02 -6.502897e-02 
 2.044156e-02 -6.631849e-02 
 2.083925e-02 -6.757881e-02 
 2.123695e-02 -6.881931e-02 
 2.163464e-02 -7.004518e-02 
 2.203234e-02 -7.126012e-02 
 2.243003e-02 -7.246071e-02 
 2.282773e-02 -7.363331e-02 
 2.322542e-02 -7.477729e-02 
 2.362312e-02 -7.588961e-02 
 2.402082e-02 -7.698249e-02 
 2.441851e-02 -7.806947e-02 
 2.481621e-02 -7.916561e-02 
 2.521390e-02 -8.027113e-02 
 2.561160e-02 -8.137539e-02 
 2.600929e-02 -8.245228e-02 
 2.640699e-02 -8.348379e-02 
 2.680469e-02 -8.444260e-02 
 2.720238e-02 -8.531997e-02 
 2.760008e-02 -8.611920e-02 
 2.799777e-02 -8.684862e-02 
 2.839547e-02 -8.751573e-02 
 2.879316e-02 -8.812651e-02 
 2.919086e-02 -8.867361e-02 
 2.958855e-02 -8.914199e-02 
 2.998625e-02 -8.951801e-02 
 3.038395e-02 -8.979633e-02 
 3.078164e-02 -8.999127e-02 
 3.117934e-02 -9.012778e-02 
 3.157703e-02 -9.023479e-02 
 3.197473e-02 -9.033453e-02 
 3.237242e-02 -9.045251e-02 
 3.277012e-02 -9.059043e-02 
 3.316782e-02 -9.073657e-02 
 3.356551e-02 -9.087975e-02 
 3.396321e-02 -9.099796e-02 
 3.436090e-02 -9.108545e-02 
 3.475860e-02 -9.114992e-02 
 3.515629e-02 -9.119547e-02 
 3.555399e-02 -9.122354e-02 
 3.595168e-02 -9.123202e-02 
 3.634938e-02 -9.121788e-02 
 3.674708e-02 -9.117199e-02 
 3.714477e-02 -9.107860e-02 
 3.754247e-02 -9.093353e-02 
 3.794016e-02 -9.073788e-02 
 3.833786e-02 -9.050797e-02 
 3.873555e-02 -9.027638e-02 
 3.913325e-02 -9.006311e-02 
 3.953095e-02 -8.989807e-02 
 3.992864e-02 -8.979180e-02 
 4.032634e-02 -8.976464e-02 
 4.072403e-02 -8.982096e-02 
 4.112173e-02 -8.995721e-02 
 4.151942e-02 -9.015928e-02 
 4.191712e-02 -9.041494e-02 
 4.231481e-02 -9.072505e-02 
 4.271251e-02 -9.108919e-02 
 4.311021e-02 -9.150897e-02 
 4.350790e-02 -9.197632e-02 
 4.390560e-02 -9.247510e-02 
 4.430329e-02 -9.298515e-02 
 4.470099e-02 -9.348655e-02 
 4.509868e-02 -9.395200e-02 
 4.549638e-02 -9.437021e-02 
 4.589408e-02 -9.473130e-02 
 4.629177e-02 -9.505005e-02 
 4.668947e-02 -9.534660e-02 
 4.708716e-02 -9.564137e-02 
 4.748486e-02 -9.595624e-02 
 4.788255e-02 -9.629882e-02 
 4.828025e-02 -9.666069e-02 
 4.867794e-02 -9.704200e-02 
 4.907564e-02 -9.744331e-02 
 4.947334e-02 -9.785947e-02 
 4.987103e-02 -9.830043e-02 
 5.026873e-02 -9.878185e-02 
 5.066642e-02 -9.930302e-02 
 5.106412e-02 -9.986426e-02 
 5.146181e-02 -1.004524e-01 
 5.185951e-02 -1.010409e-01 
 5.225721e-02 -1.016074e-01 
 5.265490e-02 -1.021234e-01 
 5.305260e-02 -1.025848e-01 
 5.345029e-02 -1.029917e-01 
 5.384799e-02 -1.033519e-01 
 5.424568e-02 -1.036763e-01 
 5.464338e-02 -1.039790e-01 
 5.504107e-02 -1.042679e-01 
 5.543877e-02 -1.045337e-01 
 5.583647e-02 -1.047653e-01 
 5.623416e-02 -1.049554e-01 
 5.663186e-02 -1.051037e-01 
 5.702955e-02 -1.052320e-01 
 5.742725e-02 -1.053612e-01 
 5.782494e-02 -1.055164e-01 
 5.822264e-02 -1.057200e-01 
 5.862034e-02 -1.059817e-01 
 5.901803e-02 -1.063001e-01 
 5.941573e-02 -1.066591e-01 
 5.981342e-02 -1.070392e-01 
 6.021112e-02 -1.074243e-01 
 6.060881e-02 -1.078072e-01 
 6.100651e-02 -1.081907e-01 
 6.140420e-02 -1.085723e-01 
 6.180190e-02 -1.089486e-01 
 6.219960e-02 -1.093094e-01 
 6.259729e-02 -1.096392e-01 
 6.299499e-02 -1.099096e-01 
 6.339268e-02 -1.100973e-01 
 6.379038e-02 -1.101990e-01 
 6.418807e-02 -1.102206e-01 
 6.458577e-02 -1.101845e-01 
 6.498347e-02 -1.101133e-01 
 6.538116e-02 -1.100315e-01 
 6.577886e-02 -1.099586e-01 
 6.617655e-02 -1.099090e-01 
 6.657425e-02 -1.098947e-01 
 6.697194e-02 -1.099141e-01 
 6.736964e-02 -1.099593e-01 
 6.776733e-02 -1.100312e-01 
 6.816503e-02 -1.101327e-01 
 6.856273e-02 -1.102698e-01 
 6.896042e-02 -1.104434e-01 
 6.935812e-02 -1.106418e-01 
 6.975581e-02 -1.108539e-01 
 7.015351e-02 -1.110543e-01 
 7.055120e-02 -1.112027e-01 
 7.094890e-02 -1.112759e-01 
 7.134660e-02 -1.112541e-01 
 7.174429e-02 -1.111108e-01 
 7.214199e-02 -1.108609e-01 
 7.253968e-02 -1.105199e-01 
 7.293738e-02 -1.101114e-01 
 7.333507e-02 -1.096559e-01 
 7.373277e-02 -1.091689e-01 
 7.413047e-02 -1.086446e-01 
 7.452816e-02 -1.080793e-01 
 7.492586e-02 -1.074668e-01 
 7.532355e-02 -1.068047e-01 
 7.572125e-02 -1.061131e-01 
 7.611894e-02 -1.054090e-01 
 7.651664e-02 -1.047163e-01 
 7.691433e-02 -1.040453e-01 
 7.731203e-02 -1.033899e-01 
 7.770973e-02 -1.027291e-01 
 7.810742e-02 -1.020250e-01 
 7.850512e-02 -1.012430e-01 
 7.890281e-02 -1.003667e-01 
 7.930051e-02 -9.937824e-02 
 7.969820e-02 -9.828104e-02 
 8.009590e-02 -9.708622e-02 
 8.049360e-02 -9.581173e-02 
 8.089129e-02 -9.444390e-02 
 8.128899e-02 -9.297441e-02 
 8.168668e-02 -9.139779e-02 
 8.208438e-02 -8.970638e-02 
 8.248207e-02 -8.791332e-02 
 8.287977e-02 -8.604380e-02 
 8.327746e-02 -8.413553e-02 
 8.367516e-02 -8.222247e-02 
 8.407286e-02 -8.034378e-02 
 8.447055e-02 -7.852825e-02 
 8.486825e-02 -7.678762e-02 
 8.526594e-02 -7.511463e-02 
 8.566364e-02 -7.349174e-02 
 8.606133e-02 -7.190772e-02 
 8.645903e-02 -7.036578e-02 
 8.685673e-02 -6.886627e-02 
 8.725442e-02 -6.741342e-02 
 8.765212e-02 -6.600703e-02 
 8.804981e-02 -6.464212e-02 
 8.844751e-02 -6.331014e-02 
 8.884520e-02 -6.199464e-02 
 8.924290e-02 -6.066737e-02 
 8.964059e-02 -5.931299e-02 
 9.003829e-02 -5.792640e-02 
 9.043599e-02 -5.652145e-02 
 9.083368e-02 -5.511120e-02 
 9.123138e-02 -5.372864e-02 
 9.162907e-02 -5.240160e-02 
 9.202677e-02 -5.114435e-02 
 9.242446e-02 -4.998250e-02 
 9.282216e-02 -4.892339e-02 
 9.321986e-02 -4.796731e-02 
 9.361755e-02 -4.711845e-02 
 9.401525e-02 -4.637536e-02 
 9.441294e-02 -4.574765e-02 
 9.481064e-02 -4.524328e-02 
 9.520833e-02 -4.486089e-02 
 9.560603e-02 -4.460008e-02 
 9.600372e-02 -4.444560e-02 
 9.640142e-02 -4.436900e-02 
 9.679912e-02 -4.434831e-02 
 9.719681e-02 -4.434044e-02 
 9.759451e-02 -4.433752e-02 
 9.799220e-02 -4.432103e-02 
 9.838990e-02 -4.429978e-02 
 9.878759e-02 -4.428021e-02 
 9.918529e-02 -4.428282e-02 
 9.958299e-02 -4.431612e-02 
 9.998068e-02 -4.436957e-02 
 1.003784e-01 -4.445007e-02 
 1.007761e-01 -4.455124e-02 
 1.011738e-01 -4.468012e-02 
 1.015715e-01 -4.485417e-02 
 1.019692e-01 -4.509404e-02 
 1.023669e-01 -4.542262e-02 
 1.027646e-01 -4.585693e-02 
 1.031622e-01 -4.639683e-02 
 1.035599e-01 -4.703148e-02 
 1.039576e-01 -4.773821e-02 
 1.043553e-01 -4.847981e-02 
 1.047530e-01 -4.923683e-02 
 1.051507e-01 -4.999178e-02 
 1.055484e-01 -5.073212e-02 
 1.059461e-01 -5.146028e-02 
 1.063438e-01 -5.217541e-02 
 1.067415e-01 -5.287565e-02 
 1.071392e-01 -5.353815e-02 
 1.075369e-01 -5.415293e-02 
 1.079346e-01 -5.469974e-02 
 1.083323e-01 -5.517202e-02 
 1.087300e-01 -5.557168e-02 
 1.091277e-01 -5.591601e-02 
 1.095254e-01 -5.621751e-02 
 1.099231e-01 -5.650942e-02 
 1.103208e-01 -5.681935e-02 
 1.107185e-01 -5.716143e-02 
 1.111162e-01 -5.753572e-02 
 1.115139e-01 -5.793213e-02 
 1.119115e-01 -5.834164e-02 
 1.123092e-01 -5.876471e-02 
 1.127069e-01 -5.919204e-02 
 1.131046e-01 -5.962931e-02 
 1.135023e-01 -6.007659e-02 
 1.139000e-01 -6.053782e-02 
 1.142977e-01 -6.100123e-02 
 1.146954e-01 -6.145611e-02 
 1.150931e-01 -6.188581e-02 
 1.154908e-01 -6.227581e-02 
 1.158885e-01 -6.261568e-02 
 1.162862e-01 -6.291317e-02 
 1.166839e-01 -6.319358e-02 
 1.170816e-01 -6.347596e-02 
 1.174793e-01 -6.378135e-02 
 1.178770e-01 -6.411927e-02 
 1.182747e-01 -6.449311e-02 
 1.186724e-01 -6.488687e-02 
 1.190701e-01 -6.529155e-02 
 1.194678e-01 -6.570632e-02 
 1.198655e-01 -6.612458e-02 
 1.202632e-01 -6.655357e-02 
 1.206609e-01 -6.700223e-02 
 1.210585e-01 -6.748175e-02 
 1.214562e-01 -6.801263e-02 
 1.218539e-01 -6.857932e-02 
 1.222516e-01 -6.916993e-02 
 1.226493e-01 -6.977293e-02 
 1.230470e-01 -7.036440e-02 
 1.234447e-01 -7.092466e-02 
 1.238424e-01 -7.145512e-02 
 1.242401e-01 -7.194937e-02 
 1.246378e-01 -7.241524e-02 
 1.250355e-01 -7.286306e-02 
 1.254332e-01 -7.329328e-02 
 1.258309e-01 -7.370236e-02 
 1.262286e-01 -7.407775e-02 
 1.266263e-01 -7.440012e-02 
 1.270240e-01 -7.466138e-02 
 1.274217e-01 -7.485899e-02 
 1.278194e-01 -7.501194e-02 
 1.282171e-01 -7.515542e-02 
 1.286148e-01 -7.531941e-02 
 1.290125e-01 -7.551800e-02 
 1.294102e-01 -7.575128e-02 
 1.298079e-01 -7.600821e-02 
 1.302055e-01 -7.627140e-02 
 1.306032e-01 -7.652149e-02 
 1.310009e-01 -7.674430e-02 
 1.313986e-01 -7.693449e-02 
 1.317963e-01 -7.709641e-02 
 1.321940e-01 -7.724371e-02 
 1.325917e-01 -7.737494e-02 
 1.329894e-01 -7.748117e-02 
 1.333871e-01 -7.754382e-02 
 1.337848e-01 -7.754699e-02 
 1.341825e-01 -7.749150e-02 
 1.345802e-01 -7.739558e-02 
 1.349779e-01 -7.728591e-02 
 1.353756e-01 -7.719287e-02 
 1.357733e-01 -7.714879e-02 
 1.361710e-01 -7.717327e-02 
 1.365687e-01 -7.727103e-02 
 1.369664e-01 -7.742982e-02 
 1.373641e-01 -7.763744e-02 
 1.377618e-01 -7.787809e-02 
 1.381595e-01 -7.814360e-02 
 1.385572e-01 -7.843265e-02 
 1.389549e-01 -7.875442e-02 
 1.393525e-01 -7.910995e-02 
 1.397502e-01 -7.948910e-02 
 1.401479e-01 -7.988958e-02 
 1.405456e-01 -8.029103e-02 
 1.409433e-01 -8.067481e-02 
 1.413410e-01 -8.103140e-02 
 1.417387e-01 -8.135612e-02 
 1.421364e-01 -8.165843e-02 
 1.425341e-01 -8.195210e-02 
 1.429318e-01 -8.226740e-02 
 1.433295e-01 -8.263303e-02 
 1.437272e-01 -8.307841e-02 
 1.441249e-01 -8.361150e-02 
 1.445226e-01 -8.424082e-02 
 1.449203e-01 -8.496551e-02 
 1.453180e-01 -8.577140e-02 
 1.457157e-01 -8.664991e-02 
 1.461134e-01 -8.760523e-02 
 1.465111e-01 -8.863773e-02 
 1.469088e-01 -8.975375e-02 
 1.473065e-01 -9.095392e-02 
 1.477042e-01 -9.222409e-02 
 1.481019e-01 -9.354637e-02 
 1.484995e-01 -9.489458e-02 
 1.488972e-01 -9.624265e-02 
 1.492949e-01 -9.757212e-02 
 1.496926e-01 -9.887717e-02 
 1.500903e-01 -1.001547e-01 
 1.504880e-01 -1.014201e-01 
 1.508857e-01 -1.026834e-01 
 1.512834e-01 -1.039415e-01 
 1.516811e-01 -1.051889e-01 
 1.520788e-01 -1.064131e-01 
 1.524765e-01 -1.076047e-01 
 1.528742e-01 -1.087643e-01 
 1.532719e-01 -1.098936e-01 
 1.536696e-01 -1.110102e-01 
 1.540673e-01 -1.121356e-01 
 1.544650e-01 -1.132869e-01 
 1.548627e-01 -1.144708e-01 
 1.552604e-01 -1.156794e-01 
 1.556581e-01 -1.168822e-01 
 1.560558e-01 -1.180551e-01 
 1.564535e-01 -1.191693e-01 
 1.568512e-01 -1.202302e-01 
 1.572489e-01 -1.211789e-01 
 1.576465e-01 -1.220355e-01 
 1.580442e-01 -1.227803e-01 
 1.584419e-01 -1.234273e-01 
 1.588396e-01 -1.239631e-01 
 1.592373e-01 -1.243761e-01 
 1.596350e-01 -1.246460e-01 
 1.600327e-01 -1.247506e-01 
 1.604304e-01 -1.247203e-01 
 1.608281e-01 -1.245385e-01 
 1.612258e-01 -1.242470e-01 
 1.616235e-01 -1.238751e-01 
 1.620212e-01 -1.234864e-01 
 1.624189e-01 -1.231046e-01 
 1.628166e-01 -1.227427e-01 
 1.632143e-01 -1.224107e-01 
 1.636120e-01 -1.221190e-01 
 1.640097e-01 -1.218264e-01 
 1.644074e-01 -1.215129e-01 
 1.648051e-01 -1.211781e-01 
 1.652028e-01 -1.208114e-01 
 1.656005e-01 -1.204029e-01 
 1.659982e-01 -1.199541e-01 
 1.663959e-01 -1.194502e-01 
 1.667935e-01 -1.188763e-01 
 1.671912e-01 -1.182047e-01 
 1.675889e-01 -1.174248e-01 
 1.679866e-01 -1.165292e-01 
 1.683843e-01 -1.155140e-01 
 1.687820e-01 -1.144171e-01 
 1.691797e-01 -1.132614e-01 
 1.695774e-01 -1.120900e-01 
 1.699751e-01 -1.109249e-01 
 1.703728e-01 -1.097663e-01 
 1.707705e-01 -1.086126e-01 
 1.711682e-01 -1.074560e-01 
 1.715659e-01 -1.062921e-01 
 1.719636e-01 -1.051360e-01 
