         time tiltx_bot_... 
------------- ------------- 
 2.566003e-04  3.725515e-03 
 5.773508e-04  3.723655e-03 
 8.981012e-04  3.691610e-03 
 1.218852e-03  3.612301e-03 
 1.539602e-03  3.491052e-03 
 1.860352e-03  3.328790e-03 
 2.181103e-03  3.127595e-03 
 2.501853e-03  2.898161e-03 
 2.822604e-03  2.606631e-03 
 3.143354e-03  2.260611e-03 
 3.464105e-03  1.858840e-03 
 3.784855e-03  1.420063e-03 
 4.105606e-03  9.458403e-04 
 4.426357e-03  4.314686e-04 
 4.747108e-03 -1.245697e-04 
 5.067859e-03 -7.258915e-04 
 5.388611e-03 -1.366648e-03 
 5.709362e-03 -2.039022e-03 
 6.030113e-03 -2.734826e-03 
 6.350864e-03 -3.451587e-03 
 6.671615e-03 -4.186532e-03 
 6.992366e-03 -4.935786e-03 
 7.313118e-03 -5.694962e-03 
 7.633870e-03 -6.466345e-03 
 7.954622e-03 -7.253737e-03 
 8.275373e-03 -8.057210e-03 
 8.596125e-03 -8.863420e-03 
 8.916877e-03 -9.660884e-03 
 9.237629e-03 -1.045677e-02 
 9.558381e-03 -1.125334e-02 
 9.879133e-03 -1.204511e-02 
 1.019988e-02 -1.283717e-02 
 1.052064e-02 -1.362402e-02 
 1.084139e-02 -1.439725e-02 
 1.116214e-02 -1.515943e-02 
 1.148289e-02 -1.590809e-02 
 1.180365e-02 -1.665040e-02 
 1.212440e-02 -1.738883e-02 
 1.244515e-02 -1.812068e-02 
 1.276590e-02 -1.884191e-02 
 1.308666e-02 -1.954916e-02 
 1.340741e-02 -2.024764e-02 
 1.372816e-02 -2.094021e-02 
 1.404892e-02 -2.161840e-02 
 1.436967e-02 -2.227239e-02 
 1.469042e-02 -2.291765e-02 
 1.501118e-02 -2.354981e-02 
 1.533193e-02 -2.416921e-02 
 1.565268e-02 -2.476543e-02 
 1.597344e-02 -2.533219e-02 
 1.629419e-02 -2.587594e-02 
 1.661494e-02 -2.640381e-02 
 1.693570e-02 -2.691830e-02 
 1.725645e-02 -2.741805e-02 
 1.757720e-02 -2.790120e-02 
 1.789796e-02 -2.836215e-02 
 1.821871e-02 -2.880160e-02 
