         time tiltx_up_s... 
------------- ------------- 
 2.566003e-04  4.767381e-03 
 5.773508e-04  4.766788e-03 
 8.981012e-04  4.766050e-03 
 1.218852e-03  4.765320e-03 
 1.539602e-03  4.764596e-03 
 1.860352e-03  4.763830e-03 
 2.181103e-03  4.762116e-03 
 2.501853e-03  4.754215e-03 
 2.822604e-03  4.732122e-03 
 3.143354e-03  4.702268e-03 
 3.464105e-03  4.679978e-03 
 3.784855e-03  4.668678e-03 
 4.105606e-03  4.669205e-03 
 4.426357e-03  4.679690e-03 
 4.747108e-03  4.700281e-03 
 5.067859e-03  4.729464e-03 
 5.388611e-03  4.755510e-03 
 5.709362e-03  4.763460e-03 
 6.030113e-03  4.759869e-03 
 6.350864e-03  4.773862e-03 
 6.671615e-03  4.816868e-03 
 6.992366e-03  4.885590e-03 
 7.313118e-03  4.978624e-03 
 7.633870e-03  5.095865e-03 
 7.954622e-03  5.240110e-03 
 8.275373e-03  5.405729e-03 
 8.596125e-03  5.589549e-03 
 8.916877e-03  5.798031e-03 
 9.237629e-03  6.031208e-03 
 9.558381e-03  6.290146e-03 
 9.879133e-03  6.576180e-03 
 1.019988e-02  6.890061e-03 
 1.052064e-02  7.230160e-03 
 1.084139e-02  7.598349e-03 
 1.116214e-02  7.989937e-03 
 1.148289e-02  8.399557e-03 
 1.180365e-02  8.823859e-03 
 1.212440e-02  9.260628e-03 
 1.244515e-02  9.715889e-03 
 1.276590e-02  1.018809e-02 
 1.308666e-02  1.067221e-02 
 1.340741e-02  1.116610e-02 
 1.372816e-02  1.167192e-02 
 1.404892e-02  1.218752e-02 
 1.436967e-02  1.270177e-02 
 1.469042e-02  1.321000e-02 
 1.501118e-02  1.371284e-02 
 1.533193e-02  1.421344e-02 
 1.565268e-02  1.470839e-02 
 1.597344e-02  1.518914e-02 
 1.629419e-02  1.565076e-02 
 1.661494e-02  1.610579e-02 
 1.693570e-02  1.656657e-02 
 1.725645e-02  1.703026e-02 
 1.757720e-02  1.749134e-02 
 1.789796e-02  1.794532e-02 
 1.821871e-02  1.838739e-02 
 1.853946e-02  1.881407e-02 
 1.886022e-02  1.921933e-02 
 1.918097e-02  1.959480e-02 
 1.950173e-02  1.995007e-02 
 1.982248e-02  2.028895e-02 
 2.014323e-02  2.061561e-02 
 2.046399e-02  2.093863e-02 
 2.078474e-02  2.125675e-02 
 2.110550e-02  2.155501e-02 
 2.142625e-02  2.182046e-02 
 2.174701e-02  2.205424e-02 
 2.206776e-02  2.225609e-02 
 2.238851e-02  2.243097e-02 
 2.270927e-02  2.258090e-02 
 2.303002e-02  2.270881e-02 
 2.335078e-02  2.280695e-02 
 2.367153e-02  2.286857e-02 
 2.399229e-02  2.289133e-02 
 2.431304e-02  2.288347e-02 
 2.463380e-02  2.283770e-02 
 2.495455e-02  2.275443e-02 
 2.527531e-02  2.264120e-02 
 2.559607e-02  2.249850e-02 
 2.591682e-02  2.232770e-02 
 2.623758e-02  2.211794e-02 
 2.655833e-02  2.186676e-02 
 2.687909e-02  2.158175e-02 
 2.719985e-02  2.127829e-02 
 2.752060e-02  2.095214e-02 
 2.784136e-02  2.060623e-02 
 2.816212e-02  2.023251e-02 
 2.848287e-02  1.982752e-02 
 2.880363e-02  1.938571e-02 
 2.912439e-02  1.891010e-02 
 2.944514e-02  1.840495e-02 
 2.976590e-02  1.787381e-02 
 3.008666e-02  1.731482e-02 
 3.040742e-02  1.674478e-02 
 3.072818e-02  1.616703e-02 
 3.104894e-02  1.558176e-02 
 3.136970e-02  1.497355e-02 
 3.169046e-02  1.434090e-02 
 3.201122e-02  1.368046e-02 
 3.233198e-02  1.300551e-02 
 3.265274e-02  1.231460e-02 
 3.297350e-02  1.161844e-02 
 3.329426e-02  1.091404e-02 
 3.361502e-02  1.020047e-02 
 3.393579e-02  9.479455e-03 
 3.425655e-02  8.749923e-03 
 3.457731e-02  8.015442e-03 
 3.489807e-02  7.281637e-03 
 3.521883e-02  6.548710e-03 
 3.553959e-02  5.822731e-03 
 3.586036e-02  5.116425e-03 
 3.618112e-02  4.421717e-03 
 3.650188e-02  3.741306e-03 
 3.682265e-02  3.062110e-03 
 3.714341e-02  2.397785e-03 
 3.746417e-02  1.750078e-03 
 3.778493e-02  1.130034e-03 
 3.810570e-02  5.242929e-04 
 3.842646e-02 -5.584208e-05 
 3.874722e-02 -6.190137e-04 
 3.906799e-02 -1.162182e-03 
 3.938875e-02 -1.681055e-03 
 3.970951e-02 -2.174048e-03 
 4.003028e-02 -2.655672e-03 
 4.035104e-02 -3.114314e-03 
 4.067181e-02 -3.538410e-03 
 4.099257e-02 -3.913777e-03 
 4.131333e-02 -4.249368e-03 
 4.163410e-02 -4.558312e-03 
 4.195486e-02 -4.843013e-03 
 4.227563e-02 -5.103380e-03 
 4.259639e-02 -5.343794e-03 
 4.291715e-02 -5.562060e-03 
 4.323792e-02 -5.742957e-03 
 4.355868e-02 -5.894765e-03 
 4.387944e-02 -6.012913e-03 
 4.420021e-02 -6.107485e-03 
 4.452097e-02 -6.176732e-03 
 4.484173e-02 -6.230317e-03 
 4.516250e-02 -6.266186e-03 
 4.548326e-02 -6.281824e-03 
 4.580402e-02 -6.265356e-03 
 4.612478e-02 -6.214581e-03 
 4.644554e-02 -6.143345e-03 
 4.676631e-02 -6.059646e-03 
 4.708707e-02 -5.967942e-03 
 4.740783e-02 -5.872859e-03 
 4.772859e-02 -5.767731e-03 
