         time Bot_Quarte... 
------------- ------------- 
 7.953913e-05  1.134152e-04 
 4.772348e-04  1.060979e-04 
 8.749304e-04  1.025613e-04 
 1.272626e-03  9.854954e-05 
 1.670322e-03  9.124161e-05 
 2.068017e-03  8.359453e-05 
 2.465713e-03  7.267353e-05 
 2.863409e-03  6.262932e-05 
 3.261104e-03  4.967724e-05 
 3.658800e-03  3.464486e-05 
 4.056495e-03  1.528630e-05 
 4.454191e-03 -4.984357e-06 
 4.851887e-03 -2.835612e-05 
 5.249582e-03 -5.337695e-05 
 5.647278e-03 -7.638106e-05 
 6.044974e-03 -1.007061e-04 
 6.442669e-03 -1.228614e-04 
 6.840365e-03 -1.502695e-04 
 7.238060e-03 -1.773528e-04 
 7.635756e-03 -2.026045e-04 
 8.033452e-03 -2.230428e-04 
 8.431147e-03 -2.453414e-04 
 8.828843e-03 -2.711692e-04 
 9.226539e-03 -2.981062e-04 
 9.624234e-03 -3.216685e-04 
 1.002193e-02 -3.421136e-04 
 1.041963e-02 -3.600035e-04 
 1.081732e-02 -3.779397e-04 
 1.121502e-02 -3.966153e-04 
 1.161271e-02 -4.162970e-04 
 1.201041e-02 -4.307433e-04 
 1.240810e-02 -4.401781e-04 
 1.280580e-02 -4.459630e-04 
 1.320349e-02 -4.443028e-04 
 1.360119e-02 -4.401469e-04 
 1.399889e-02 -4.352266e-04 
 1.439658e-02 -4.275243e-04 
 1.479428e-02 -4.195044e-04 
 1.519197e-02 -4.149659e-04 
 1.558967e-02 -4.128914e-04 
 1.598736e-02 -4.120266e-04 
 1.638506e-02 -4.109972e-04 
 1.678276e-02 -4.092872e-04 
 1.718045e-02 -4.029960e-04 
 1.757815e-02 -3.965215e-04 
 1.797584e-02 -3.853789e-04 
 1.837354e-02 -3.656119e-04 
 1.877123e-02 -3.410072e-04 
 1.916893e-02 -3.115462e-04 
 1.956662e-02 -2.838362e-04 
 1.996432e-02 -2.579313e-04 
 2.036202e-02 -2.325583e-04 
 2.075971e-02 -2.127909e-04 
 2.115741e-02 -1.933291e-04 
 2.155510e-02 -1.766786e-04 
 2.195280e-02 -1.602928e-04 
 2.235049e-02 -1.431497e-04 
 2.274819e-02 -1.289197e-04 
 2.314589e-02 -1.193175e-04 
 2.354358e-02 -1.152105e-04 
 2.394128e-02 -1.163332e-04 
 2.433897e-02 -1.264307e-04 
 2.473667e-02 -1.471660e-04 
 2.513436e-02 -1.707598e-04 
 2.553206e-02 -1.933600e-04 
 2.592975e-02 -2.115561e-04 
 2.632745e-02 -2.236697e-04 
 2.672515e-02 -2.313540e-04 
 2.712284e-02 -2.323079e-04 
 2.752054e-02 -2.275609e-04 
 2.791823e-02 -2.177478e-04 
 2.831593e-02 -2.084639e-04 
 2.871362e-02 -1.991112e-04 
 2.911132e-02 -1.940393e-04 
 2.950902e-02 -1.968717e-04 
 2.990671e-02 -2.070785e-04 
 3.030441e-02 -2.218393e-04 
 3.070210e-02 -2.424666e-04 
 3.109980e-02 -2.652090e-04 
 3.149749e-02 -2.883536e-04 
 3.189519e-02 -3.093827e-04 
 3.229288e-02 -3.271005e-04 
 3.269058e-02 -3.440712e-04 
 3.308828e-02 -3.608972e-04 
 3.348597e-02 -3.747847e-04 
 3.388367e-02 -3.888637e-04 
 3.428136e-02 -3.996288e-04 
 3.467906e-02 -4.088897e-04 
 3.507675e-02 -4.175842e-04 
 3.547445e-02 -4.226069e-04 
 3.587215e-02 -4.214007e-04 
 3.626984e-02 -4.137252e-04 
 3.666754e-02 -4.057653e-04 
 3.706523e-02 -3.918244e-04 
 3.746293e-02 -3.750298e-04 
 3.786062e-02 -3.587716e-04 
 3.825832e-02 -3.384064e-04 
 3.865602e-02 -3.156847e-04 
