         time Mid_Disp()... 
------------- ------------- 
 7.953913e-05 -4.001221e-04 
 4.772348e-04 -4.279695e-04 
 8.749304e-04 -4.550890e-04 
 1.272626e-03 -4.819639e-04 
 1.670322e-03 -5.057183e-04 
 2.068017e-03 -5.264604e-04 
 2.465713e-03 -5.420241e-04 
 2.863409e-03 -5.518157e-04 
 3.261104e-03 -5.539161e-04 
 3.658800e-03 -5.471932e-04 
 4.056495e-03 -5.317051e-04 
 4.454191e-03 -5.066182e-04 
 4.851887e-03 -4.786554e-04 
 5.249582e-03 -4.508864e-04 
 5.647278e-03 -4.212371e-04 
 6.044974e-03 -3.904658e-04 
 6.442669e-03 -3.618199e-04 
 6.840365e-03 -3.371249e-04 
 7.238060e-03 -3.172603e-04 
 7.635756e-03 -2.953182e-04 
 8.033452e-03 -2.727459e-04 
 8.431147e-03 -2.484220e-04 
 8.828843e-03 -2.218070e-04 
 9.226539e-03 -1.947241e-04 
 9.624234e-03 -1.677940e-04 
 1.002193e-02 -1.422622e-04 
 1.041963e-02 -1.154152e-04 
 1.081732e-02 -8.878589e-05 
 1.121502e-02 -6.497784e-05 
 1.161271e-02 -4.755795e-05 
 1.201041e-02 -3.167752e-05 
 1.240810e-02 -2.117420e-05 
 1.280580e-02 -1.198484e-05 
 1.320349e-02 -3.152185e-06 
 1.360119e-02  1.122223e-05 
 1.399889e-02  2.515769e-05 
 1.439658e-02  4.134856e-05 
 1.479428e-02  5.920728e-05 
 1.519197e-02  7.504265e-05 
 1.558967e-02  9.116602e-05 
 1.598736e-02  1.047996e-04 
 1.638506e-02  1.140703e-04 
 1.678276e-02  1.220016e-04 
 1.718045e-02  1.278883e-04 
 1.757815e-02  1.335832e-04 
 1.797584e-02  1.392661e-04 
 1.837354e-02  1.387823e-04 
 1.877123e-02  1.335533e-04 
 1.916893e-02  1.217154e-04 
 1.956662e-02  1.023756e-04 
 1.996432e-02  7.764858e-05 
 2.036202e-02  4.874772e-05 
 2.075971e-02  2.042649e-05 
 2.115741e-02 -1.648112e-05 
 2.155510e-02 -5.176872e-05 
 2.195280e-02 -8.326164e-05 
 2.235049e-02 -1.111246e-04 
 2.274819e-02 -1.340922e-04 
 2.314589e-02 -1.527061e-04 
 2.354358e-02 -1.665105e-04 
 2.394128e-02 -1.740978e-04 
 2.433897e-02 -1.758923e-04 
 2.473667e-02 -1.757149e-04 
 2.513436e-02 -1.725817e-04 
 2.553206e-02 -1.680438e-04 
 2.592975e-02 -1.614865e-04 
 2.632745e-02 -1.532250e-04 
 2.672515e-02 -1.454145e-04 
 2.712284e-02 -1.345589e-04 
 2.752054e-02 -1.196771e-04 
 2.791823e-02 -1.042316e-04 
 2.831593e-02 -9.251780e-05 
 2.871362e-02 -8.184300e-05 
 2.911132e-02 -7.359776e-05 
 2.950902e-02 -6.924040e-05 
 2.990671e-02 -6.381160e-05 
 3.030441e-02 -6.027586e-05 
 3.070210e-02 -5.476608e-05 
 3.109980e-02 -5.098689e-05 
 3.149749e-02 -5.312259e-05 
 3.189519e-02 -5.686982e-05 
 3.229288e-02 -6.546380e-05 
 3.269058e-02 -7.288211e-05 
 3.308828e-02 -7.877119e-05 
 3.348597e-02 -8.530151e-05 
 3.388367e-02 -9.202734e-05 
 3.428136e-02 -9.615211e-05 
 3.467906e-02 -9.884338e-05 
 3.507675e-02 -9.923086e-05 
 3.547445e-02 -9.371698e-05 
 3.587215e-02 -8.067102e-05 
 3.626984e-02 -6.210001e-05 
 3.666754e-02 -3.968606e-05 
 3.706523e-02 -9.660108e-06 
 3.746293e-02  2.334174e-05 
 3.786062e-02  5.949271e-05 
 3.825832e-02  9.338431e-05 
 3.865602e-02  1.253315e-04 
 3.905371e-02  1.516716e-04 
 3.945141e-02  1.753647e-04 
 3.984910e-02  1.976263e-04 
 4.024680e-02  2.181465e-04 
 4.064449e-02  2.329790e-04 
 4.104219e-02  2.455829e-04 
 4.143988e-02  2.585748e-04 
 4.183758e-02  2.719413e-04 
 4.223528e-02  2.852615e-04 
 4.263297e-02  2.993656e-04 
 4.303067e-02  3.156410e-04 
 4.342836e-02  3.310959e-04 
 4.382606e-02  3.476172e-04 
 4.422375e-02  3.660927e-04 
 4.462145e-02  3.859277e-04 
 4.501915e-02  4.055478e-04 
 4.541684e-02  4.258352e-04 
 4.581454e-02  4.447196e-04 
 4.621223e-02  4.647310e-04 
 4.660993e-02  4.830620e-04 
 4.700762e-02  5.037060e-04 
 4.740532e-02  5.177982e-04 
 4.780301e-02  5.272623e-04 
 4.820071e-02  5.357236e-04 
 4.859841e-02  5.419487e-04 
 4.899610e-02  5.506957e-04 
 4.939380e-02  5.607942e-04 
 4.979149e-02  5.720148e-04 
 5.018919e-02  5.834364e-04 
 5.058688e-02  5.947649e-04 
 5.098458e-02  6.022754e-04 
 5.138228e-02  6.103160e-04 
 5.177997e-02  6.194554e-04 
 5.217767e-02  6.273653e-04 
 5.257536e-02  6.291221e-04 
 5.297306e-02  6.258735e-04 
 5.337075e-02  6.193100e-04 
 5.376845e-02  6.135522e-04 
 5.416614e-02  6.049566e-04 
 5.456384e-02  5.947592e-04 
 5.496154e-02  5.831630e-04 
 5.535923e-02  5.754310e-04 
 5.575693e-02  5.713946e-04 
 5.615462e-02  5.712469e-04 
 5.655232e-02  5.728732e-04 
 5.695001e-02  5.778638e-04 
 5.734771e-02  5.905673e-04 
 5.774541e-02  6.019368e-04 
 5.814310e-02  6.141289e-04 
 5.854080e-02  6.253710e-04 
 5.893849e-02  6.380073e-04 
 5.933619e-02  6.470441e-04 
 5.973388e-02  6.531057e-04 
 6.013158e-02  6.529980e-04 
 6.052927e-02  6.413749e-04 
 6.092697e-02  6.198426e-04 
 6.132467e-02  5.895484e-04 
 6.172236e-02  5.575752e-04 
 6.212006e-02  5.190483e-04 
 6.251775e-02  4.766297e-04 
 6.291545e-02  4.305764e-04 
 6.331314e-02  3.817682e-04 
 6.371084e-02  3.328043e-04 
 6.410854e-02  2.827906e-04 
 6.450623e-02  2.352878e-04 
 6.490393e-02  1.857729e-04 
 6.530162e-02  1.397080e-04 
 6.569932e-02  9.737183e-05 
 6.609701e-02  5.190478e-05 
 6.649471e-02  6.627299e-06 
 6.689240e-02 -3.923957e-05 
 6.729010e-02 -8.772789e-05 
 6.768780e-02 -1.342324e-04 
 6.808549e-02 -1.795887e-04 
 6.848319e-02 -2.204506e-04 
 6.888088e-02 -2.564349e-04 
 6.927858e-02 -2.879118e-04 
 6.967627e-02 -3.136202e-04 
 7.007397e-02 -3.352918e-04 
 7.047167e-02 -3.520170e-04 
 7.086936e-02 -3.644524e-04 
 7.126706e-02 -3.754048e-04 
 7.166475e-02 -3.821114e-04 
 7.206245e-02 -3.864860e-04 
 7.246014e-02 -3.930210e-04 
 7.285784e-02 -3.961555e-04 
 7.325553e-02 -4.016236e-04 
 7.365323e-02 -4.082878e-04 
 7.405093e-02 -4.203969e-04 
 7.444862e-02 -4.336544e-04 
 7.484632e-02 -4.468262e-04 
 7.524401e-02 -4.594945e-04 
 7.564171e-02 -4.704996e-04 
 7.603940e-02 -4.807094e-04 
 7.643710e-02 -4.903901e-04 
 7.683480e-02 -4.929110e-04 
 7.723249e-02 -4.908610e-04 
 7.763019e-02 -4.824589e-04 
 7.802788e-02 -4.644124e-04 
 7.842558e-02 -4.347059e-04 
 7.882327e-02 -3.977631e-04 
 7.922097e-02 -3.587053e-04 
 7.961866e-02 -3.181981e-04 
 8.001636e-02 -2.817399e-04 
 8.041406e-02 -2.474037e-04 
 8.081175e-02 -2.134339e-04 
 8.120945e-02 -1.822385e-04 
 8.160714e-02 -1.547676e-04 
 8.200484e-02 -1.270672e-04 
 8.240253e-02 -1.034966e-04 
 8.280023e-02 -7.957888e-05 
 8.319793e-02 -5.778640e-05 
 8.359562e-02 -3.182937e-05 
 8.399332e-02 -7.556072e-06 
 8.439101e-02  1.491168e-05 
 8.478871e-02  3.632400e-05 
 8.518640e-02  5.902858e-05 
 8.558410e-02  7.664978e-05 
 8.598179e-02  9.392924e-05 
 8.637949e-02  1.071342e-04 
 8.677719e-02  1.187836e-04 
 8.717488e-02  1.329727e-04 
 8.757258e-02  1.506601e-04 
 8.797027e-02  1.713397e-04 
 8.836797e-02  1.933715e-04 
 8.876566e-02  2.136846e-04 
 8.916336e-02  2.340416e-04 
 8.956106e-02  2.519117e-04 
 8.995875e-02  2.687876e-04 
 9.035645e-02  2.801996e-04 
 9.075414e-02  2.887074e-04 
 9.115184e-02  2.995455e-04 
 9.154953e-02  3.063478e-04 
 9.194723e-02  3.109708e-04 
 9.234492e-02  3.083682e-04 
 9.274262e-02  3.011844e-04 
 9.314032e-02  2.855144e-04 
 9.353801e-02  2.608794e-04 
 9.393571e-02  2.315421e-04 
 9.433340e-02  1.939164e-04 
 9.473110e-02  1.473443e-04 
 9.512879e-02  9.195836e-05 
 9.552649e-02  3.120196e-05 
 9.592419e-02 -3.249956e-05 
 9.632188e-02 -9.967660e-05 
 9.671958e-02 -1.588167e-04 
 9.711727e-02 -2.121293e-04 
 9.751497e-02 -2.544980e-04 
 9.791266e-02 -2.869555e-04 
 9.831036e-02 -3.113328e-04 
 9.870805e-02 -3.338787e-04 
 9.910575e-02 -3.541915e-04 
 9.950345e-02 -3.711768e-04 
 9.990114e-02 -3.845931e-04 
 1.002988e-01 -3.998829e-04 
 1.006965e-01 -4.129426e-04 
 1.010942e-01 -4.221340e-04 
 1.014919e-01 -4.271568e-04 
 1.018896e-01 -4.326205e-04 
