         time Top_Quarte... 
------------- ------------- 
 7.953913e-05  7.752780e-04 
 4.772348e-04  7.945681e-04 
 8.749304e-04  8.077853e-04 
 1.272626e-03  8.181222e-04 
 1.670322e-03  8.268176e-04 
 2.068017e-03  8.308148e-04 
 2.465713e-03  8.321883e-04 
 2.863409e-03  8.321714e-04 
 3.261104e-03  8.304361e-04 
 3.658800e-03  8.256445e-04 
 4.056495e-03  8.224809e-04 
 4.454191e-03  8.236914e-04 
 4.851887e-03  8.257011e-04 
 5.249582e-03  8.316163e-04 
 5.647278e-03  8.428300e-04 
 6.044974e-03  8.580328e-04 
 6.442669e-03  8.760019e-04 
 6.840365e-03  8.915020e-04 
 7.238060e-03  9.073598e-04 
 7.635756e-03  9.227388e-04 
 8.033452e-03  9.372306e-04 
 8.431147e-03  9.502278e-04 
 8.828843e-03  9.602934e-04 
 9.226539e-03  9.650902e-04 
 9.624234e-03  9.665484e-04 
 1.002193e-02  9.659575e-04 
 1.041963e-02  9.625799e-04 
 1.081732e-02  9.560919e-04 
 1.121502e-02  9.448437e-04 
 1.161271e-02  9.291580e-04 
 1.201041e-02  9.109332e-04 
 1.240810e-02  8.910675e-04 
 1.280580e-02  8.662719e-04 
 1.320349e-02  8.383312e-04 
 1.360119e-02  8.104197e-04 
 1.399889e-02  7.843421e-04 
 1.439658e-02  7.598414e-04 
 1.479428e-02  7.371449e-04 
 1.519197e-02  7.188430e-04 
 1.558967e-02  7.036049e-04 
 1.598736e-02  6.926428e-04 
 1.638506e-02  6.888018e-04 
 1.678276e-02  6.911322e-04 
 1.718045e-02  7.000344e-04 
 1.757815e-02  7.136265e-04 
 1.797584e-02  7.305762e-04 
 1.837354e-02  7.463582e-04 
 1.877123e-02  7.617230e-04 
 1.916893e-02  7.758199e-04 
 1.956662e-02  7.892208e-04 
 1.996432e-02  7.980396e-04 
 2.036202e-02  8.016115e-04 
 2.075971e-02  7.998543e-04 
 2.115741e-02  7.920453e-04 
 2.155510e-02  7.788557e-04 
 2.195280e-02  7.603552e-04 
 2.235049e-02  7.382398e-04 
 2.274819e-02  7.136191e-04 
 2.314589e-02  6.884119e-04 
 2.354358e-02  6.625405e-04 
 2.394128e-02  6.361988e-04 
 2.433897e-02  6.127755e-04 
 2.473667e-02  5.943431e-04 
 2.513436e-02  5.820088e-04 
 2.553206e-02  5.739434e-04 
 2.592975e-02  5.676147e-04 
 2.632745e-02  5.649274e-04 
 2.672515e-02  5.655539e-04 
 2.712284e-02  5.660362e-04 
 2.752054e-02  5.653942e-04 
 2.791823e-02  5.639236e-04 
 2.831593e-02  5.610351e-04 
 2.871362e-02  5.524069e-04 
 2.911132e-02  5.373802e-04 
 2.950902e-02  5.152241e-04 
 2.990671e-02  4.848264e-04 
 3.030441e-02  4.491825e-04 
 3.070210e-02  4.074425e-04 
 3.109980e-02  3.669302e-04 
 3.149749e-02  3.289528e-04 
 3.189519e-02  2.934171e-04 
 3.229288e-02  2.625170e-04 
 3.269058e-02  2.367129e-04 
 3.308828e-02  2.153797e-04 
 3.348597e-02  2.010977e-04 
 3.388367e-02  1.948042e-04 
 3.428136e-02  1.968307e-04 
 3.467906e-02  2.035788e-04 
 3.507675e-02  2.148375e-04 
 3.547445e-02  2.283705e-04 
 3.587215e-02  2.417560e-04 
 3.626984e-02  2.539858e-04 
 3.666754e-02  2.650283e-04 
 3.706523e-02  2.777251e-04 
 3.746293e-02  2.907374e-04 
 3.786062e-02  2.996179e-04 
 3.825832e-02  3.055827e-04 
 3.865602e-02  3.096392e-04 
 3.905371e-02  3.161666e-04 
 3.945141e-02  3.198713e-04 
 3.984910e-02  3.205999e-04 
 4.024680e-02  3.221790e-04 
 4.064449e-02  3.248593e-04 
 4.104219e-02  3.284528e-04 
 4.143988e-02  3.319195e-04 
 4.183758e-02  3.347468e-04 
 4.223528e-02  3.334589e-04 
 4.263297e-02  3.267365e-04 
 4.303067e-02  3.178123e-04 
 4.342836e-02  3.078005e-04 
 4.382606e-02  2.967372e-04 
 4.422375e-02  2.863679e-04 
 4.462145e-02  2.749622e-04 
 4.501915e-02  2.649522e-04 
 4.541684e-02  2.560882e-04 
 4.581454e-02  2.493220e-04 
 4.621223e-02  2.433314e-04 
 4.660993e-02  2.357827e-04 
 4.700762e-02  2.248854e-04 
 4.740532e-02  2.106986e-04 
 4.780301e-02  1.963807e-04 
 4.820071e-02  1.823242e-04 
 4.859841e-02  1.683214e-04 
 4.899610e-02  1.523121e-04 
 4.939380e-02  1.358733e-04 
 4.979149e-02  1.224034e-04 
 5.018919e-02  1.102029e-04 
 5.058688e-02  1.002922e-04 
 5.098458e-02  9.380666e-05 
 5.138228e-02  8.854393e-05 
 5.177997e-02  8.503846e-05 
 5.217767e-02  8.232532e-05 
 5.257536e-02  8.193194e-05 
 5.297306e-02  8.208787e-05 
 5.337075e-02  8.096798e-05 
 5.376845e-02  7.860892e-05 
 5.416614e-02  7.207429e-05 
 5.456384e-02  5.902912e-05 
 5.496154e-02  3.982638e-05 
 5.535923e-02  1.446749e-05 
 5.575693e-02 -1.542807e-05 
 5.615462e-02 -4.893913e-05 
 5.655232e-02 -8.326452e-05 
 5.695001e-02 -1.161521e-04 
 5.734771e-02 -1.444945e-04 
 5.774541e-02 -1.682647e-04 
 5.814310e-02 -1.880175e-04 
 5.854080e-02 -2.011276e-04 
 5.893849e-02 -2.082473e-04 
 5.933619e-02 -2.054256e-04 
 5.973388e-02 -1.955280e-04 
 6.013158e-02 -1.779203e-04 
 6.052927e-02 -1.556175e-04 
 6.092697e-02 -1.333586e-04 
 6.132467e-02 -1.148984e-04 
 6.172236e-02 -1.009052e-04 
 6.212006e-02 -9.466517e-05 
 6.251775e-02 -9.598504e-05 
 6.291545e-02 -1.053087e-04 
 6.331314e-02 -1.242176e-04 
 6.371084e-02 -1.511324e-04 
 6.410854e-02 -1.839888e-04 
 6.450623e-02 -2.216134e-04 
 6.490393e-02 -2.607730e-04 
 6.530162e-02 -2.991651e-04 
 6.569932e-02 -3.328508e-04 
 6.609701e-02 -3.614807e-04 
 6.649471e-02 -3.842362e-04 
 6.689240e-02 -4.015918e-04 
 6.729010e-02 -4.120022e-04 
 6.768780e-02 -4.182809e-04 
 6.808549e-02 -4.190517e-04 
 6.848319e-02 -4.151444e-04 
 6.888088e-02 -4.069739e-04 
 6.927858e-02 -3.981810e-04 
 6.967627e-02 -3.902255e-04 
 7.007397e-02 -3.825202e-04 
 7.047167e-02 -3.727654e-04 
 7.086936e-02 -3.643015e-04 
 7.126706e-02 -3.562547e-04 
 7.166475e-02 -3.490705e-04 
